% f evaluations | g evaluations | best noise-free fitness - Fopt (-1.000000000000e+03) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +8.119617338e+01 -9.188038266e+02 -9.188038266e+02 +3.2615e-01 +3.1768e+00 +3.9243e+00 +9.6972e-01 +1.5068e+00 -1.1605e+00 -1.2835e+00 -2.6446e+00 +2.5618e+00 +3.7103e+00
6 0 +8.010527162e+01 -9.198947284e+02 -9.198947284e+02 -2.1094e+00 +3.5120e+00 +5.8919e-01 -4.4593e+00 -4.5036e+00 -3.1066e+00 -4.8965e+00 -1.1348e-01 +1.7836e+00 -2.6952e+00
27 0 +7.254805530e+01 -9.274519447e+02 -9.274519447e+02 +2.5737e+00 +1.0175e+00 -3.6125e-01 +2.7915e+00 +4.1110e+00 -4.8442e+00 +7.3533e-01 +4.8412e+00 +2.7326e+00 +4.7593e+00
53 0 +6.986247181e+01 -9.301375282e+02 -9.301375282e+02 -2.0807e+00 +3.4651e+00 +2.7990e-01 +3.1520e+00 +4.0691e+00 -1.5490e+00 -1.0749e+00 +1.7348e+00 +2.6933e-01 -3.4396e-01
55 0 +6.862711675e+01 -9.313728833e+02 -9.313728833e+02 +2.3127e+00 +1.9064e+00 +4.7238e-01 +3.6893e+00 +4.4341e+00 +5.8223e-02 +1.9487e+00 -8.5311e-01 +1.1354e-01 +7.0800e-01
160 0 +6.537933800e+01 -9.346206620e+02 -9.346206620e+02 -1.4238e+00 -4.7203e+00 -3.3165e+00 +2.2403e+00 -2.1354e+00 +3.3978e+00 +3.4962e+00 -5.2413e-01 -1.7136e+00 -9.0320e-02
273 0 +5.688399128e+01 -9.431160087e+02 -9.431160087e+02 -3.7886e+00 -9.1326e-02 -1.7237e+00 -7.6166e-01 -1.2947e+00 -4.1962e-01 -1.7441e+00 +2.0483e+00 +4.4273e+00 +4.8683e+00
564 0 +5.078507172e+01 -9.492149283e+02 -9.492149283e+02 +2.4041e+00 +1.4229e+00 +1.4165e+00 +9.8741e-01 +2.1669e+00 -9.1318e-02 +2.1229e+00 +9.9743e-01 +2.5276e+00 +7.5878e-01
565 0 +4.653376526e+01 -9.534662347e+02 -9.534662347e+02 +2.2166e+00 -7.1421e-01 +1.3089e+00 +9.1703e-01 +2.9888e+00 +2.7272e-01 +1.9677e+00 +1.6794e+00 +1.7813e+00 +8.5320e-01
606 0 +3.349132065e+01 -9.665086794e+02 -9.665086794e+02 +2.9547e+00 -1.2085e+00 +9.9510e-01 +1.4623e+00 +3.2091e+00 -1.7793e+00 +1.9841e+00 +1.4680e+00 +2.9181e+00 +2.0648e+00
609 0 +3.174640560e+01 -9.682535944e+02 -9.682535944e+02 +8.1856e-01 +3.3929e-02 -1.7194e+00 +4.5635e+00 +3.0621e+00 +8.7855e-01 +7.5550e-01 +1.4644e+00 +2.0653e+00 +1.3243e+00
611 0 +2.949091651e+01 -9.705090835e+02 -9.705090835e+02 +2.3424e+00 -8.3364e-01 +8.4664e-01 +1.6532e+00 +2.1021e+00 -1.1326e+00 +2.0918e+00 +1.5346e+00 +2.7627e+00 +1.6877e+00
612 0 +1.698101730e+01 -9.830189827e+02 -9.830189827e+02 +1.6055e+00 -8.7617e-01 +3.1137e-01 +2.6452e+00 +2.3566e+00 -1.2730e+00 +2.0267e+00 +1.8273e+00 +2.5714e+00 +1.8326e+00
652 0 +1.590388720e+01 -9.840961128e+02 -9.840961128e+02 +1.0126e+00 +4.9390e-01 +3.2354e-01 +2.7347e+00 +2.3591e+00 -4.4893e-02 +1.8346e+00 +1.1831e+00 +3.0953e+00 +8.1741e-01
666 0 +1.554449063e+01 -9.844555094e+02 -9.844555094e+02 +1.2076e+00 +8.5154e-01 +8.6163e-01 +3.6271e+00 +2.5624e+00 +4.7155e-01 +1.5652e+00 +1.5548e+00 +2.7602e+00 +1.2620e+00
668 0 +1.304658865e+01 -9.869534113e+02 -9.869534113e+02 +1.1956e+00 +7.5373e-01 +7.1735e-01 +3.2276e+00 +2.4203e+00 +3.9809e-02 +1.5510e+00 +1.4323e+00 +2.7541e+00 +1.0512e+00
702 0 +1.050627104e+01 -9.894937290e+02 -9.894937290e+02 +1.1879e+00 +3.5128e-01 +9.2989e-01 +3.2225e+00 +2.5080e+00 +2.4268e-01 +1.1755e+00 +1.4990e+00 +3.5038e+00 +8.1551e-01
717 0 +9.130387774e+00 -9.908696122e+02 -9.908696122e+02 +1.1642e+00 +5.2825e-01 -6.2848e-01 +3.1824e+00 +2.5100e+00 +1.8458e-01 +1.2106e+00 +2.1044e+00 +3.9128e+00 +7.6028e-01
727 0 +8.870540065e+00 -9.911294599e+02 -9.911294599e+02 +1.1642e+00 +5.2825e-01 -6.2848e-01 +3.1824e+00 +2.5100e+00 +1.2135e-01 +1.2106e+00 +2.1044e+00 +3.9128e+00 +7.6028e-01
761 0 +8.696874645e+00 -9.913031254e+02 -9.913031254e+02 +1.1642e+00 +5.2825e-01 -6.2848e-01 +3.1824e+00 +2.5100e+00 +7.4276e-02 +1.2106e+00 +2.1044e+00 +3.9128e+00 +7.6028e-01
1235 0 +8.465530613e+00 -9.915344694e+02 -9.915344694e+02 +1.1642e+00 +5.2825e-01 -6.2848e-01 +3.1824e+00 +2.5100e+00 +1.8458e-01 +1.2106e+00 +3.0177e+00 +3.9128e+00 +8.3901e-01
1309 0 +8.293183114e+00 -9.917068169e+02 -9.917068169e+02 +1.2106e+00 +5.2825e-01 -6.2291e-01 +3.1824e+00 +2.5256e+00 +1.8151e-01 +1.1642e+00 +2.9202e+00 +3.9128e+00 +8.1081e-01
1324 0 +7.589300532e+00 -9.924106995e+02 -9.924106995e+02 +1.1782e+00 +5.2825e-01 -6.2263e-01 +3.1824e+00 +2.9202e+00 +1.8151e-01 +1.2034e+00 +2.5256e+00 +3.9128e+00 +8.1108e-01
1345 0 +7.390355877e+00 -9.926096441e+02 -9.926096441e+02 +1.1825e+00 +5.2825e-01 -6.2272e-01 +3.5778e+00 +2.8742e+00 +1.8151e-01 +1.1997e+00 +2.7831e+00 +3.9128e+00 +8.1108e-01
1376 0 +3.501341912e+00 -9.964986581e+02 -9.964986581e+02 +1.1825e+00 +5.2825e-01 -6.2272e-01 +3.5704e+00 +2.8772e+00 -1.0468e+00 +1.1999e+00 +2.7831e+00 +3.9128e+00 +8.1108e-01
2039 0 +2.514759828e+00 -9.974852402e+02 -9.974852402e+02 +1.1825e+00 +5.2825e-01 -6.1944e-01 +3.5704e+00 +4.1000e+00 -1.0468e+00 +1.1999e+00 +2.7831e+00 +3.9128e+00 +8.1108e-01
2066 0 +2.407438236e+00 -9.975925618e+02 -9.975925618e+02 +1.1825e+00 +5.2825e-01 +6.5564e-02 +3.5704e+00 +2.8772e+00 -1.0468e+00 +1.1999e+00 +2.7831e+00 +3.9128e+00 +8.1108e-01
2702 0 +2.395605750e+00 -9.976043942e+02 -9.976043942e+02 +1.1825e+00 +5.2825e-01 +6.5564e-02 +3.5704e+00 +2.8772e+00 -1.0468e+00 +1.1823e+00 +2.7831e+00 +3.9128e+00 +8.1108e-01
2919 0 +2.336853269e+00 -9.976631467e+02 -9.976631467e+02 +1.1825e+00 +5.2825e-01 +6.5564e-02 +3.5704e+00 +2.8772e+00 -1.0468e+00 +1.1999e+00 +2.7831e+00 +3.7169e+00 +8.1108e-01
3287 0 +2.061526707e+00 -9.979384733e+02 -9.979384733e+02 +1.1825e+00 +5.2825e-01 +6.5564e-02 +3.5704e+00 +4.0485e+00 -1.0503e+00 +1.1999e+00 +2.7831e+00 +3.9128e+00 +8.1108e-01
3317 0 +2.027449922e+00 -9.979725501e+02 -9.979725501e+02 +1.1825e+00 +5.2825e-01 +6.5564e-02 +3.5704e+00 +3.5100e+00 -1.0474e+00 +1.1715e+00 +2.7831e+00 +3.8801e+00 +8.1108e-01
4286 0 +1.994326075e+00 -9.980056739e+02 -9.980056739e+02 +1.1820e+00 +5.2827e-01 +6.5186e-02 +3.4877e+00 +3.8059e+00 -1.0478e+00 +1.1218e+00 +2.7831e+00 +3.7334e+00 +1.1519e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt (1.000000000000e+03) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +8.643662657e+01 +1.086436627e+03 +1.086436627e+03 +3.6809e-01 -4.4401e+00 +2.7130e+00 +4.1336e+00 +7.7436e-01 +4.2730e+00 -4.0756e+00 -3.2220e+00 +2.5066e+00 -4.7884e+00
2 0 +8.267603168e+01 +1.082676032e+03 +1.082676032e+03 +2.4322e+00 +4.8664e+00 -4.8245e-01 +5.7203e-01 +2.8778e+00 -6.3809e-01 +3.5433e+00 -2.7354e+00 -5.1454e-01 -3.5415e+00
6 0 +7.844583172e+01 +1.078445832e+03 +1.078445832e+03 -2.6671e+00 -2.2416e-02 -3.3093e+00 -3.5860e-01 -2.0700e+00 +2.5820e+00 +4.4981e+00 +3.5770e+00 +1.8455e+00 -1.4290e+00
13 0 +7.746094070e+01 +1.077460941e+03 +1.077460941e+03 -4.3279e+00 +3.3310e+00 +1.3784e+00 -2.5654e+00 -7.8188e-01 +3.7201e+00 -2.3150e+00 +3.2489e+00 +1.7204e+00 +2.8788e+00
30 0 +7.230843527e+01 +1.072308435e+03 +1.072308435e+03 +1.1774e-01 -2.7449e+00 +4.6579e-01 -3.1765e+00 -3.6586e+00 +4.6276e+00 +4.3589e+00 +8.2902e-01 +1.2454e+00 -4.6484e+00
51 0 +6.933605829e+01 +1.069336058e+03 +1.069336058e+03 -4.1121e+00 -4.5627e+00 +4.2026e+00 -3.7457e+00 -3.1048e-01 +2.0643e+00 -3.8638e+00 -8.3614e-01 +1.6626e+00 -1.1608e-01
88 0 +6.762082128e+01 +1.067620821e+03 +1.067620821e+03 -3.3697e+00 +4.5555e+00 -4.2098e+00 +6.4320e-02 -2.6520e+00 -8.5752e-01 +3.4116e+00 -3.4800e+00 -3.2010e+00 -3.0765e+00
526 0 +6.666571657e+01 +1.066665717e+03 +1.066665717e+03 -3.5784e+00 +3.5055e+00 -3.3377e+00 -2.0907e+00 -1.1005e+00 +1.8248e+00 +2.8494e+00 +6.0692e-01 -2.5693e+00 +2.3814e+00
