% function evaluation | noise-free fitness - Fopt (-4.620900000000e+002) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.077813323e+001 +4.077813323e+001 -4.213118668e+002 -4.213118668e+002 +2.3540e+000 +2.2923e+000 +1.5387e+000
5 +3.572872345e+001 +3.572872345e+001 -4.263612766e+002 -4.263612766e+002 -4.0128e+000 +2.7663e+000 +2.1088e+000
98 +1.238774915e+001 +1.238774915e+001 -4.497022508e+002 -4.497022508e+002 -1.3733e+000 +2.9351e+000 +2.1692e+000
189 +5.824401874e+000 +5.824401874e+000 -4.562655981e+002 -4.562655981e+002 -2.3117e+000 +3.3722e+000 +1.8993e+000
743 +3.243609309e+000 +3.243609309e+000 -4.588463907e+002 -4.588463907e+002 -2.3802e+000 +2.8375e+000 +2.2505e+000
868 +1.685501223e+000 +1.685501223e+000 -4.604044988e+002 -4.604044988e+002 -2.3813e+000 +2.8559e+000 +2.2252e+000
1293 +1.100209612e+000 +1.100209612e+000 -4.609897904e+002 -4.609897904e+002 -2.3618e+000 +2.8514e+000 +2.2145e+000
1823 +1.079329842e-001 +1.079329842e-001 -4.619820670e+002 -4.619820670e+002 -2.3614e+000 +2.2948e+000 +2.2118e+000
2680 +2.908425125e-002 +2.908425125e-002 -4.620609157e+002 -4.620609157e+002 -2.3505e+000 +2.2985e+000 +2.2161e+000
3162 +2.229556868e-002 +2.229556868e-002 -4.620677044e+002 -4.620677044e+002 -2.3494e+000 +2.3015e+000 +2.2157e+000
3640 +1.523195828e-002 +1.523195828e-002 -4.620747680e+002 -4.620747680e+002 -2.3420e+000 +2.3013e+000 +2.2167e+000
3734 +4.132915683e-003 +4.132915683e-003 -4.620858671e+002 -4.620858671e+002 -2.3404e+000 +2.2979e+000 +2.2127e+000
3768 +2.390513721e-003 +2.390513721e-003 -4.620876095e+002 -4.620876095e+002 -2.3428e+000 +2.2986e+000 +2.2131e+000
3863 +1.413215944e-003 +1.413215944e-003 -4.620885868e+002 -4.620885868e+002 -2.3415e+000 +2.2991e+000 +2.2130e+000
4054 +3.374997464e-004 +3.374997464e-004 -4.620896625e+002 -4.620896625e+002 -2.3413e+000 +2.2993e+000 +2.2136e+000
4440 +2.155258459e-004 +2.155258459e-004 -4.620897845e+002 -4.620897845e+002 -2.3406e+000 +2.2996e+000 +2.2134e+000
4574 +8.281845635e-005 +8.281845635e-005 -4.620899172e+002 -4.620899172e+002 -2.3405e+000 +2.2997e+000 +2.2137e+000
4768 +1.679780672e-005 +1.679780672e-005 -4.620899832e+002 -4.620899832e+002 -2.3411e+000 +2.3000e+000 +2.2136e+000
5236 +1.488602192e-005 +1.488602192e-005 -4.620899851e+002 -4.620899851e+002 -2.3407e+000 +2.2999e+000 +2.2135e+000
5583 +7.431267420e-006 +7.431267420e-006 -4.620899926e+002 -4.620899926e+002 -2.3409e+000 +2.2999e+000 +2.2136e+000
5614 +4.162958419e-006 +4.162958419e-006 -4.620899958e+002 -4.620899958e+002 -2.3409e+000 +2.2999e+000 +2.2136e+000
5694 +3.893014082e-006 +3.893014082e-006 -4.620899961e+002 -4.620899961e+002 -2.3408e+000 +2.2999e+000 +2.2136e+000
6054 +5.711762583e-007 +5.711762583e-007 -4.620899994e+002 -4.620899994e+002 -2.3408e+000 +2.3000e+000 +2.2136e+000
6654 +2.432855695e-007 +2.432855695e-007 -4.620899998e+002 -4.620899998e+002 -2.3408e+000 +2.3000e+000 +2.2136e+000
6943 +3.621335054e-008 +3.621335054e-008 -4.620900000e+002 -4.620900000e+002 -2.3408e+000 +2.3000e+000 +2.2136e+000
7103 +3.575507890e-009 +3.575507890e-009 -4.620900000e+002 -4.620900000e+002 -2.3408e+000 +2.3000e+000 +2.2136e+000
% function evaluation | noise-free fitness - Fopt (7.766000000000e+001) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
