% function evaluation | noise-free fitness - Fopt (9.294000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.549781395e+03 +1.549781395e+03 +1.642721395e+03 +9.294000000e+01 -4.8973e+00 +4.2761e-01 -3.9166e+00 +1.2515e+00 -1.9002e+00 +3.3692e+00 -4.9461e-02 -1.6556e+00 -9.1835e-01 +4.7832e+00
389 +8.279944784e+01 +8.279944784e+01 +1.757394478e+02 +9.294000000e+01 +2.8212e+00 -9.3695e-01 -2.0730e+00 +4.2575e+00 +4.8481e+00 +1.5117e+00 +4.3122e+00 -7.7684e-01 -2.2894e-01 +3.5120e+00
571 +6.157957931e+01 +6.157957931e+01 +1.545195793e+02 +9.294000000e+01 +2.2136e+00 +6.7369e-01 +5.7984e-01 +3.0824e+00 +4.8481e+00 +1.5117e+00 +4.3122e+00 -7.7684e-01 +7.0293e-01 -9.7778e-01
1107 +3.534992269e+01 +3.534992269e+01 +1.282899227e+02 +9.294000000e+01 +3.9133e+00 +2.9993e+00 -8.3696e-01 +2.5593e+00 +4.8481e+00 +1.5117e+00 +4.3122e+00 -3.3540e+00 +1.6021e+00 +9.7894e-02
1297 +2.204327556e+01 +2.204327556e+01 +1.149832756e+02 +9.294000000e+01 +2.2136e+00 +6.7369e-01 -8.3696e-01 +3.3031e+00 +3.9733e+00 +1.5117e+00 +9.3255e-01 -1.0669e+00 +1.6021e+00 +9.7894e-02
2211 +1.583432271e+01 +1.583432271e+01 +1.087743227e+02 +9.294000000e+01 +2.2136e+00 +6.7369e-01 +5.7984e-01 +3.0824e+00 +4.8481e+00 +1.5117e+00 +2.3464e+00 -1.0669e+00 +1.6021e+00 +1.7891e+00
5112 +9.054216187e+00 +9.054216187e+00 +1.019942162e+02 +9.294000000e+01 +1.9358e+00 +1.0139e+00 +4.6478e-01 +3.5279e+00 +4.5115e+00 +1.5117e+00 +2.9881e+00 -7.7069e-01 +2.0332e+00 +1.7891e+00
17299 +6.092404982e+00 +6.092404982e+00 +9.903240498e+01 +9.294000000e+01 +1.3621e+00 +1.0799e+00 -1.0979e+00 +3.7108e+00 +2.2898e+00 +2.7913e+00 +1.1192e+00 -1.9109e+00 +3.0714e+00 +1.2890e+00
26679 +3.806448661e+00 +3.806448661e+00 +9.674644866e+01 +9.294000000e+01 +8.3083e-01 -2.7082e-01 +1.7669e-01 +3.8991e+00 +2.1360e+00 +2.9683e+00 +9.0353e-01 -2.1348e+00 +1.5203e+00 +9.9452e-01
37260 +2.489934273e+00 +2.489934273e+00 +9.542993427e+01 +9.294000000e+01 -1.5330e-01 +3.7730e-01 +3.6601e-01 +3.6866e+00 +2.5180e+00 +3.4923e+00 +1.2345e+00 -2.0431e+00 +2.9936e+00 +1.7553e+00
37860 +1.584370413e+00 +1.584370413e+00 +9.452437041e+01 +9.294000000e+01 -3.9673e-01 +3.4428e-01 +6.4688e-01 +3.4955e+00 +1.9796e+00 +3.5013e+00 +1.1400e+00 -1.9549e+00 +3.7455e+00 +1.7039e+00
56060 +8.562864447e-01 +8.562864447e-01 +9.379628644e+01 +9.294000000e+01 -4.6920e-02 +1.0939e+00 +7.3565e-01 +3.5244e+00 +2.3050e+00 +3.2427e+00 +1.0623e+00 -1.9278e+00 +3.8276e+00 +1.8480e+00
105381 +6.130772413e-01 +6.130772413e-01 +9.355307724e+01 +9.294000000e+01 -1.4633e-02 +1.0628e+00 +6.8708e-01 +3.5493e+00 +2.3980e+00 +3.2219e+00 +1.1119e+00 -1.8475e+00 +3.7623e+00 +2.0543e+00
% function evaluation | noise-free fitness - Fopt (3.535000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +7.427676024e+02 +7.427676024e+02 +7.781176024e+02 +3.535000000e+01 -4.0758e+00 -2.0319e+00 +2.8043e+00 +1.1269e+00 -4.9870e+00 +1.4247e+00 -6.6611e-01 +7.9011e-01 -1.7369e+00 -2.0813e+00
395 +7.040554493e+01 +7.040554493e+01 +1.057555449e+02 +3.535000000e+01 +1.4805e+00 -6.3919e-01 +2.9750e+00 +3.3714e+00 +1.3929e+00 +6.6197e-01 +5.0068e-01 +1.7054e+00 +1.6078e+00 +1.5131e-01
591 +5.275910443e+01 +5.275910443e+01 +8.810910443e+01 +3.535000000e+01 +1.6304e+00 +3.0151e+00 +9.0060e-01 +2.1118e+00 -1.8252e+00 +6.6197e-01 +5.0068e-01 +1.7054e+00 +1.6078e+00 +1.5131e-01
789 +2.494423669e+01 +2.494423669e+01 +6.029423669e+01 +3.535000000e+01 +1.6304e+00 +3.0151e+00 +9.0060e-01 +4.0588e+00 -1.8252e+00 +6.6197e-01 +5.0068e-01 +1.7054e+00 +1.6078e+00 +1.5131e-01
1582 +1.562710155e+01 +1.562710155e+01 +5.097710155e+01 +3.535000000e+01 +1.3886e+00 +2.6366e+00 +3.6742e-01 +4.0588e+00 -1.8252e+00 +6.6197e-01 +2.6542e-01 +1.7054e+00 +1.6078e+00 -5.9895e-01
2177 +7.974093377e+00 +7.974093377e+00 +4.332409338e+01 +3.535000000e+01 +1.6304e+00 +3.0151e+00 +9.0060e-01 +3.6052e+00 -1.8252e+00 +6.6197e-01 +2.6542e-01 +1.7054e+00 +1.6078e+00 -8.4383e-01
39935 +6.128726803e+00 +6.128726803e+00 +4.147872680e+01 +3.535000000e+01 +3.0088e+00 +5.0000e+00 +1.8802e+00 +3.0735e+00 -2.7521e+00 +5.7887e-01 +2.4683e+00 +7.2622e-01 +6.6437e-01 -1.3155e+00
88332 +3.252030102e+00 +3.252030102e+00 +3.860203010e+01 +3.535000000e+01 +2.0877e+00 +3.3725e+00 +2.0619e+00 +2.4462e+00 -2.3873e+00 -6.6281e-01 +2.0999e+00 +2.2274e-01 +5.8967e-01 -1.3252e+00
105132 +2.324133253e+00 +2.324133253e+00 +3.767413325e+01 +3.535000000e+01 +2.0006e+00 +3.2056e+00 +2.2956e+00 +2.3030e+00 -2.1694e+00 -2.7191e-01 +2.4536e+00 +5.8032e-01 +6.8341e-01 -1.5064e+00
145000 +1.514442028e+00 +1.514442028e+00 +3.686444203e+01 +3.535000000e+01 +2.1344e+00 +2.8997e+00 +2.8231e+00 +1.9055e+00 -2.1377e+00 -5.4068e-01 +2.3175e+00 +8.5409e-01 +1.0060e+00 -1.6769e+00
147400 +9.741965435e-01 +9.741965435e-01 +3.632419654e+01 +3.535000000e+01 +2.0405e+00 +2.3760e+00 +3.2041e+00 +1.7690e+00 -2.1552e+00 -1.2962e+00 +2.5449e+00 +5.2346e-01 +8.0974e-01 -1.6440e+00
172896 +5.938969611e-01 +5.938969611e-01 +3.594389696e+01 +3.535000000e+01 +1.8878e+00 +1.8638e+00 +3.9471e+00 +1.4306e+00 -1.9742e+00 -1.4030e+00 +2.5914e+00 +7.5248e-01 +8.6505e-01 -1.6389e+00
174696 +2.838617015e-01 +2.838617015e-01 +3.563386170e+01 +3.535000000e+01 +1.8958e+00 +1.7759e+00 +3.9764e+00 +1.5732e+00 -2.0280e+00 -1.4528e+00 +2.5670e+00 +8.6731e-01 +1.0328e+00 -1.6306e+00
175096 +2.355492282e-01 +2.355492282e-01 +3.558554923e+01 +3.535000000e+01 +1.9213e+00 +1.7176e+00 +3.8848e+00 +1.5686e+00 -1.8809e+00 -1.4031e+00 +2.5899e+00 +8.6542e-01 +1.0682e+00 -1.6319e+00
196456 +1.363761972e-01 +1.363761972e-01 +3.548637620e+01 +3.535000000e+01 +1.8255e+00 +1.7101e+00 +3.9429e+00 +1.5377e+00 -1.9608e+00 -1.5071e+00 +2.4474e+00 +7.1915e-01 +1.0736e+00 -1.5746e+00
204056 +5.326480253e-02 +5.326480253e-02 +3.540326480e+01 +3.535000000e+01 +1.7881e+00 +1.6250e+00 +3.8467e+00 +1.5023e+00 -1.9368e+00 -1.6475e+00 +2.2489e+00 +7.5072e-01 +1.1086e+00 -1.4550e+00
233516 +3.126645883e-02 +3.126645883e-02 +3.538126646e+01 +3.535000000e+01 +1.7878e+00 +1.6183e+00 +3.8354e+00 +1.4997e+00 -1.9541e+00 -1.6166e+00 +2.2617e+00 +7.8479e-01 +1.1360e+00 -1.4500e+00
240116 +2.039483342e-02 +2.039483342e-02 +3.537039483e+01 +3.535000000e+01 +1.7745e+00 +1.5748e+00 +3.8802e+00 +1.4868e+00 -1.9155e+00 -1.5913e+00 +2.3353e+00 +8.2086e-01 +1.1204e+00 -1.4669e+00
267821 +1.346710186e-02 +1.346710186e-02 +3.536346710e+01 +3.535000000e+01 +1.7694e+00 +1.5387e+00 +3.9652e+00 +1.4734e+00 -1.8866e+00 -1.5956e+00 +2.3136e+00 +8.3676e-01 +1.1289e+00 -1.4838e+00
