% function evaluation | noise-free fitness - Fopt (9.294000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.044012968e+02 +8.044012968e+02 -1.955987032e+02 -1.000000000e+03 -3.1988e+00 -4.4366e+00 +4.1286e+00 -4.7024e+00 +3.3904e+00 -5.1440e-01 +4.3691e+00 +2.8872e+00 -3.5623e+00 +1.6439e+00 -2.6319e+00 -3.0801e+00 +6.6124e-01 +2.9741e+00 +2.2655e+00 -1.3280e+00 +2.1600e+00 +1.3202e+00 +1.7429e-01 -2.1941e+00
362 +4.760615757e+02 +4.760615757e+02 -5.239384243e+02 -1.000000000e+03 -4.2899e+00 +3.7546e+00 +7.3594e-01 -2.0595e+00 -2.9391e+00 -2.6255e+00 +4.5638e+00 -2.0659e+00 +4.2430e+00 +1.1267e+00 -3.3528e+00 +9.0004e-01 +1.8998e+00 -4.1134e+00 +4.3003e+00 +3.7207e+00 -5.8022e-01 -3.8805e+00 +2.2763e+00 -8.0321e-01
546 +2.696197693e+02 +2.696197693e+02 -7.303802307e+02 -1.000000000e+03 -1.4298e+00 -4.3390e+00 -1.4869e+00 -1.4400e+00 +7.8913e-01 -1.4038e+00 -1.1794e+00 -2.0659e+00 +4.2430e+00 +1.1267e+00 -3.3528e+00 +9.0004e-01 -1.5071e+00 +2.3068e+00 +4.8914e+00 +6.7395e-01 -1.0484e+00 +4.0014e-01 -1.1583e+00 +2.6167e-01
713 +2.493389065e+02 +2.493389065e+02 -7.506610935e+02 -1.000000000e+03 -1.4298e+00 -4.3390e+00 -1.4869e+00 -1.4400e+00 +7.8913e-01 -1.4038e+00 -9.6865e-01 -2.0659e+00 +1.6512e+00 -1.3186e+00 +3.2573e-01 +2.7579e-01 -1.5071e+00 +2.3068e+00 +4.8914e+00 +6.7395e-01 -1.0484e+00 +4.0014e-01 -1.1583e+00 +2.6167e-01
1742 +1.462798062e+02 +1.462798062e+02 -8.537201938e+02 -1.000000000e+03 -1.4298e+00 -4.3390e+00 -1.4869e+00 -1.6394e+00 +7.8913e-01 -1.4038e+00 -9.6865e-01 -2.0659e+00 +1.6512e+00 -1.3186e+00 -3.3810e-01 +2.7579e-01 -1.5071e+00 +2.3068e+00 +4.8914e+00 +6.7395e-01 -1.0484e+00 -3.8155e+00 -2.2334e+00 +2.6167e-01
3680 +8.609025554e+01 +8.609025554e+01 -9.139097445e+02 -1.000000000e+03 -1.4298e+00 -3.5499e+00 -1.4869e+00 -1.6394e+00 +7.8913e-01 -5.0628e-01 -9.6865e-01 -2.0659e+00 +1.6512e+00 -7.5147e-01 -3.3810e-01 +2.7579e-01 -1.5071e+00 +1.0173e+00 +4.8914e+00 +1.0953e+00 -1.0654e+00 -3.8155e+00 -9.5164e-01 +2.6167e-01
7328 +6.307958245e+01 +6.307958245e+01 -9.369204176e+02 -1.000000000e+03 -1.4298e+00 -3.0984e+00 -1.4869e+00 -2.2634e+00 +5.3808e-01 -5.0628e-01 -9.6865e-01 -2.0659e+00 +1.7917e+00 -7.5147e-01 -3.3810e-01 +2.0503e-01 -1.5003e+00 +1.6788e-01 +4.6022e+00 +1.4548e+00 -8.6982e-01 -3.6934e+00 -9.5164e-01 +2.6167e-01
12079 +3.826276864e+01 +3.826276864e+01 -9.617372314e+02 -1.000000000e+03 -2.9552e-01 -3.8919e-01 +6.9088e-01 +6.5495e-02 +2.5419e-01 +4.2506e+00 -1.3133e-02 +8.6823e-01 +3.7411e+00 -3.8795e+00 -4.1198e+00 +2.5205e-01 -3.5582e+00 +3.9706e-01 +3.9066e-01 +2.8950e+00 -2.3044e+00 -3.6649e+00 +1.8907e+00 +4.8651e+00
18623 +2.319638179e+01 +2.319638179e+01 -9.768036182e+02 -1.000000000e+03 -8.0615e-01 +2.0091e-01 +6.9088e-01 -6.6448e-01 +2.5419e-01 +4.2506e+00 -1.3133e-02 +7.1098e-01 +3.0255e+00 -3.2998e+00 -4.0396e+00 +2.5205e-01 -3.5582e+00 +2.2272e-01 +3.2938e-01 +2.6283e+00 -2.1341e+00 -3.4648e+00 +1.8907e+00 +5.0812e+00
% function evaluation | noise-free fitness - Fopt (6.750100000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.245249505e+03 +2.245249505e+03 +2.920259505e+03 +6.750100000e+02 +1.5653e+00 -4.0955e+00 +3.5266e+00 +2.3658e+00 -3.1746e+00 -2.5533e+00 +1.8423e+00 +2.2492e+00 +4.6353e+00 +1.7921e+00 -7.6056e-02 +1.9762e+00 +3.5939e-01 +3.6439e+00 -1.0632e+00 +1.2180e+00 +2.3907e+00 +2.2378e+00 +1.3836e+00 +1.5294e+00
391 +3.970760971e+02 +3.970760971e+02 +1.072086097e+03 +6.750100000e+02 -3.8924e+00 +1.1982e+00 -1.9351e+00 -9.2211e-01 -1.6887e+00 -2.6350e+00 +4.4330e+00 -2.2427e+00 +2.7861e+00 -4.2499e+00 -3.6191e+00 -4.1948e+00 +9.9630e-01 -1.9935e+00 +1.6047e+00 +2.6754e+00 -4.3549e+00 +4.4119e-01 +5.0368e-01 -4.7583e+00
773 +2.008413305e+02 +2.008413305e+02 +8.758513305e+02 +6.750100000e+02 -1.9837e+00 -3.4090e+00 +1.7581e+00 -1.9223e+00 +3.3036e+00 -1.5152e+00 +4.7537e+00 -1.1449e+00 -1.5531e+00 -4.0625e+00 -1.4638e+00 +3.4970e+00 -3.9063e+00 -6.0819e-01 +3.6785e+00 +3.6703e+00 -4.8976e-01 +4.9655e-01 -2.0965e+00 -3.6731e+00
1338 +1.142716533e+02 +1.142716533e+02 +7.892816533e+02 +6.750100000e+02 -1.9837e+00 -3.4090e+00 +1.7581e+00 -2.2758e+00 -1.6887e+00 +6.6321e-01 +3.0768e+00 +5.9234e-01 +1.9322e+00 -4.9182e+00 -1.4638e+00 +1.6696e+00 -2.5645e+00 -2.2584e+00 +6.5611e-01 +3.7179e+00 -2.8811e+00 +1.5350e+00 -2.0965e+00 -3.8309e+00
1527 +7.965627652e+01 +7.965627652e+01 +7.546662765e+02 +6.750100000e+02 -1.9837e+00 -3.4090e+00 +1.7581e+00 -2.2758e+00 -1.6887e+00 -2.1770e-01 +3.0768e+00 +5.9234e-01 +1.9322e+00 -4.9182e+00 -2.9950e+00 +7.5897e-01 -3.0195e+00 -1.7243e+00 +1.6047e+00 +2.6754e+00 -2.8811e+00 +1.5350e+00 -2.0965e+00 -3.8309e+00
1909 +5.906785670e+01 +5.906785670e+01 +7.340778567e+02 +6.750100000e+02 -1.9837e+00 -3.4090e+00 +1.7581e+00 -2.2758e+00 -1.6887e+00 -2.1770e-01 +3.0768e+00 +5.9234e-01 +1.9322e+00 -4.9182e+00 -3.6794e+00 +2.5557e-01 -3.0195e+00 -1.7243e+00 +1.6047e+00 +2.6754e+00 -2.8811e+00 +1.5350e+00 -2.0965e+00 -3.8309e+00
3802 +3.890119633e+01 +3.890119633e+01 +7.139111963e+02 +6.750100000e+02 -1.9837e+00 -2.9509e+00 +2.1654e+00 -1.9223e+00 -1.6887e+00 +6.6321e-01 +3.0768e+00 +5.9234e-01 +8.9477e-01 -4.3587e+00 -2.9950e+00 +2.5557e-01 -3.2913e+00 -1.8271e+00 +1.5661e+00 +2.6754e+00 -2.8811e+00 +1.5350e+00 -2.0965e+00 -3.8309e+00
96703 +2.397477138e+01 +2.397477138e+01 +6.989847714e+02 +6.750100000e+02 -1.0938e+00 -2.8806e+00 +1.9111e+00 -1.3501e+00 -1.7760e+00 +9.2339e-01 +2.2967e+00 +2.9040e-02 +1.0093e+00 -3.7649e+00 -2.8582e+00 +2.3238e-01 -4.0987e+00 -1.8487e+00 +1.9710e+00 +3.0927e+00 -2.3943e+00 +1.8260e+00 -2.1310e+00 -4.6304e+00
155972 +1.447062346e+01 +1.447062346e+01 +6.894806235e+02 +6.750100000e+02 -1.8985e+00 -1.7732e+00 +1.6335e+00 -8.8423e-01 -1.7421e+00 +1.1118e+00 +1.8583e+00 -1.4920e-01 +9.3004e-01 -3.1122e+00 -2.7959e+00 +6.4914e-01 -3.8964e+00 -2.9202e+00 +1.9884e+00 +2.1400e+00 -2.4258e+00 +1.9080e+00 -1.9916e+00 -4.3969e+00
388314 +9.568167724e+00 +9.568167724e+00 +6.845781677e+02 +6.750100000e+02 -1.5025e+00 -1.8900e+00 +1.7140e+00 -7.5861e-01 -1.5305e+00 +1.2624e+00 +1.4586e+00 -2.4930e-01 +1.0435e+00 -2.5633e+00 -2.9490e+00 +3.2214e-01 -3.9017e+00 -3.1786e+00 +1.6258e+00 +2.0560e+00 -2.4032e+00 +2.4078e+00 -1.8952e+00 -4.2558e+00
% function evaluation | noise-free fitness - Fopt (-3.580600000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.518663059e+03 +1.518663059e+03 +1.160603059e+03 -3.580600000e+02 -2.8982e+00 +4.9926e+00 -7.5765e-01 -4.3239e+00 +2.5528e+00 -4.8346e-01 -1.2241e-01 -4.1019e-01 -8.4541e-01 -1.4737e+00 +2.2183e+00 -1.6983e+00 -4.3355e+00 +1.8316e+00 +3.0781e+00 +4.5046e+00 -5.2274e-01 -2.8704e+00 +6.4698e-01 +4.0794e+00
375 +3.292675838e+02 +3.292675838e+02 -2.879241625e+01 -3.580600000e+02 -4.5810e+00 +6.6705e-01 +2.2479e+00 -2.4138e+00 -3.5370e+00 +1.1144e+00 -3.4689e+00 +1.1510e+00 +3.0879e+00 +1.7012e+00 +4.7725e+00 +4.2606e+00 -4.9956e+00 +4.9229e+00 +1.1851e+00 +1.6058e+00 -1.7649e+00 +4.6583e+00 -3.4910e-01 -3.4011e+00
549 +2.211941264e+02 +2.211941264e+02 -1.368658736e+02 -3.580600000e+02 -2.1540e+00 -1.8925e+00 +2.2479e+00 -2.4138e+00 -3.5370e+00 +1.1144e+00 -3.4689e+00 +1.1510e+00 +3.0879e+00 +1.7012e+00 +2.7998e+00 +2.9944e+00 +1.1011e+00 -1.8856e+00 -1.1317e+00 -1.2924e-01 +5.9665e-01 -4.7149e+00 -4.1186e-01 +2.1733e+00
909 +1.511542339e+02 +1.511542339e+02 -2.069057661e+02 -3.580600000e+02 -1.0323e+00 +1.0399e-01 +2.2479e+00 -2.4138e+00 -3.7814e+00 +1.1144e+00 -3.4689e+00 +1.1510e+00 +3.0879e+00 +1.7012e+00 +4.7725e+00 +4.2606e+00 -4.9956e+00 +4.9229e+00 +1.1851e+00 +8.8675e-01 -8.9397e-01 -2.6112e+00 -1.0136e+00 -1.8687e+00
1605 +9.122353405e+01 +9.122353405e+01 -2.668364659e+02 -3.580600000e+02 -1.5817e+00 +6.6705e-01 +2.2479e+00 -1.7147e+00 -3.5370e+00 +1.1131e+00 -3.4689e+00 +1.1510e+00 +3.9111e+00 +1.7012e+00 +2.7998e+00 +4.2606e+00 -4.9956e+00 +4.9229e+00 +1.1851e+00 +1.6586e+00 -8.9397e-01 -2.6112e+00 -4.1186e-01 +2.1733e+00
3035 +5.814319141e+01 +5.814319141e+01 -2.999168086e+02 -3.580600000e+02 -1.0323e+00 +1.1050e+00 +2.2479e+00 -2.4138e+00 -3.5370e+00 +1.2446e+00 -2.9985e+00 +1.1510e+00 +3.9111e+00 +1.7012e+00 +2.2255e+00 +4.1415e+00 -4.5809e+00 +4.0372e+00 +1.1851e+00 +1.6058e+00 -8.9397e-01 -2.6112e+00 -4.1186e-01 +1.3110e+00
4431 +3.901381190e+01 +3.901381190e+01 -3.190461881e+02 -3.580600000e+02 -1.0323e+00 +1.1050e+00 +1.9700e+00 -2.4138e+00 -3.5370e+00 +1.5860e+00 -2.9985e+00 +1.1510e+00 +3.9111e+00 +1.7012e+00 +1.7944e+00 +2.6111e+00 -4.5809e+00 +3.4129e+00 +1.1851e+00 +1.6058e+00 -8.9397e-01 -2.6112e+00 -4.1186e-01 +8.2594e-01
22678 +2.460195829e+01 +2.460195829e+01 -3.334580417e+02 -3.580600000e+02 -2.2669e-01 -2.2229e+00 +9.1984e-01 -4.1087e+00 -3.2037e+00 -1.3134e+00 -2.5826e+00 -7.2389e-01 +4.5956e+00 +1.5335e+00 +2.1938e+00 -8.9610e-02 -2.5972e+00 +1.4276e+00 +1.1286e+00 +9.2084e-01 -2.9181e+00 -2.8987e+00 +5.2189e-02 +2.0365e+00
27056 +1.545170584e+01 +1.545170584e+01 -3.426082942e+02 -3.580600000e+02 -2.2669e-01 -1.9742e+00 +7.2643e-01 -4.1379e+00 -3.2037e+00 -9.1148e-01 -2.5826e+00 -2.2260e-01 +4.5956e+00 +1.5335e+00 +1.7313e+00 -8.9610e-02 -2.5325e+00 +1.1727e+00 +6.8874e-01 +9.2084e-01 -2.9181e+00 -2.8987e+00 +5.5811e-01 +2.0365e+00
179368 +9.963242400e+00 +9.963242400e+00 -3.480967576e+02 -3.580600000e+02 -7.5722e-01 -1.3017e+00 +7.3280e-01 -4.3427e+00 -3.2497e+00 -8.7609e-01 -2.6279e+00 +4.4878e-01 +4.5868e+00 +1.6797e+00 +7.0065e-01 +3.9585e-02 -2.4880e+00 +1.1737e+00 +4.2441e-01 +1.1681e+00 -3.0382e+00 -2.9193e+00 +5.9561e-01 +1.8369e+00
276825 +6.174853128e+00 +6.174853128e+00 -3.518851469e+02 -3.580600000e+02 -8.5882e-01 -1.3966e+00 +8.3113e-01 -4.2568e+00 -3.2150e+00 -7.4918e-01 -2.8158e+00 +1.4155e+00 +3.6569e+00 +1.3697e+00 -8.4274e-02 -4.4330e-02 -2.3701e+00 -5.0825e-01 +5.3913e-01 +9.0666e-01 -2.5717e+00 -3.1959e+00 +2.8431e-01 +1.6367e+00
% function evaluation | noise-free fitness - Fopt (-4.797000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.141704812e+03 +2.141704812e+03 +2.093734812e+03 -4.797000000e+01 -1.9070e+00 +6.5338e-01 +2.6773e+00 +1.3589e+00 +2.9101e+00 +2.8104e+00 +9.2827e-01 -2.9736e+00 -1.8128e+00 +4.3950e+00 +1.4700e+00 -1.2589e-02 -1.4733e+00 -3.9403e+00 +1.1982e-01 -4.1710e+00 -1.0511e+00 +2.1233e+00 +3.0713e+00 -2.6501e+00
398 +3.387473653e+02 +3.387473653e+02 +2.907773653e+02 -4.797000000e+01 +1.0700e+00 -4.2632e-01 +3.0390e-01 +3.3245e+00 -3.8771e+00 -3.8229e+00 +4.0383e+00 +1.3066e+00 +4.4697e+00 +1.4762e+00 -4.2490e+00 +3.5015e+00 -1.4228e+00 +4.2883e-01 -1.6972e+00 -3.2570e+00 -3.3396e+00 +3.4320e-01 -4.1762e+00 -7.2957e-01
781 +1.574569869e+02 +1.574569869e+02 +1.094869869e+02 -4.797000000e+01 +2.0313e+00 +4.0063e-01 -3.0030e+00 +2.4946e+00 -7.2394e-01 -2.6029e-01 +3.0596e+00 -2.2783e-01 -5.6172e-01 +5.8685e-01 +2.4328e+00 +1.2148e+00 -4.2345e-01 +3.8366e+00 -6.3243e-01 -7.1291e-01 -5.1752e-02 -3.4431e+00 -4.1684e+00 -2.3901e-01
1365 +8.366790037e+01 +8.366790037e+01 +3.569790037e+01 -4.797000000e+01 +1.0700e+00 -4.2632e-01 +3.0390e-01 +3.3245e+00 -1.6569e+00 +7.6530e-01 +3.0596e+00 -2.2783e-01 -5.6172e-01 +2.1180e+00 -2.6381e+00 -1.3740e+00 +4.6110e+00 +3.8366e+00 -6.3243e-01 -7.1291e-01 -5.1752e-02 +3.4320e-01 -2.7319e+00 +2.3598e+00
2330 +6.096990307e+01 +6.096990307e+01 +1.299990307e+01 -4.797000000e+01 +1.0700e+00 -1.1425e+00 +3.0390e-01 +3.3245e+00 -1.5136e+00 -1.7013e+00 +4.7871e+00 +1.3066e+00 +4.4697e+00 -9.3697e-01 -3.6370e+00 +3.3457e+00 +4.6110e+00 +8.1709e-01 -1.6972e+00 -3.4074e+00 -5.1752e-02 -7.6847e-02 -2.7319e+00 +2.3598e+00
6777 +3.971163662e+01 +3.971163662e+01 -8.258363384e+00 -4.797000000e+01 +1.0700e+00 -8.7743e-01 +3.2380e-01 +2.3549e+00 -2.1699e+00 -2.7267e+00 +4.6450e+00 +1.3066e+00 +3.8087e+00 -5.4398e-01 -3.6370e+00 +1.5762e+00 +3.6442e+00 +8.1709e-01 -1.0402e+00 -3.4565e+00 -6.8288e-01 +9.4211e-01 -2.7319e+00 +1.9280e+00
70866 +2.469561830e+01 +2.469561830e+01 -2.327438170e+01 -4.797000000e+01 +1.0700e+00 -7.2546e-01 -1.0060e-01 +2.1441e+00 -2.3312e+00 -2.9554e+00 +4.4097e+00 +1.1892e+00 +3.3768e+00 +1.7902e-01 -3.5845e+00 +1.5762e+00 +4.1814e+00 +1.4197e+00 -1.0402e+00 -3.4360e+00 -6.8288e-01 +9.4211e-01 -2.7319e+00 +1.6875e+00
427018 +1.494555524e+01 +1.494555524e+01 -3.302444476e+01 -4.797000000e+01 +1.0796e+00 -1.5194e-01 -6.4639e-01 +2.2710e+00 -2.7860e+00 -2.0038e+00 +4.4307e+00 +1.5692e+00 +3.4415e+00 +7.8888e-01 -3.8776e+00 +1.3183e+00 +3.5908e+00 +2.4627e+00 -4.9703e-01 -3.0972e+00 -9.8711e-01 +1.3426e+00 -3.2827e+00 +2.1394e+00
548597 +9.991165913e+00 +9.991165913e+00 -3.797883409e+01 -4.797000000e+01 +1.0673e+00 -6.9998e-01 -8.7105e-01 +2.3204e+00 -2.8665e+00 -1.0686e+00 +4.6197e+00 +1.5736e+00 +2.7804e+00 +1.1942e+00 -4.0287e+00 +1.7012e+00 +3.5333e+00 +2.2483e+00 -1.3937e+00 -2.4326e+00 -1.1287e+00 +1.3958e+00 -3.5661e+00 +2.8274e+00
763486 +5.595653815e+00 +5.595653815e+00 -4.237434619e+01 -4.797000000e+01 +8.6068e-01 -6.1230e-01 -1.0333e+00 +1.6248e+00 -2.9738e+00 -1.2113e+00 +3.8388e+00 +1.5549e+00 +2.0151e+00 +1.4179e+00 -3.7089e+00 +1.4206e+00 +2.9460e+00 +2.4437e+00 -1.5099e+00 -2.6032e+00 -1.0477e+00 +1.3562e+00 -3.7077e+00 +2.9390e+00
808391 +3.909231735e+00 +3.909231735e+00 -4.406076827e+01 -4.797000000e+01 +1.3990e+00 -5.9956e-01 -1.0122e+00 +1.5477e+00 -2.9675e+00 -1.5353e+00 +3.8627e+00 +1.5781e+00 +1.9921e+00 +1.3826e+00 -3.7031e+00 +1.3871e+00 +3.0161e+00 +2.4804e+00 -1.5149e+00 -2.6452e+00 -1.0496e+00 +1.4125e+00 -3.7235e+00 +2.9665e+00
% function evaluation | noise-free fitness - Fopt (-8.294100000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.977433634e+03 +3.977433634e+03 +3.148023634e+03 -8.294100000e+02 -2.2325e+00 +3.9457e+00 -1.3219e+00 +4.9565e+00 +4.7567e+00 +3.1983e+00 -2.7267e+00 -1.0119e+00 +4.7142e+00 +1.9718e-01 +1.3502e+00 +4.9985e+00 +1.5370e+00 -6.6315e-01 -1.4913e+00 -3.8131e+00 +4.7688e+00 +3.9318e+00 +4.2794e+00 -7.7288e-01
399 +4.579356836e+02 +4.579356836e+02 -3.714743164e+02 -8.294100000e+02 -1.7298e+00 +1.0106e+00 +2.1836e+00 +1.2944e+00 +1.0084e+00 -2.6488e+00 +3.9846e+00 -4.3192e+00 -1.7141e+00 +1.5673e-01 +4.7604e+00 -1.6938e-01 -4.2054e+00 +4.4019e+00 -1.3391e+00 +3.1539e+00 -1.1413e+00 +2.8947e+00 -4.3436e+00 +1.1948e+00
597 +3.829515832e+02 +3.829515832e+02 -4.464584168e+02 -8.294100000e+02 +1.1615e+00 +9.2380e-01 +3.6656e+00 -4.0070e-02 -1.3463e+00 +1.8108e+00 +4.6005e+00 +7.2246e-01 -2.0303e+00 -1.1236e+00 -1.0738e+00 -1.7461e+00 -3.1845e+00 +1.4843e+00 +4.7840e+00 +1.0375e-01 +1.8765e+00 -7.8637e-01 -2.2560e+00 -3.4235e+00
993 +2.053282220e+02 +2.053282220e+02 -6.240817780e+02 -8.294100000e+02 +1.1615e+00 +9.2380e-01 +3.6656e+00 -4.0070e-02 +2.1356e+00 +4.6033e+00 +4.6005e+00 +7.2246e-01 -1.7141e+00 +1.5673e-01 +4.7604e+00 -1.6938e-01 -4.2054e+00 +4.4019e+00 -1.3391e+00 +3.1539e+00 -1.1413e+00 -7.8637e-01 -2.2560e+00 -3.4235e+00
1190 +8.887047629e+01 +8.887047629e+01 -7.405395237e+02 -8.294100000e+02 -2.2345e+00 -1.2116e+00 -4.4958e+00 -3.2850e+00 +2.8145e+00 +3.2715e+00 +1.7047e+00 +6.8958e-01 -2.1394e+00 -1.1236e+00 -1.0738e+00 -4.6150e+00 -2.8934e+00 +1.8674e+00 -1.3158e+00 -5.6236e-01 -4.4063e-01 -7.8637e-01 -2.2560e+00 -3.4235e+00
2981 +6.271134612e+01 +6.271134612e+01 -7.666986539e+02 -8.294100000e+02 -2.2345e+00 -1.2116e+00 -4.2782e+00 -3.2850e+00 +2.8145e+00 +3.2715e+00 +1.7047e+00 +6.8958e-01 -1.9207e+00 -1.1236e+00 -1.0738e+00 -4.6150e+00 -2.8934e+00 +1.8674e+00 -1.6167e+00 -5.6236e-01 -2.3862e+00 -7.8637e-01 -4.8657e+00 -3.4235e+00
6564 +3.911874427e+01 +3.911874427e+01 -7.902912557e+02 -8.294100000e+02 +9.3943e-01 +1.7086e+00 +2.4307e+00 -4.3854e-01 +1.0032e-01 +1.8108e+00 +4.6005e+00 +3.5139e-01 -2.1394e+00 +1.5673e-01 +4.4590e+00 -2.4815e+00 -4.2054e+00 +3.8757e+00 -1.3391e+00 +3.1539e+00 -1.1413e+00 -1.5676e+00 -4.8657e+00 -3.4235e+00
43031 +2.438411786e+01 +2.438411786e+01 -8.050258821e+02 -8.294100000e+02 +4.0901e-01 +1.7086e+00 +2.6926e+00 -1.2703e+00 +5.6641e-01 +1.8108e+00 +4.0673e+00 +6.3813e-01 -2.2700e+00 +1.5673e-01 +4.4590e+00 -2.5150e+00 -4.2054e+00 +3.8757e+00 -8.4067e-01 +3.5631e+00 -1.1413e+00 -1.5676e+00 -4.0406e+00 -3.1493e+00
126111 +1.488971676e+01 +1.488971676e+01 -8.145202832e+02 -8.294100000e+02 -8.7808e-02 +1.1810e+00 +2.5068e+00 -8.1149e-01 +1.2518e+00 +1.8573e+00 +3.6669e+00 +4.2147e-01 -1.4185e+00 -2.0894e+00 +2.4381e+00 -2.3811e+00 -3.8285e+00 +3.6319e+00 -4.9585e-01 +3.2355e+00 -1.5669e+00 -2.0857e+00 -4.9679e+00 -2.5619e+00
156216 +9.478166108e+00 +9.478166108e+00 -8.199318339e+02 -8.294100000e+02 -2.1793e-01 +1.2588e+00 +1.6595e+00 -1.2463e+00 +8.2632e-01 +1.1670e+00 +3.7685e+00 +1.0550e+00 -2.2828e+00 -2.0042e+00 +2.3454e+00 -2.8826e+00 -4.2923e+00 +2.9242e+00 -1.4704e+00 +3.3539e+00 -1.0263e+00 -2.3075e+00 -5.0003e+00 -3.7149e+00
195461 +5.950840323e+00 +5.950840323e+00 -8.234591597e+02 -8.294100000e+02 -4.0734e-01 +1.8632e+00 +2.1600e+00 -6.7310e-01 +1.8900e+00 +2.0292e+00 +4.5614e+00 +1.1591e+00 -1.2897e+00 -2.8957e+00 +2.4182e+00 -3.0233e+00 -3.8933e+00 +3.6477e+00 -1.4895e+00 +3.2063e+00 -1.3642e+00 -2.8965e+00 -4.7287e+00 -2.2503e+00
275327 +3.943852673e+00 +3.943852673e+00 -8.254661473e+02 -8.294100000e+02 -1.2218e+00 +1.0067e+00 +1.3506e+00 -1.9533e+00 +8.4318e-01 +1.5400e+00 +3.7736e+00 +1.4354e+00 -1.5252e+00 -2.1754e+00 +2.0485e+00 -2.6518e+00 -4.4278e+00 +2.8879e+00 -1.4226e+00 +3.4559e+00 -1.2120e+00 -2.4357e+00 -4.9974e+00 -3.6712e+00
382401 +2.511372738e+00 +2.511372738e+00 -8.268986273e+02 -8.294100000e+02 -9.2763e-01 +9.8735e-01 +1.2499e+00 -1.8682e+00 +9.4997e-01 +1.2958e+00 +3.7819e+00 +1.5114e+00 -1.6294e+00 -2.4149e+00 +2.2155e+00 -3.0516e+00 -4.3007e+00 +2.9263e+00 -1.6439e+00 +3.3737e+00 -1.2698e+00 -2.6312e+00 -4.9973e+00 -3.6748e+00
% function evaluation | noise-free fitness - Fopt (5.681000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.781597241e+03 +2.781597241e+03 +2.838407241e+03 +5.681000000e+01 +3.0152e+00 +4.5321e+00 +1.8358e-01 -2.5682e+00 +7.7560e-01 +1.6837e+00 -4.4704e+00 -1.1388e+00 +2.7116e+00 +3.1056e+00 -4.0011e+00 -3.9845e+00 -3.7256e+00 -1.7554e+00 +4.2964e+00 +4.7766e+00 +2.5150e+00 -3.0847e+00 +3.4551e+00 +2.4978e+00
384 +3.375248247e+02 +3.375248247e+02 +3.943348247e+02 +5.681000000e+01 +3.5208e+00 -3.4928e+00 -2.4098e+00 +5.0230e-01 -3.8266e+00 -6.9643e-02 +2.4557e+00 +2.6132e+00 -2.6169e+00 +1.4864e+00 -2.9925e+00 +4.3550e+00 -3.2649e+00 +5.5638e-01 +1.5594e+00 +3.5571e-02 -8.9627e-01 -1.5813e+00 +3.9591e+00 -1.1732e-01
563 +2.248065321e+02 +2.248065321e+02 +2.816165321e+02 +5.681000000e+01 +3.5208e+00 -4.3293e+00 -3.1211e-01 -1.5607e-01 -1.7327e+00 +2.6115e-01 +7.8626e-01 +2.5570e+00 -2.6061e+00 +4.5284e+00 -2.9925e+00 +4.3550e+00 -3.2649e+00 +5.5638e-01 +1.5594e+00 +3.5571e-02 -8.9627e-01 -1.5813e+00 +3.9591e+00 -1.1732e-01
934 +1.070052661e+02 +1.070052661e+02 +1.638152661e+02 +5.681000000e+01 +2.3564e+00 -7.7395e-01 -1.0852e+00 -2.1075e+00 -4.5458e-01 -3.7725e+00 -2.5021e+00 +6.3991e-01 -1.1778e+00 +1.4864e+00 -2.9925e+00 +4.3550e+00 -3.2649e+00 +5.5638e-01 +1.5594e+00 +3.5571e-02 -8.9627e-01 -1.0368e+00 +2.5201e+00 +1.5912e+00
1297 +8.565312337e+01 +8.565312337e+01 +1.424631234e+02 +5.681000000e+01 +2.3564e+00 -7.7395e-01 -1.0852e+00 -2.1075e+00 -2.3238e+00 -3.7886e+00 -2.5021e+00 +6.3991e-01 -1.6162e+00 +1.4864e+00 -2.9925e+00 +4.3550e+00 -3.2649e+00 +5.5638e-01 +1.5594e+00 +3.5571e-02 -8.9627e-01 -1.0368e+00 +2.5201e+00 +1.5912e+00
1833 +5.269156142e+01 +5.269156142e+01 +1.095015614e+02 +5.681000000e+01 +2.3564e+00 -7.7395e-01 -1.0852e+00 -2.1075e+00 -2.2777e+00 -3.7886e+00 -1.5890e+00 +1.5307e+00 -1.6162e+00 +1.4864e+00 -2.9925e+00 +4.3550e+00 -3.2649e+00 +5.5638e-01 +1.6197e+00 +3.5571e-02 -8.9627e-01 -1.0368e+00 +2.5201e+00 +1.5912e+00
3656 +3.824488558e+01 +3.824488558e+01 +9.505488558e+01 +5.681000000e+01 +2.1236e+00 -1.0046e+00 -1.0852e+00 -2.1075e+00 -2.2777e+00 -3.9537e+00 -1.5890e+00 +1.5307e+00 -1.6162e+00 +1.4864e+00 -2.3877e+00 +4.3550e+00 -3.3773e+00 +2.8441e-01 +8.7811e-01 +3.5571e-02 -1.3609e+00 -1.0368e+00 +2.5201e+00 +1.5912e+00
