% f evaluations | g evaluations | best noise-free fitness - Fopt (7.627000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +2.184479279e+06 +2.184555549e+06 +2.184555549e+06 +3.2118e+00 +4.0155e+00 +3.8745e+00 +1.7120e+00 +4.7308e+00 +4.7586e-02 -1.4224e-01 +4.5976e+00 +4.8332e+00 +3.6218e-01 -3.0064e+00 +4.7232e+00 -2.0323e+00 -1.0034e+00 +3.9931e+00 +1.0342e+00 +3.6856e-01 -3.2903e+00 +4.2105e+00 +3.9265e+00
2 0 +7.055490853e+05 +7.056253553e+05 +7.056253553e+05 +1.6427e-01 -2.7904e+00 -2.3333e+00 +1.5909e+00 -2.8791e-01 +2.4659e+00 -2.0249e+00 -2.3721e+00 -2.0489e+00 +2.9299e+00 -1.9834e+00 +2.6277e-01 -4.6830e+00 +3.4383e+00 -3.5241e+00 +4.6226e+00 -2.9595e+00 +1.7585e+00 -4.8883e+00 -2.3557e+00
6 0 +2.889172992e+05 +2.889935692e+05 +2.889935692e+05 +3.6299e+00 +1.7040e+00 +9.8325e-01 +5.6364e-01 +4.9257e+00 +2.2380e+00 +2.7209e+00 -9.8974e-01 -2.3360e+00 -4.7371e+00 -2.5964e+00 +4.9207e+00 +5.2206e-01 -3.9420e+00 -1.5933e+00 -1.8639e+00 +1.0752e+00 +2.0535e+00 +3.4907e+00 -4.1561e+00
12 0 +2.671990709e+05 +2.672753409e+05 +2.672753409e+05 +1.0320e+00 -1.3814e+00 -2.7755e+00 +3.7170e+00 -3.0180e+00 +2.3733e+00 -3.2663e+00 +3.3289e+00 -1.8760e+00 +3.3571e+00 +3.3388e+00 -3.5235e-01 -4.6190e+00 -4.3908e+00 -2.7031e+00 -2.5166e-01 -4.4422e+00 -3.6256e+00 +4.0187e+00 +4.0593e+00
23 0 +1.976510366e+05 +1.977273066e+05 +1.977273066e+05 -4.7786e+00 +2.0837e+00 -3.1610e+00 +3.8689e+00 -3.8758e+00 -3.2207e+00 +2.8252e+00 -3.2874e+00 -2.6744e+00 +1.8743e+00 +6.1048e-01 +1.8051e+00 -2.2728e+00 +3.5757e+00 -2.5801e+00 -6.8658e-01 +4.5232e+00 +4.7520e+00 -1.3013e+00 -4.0804e+00
24 0 +1.611251682e+05 +1.612014382e+05 +1.612014382e+05 +4.6780e+00 -6.5823e-01 -4.7245e+00 +3.2173e+00 +5.2633e-01 -2.7160e+00 +2.8641e+00 +3.4557e+00 +1.8310e+00 +3.9708e+00 -9.7152e-01 -2.2877e+00 +1.6608e+00 +2.3580e+00 +2.7633e+00 +1.5773e+00 -1.2301e+00 +2.6904e+00 -3.8033e+00 +1.3422e+00
33 0 +3.118304373e+04 +3.125931373e+04 +3.125931373e+04 -3.9827e+00 +9.5565e-01 +4.9198e+00 -4.1136e+00 +2.8607e+00 -1.8454e+00 +4.6546e+00 +1.9614e+00 -2.0958e+00 -4.9903e+00 +3.4505e+00 +3.6547e+00 +3.3036e+00 +5.5808e-01 -3.9662e+00 -3.0474e+00 +7.6614e-01 +4.3736e+00 +2.8647e+00 -1.9528e+00
43 0 +5.304125519e+03 +5.380395519e+03 +5.380395519e+03 -8.7153e-01 +4.1324e+00 +1.5936e+00 -4.8475e+00 +4.5924e+00 +1.7178e+00 +3.0457e+00 +4.2512e+00 +3.3685e+00 +1.5548e-01 +3.3220e+00 +3.5033e-01 -8.3785e-01 +3.1542e+00 +3.8635e+00 -3.1265e+00 +8.0331e-01 +1.8592e+00 +2.2176e+00 -1.6943e+00
96 0 +8.165865192e+02 +8.928565192e+02 +8.928565192e+02 -2.1811e+00 -2.3421e-01 -1.7655e+00 +2.6664e+00 +3.7597e-01 +2.7410e+00 +3.2336e+00 -2.1189e+00 -8.7352e-01 -1.5104e+00 +2.4328e+00 +1.2460e+00 -4.4221e+00 +6.4012e-01 -4.6601e+00 -3.1848e+00 -3.4421e+00 +7.0897e-01 -3.3328e+00 +2.1751e+00
237 0 +6.018422941e+02 +6.781122941e+02 +6.781122941e+02 -2.0853e+00 +3.6011e+00 -5.7947e-01 -3.2551e+00 -4.1431e+00 +4.7675e+00 +3.2969e+00 -1.9155e+00 -3.7907e+00 +3.0605e+00 -3.7626e+00 -1.5636e+00 +3.8511e+00 +4.4882e+00 -4.4881e+00 +3.4896e+00 -1.8189e+00 +4.0354e+00 +1.2472e+00 -1.8116e+00
348 0 +5.441930629e+02 +6.204630629e+02 +6.204630629e+02 +3.3199e+00 -3.6651e+00 -1.6153e-02 +4.0203e+00 -2.1062e+00 -8.3260e-01 +1.0444e-01 +1.1198e+00 -3.3533e+00 -4.7406e+00 -1.8862e+00 +3.5233e+00 +4.0385e+00 -3.5493e+00 -5.3974e-01 -1.3233e+00 -2.1390e+00 -2.7423e+00 -3.9653e+00 +7.9536e-01
507 0 +2.032212521e+02 +2.794912521e+02 +2.794912521e+02 -1.5678e+00 +2.7746e+00 -7.2345e-01 -4.1918e+00 -2.2665e+00 +5.3091e-01 +3.1523e+00 -1.1123e+00 -3.8338e+00 -1.9873e-01 -3.5234e+00 -3.2524e-01 +8.0057e-02 +4.5952e+00 -3.8238e+00 -1.2442e+00 -5.1197e-01 +2.1898e-01 +1.2992e+00 -3.2300e+00
1182 0 +1.301878165e+02 +2.064578165e+02 +2.064578165e+02 +1.0752e+00 +1.6872e+00 -4.5009e-01 -3.7592e+00 +1.6724e+00 -1.6500e+00 -2.3958e+00 +4.7517e-01 -3.3175e+00 +1.5668e+00 -3.0545e+00 -2.5207e-01 -9.9304e-01 +3.5487e+00 -3.5024e+00 -1.0732e+00 -2.0752e-01 -5.7061e-01 +8.1825e-01 +4.9839e-01
1927 0 +1.261059265e+02 +2.023759265e+02 +2.023759265e+02 +1.0752e+00 +1.6872e+00 -4.5009e-01 -3.7592e+00 +1.6724e+00 -1.6500e+00 -2.3958e+00 +4.7517e-01 -3.3175e+00 +1.5668e+00 -3.0545e+00 -2.5390e-01 -9.9250e-01 +3.5487e+00 -3.5024e+00 -1.0732e+00 -2.0752e-01 -5.7061e-01 +8.1825e-01 +4.9839e-01
2575 0 +1.229390145e+02 +1.992090145e+02 +1.992090145e+02 +1.0752e+00 +1.6872e+00 -4.5009e-01 -3.7592e+00 +1.6724e+00 -1.6500e+00 -2.0588e+00 +4.7517e-01 -3.3175e+00 +1.5668e+00 -3.0545e+00 -2.5402e-01 -9.9248e-01 +3.5487e+00 -3.5024e+00 -1.0732e+00 -2.0752e-01 -5.7061e-01 +8.1825e-01 +4.9839e-01
21885 0 +1.187036599e+02 +1.949736599e+02 +1.949736599e+02 +1.0722e+00 +1.7394e+00 -4.4945e-01 -2.9897e+00 +1.2238e+00 -1.6508e+00 -1.9862e+00 +4.9762e-01 -2.3261e+00 +1.4458e+00 -2.7271e+00 -2.6003e-01 -9.9159e-01 +3.5517e+00 -3.5261e+00 -9.4310e-01 -1.2698e+00 -5.7096e-01 +9.2944e-01 +5.0500e-01
22285 0 +1.162365958e+02 +1.925065958e+02 +1.925065958e+02 +1.0733e+00 +1.6941e+00 -4.4989e-01 -3.1210e+00 +1.5000e+00 -1.6507e+00 -1.9499e+00 +4.8983e-01 -2.4157e+00 +1.5238e+00 -2.8399e+00 -2.5767e-01 -9.9206e-01 +3.5516e+00 -3.5075e+00 -9.5058e-01 -1.1228e+00 -5.7133e-01 +8.5083e-01 +5.0349e-01
22322 0 +1.146394862e+02 +1.909094862e+02 +1.909094862e+02 +1.0727e+00 +1.7263e+00 -4.4960e-01 -3.0987e+00 +1.3357e+00 -1.6506e+00 -1.9762e+00 +4.9127e-01 -2.4855e+00 +1.4788e+00 -2.7802e+00 -2.5880e-01 -9.9181e-01 +3.5512e+00 -3.5207e+00 -9.7306e-01 -1.0564e+00 -5.7144e-01 +9.1078e-01 +5.0307e-01
22683 0 +1.087655769e+02 +1.850355769e+02 +1.850355769e+02 +1.0716e+00 +1.7630e+00 -4.4915e-01 -2.5379e+00 +1.0545e+00 -1.6511e+00 -2.0265e+00 +5.0665e-01 -1.7743e+00 +1.3958e+00 -2.5494e+00 -2.6331e-01 -9.9104e-01 +3.5533e+00 -3.5379e+00 -8.8744e-01 -1.7964e+00 -5.6974e-01 +9.9743e-01 +5.0742e-01
23934 0 +1.071341232e+02 +1.834041232e+02 +1.834041232e+02 +1.0704e+00 +1.8023e+00 -4.4863e-01 -1.9143e+00 +7.2939e-01 -1.6516e+00 -2.0787e+00 +5.2475e-01 -1.0101e+00 +1.2998e+00 -2.2919e+00 -2.6814e-01 -9.9013e-01 +3.5555e+00 -3.5574e+00 -7.8962e-01 -2.5718e+00 -5.6783e-01 +1.0947e+00 +5.1187e-01
24360 0 +1.025675855e+02 +1.788375855e+02 +1.788375855e+02 +5.2478e-01 +1.0741e+00 -2.0784e+00 -5.6782e-01 +7.2478e-01 -1.0592e+00 -2.5633e+00 +8.2979e-01 -3.5853e-01 -1.0167e+00 -2.6723e-01 -8.8603e-01 +5.1205e-01 -2.5896e-01 -3.1851e+00 -2.1802e+00 +8.2965e-01 -9.9193e-01 -1.6506e+00 -5.6800e-01
24806 0 +1.014397383e+02 +1.777097383e+02 +1.777097383e+02 +1.0706e+00 +1.8939e+00 -4.4772e-01 -4.8597e-01 +5.7691e-01 -1.6520e+00 -2.1783e+00 +5.5757e-01 +4.3211e-02 +1.2603e+00 -1.6767e+00 -2.7336e-01 -9.8902e-01 +3.5578e+00 -3.6001e+00 -7.3396e-01 -2.9652e+00 -5.6414e-01 +1.2852e+00 +5.2261e-01
26437 0 +9.998494470e+01 +1.762549447e+02 +1.762549447e+02 +1.0706e+00 +1.8939e+00 -4.4772e-01 -4.8591e-01 +5.7691e-01 -1.6522e+00 -2.1783e+00 +5.5757e-01 +4.3211e-02 +1.2603e+00 -1.6788e+00 -2.7338e-01 -9.8926e-01 +3.5578e+00 -3.6001e+00 -7.3407e-01 -2.9454e+00 -5.6434e-01 +1.2849e+00 +5.2246e-01
28466 0 +9.725491021e+01 +1.735249102e+02 +1.735249102e+02 +1.0706e+00 +1.8041e+00 -4.4772e-01 -4.8602e-01 +5.8730e-01 -1.6521e+00 -2.0974e+00 +5.5757e-01 +4.3211e-02 +1.8984e+00 -1.6749e+00 -2.7337e-01 -9.8912e-01 +3.5578e+00 -3.5412e+00 -7.3432e-01 -2.9544e+00 -5.3124e-01 +1.2972e+00 +5.2262e-01
32592 0 +9.370020275e+01 +1.699702028e+02 +1.699702028e+02 +1.0611e+00 +1.7714e+00 -4.4761e-01 -5.3681e-01 +1.0993e-01 -1.4428e+00 -2.0181e+00 +6.1218e-01 -3.5615e-02 +1.8674e+00 -1.5758e+00 -2.7367e-01 -9.8908e-01 +3.5582e+00 -3.3446e+00 -7.2795e-01 -2.9476e+00 -5.3882e-01 +1.5463e+00 +1.4215e-01
32817 0 +9.317412300e+01 +1.694441230e+02 +1.694441230e+02 +1.0587e+00 +1.7629e+00 -4.4756e-01 -5.5122e-01 -2.0654e-02 -1.3831e+00 -2.0184e+00 +6.2777e-01 -5.7992e-02 +1.8304e+00 -1.5476e+00 -2.7376e-01 -9.8906e-01 +3.5583e+00 -3.2860e+00 -7.2614e-01 -2.9462e+00 -5.3923e-01 +1.6171e+00 +3.3568e-02
33722 0 +8.940651608e+01 +1.656765161e+02 +1.656765161e+02 +1.0442e+00 +1.6976e+00 -4.4709e-01 -6.6489e-01 -8.5391e-01 -1.0183e+00 -2.0187e+00 +7.3205e-01 -2.2908e-01 +1.6347e+00 -1.3428e+00 -2.7450e-01 -9.8897e-01 +3.5592e+00 -2.8550e+00 -7.1549e-01 -2.9381e+00 -5.4183e-01 +2.1705e+00 -7.3745e-01
33828 0 +8.881856704e+01 +1.650885670e+02 +1.650885670e+02 +1.0393e+00 +1.6758e+00 -4.4693e-01 -7.0290e-01 -1.1429e+00 -8.8929e-01 -2.0188e+00 +7.6879e-01 -2.8660e-01 +1.5635e+00 -1.2732e+00 -2.7476e-01 -9.8893e-01 +3.5595e+00 -2.7093e+00 -7.1166e-01 -2.9353e+00 -5.4276e-01 +2.3551e+00 -1.0010e+00
38155 0 +8.679338419e+01 +1.630633842e+02 +1.630633842e+02 +1.0381e+00 +1.6562e+00 -4.4693e-01 -7.1089e-01 -1.3317e+00 -7.5784e-01 -2.0188e+00 +7.7304e-01 -3.2156e-01 +1.5673e+00 -1.1566e+00 -2.7503e-01 -9.8892e-01 +3.5595e+00 -2.6001e+00 -7.0972e-01 -2.9397e+00 -5.4288e-01 +2.4993e+00 -1.2772e+00
40209 0 +7.300732339e+01 +1.492773234e+02 +1.492773234e+02 +1.8661e+00 +1.5371e+00 -8.1603e-01 -6.2435e-01 -1.5726e+00 -2.7954e-01 -1.8406e+00 +4.7838e-01 -1.5343e+00 +1.4380e+00 +4.2955e-01 -2.9795e-01 -9.5856e-01 +2.7695e+00 -5.6406e-01 -9.4220e-01 -1.8766e+00 -7.8784e-01 +2.5098e+00 -1.0818e+00
45537 0 +7.238840366e+01 +1.486584037e+02 +1.486584037e+02 +1.8661e+00 +1.5371e+00 -8.1603e-01 -6.2435e-01 -1.4655e+00 -2.7954e-01 -1.5367e+00 +4.8326e-01 -1.5343e+00 +1.4380e+00 +4.2955e-01 -2.9795e-01 -9.5856e-01 +2.7695e+00 -5.6406e-01 -9.5135e-01 -1.8767e+00 -7.8784e-01 +2.5098e+00 -1.0818e+00
50331 0 +7.066629089e+01 +1.469362909e+02 +1.469362909e+02 +1.8679e+00 +1.5374e+00 -9.9289e-01 -6.2395e-01 -1.4321e+00 -2.7887e-01 -1.4334e+00 +4.5599e-01 -1.5340e+00 +1.4380e+00 +5.4670e-01 -5.1533e-01 -9.5880e-01 +2.7701e+00 -5.6391e-01 -9.5084e-01 -1.8772e+00 -7.8792e-01 +2.4224e+00 -1.0819e+00
51186 0 +6.663985020e+01 +1.429098502e+02 +1.429098502e+02 +1.5515e+00 +1.3592e+00 -9.5781e-01 -6.2409e-01 -1.4319e+00 -2.7834e-01 -1.4329e+00 +4.9887e-01 -1.5340e+00 +1.4715e+00 +7.0272e-01 -5.5894e-01 -9.5947e-01 +2.7707e+00 -5.6374e-01 -8.1976e-01 -1.8790e+00 -7.3611e-01 +2.4450e+00 -1.0817e+00
51225 0 +6.567231160e+01 +1.419423116e+02 +1.419423116e+02 +1.4728e+00 +1.3148e+00 -9.5876e-01 -6.2407e-01 -1.4319e+00 -2.7807e-01 -1.4328e+00 +5.0753e-01 -1.5340e+00 +1.4800e+00 +7.4922e-01 -5.8161e-01 -9.5974e-01 +2.7709e+00 -5.6364e-01 -7.8723e-01 -1.8797e+00 -7.2319e-01 +2.4454e+00 -1.0817e+00
51350 0 +6.062394267e+01 +1.368939427e+02 +1.368939427e+02 +7.0860e-01 +8.8455e-01 -9.6397e-01 -6.2394e-01 -1.4320e+00 -2.7584e-01 -1.4323e+00 +5.9427e-01 -1.5333e+00 +1.5628e+00 +1.1982e+00 -7.9684e-01 -9.6238e-01 +2.7732e+00 -5.6267e-01 -4.7116e-01 -1.8862e+00 -5.9757e-01 +2.4516e+00 -1.0813e+00
51352 0 +5.840998891e+01 +1.346799889e+02 +1.346799889e+02 -5.5618e-02 +4.5425e-01 -9.6917e-01 -6.2381e-01 -1.4321e+00 -2.7361e-01 -1.4317e+00 +6.8100e-01 -1.5327e+00 +1.6455e+00 +1.6472e+00 -1.0121e+00 -9.6502e-01 +2.7756e+00 -5.6170e-01 -1.5510e-01 -1.8927e+00 -4.7195e-01 +2.4579e+00 -1.0809e+00
