% function evaluation | noise-free fitness - Fopt (-4.620900000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.490225986e+02 +1.490225986e+02 -3.130674014e+02 -4.620900000e+02 +2.4093e-01 -2.4137e+00 +1.1799e-01
194 +1.601976108e+01 +1.601976108e+01 -4.460702389e+02 -4.620900000e+02 +2.2470e+00 +4.0875e+00 +1.5603e+00
285 +9.776510589e+00 +9.776510589e+00 -4.523134894e+02 -4.620900000e+02 +2.2470e+00 +2.8009e+00 +1.5603e+00
1679 +5.962949326e+00 +5.962949326e+00 -4.561270507e+02 -4.620900000e+02 +2.2668e+00 +2.3083e+00 +1.5548e+00
2288 +1.013895991e+00 +1.013895991e+00 -4.610761040e+02 -4.620900000e+02 +2.2715e+00 +2.3083e+00 +2.2036e+00
3578 +5.871552865e-01 +5.871552865e-01 -4.615028447e+02 -4.620900000e+02 +2.3007e+00 +2.3083e+00 +2.2036e+00
10056 +2.955053014e-01 +2.955053014e-01 -4.617944947e+02 -4.620900000e+02 +2.3427e+00 +2.3083e+00 +2.2036e+00
14743 +2.098469720e-01 +2.098469720e-01 -4.618801530e+02 -4.620900000e+02 +2.3189e+00 +2.3083e+00 +2.2036e+00
15143 +8.422477950e-02 +8.422477950e-02 -4.620057752e+02 -4.620900000e+02 +2.3286e+00 +2.3105e+00 +2.2128e+00
15343 +2.752744043e-02 +2.752744043e-02 -4.620624726e+02 -4.620900000e+02 +2.3355e+00 +2.2973e+00 +2.2112e+00
15943 +2.135992195e-02 +2.135992195e-02 -4.620686401e+02 -4.620900000e+02 +2.3380e+00 +2.2980e+00 +2.2123e+00
16043 +6.865700910e-03 +6.865700910e-03 -4.620831343e+02 -4.620900000e+02 +2.3398e+00 +2.2985e+00 +2.2131e+00
16143 +2.143761159e-03 +2.143761159e-03 -4.620878562e+02 -4.620900000e+02 +2.3409e+00 +2.2988e+00 +2.2137e+00
16643 +1.231960943e-03 +1.231960943e-03 -4.620887680e+02 -4.620900000e+02 +2.3407e+00 +2.2986e+00 +2.2135e+00
17943 +7.214723827e-04 +7.214723827e-04 -4.620892785e+02 -4.620900000e+02 +2.3404e+00 +2.3001e+00 +2.2131e+00
18143 +6.242290010e-05 +6.242290010e-05 -4.620899376e+02 -4.620900000e+02 +2.3406e+00 +2.3003e+00 +2.2137e+00
