% function evaluation | noise-free fitness - Fopt (7.948000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +7.052796273e+01 +7.052796273e+01 +1.500079627e+02 +1.500079627e+02 -1.0103e+00 +2.5574e+00 +9.3877e-01 -2.3674e-01 +4.2252e+00
3 +3.984410886e+01 +3.984410886e+01 +1.193241089e+02 +1.193241089e+02 +3.4888e-01 +7.0897e-04 -3.7563e+00 -3.1924e+00 -4.4407e+00
6 +2.672713476e+01 +2.672713476e+01 +1.062071348e+02 +1.062071348e+02 +9.0745e-01 -7.8546e-01 +8.4393e-01 +4.3184e+00 +1.5596e+00
16 +2.192537637e+01 +2.192537637e+01 +1.014053764e+02 +1.014053764e+02 -2.1457e-01 +6.3515e-01 +3.0006e+00 +3.4698e+00 -4.1777e+00
28 +1.001555780e+01 +1.001555780e+01 +8.949555780e+01 +8.949555780e+01 +2.2800e+00 -1.8655e+00 -1.7159e+00 +3.2956e+00 -1.0855e+00
44 +1.467538010e+00 +1.467538010e+00 +8.094753801e+01 +8.094753801e+01 -7.9093e-01 -7.0187e-01 -1.0759e+00 +1.8033e+00 -2.8604e+00
215 +7.380131147e-01 +7.380131147e-01 +8.021801311e+01 +8.021801311e+01 -4.1786e-01 -9.1730e-01 -7.4359e-01 +1.6070e+00 -2.3224e+00
7861 +4.900360807e-01 +4.900360807e-01 +7.997003608e+01 +7.997003608e+01 +7.2187e-01 -1.1833e+00 -1.1010e+00 +2.2830e+00 -2.6799e+00
8470 +1.959236507e-01 +1.959236507e-01 +7.967592365e+01 +7.967592365e+01 +8.3867e-02 -1.1833e+00 -7.6221e-01 +1.8160e+00 -3.0720e+00
12410 +1.374336955e-01 +1.374336955e-01 +7.961743370e+01 +7.961743370e+01 +4.9148e-01 -9.3804e-01 -8.5756e-01 +1.9167e+00 -2.8020e+00
14573 +4.032914307e-02 +4.032914307e-02 +7.952032914e+01 +7.952032914e+01 +1.3654e-01 -1.1833e+00 -8.5756e-01 +1.9449e+00 -2.7698e+00
20170 +3.960553308e-02 +3.960553308e-02 +7.951960553e+01 +7.951960553e+01 +3.8975e-01 -1.1112e+00 -8.5758e-01 +1.9461e+00 -2.7041e+00
