% f evaluations | g evaluations | best noise-free fitness - Fopt (-1.694000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +3.583235081e+02 +3.413835081e+02 +3.413835081e+02 -1.1671e+00 +1.6786e+00 -3.6345e+00 -2.8001e+00 +4.3041e+00 +4.6668e+00 +3.7562e+00 +2.1000e-01 +3.5780e+00 +3.2442e+00
2 0 +1.404069264e+02 +1.234669264e+02 +1.234669264e+02 -2.8543e+00 -1.1935e-01 -3.5177e+00 +1.9884e+00 +3.8705e+00 +3.6483e+00 +1.8170e+00 -3.5664e+00 -1.4595e+00 -4.0235e+00
3 0 +1.042852749e+02 +8.734527493e+01 +8.734527493e+01 +5.1271e-01 +1.8947e+00 +9.9959e-01 -4.9289e+00 -8.0725e-03 +3.4928e+00 +2.3993e+00 -2.8805e+00 -2.3132e+00 +4.2470e+00
8 0 +4.372410888e+01 +2.678410888e+01 +2.678410888e+01 +1.3154e+00 -1.0219e+00 +2.9996e+00 +4.7059e+00 +8.1121e-02 -1.8391e+00 -2.8051e+00 -1.2732e+00 +4.5945e+00 -8.1233e-01
11 0 +2.232943012e+01 +5.389430115e+00 +5.389430115e+00 -7.7104e-02 -6.4553e-01 -3.0782e+00 +3.7053e+00 +4.1452e+00 -3.1828e+00 +2.5315e+00 +9.5761e-01 -4.4599e+00 -8.3311e-01
12 0 +1.772721994e+01 +7.872199351e-01 +7.872199351e-01 +2.8187e+00 +1.3184e-01 +1.0531e+00 +3.4270e-01 -3.0168e+00 -2.7003e+00 +4.2366e+00 -3.6115e+00 -3.3587e+00 -2.3262e+00
57 0 +1.708555537e+01 +1.455553716e-01 +1.455553716e-01 +2.0980e+00 +2.2997e+00 -4.2897e+00 -1.9280e+00 +5.7106e-01 +1.8142e+00 -1.3877e+00 -3.9056e+00 +3.4273e+00 -3.6934e+00
72 0 +1.213684692e+01 -4.803153084e+00 -4.803153084e+00 +2.8560e+00 +2.8657e+00 -4.8663e+00 +3.2822e+00 -2.1043e+00 -1.6770e+00 +3.5155e+00 -4.0236e+00 +3.6533e+00 -1.0879e+00
360 0 +1.002158622e+01 -6.918413776e+00 -6.918413776e+00 +3.2357e+00 -4.1236e-01 -3.9171e+00 +4.7811e+00 +3.0183e+00 +1.2160e+00 +1.6150e-02 -2.8063e+00 +1.9824e+00 -3.7959e+00
411 0 +5.840793751e+00 -1.109920625e+01 -1.109920625e+01 +2.7802e+00 +1.7429e+00 -1.2886e+00 +1.8895e+00 +1.4515e+00 -2.9367e+00 +1.1919e+00 -1.3239e+00 +3.5725e-02 -4.4942e+00
532 0 +5.742452080e+00 -1.119754792e+01 -1.119754792e+01 +2.6821e+00 +1.6210e+00 -1.3920e+00 +1.5786e+00 +1.5160e+00 -9.7903e-01 +2.6953e+00 -7.9634e-01 -3.7132e-01 +3.5096e-01
559 0 +4.104608869e+00 -1.283539113e+01 -1.283539113e+01 +3.2212e+00 +1.4461e+00 -8.4092e-01 +1.4271e+00 +3.7732e-01 -2.4805e+00 +3.6182e+00 -7.7130e-01 -1.3586e+00 -2.3824e+00
612 0 +4.013762858e+00 -1.292623714e+01 -1.292623714e+01 +3.0801e+00 +1.5034e+00 +3.5326e-01 +8.7048e-01 +1.6938e+00 -1.2881e+00 +2.7084e+00 -9.1357e-01 -6.6491e-01 -2.2633e+00
623 0 +3.709833488e+00 -1.323016651e+01 -1.323016651e+01 +3.4921e+00 +3.0265e+00 -6.3245e-01 +5.7754e-01 -8.5305e-01 -2.3490e+00 +2.9325e+00 -8.3495e-01 +4.1635e-01 -2.0599e+00
630 0 +2.072682922e+00 -1.486731708e+01 -1.486731708e+01 +3.6959e+00 +2.9936e+00 -2.8722e-01 +1.2204e+00 +5.3838e-01 -2.0893e+00 +2.8929e+00 -8.4559e-01 -2.7779e-01 -2.1617e+00
650 0 +2.024223658e+00 -1.491577634e+01 -1.491577634e+01 +3.7169e+00 +2.7105e+00 -2.8143e-01 +1.2750e+00 +1.9654e+00 -2.0434e+00 +2.8896e+00 -8.5768e-01 -3.8324e-01 -2.2462e+00
678 0 +1.459187395e+00 -1.548081260e+01 -1.548081260e+01 +3.7166e+00 +2.7988e+00 -2.8336e-01 +1.2306e+00 +1.1827e+00 -2.0547e+00 +2.8913e+00 -8.4637e-01 -2.9425e-01 -2.1779e+00
681 0 +1.424624275e+00 -1.551537572e+01 -1.551537572e+01 +3.7166e+00 +2.7909e+00 -2.8325e-01 +1.2326e+00 +1.1994e+00 -2.0546e+00 +2.8909e+00 -8.5374e-01 -3.1738e-01 -2.1905e+00
693 0 +1.386674681e+00 -1.555332532e+01 -1.555332532e+01 +3.7166e+00 +2.7909e+00 -2.8325e-01 +1.2326e+00 +1.1994e+00 -2.0546e+00 +2.8909e+00 -8.5374e-01 -2.9090e-01 -2.1905e+00
707 0 +1.378449810e+00 -1.556155019e+01 -1.556155019e+01 +3.7166e+00 +2.7909e+00 -2.8325e-01 +1.2326e+00 +1.1994e+00 -2.0546e+00 +2.8909e+00 -8.5374e-01 -3.1738e-01 -2.1538e+00
761 0 +1.334118720e+00 -1.560588128e+01 -1.560588128e+01 +3.7166e+00 +2.7909e+00 -2.8325e-01 +1.2326e+00 +1.1994e+00 -2.0546e+00 +2.8909e+00 -8.5374e-01 -3.1738e-01 -2.1679e+00
