% function evaluation | noise-free fitness - Fopt (9.294000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.727956592e+03 +1.727956592e+03 +1.820896592e+03 +1.820896592e+03 -4.6013e+00 -1.1460e+00 +2.9487e+00 +1.4132e+00 -4.9973e+00
3 +4.201586348e+02 +4.201586348e+02 +5.130986348e+02 +5.130986348e+02 -9.2156e-01 +2.6388e+00 +3.3279e+00 -1.2283e+00 -1.3147e-01
4 +2.119511972e+02 +2.119511972e+02 +3.048911972e+02 +3.048911972e+02 +1.9566e+00 -7.5381e-01 -3.9443e+00 -3.4331e+00 -1.4119e+00
7 +3.285267639e+01 +3.285267639e+01 +1.257926764e+02 +1.257926764e+02 -2.8110e-02 +3.6611e+00 +9.2614e-01 +1.0494e+00 -1.3682e+00
57 +2.163812153e+01 +2.163812153e+01 +1.145781215e+02 +1.145781215e+02 +4.8603e-01 -1.0226e+00 -5.8862e-01 -6.0484e-01 -1.3156e-01
68 +1.100267602e+01 +1.100267602e+01 +1.039426760e+02 +1.039426760e+02 -1.7640e+00 +1.9549e+00 -1.6235e+00 -1.3544e+00 -7.1481e-01
420 +7.674348162e+00 +7.674348162e+00 +1.006143482e+02 +1.006143482e+02 +1.4257e+00 -2.1004e-02 +1.3476e+00 +4.7000e+00 +2.2438e+00
1781 +4.824089830e+00 +4.824089830e+00 +9.776408983e+01 +9.776408983e+01 -8.6438e-01 +1.7933e+00 -5.4436e-01 +1.6816e+00 +1.9564e+00
2787 +1.533552112e+00 +1.533552112e+00 +9.447355211e+01 +9.447355211e+01 -1.4496e-01 +9.3327e-01 +2.2509e-01 +4.3093e+00 +3.7763e+00
5149 +7.299341378e-01 +7.299341378e-01 +9.366993414e+01 +9.366993414e+01 +4.9008e-02 +7.5300e-01 +4.1941e-01 +4.3340e+00 +3.1156e+00
24545 +5.588278863e-01 +5.588278863e-01 +9.349882789e+01 +9.349882789e+01 -2.2065e-01 +5.6510e-01 -7.4093e-02 +2.0370e+00 +1.5550e+00
34354 +2.768271723e-01 +2.768271723e-01 +9.321682717e+01 +9.321682717e+01 -4.7307e-02 +7.6210e-01 +3.6019e-01 +3.3388e+00 +2.2666e+00
% function evaluation | noise-free fitness - Fopt (3.535000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.418183617e+03 +1.418183617e+03 +1.453533617e+03 +1.453533617e+03 -3.1821e+00 +2.0036e+00 -2.6701e+00 -1.1034e+00 +2.2626e+00
2 +6.381169913e+02 +6.381169913e+02 +6.734669913e+02 +6.734669913e+02 +1.6164e+00 +2.9438e+00 +1.4937e+00 +1.1065e+00 +3.8128e+00
3 +2.690273500e+02 +2.690273500e+02 +3.043773500e+02 +3.043773500e+02 -4.8530e+00 +2.9265e+00 +3.0155e+00 +4.4304e-01 -2.2597e+00
7 +1.222496258e+01 +1.222496258e+01 +4.757496258e+01 +4.757496258e+01 +3.4826e+00 +1.2895e+00 +4.2079e+00 +2.1258e+00 -9.7033e-01
470 +5.072114261e+00 +5.072114261e+00 +4.042211426e+01 +4.042211426e+01 +1.7067e+00 +1.1293e+00 +3.6816e+00 +1.0649e+00 -2.6419e+00
7215 +2.892387984e+00 +2.892387984e+00 +3.824238798e+01 +3.824238798e+01 +6.3104e-01 +2.9943e+00 +3.0720e+00 +9.1615e-01 -2.7480e+00
7702 +1.740680600e+00 +1.740680600e+00 +3.709068060e+01 +3.709068060e+01 +9.7282e-01 +1.6510e+00 +4.1628e+00 +1.4816e+00 -2.0570e+00
10946 +1.415585655e+00 +1.415585655e+00 +3.676558566e+01 +3.676558566e+01 +4.1941e-01 +4.2027e+00 +2.7901e+00 +2.1187e+00 -2.6539e+00
14217 +3.889853885e-01 +3.889853885e-01 +3.573898539e+01 +3.573898539e+01 +1.3942e+00 +2.1938e+00 +3.6810e+00 +1.8614e+00 -1.8932e+00
21908 +1.965276239e-01 +1.965276239e-01 +3.554652762e+01 +3.554652762e+01 +2.1182e+00 +7.6460e-01 +4.2177e+00 +1.4179e+00 -1.6430e+00
24929 +1.275055661e-01 +1.275055661e-01 +3.547750557e+01 +3.547750557e+01 +1.7537e+00 +1.7062e+00 +3.8799e+00 +1.4960e+00 -1.9689e+00
26668 +5.315302878e-02 +5.315302878e-02 +3.540315303e+01 +3.540315303e+01 +1.8497e+00 +1.4567e+00 +4.0218e+00 +1.4452e+00 -1.8627e+00
35412 +3.304283391e-02 +3.304283391e-02 +3.538304283e+01 +3.538304283e+01 +1.7689e+00 +1.3727e+00 +4.0543e+00 +1.4574e+00 -1.8725e+00
39643 +2.492519116e-02 +2.492519116e-02 +3.537492519e+01 +3.537492519e+01 +1.6818e+00 +1.6672e+00 +3.9058e+00 +1.4864e+00 -1.9060e+00
42898 +9.953710724e-03 +9.953710724e-03 +3.535995371e+01 +3.535995371e+01 +1.8497e+00 +1.2991e+00 +4.0607e+00 +1.4449e+00 -1.8245e+00
46537 +4.946781230e-03 +4.946781230e-03 +3.535494678e+01 +3.535494678e+01 +1.7556e+00 +1.4555e+00 +4.0022e+00 +1.4452e+00 -1.8749e+00
50703 +1.848294886e-07 +1.848294886e-07 +3.535000018e+01 +3.535000018e+01 +1.7689e+00 +1.4659e+00 +3.9835e+00 +1.4562e+00 -1.8749e+00
62344 +8.274685825e-08 +8.274685825e-08 +3.535000008e+01 +3.535000008e+01 +1.7716e+00 +1.4567e+00 +3.9594e+00 +1.4647e+00 -1.8939e+00
74736 +2.386423148e-08 +2.386423148e-08 +3.535000002e+01 +3.535000002e+01 +1.7562e+00 +1.4774e+00 +3.9835e+00 +1.4757e+00 -1.8736e+00
84967 +8.776481764e-09 +8.776481764e-09 +3.535000001e+01 +3.535000001e+01 +1.7562e+00 +1.4756e+00 +3.9832e+00 +1.4721e+00 -1.8865e+00
86280 +4.447720414e-09 +4.447720414e-09 +3.535000000e+01 +3.535000000e+01 +1.7689e+00 +1.4927e+00 +3.9835e+00 +1.4781e+00 -1.8650e+00
