% f evaluations | g evaluations | best noise-free fitness - Fopt (2.997000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +4.230969166e+03 +4.260939166e+03 +4.260939166e+03
4 0 +3.442055177e+03 +3.472025177e+03 +3.472025177e+03
117 0 +3.349867394e+03 +3.379837394e+03 +3.379837394e+03
164 0 +3.302906394e+03 +3.332876394e+03 +3.332876394e+03
260 0 +3.090999248e+03 +3.120969248e+03 +3.120969248e+03
528 0 +2.966890475e+03 +2.996860475e+03 +2.996860475e+03
529 0 +2.667183965e+03 +2.697153965e+03 +2.697153965e+03
541 0 +2.622184840e+03 +2.652154840e+03 +2.652154840e+03
548 0 +2.428657468e+03 +2.458627468e+03 +2.458627468e+03
566 0 +2.237072631e+03 +2.267042631e+03 +2.267042631e+03
619 0 +2.117663355e+03 +2.147633355e+03 +2.147633355e+03
620 0 +2.070688929e+03 +2.100658929e+03 +2.100658929e+03
625 0 +1.963631418e+03 +1.993601418e+03 +1.993601418e+03
672 0 +1.947786483e+03 +1.977756483e+03 +1.977756483e+03
725 0 +1.882079309e+03 +1.912049309e+03 +1.912049309e+03
742 0 +1.861335241e+03 +1.891305241e+03 +1.891305241e+03
845 0 +1.810063586e+03 +1.840033586e+03 +1.840033586e+03
905 0 +1.771689061e+03 +1.801659061e+03 +1.801659061e+03
1223 0 +1.714280664e+03 +1.744250664e+03 +1.744250664e+03
1267 0 +1.696149049e+03 +1.726119049e+03 +1.726119049e+03
1282 0 +1.657515974e+03 +1.687485974e+03 +1.687485974e+03
1341 0 +1.618123608e+03 +1.648093608e+03 +1.648093608e+03
1436 0 +1.571091452e+03 +1.601061452e+03 +1.601061452e+03
1510 0 +1.515169628e+03 +1.545139628e+03 +1.545139628e+03
1515 0 +1.512725673e+03 +1.542695673e+03 +1.542695673e+03
1558 0 +1.440625365e+03 +1.470595365e+03 +1.470595365e+03
1608 0 +1.399541354e+03 +1.429511354e+03 +1.429511354e+03
1629 0 +1.374639744e+03 +1.404609744e+03 +1.404609744e+03
1682 0 +1.304923917e+03 +1.334893917e+03 +1.334893917e+03
1781 0 +1.272279115e+03 +1.302249115e+03 +1.302249115e+03
1782 0 +1.233902810e+03 +1.263872810e+03 +1.263872810e+03
1802 0 +1.170468920e+03 +1.200438920e+03 +1.200438920e+03
1868 0 +1.096808022e+03 +1.126778022e+03 +1.126778022e+03
1927 0 +1.096257248e+03 +1.126227248e+03 +1.126227248e+03
2431 0 +1.030144667e+03 +1.060114667e+03 +1.060114667e+03
2546 0 +1.016639200e+03 +1.046609200e+03 +1.046609200e+03
2741 0 +9.988340433e+02 +1.028804043e+03 +1.028804043e+03
3102 0 +9.703269144e+02 +1.000296914e+03 +1.000296914e+03
3279 0 +9.454649375e+02 +9.754349375e+02 +9.754349375e+02
