% function evaluation | noise-free fitness - Fopt (-4.620900000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
123036 +1.442751408e+01 +1.442751408e+01 -4.476624859e+02 -4.476624859e+02 -2.3301e+00 +3.2858e+00 +2.2494e+00 +7.0779e-01 +3.1355e+00 +2.1859e+00 +3.2381e+00 +2.5778e+00 +1.8417e+00 +2.1176e-02 -2.7213e+00 -3.7903e+00 -1.6888e-01 -3.4367e+00 -1.3730e+00 -3.4796e+00 -3.0262e-01 +3.3286e+00 -2.4357e+00 +1.8105e+00
144497 +9.373194297e+00 +9.373194297e+00 -4.527168057e+02 -4.527168057e+02 -1.3410e+00 +2.2956e+00 +2.2504e+00 +7.0779e-01 +3.1356e+00 +2.1858e+00 +2.5299e+00 +2.5778e+00 +1.8418e+00 +7.9888e-02 -2.7555e+00 -3.7903e+00 -1.5912e-01 -3.4318e+00 -1.3961e+00 -4.3035e+00 -3.1238e-01 +3.3483e+00 -2.8185e+00 +1.8155e+00
178374 +6.236182052e+00 +6.236182052e+00 -4.558538179e+02 -4.558538179e+02 -2.3301e+00 +2.2956e+00 +2.2297e+00 +7.0772e-01 +3.1359e+00 +2.1858e+00 +2.5299e+00 +2.5885e+00 +1.8152e+00 +8.2327e-02 -2.7555e+00 -3.7903e+00 -1.4461e-01 -3.4318e+00 -1.3730e+00 -3.9143e+00 -3.0876e-01 +3.3581e+00 -2.8185e+00 +1.8106e+00
298338 +3.566492472e+00 +3.566492472e+00 -4.585235075e+02 -4.585235075e+02 -2.3399e+00 +2.2956e+00 +2.2102e+00 +7.2733e-01 +3.1661e+00 +2.1730e+00 +2.5494e+00 +2.5983e+00 +1.8027e+00 +6.0238e-02 -2.7555e+00 -3.7903e+00 -1.3482e-01 -3.4098e+00 -1.3840e+00 -3.9241e+00 -3.1238e-01 +2.9294e+00 -2.8284e+00 +1.8161e+00
% function evaluation | noise-free fitness - Fopt (7.766000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.058875675e+03 +3.058875675e+03 +3.136535675e+03 +3.136535675e+03 +3.5381e+00 -8.0729e-01 -3.7971e+00 +3.5647e+00 -3.9239e+00 +3.1251e+00 -4.1524e+00 -9.4568e-01 +7.8248e-01 -4.5550e+00 -4.0788e+00 +2.8220e-01 -2.8115e+00 +5.4829e-01 +9.7892e-01 -4.2357e+00 -9.0184e-01 +1.3209e+00 -4.7252e+00 +2.0171e+00
2 +1.844541030e+03 +1.844541030e+03 +1.922201030e+03 +1.922201030e+03 -2.6006e-01 -1.4264e+00 -1.2514e+00 +2.4352e+00 +1.6057e+00 +1.9618e+00 +2.7585e-02 +5.4373e-01 -4.0830e+00 -2.2890e+00 -4.7741e+00 +2.7091e+00 +4.4500e+00 +7.2440e-01 -4.7757e+00 -3.8630e+00 -2.3982e+00 +2.4170e+00 -6.0120e-01 -2.8717e+00
4 +1.474621682e+03 +1.474621682e+03 +1.552281682e+03 +1.552281682e+03 -4.8143e+00 +3.7292e+00 +4.5501e+00 -4.0590e+00 +1.1453e-01 +2.7912e+00 -2.6062e+00 +2.3944e+00 -1.9355e+00 -3.8004e+00 +7.9417e-01 +2.4677e+00 -4.2657e+00 -2.3277e+00 -1.0380e+00 -1.0002e-01 +3.9742e+00 -4.7032e+00 +1.4199e+00 +3.7998e-01
5 +7.158733438e+02 +7.158733438e+02 +7.935333438e+02 +7.935333438e+02 -1.9245e+00 +2.6650e+00 +1.5316e+00 +2.3335e+00 -3.1001e-01 +4.1387e+00 +2.5033e+00 -4.3724e+00 +4.1661e+00 -5.7757e-02 +4.2791e+00 +3.3767e+00 +1.3176e+00 -4.8356e+00 -5.3658e-01 -1.6319e+00 -1.0349e+00 -3.3767e+00 +1.2344e+00 -4.1526e+00
54 +5.369508748e+02 +5.369508748e+02 +6.146108748e+02 +6.146108748e+02 +1.5881e+00 -1.0087e+00 +3.3102e+00 +4.8744e+00 -3.7484e+00 +7.7207e-01 -2.4115e-04 +1.0106e+00 -3.3206e+00 -1.8797e+00 +3.7587e+00 +2.3346e+00 +1.1126e+00 -1.1632e+00 -4.0886e+00 +3.2734e+00 -4.6386e+00 -1.2035e+00 +3.2529e+00 -4.6398e+00
14053 +3.907586606e+02 +3.907586606e+02 +4.684186606e+02 +4.684186606e+02 +2.9621e+00 -2.0210e+00 -4.8574e+00 -1.2966e+00 -2.1980e-01 -1.6143e+00 -1.5255e+00 -3.6272e+00 +2.3689e+00 -4.5227e+00 +3.9912e+00 -2.4255e+00 -2.4664e-01 -2.7915e+00 -9.5713e-01 +2.3252e+00 +9.2219e-01 -3.7950e+00 +1.8011e+00 -3.6304e+00
28305 +2.295131898e+02 +2.295131898e+02 +3.071731898e+02 +3.071731898e+02 +2.2452e+00 -2.8981e+00 -3.2839e+00 +1.5848e+00 -1.6595e+00 +1.0228e+00 -2.7583e+00 +8.2280e-01 -2.0440e+00 -2.8062e+00 +3.9438e+00 +1.4330e+00 +1.1126e+00 -1.1632e+00 -2.9189e+00 +1.6739e+00 -7.6908e-01 -3.7223e+00 +2.7798e+00 -3.1451e+00
36893 +1.543833623e+02 +1.543833623e+02 +2.320433623e+02 +2.320433623e+02 +4.3636e-01 +9.5455e-02 -2.9901e+00 +2.2763e+00 -7.9771e-01 -1.3896e+00 -7.8446e-01 -1.9606e+00 -1.0023e+00 -4.5227e+00 +3.9912e+00 +1.4363e+00 +1.7042e+00 -3.2541e+00 -3.6875e+00 +9.1115e-01 -9.6834e-01 -1.7450e+00 +2.4639e+00 -3.4924e+00
49516 +9.972189122e+01 +9.972189122e+01 +1.773818912e+02 +1.773818912e+02 +4.3636e-01 +9.5302e-02 -2.9901e+00 +3.4009e+00 -2.3895e+00 -4.9943e-01 +1.9178e+00 +6.9642e-01 -4.0040e-01 -3.8630e+00 +3.5895e+00 -4.2427e-01 +7.7640e-01 -1.8621e-01 -1.6649e+00 +1.8620e+00 -1.0443e+00 -1.9282e+00 +3.1672e+00 -2.8626e+00
59068 +6.260825900e+01 +6.260825900e+01 +1.402682590e+02 +1.402682590e+02 +4.3636e-01 +9.5302e-02 -2.9901e+00 +1.6513e+00 -7.9771e-01 -1.3896e+00 +1.4237e+00 +9.3343e-01 -5.0705e-01 -3.8630e+00 +3.5115e+00 -4.2427e-01 +7.7640e-01 -1.1122e+00 -1.6649e+00 +9.1115e-01 -6.5553e-01 -2.3113e+00 +3.1672e+00 -2.8626e+00
71307 +3.963434039e+01 +3.963434039e+01 +1.172943404e+02 +1.172943404e+02 +1.4653e+00 +9.5302e-02 -2.9901e+00 +4.2587e+00 -2.3895e+00 +1.7284e-01 +1.3275e+00 +8.1928e-01 +2.7434e-01 -3.8630e+00 +2.9762e+00 -4.2427e-01 +7.7648e-01 -1.6382e+00 -2.8377e+00 +5.0726e-01 -3.3506e-01 -3.1066e+00 +3.1672e+00 -3.4924e+00
99122 +2.468462067e+01 +2.468462067e+01 +1.023446207e+02 +1.023446207e+02 +2.4309e+00 -1.7859e+00 -3.2401e-01 +3.4009e+00 -2.3893e+00 -1.3896e+00 +1.2656e+00 +9.1391e-01 -5.0705e-01 -3.8630e+00 +2.9004e+00 -3.5100e-01 +7.7648e-01 -1.6382e+00 -2.8377e+00 +1.3477e+00 -6.5584e-01 -2.3454e+00 +3.1672e+00 -3.1095e+00
113788 +1.555521221e+01 +1.555521221e+01 +9.321521221e+01 +9.321521221e+01 +2.3995e+00 +9.5303e-02 -1.3300e+00 +3.4009e+00 -2.4676e+00 -5.3850e-01 +1.3275e+00 +1.3266e-01 -5.0705e-01 -3.8630e+00 +2.9395e+00 +1.4844e-01 +3.3229e-01 -2.0521e+00 -3.2287e+00 +9.1115e-01 -6.5553e-01 -2.7493e+00 +3.1617e+00 -3.1096e+00
134484 +9.503561194e+00 +9.503561194e+00 +8.716356119e+01 +8.716356119e+01 +2.3995e+00 +9.5303e-02 -1.3300e+00 +3.4009e+00 -2.4676e+00 -5.3854e-01 +1.3275e+00 +1.2289e-01 -5.0705e-01 -3.8630e+00 +2.9395e+00 +1.4861e-01 +3.1415e-01 -2.0326e+00 -2.8182e+00 +1.3477e+00 -6.5828e-01 -2.7395e+00 +2.7844e+00 -3.0814e+00
155828 +5.805858065e+00 +5.805858065e+00 +8.346585807e+01 +8.346585807e+01 +2.4309e+00 +9.5302e-02 -1.3300e+00 +3.3240e+00 -2.4774e+00 -5.3850e-01 +1.3275e+00 +1.3634e-01 -5.0705e-01 -3.8532e+00 +2.9395e+00 +1.4846e-01 +3.1476e-01 -1.5991e+00 -2.8377e+00 +1.3477e+00 -2.7827e-01 -2.7493e+00 +2.7832e+00 -3.4533e+00
176832 +3.904147523e+00 +3.904147523e+00 +8.156414752e+01 +8.156414752e+01 +2.3995e+00 +9.6561e-02 -1.2598e+00 +3.3240e+00 -2.4676e+00 -5.4098e-01 +1.3275e+00 +1.2289e-01 -5.0705e-01 -3.8630e+00 +2.9395e+00 +1.4846e-01 +3.1415e-01 -1.5988e+00 -2.8182e+00 +1.3478e+00 -2.8803e-01 -2.7493e+00 +2.7798e+00 -3.4532e+00
227378 +2.496112171e+00 +2.496112171e+00 +8.015611217e+01 +8.015611217e+01 +2.4008e+00 +1.1487e-01 -1.2598e+00 +3.3240e+00 -2.4676e+00 -5.4098e-01 +1.3276e+00 +1.2297e-01 +1.5715e-01 -3.8625e+00 +2.9590e+00 +1.4844e-01 +3.1280e-01 -1.5990e+00 -2.8182e+00 +1.3478e+00 -2.8803e-01 -2.7493e+00 +2.7736e+00 -3.4533e+00
% function evaluation | noise-free fitness - Fopt (1.156800000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.759409222e+03 +2.759409222e+03 +2.875089222e+03 +2.875089222e+03 +2.8237e+00 +2.1263e+00 -1.5236e+00 +2.9037e+00 +2.0031e-01 -3.1656e-01 -2.3531e+00 +4.4269e+00 +4.7204e+00 +3.1667e+00 -3.4487e+00 +1.1083e-01 -4.9727e-01 -2.2346e+00 +3.9761e+00 -1.5097e+00 -4.0056e+00 -4.2931e+00 -8.3797e-01 -4.1202e-01
2 +1.684864268e+03 +1.684864268e+03 +1.800544268e+03 +1.800544268e+03 +4.0193e+00 -4.9367e+00 -4.8732e+00 +4.8789e+00 -3.4733e+00 +1.1903e+00 -1.9285e+00 +4.0614e+00 -2.1574e+00 +3.6639e+00 -7.1388e-01 -1.7057e+00 -1.4585e+00 +4.9165e+00 -1.4572e+00 +2.4651e+00 +2.8422e+00 -2.3030e+00 +4.8281e+00 +2.7311e+00
3 +1.338948341e+03 +1.338948341e+03 +1.454628341e+03 +1.454628341e+03 +4.6172e-01 -4.5772e+00 -2.0166e+00 -3.2536e-01 -2.4019e+00 -3.8903e+00 +3.5833e+00 -9.5754e-01 +8.7988e-01 -1.9515e+00 +4.9575e+00 +3.2773e-01 -1.6054e+00 +3.1875e+00 +2.5470e+00 -8.8205e-02 +1.8582e+00 +3.7586e+00 -3.6251e-01 +1.4282e+00
22 +9.401575917e+02 +9.401575917e+02 +1.055837592e+03 +1.055837592e+03 -2.2829e+00 +2.5993e+00 -4.0865e+00 -1.3001e+00 -4.7723e+00 -3.6552e+00 -4.6252e+00 -2.3236e-01 -1.7469e+00 -1.2702e+00 +3.6029e-01 -1.8776e+00 +6.3839e-01 -2.4627e+00 -4.5705e+00 -2.9852e+00 -4.7291e+00 -4.7825e-01 +7.3955e-01 -2.2275e+00
916 +6.219357606e+02 +6.219357606e+02 +7.376157606e+02 +7.376157606e+02 -3.2265e+00 -6.7210e-01 +3.4160e+00 -4.7507e-01 -8.4864e-01 -1.3609e+00 -2.9375e+00 -1.9770e+00 -8.6293e-01 -4.3966e+00 -2.4582e+00 +1.1392e+00 -3.3120e+00 +1.2628e+00 -1.7513e+00 -1.1596e+00 +1.8330e+00 +1.2697e+00 +3.4954e+00 +1.1145e-01
9587 +3.878640684e+02 +3.878640684e+02 +5.035440684e+02 +5.035440684e+02 +4.0138e+00 +1.1499e+00 -4.3637e+00 +2.3221e+00 +5.4566e-02 -3.4802e+00 -2.8420e+00 +2.4938e+00 -3.3697e+00 -9.3904e-01 +4.3943e+00 +8.5463e-01 -3.2418e+00 -1.5664e+00 -1.7943e+00 -1.9075e+00 -9.1195e-01 +4.5087e+00 +3.5119e+00 -1.0036e+00
15297 +2.306103665e+02 +2.306103665e+02 +3.462903665e+02 +3.462903665e+02 -2.7354e+00 +1.0813e+00 +1.0538e+00 +2.0692e+00 -2.0089e+00 -4.4728e+00 -4.4094e+00 +2.9816e+00 -1.7437e+00 -2.4484e+00 +4.3943e+00 -2.9855e+00 -3.2719e+00 +7.4621e-01 -8.9703e-01 -1.2026e+00 -1.0409e+00 +4.7017e+00 +2.9609e+00 +5.1877e-01
36574 +1.413541870e+02 +1.413541870e+02 +2.570341870e+02 +2.570341870e+02 -2.1272e+00 -1.8371e+00 -2.4527e+00 +1.6472e+00 -1.0534e+00 -2.3604e+00 -4.3385e+00 +4.2270e+00 -2.9003e+00 -1.9706e+00 +4.9716e+00 -1.3212e+00 -3.2719e+00 +7.1203e-01 -8.9703e-01 -1.2026e+00 -2.4666e-02 +3.7451e+00 +3.4043e+00 -5.7291e-01
51540 +9.993296737e+01 +9.993296737e+01 +2.156129674e+02 +2.156129674e+02 -2.1272e+00 -1.8371e+00 -2.4527e+00 +1.6472e+00 -3.5534e+00 -2.3604e+00 -4.3385e+00 +2.9816e+00 -4.4823e+00 -3.0019e+00 +3.2849e+00 -1.2784e+00 -1.9417e+00 -5.0777e-01 -9.2839e-01 +5.0419e-01 -7.0692e-02 +4.6301e+00 +3.4043e+00 -5.7291e-01
71008 +6.218774605e+01 +6.218774605e+01 +1.778677460e+02 +1.778677460e+02 -2.1285e+00 -1.8371e+00 -2.4527e+00 +1.6472e+00 -2.0089e+00 -3.1781e+00 -2.8420e+00 +2.4157e+00 -3.3697e+00 -1.9901e+00 +3.2720e+00 -2.8292e+00 -3.2719e+00 +7.4629e-01 -2.5104e+00 -1.2026e+00 -7.0388e-02 +4.6301e+00 +3.4043e+00 -5.7291e-01
85288 +3.930138891e+01 +3.930138891e+01 +1.549813889e+02 +1.549813889e+02 -2.1235e+00 -1.8371e+00 +2.7878e-01 +3.1724e+00 -3.5534e+00 -2.4370e+00 -4.4094e+00 +2.9817e+00 -4.5746e+00 -2.4996e+00 +2.6808e+00 -2.2730e+00 -2.8519e+00 +1.1622e+00 -2.5104e+00 -1.2026e+00 -5.0199e-01 +4.2203e+00 +3.4043e+00 -5.7291e-01
109004 +2.352840603e+01 +2.352840603e+01 +1.392084060e+02 +1.392084060e+02 -2.1614e+00 -1.8371e+00 +2.7878e-01 +3.1724e+00 -3.5534e+00 -2.4370e+00 -4.3360e+00 +2.9817e+00 -4.5746e+00 -2.4996e+00 +2.6808e+00 -2.2830e+00 -3.3500e+00 +6.6808e-01 -2.5006e+00 -3.3119e-01 -2.4666e-02 +4.2302e+00 +3.8408e+00 -5.7295e-01
146388 +1.581407610e+01 +1.581407610e+01 +1.314940761e+02 +1.314940761e+02 -2.2132e+00 -1.8576e+00 +2.7878e-01 +2.2465e+00 -3.5534e+00 -2.4370e+00 -4.3385e+00 +2.9816e+00 -4.5795e+00 -1.9718e+00 +3.2859e+00 -2.3157e+00 -3.3506e+00 +6.6808e-01 -2.0459e+00 -3.3119e-01 -5.1346e-03 +3.8645e+00 +3.8030e+00 -9.1535e-01
178218 +9.387572888e+00 +9.387572888e+00 +1.250675729e+02 +1.250675729e+02 -2.1614e+00 -1.8579e+00 +2.7939e-01 +3.1330e+00 -3.5925e+00 -3.2434e+00 -2.8420e+00 +2.3583e+00 -4.6221e+00 -1.9706e+00 +3.2744e+00 -2.2830e+00 -3.3892e+00 +6.6815e-01 -2.0655e+00 -3.3119e-01 -2.4666e-02 +3.8642e+00 +3.4370e+00 -9.1778e-01
206576 +5.736755831e+00 +5.736755831e+00 +1.214167558e+02 +1.214167558e+02 -2.2132e+00 -1.0670e-03 +2.7878e-01 +3.0693e+00 -3.5925e+00 -3.2459e+00 -2.8420e+00 +2.3766e+00 -3.9496e+00 -1.9705e+00 +3.2757e+00 -2.2831e+00 -3.3892e+00 +6.6808e-01 -2.0483e+00 -3.3119e-01 -5.1346e-03 +3.8450e+00 +3.4370e+00 -9.1779e-01
240201 +3.726374057e+00 +3.726374057e+00 +1.194063741e+02 +1.194063741e+02 -2.2132e+00 -1.0670e-03 +2.3972e-01 +3.1133e+00 -3.5937e+00 -3.2459e+00 -3.5451e+00 +2.3571e+00 -3.9496e+00 -1.9706e+00 +3.2732e+00 -2.3120e+00 -3.3695e+00 +6.6803e-01 -2.0612e+00 -3.5074e-01 -5.0202e-03 +3.8450e+00 +3.4370e+00 -9.1291e-01
275943 +2.484970216e+00 +2.484970216e+00 +1.181649702e+02 +1.181649702e+02 -2.1870e+00 -2.0598e-02 +2.4033e-01 +3.0693e+00 -3.5925e+00 -3.2459e+00 -3.5451e+00 +2.3571e+00 -3.9099e+00 -1.9608e+00 +3.2622e+00 -2.2997e+00 -3.3797e+00 +6.6808e-01 -2.0654e+00 -3.5072e-01 -5.1344e-03 +3.8450e+00 +3.4370e+00 -9.1291e-01
494834 +1.256538982e+00 +1.256538982e+00 +1.169365390e+02 +1.169365390e+02 -2.1772e+00 -9.5444e-01 +2.4460e-01 +3.0895e+00 -3.5937e+00 -3.2434e+00 -3.5546e+00 +2.3570e+00 -3.9252e+00 -1.9531e+00 +3.2618e+00 -2.2974e+00 -3.3790e+00 +6.7143e-01 -2.0667e+00 -3.5042e-01 -8.1869e-03 +3.8476e+00 +3.4375e+00 -9.1138e-01
% function evaluation | noise-free fitness - Fopt (-3.710000000000e+00) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.198633008e+03 +1.198633008e+03 +1.194923008e+03 +1.194923008e+03 +1.3629e-01 -1.3095e+00 +7.4743e-01 +2.1586e-01 +7.8376e-01 -3.9681e+00 +1.1084e+00 -3.7991e+00 +1.4863e-01 -2.5414e+00 +3.9359e+00 -2.5725e-01 -4.6406e+00 +8.4544e-03 +4.9480e+00 -1.3256e+00 +3.4376e+00 -1.8103e-01 +5.5957e-04 -4.2930e+00
28 +8.106943214e+02 +8.106943214e+02 +8.069843214e+02 +8.069843214e+02 +1.3023e+00 -6.3989e-01 +2.4143e+00 -3.1865e+00 +3.3653e+00 +4.1718e+00 -3.5184e+00 +3.7436e+00 -4.9173e+00 +1.1097e-01 +4.0533e+00 -3.7109e+00 +4.5522e-01 -2.3991e+00 +2.6258e+00 -2.0611e+00 +3.7631e-01 -5.9817e-01 -2.4019e-01 -1.6857e+00
1196 +6.253122222e+02 +6.253122222e+02 +6.216022222e+02 +6.216022222e+02 -3.4092e+00 -1.8275e+00 +1.6092e+00 +2.1664e+00 -9.3815e-01 -2.7286e+00 -1.6624e+00 -3.3759e+00 -2.3269e+00 -3.7382e-01 +2.7309e+00 +4.1789e-01 -2.2645e-01 +2.9666e-01 +2.4704e+00 -2.7593e+00 +4.6975e+00 +3.7802e-01 +2.4621e+00 -3.0211e+00
11797 +3.661226035e+02 +3.661226035e+02 +3.624126035e+02 +3.624126035e+02 +4.2948e+00 -3.4684e+00 -8.0390e-01 -2.0989e+00 +7.7526e-01 +2.3047e+00 -2.0113e-01 -1.8347e+00 -2.5538e+00 -1.6584e+00 +4.3790e+00 +5.8908e-01 +2.6564e+00 +4.6060e-01 +1.9807e+00 -3.5876e+00 +2.7305e-01 -9.3491e-01 +3.6133e+00 -3.8635e+00
22588 +2.359570059e+02 +2.359570059e+02 +2.322470059e+02 +2.322470059e+02 +3.8464e+00 -1.6685e+00 -2.1304e+00 +4.8889e+00 +1.9604e+00 +4.4359e+00 +1.0392e+00 -1.8597e+00 -4.8839e+00 -6.3939e-01 +4.0801e+00 +3.0970e+00 +1.8020e+00 -3.0696e+00 +1.4370e+00 -3.2693e+00 +2.3664e+00 +1.5178e+00 +2.9733e+00 -2.8497e+00
36303 +1.562631876e+02 +1.562631876e+02 +1.525531876e+02 +1.525531876e+02 +4.2793e+00 -3.1064e+00 -2.5450e+00 +3.8246e+00 +4.7670e+00 +4.8784e+00 +2.0433e+00 -8.7596e-01 -2.3269e+00 -3.7382e-01 +3.0504e+00 +2.3479e+00 +3.1253e+00 -2.2066e+00 +5.8726e-01 -3.8278e+00 +1.1830e+00 +1.9304e+00 +3.2712e+00 -3.1609e+00
49775 +7.547625925e+01 +7.547625925e+01 +7.176625925e+01 +7.176625925e+01 +3.0217e+00 -2.0098e+00 +8.5046e-02 +2.4922e+00 +3.9515e+00 +3.7062e+00 -6.4790e-01 -8.0818e-01 -2.9794e+00 +7.0959e-01 +3.2070e+00 +2.3479e+00 +3.1253e+00 -2.2066e+00 +9.4319e-01 -3.2254e+00 +1.8784e+00 +1.9328e+00 +3.1930e+00 -3.2163e+00
56666 +5.498475792e+01 +5.498475792e+01 +5.127475792e+01 +5.127475792e+01 +1.1129e+00 -1.3049e+00 +7.8442e-02 +2.4922e+00 +3.9515e+00 +3.7068e+00 -6.4790e-01 -8.0818e-01 -2.9794e+00 +7.0959e-01 +4.8112e+00 +1.6530e+00 +3.1253e+00 -2.2066e+00 +1.0213e+00 -3.2254e+00 +1.8784e+00 +1.9328e+00 +3.1930e+00 -3.2163e+00
79790 +3.847230531e+01 +3.847230531e+01 +3.476230531e+01 +3.476230531e+01 +2.2007e+00 -4.1099e+00 +8.5046e-02 +3.8900e+00 +3.9515e+00 +3.7062e+00 -6.4790e-01 -8.1795e-01 -2.9843e+00 +7.0959e-01 +3.2070e+00 +1.6530e+00 +3.1253e+00 -2.2066e+00 +1.0213e+00 -3.2693e+00 +1.1164e+00 +1.9205e+00 +3.9070e+00 -3.2065e+00
93424 +2.445663760e+01 +2.445663760e+01 +2.074663760e+01 +2.074663760e+01 +3.1650e+00 -2.3236e+00 +1.7932e+00 +4.0470e+00 +4.0077e+00 +4.4429e+00 +8.8936e-01 -1.9104e+00 -2.3023e+00 +8.4589e-02 +3.2070e+00 +1.6531e+00 +3.1514e+00 -1.7105e+00 +5.1050e-01 -3.2693e+00 +1.1831e+00 +1.9304e+00 +3.2133e+00 -3.2160e+00
113378 +1.523246010e+01 +1.523246010e+01 +1.152246010e+01 +1.152246010e+01 +3.1650e+00 -2.3236e+00 +1.7944e+00 +3.8998e+00 +3.9515e+00 +2.9112e+00 +1.2270e-01 -1.3500e+00 -2.3025e+00 +7.0959e-01 +3.2070e+00 +1.5921e+00 +3.1253e+00 -2.2066e+00 +5.0899e-01 -3.2693e+00 +1.1261e+00 +1.9304e+00 +3.9119e+00 -3.2163e+00
127810 +9.911756500e+00 +9.911756500e+00 +6.201756500e+00 +6.201756500e+00 +3.1650e+00 -2.3236e+00 +1.7834e+00 +3.8763e+00 +3.2276e+00 +3.7065e+00 +8.8936e-01 -1.9885e+00 -2.3025e+00 +7.1020e-01 +3.2070e+00 +1.5921e+00 +3.1253e+00 -1.7338e+00 +5.1050e-01 -3.2693e+00 +1.1139e+00 +1.5178e+00 +3.5712e+00 -3.2163e+00
