% function evaluation | noise-free fitness - Fopt (-2.098800000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.392158942e+06 +4.392158942e+06 +4.391949062e+06 -2.098800000e+02 +1.0952e+00 -3.7709e-01 +3.5503e+00 -3.3987e+00 +2.2597e-02
188 +1.135398890e+04 +1.135398890e+04 +1.114410890e+04 -2.098800000e+02 -4.0072e+00 -1.8197e+00 +9.2249e-01 +2.2827e+00 +1.7130e+00
258 +4.229227168e+03 +4.229227168e+03 +4.019347168e+03 -2.098800000e+02 -4.7378e+00 -2.9267e+00 +2.0611e+00 +2.5733e+00 +1.7769e+00
352 +3.418613890e+03 +3.418613890e+03 +3.208733890e+03 -2.098800000e+02 -4.7378e+00 -2.9267e+00 +2.0611e+00 +2.2827e+00 +1.7769e+00
675 +1.621391430e+03 +1.621391430e+03 +1.411511430e+03 -2.098800000e+02 -3.1233e-01 -3.4722e-01 +2.4829e+00 +2.2827e+00 +1.7769e+00
938 +1.051096416e+03 +1.051096416e+03 +8.412164160e+02 -2.098800000e+02 -3.1233e-01 +3.5731e-01 +2.6924e+00 +2.2827e+00 +1.7769e+00
1191 +5.847997192e+02 +5.847997192e+02 +3.749197192e+02 -2.098800000e+02 -3.1233e-01 +4.9301e-01 +3.1217e+00 +2.2827e+00 +1.7769e+00
1623 +3.870795929e+02 +3.870795929e+02 +1.771995929e+02 -2.098800000e+02 +9.4063e-01 +4.9301e-01 +3.5222e+00 +2.2827e+00 +1.7769e+00
3839 +1.789715171e+02 +1.789715171e+02 -3.090848287e+01 -2.098800000e+02 +1.1086e+00 +4.5646e-01 +3.5222e+00 +2.4437e+00 +1.7769e+00
5390 +1.317287080e+02 +1.317287080e+02 -7.815129200e+01 -2.098800000e+02 +3.6398e+00 +1.1117e+00 +3.6343e+00 +2.4324e+00 +1.7911e+00
5851 +6.904850908e+01 +6.904850908e+01 -1.408314909e+02 -2.098800000e+02 +1.3565e+00 +1.1117e+00 +3.5454e+00 +2.4168e+00 +1.7904e+00
5940 +4.913607469e+01 +4.913607469e+01 -1.607439253e+02 -2.098800000e+02 +8.0900e-01 +1.1117e+00 +3.5454e+00 +2.4168e+00 +1.7832e+00
6035 +3.731355270e+01 +3.731355270e+01 -1.725664473e+02 -2.098800000e+02 +8.0900e-01 +7.6854e-01 +3.5454e+00 +2.4168e+00 +1.7832e+00
6406 +2.463197839e+01 +2.463197839e+01 -1.852480216e+02 -2.098800000e+02 +8.0900e-01 +6.6921e-01 +3.5454e+00 +2.3626e+00 +1.7832e+00
7510 +5.677672752e+00 +5.677672752e+00 -2.042023272e+02 -2.098800000e+02 +1.1922e+00 +4.6014e-01 +3.5454e+00 +2.3900e+00 +1.7832e+00
11929 +3.764445756e+00 +3.764445756e+00 -2.061155542e+02 -2.098800000e+02 +1.0067e+00 +4.1718e-01 +3.5630e+00 +2.3967e+00 +1.7832e+00
13229 +1.710751344e+00 +1.710751344e+00 -2.081692487e+02 -2.098800000e+02 +1.0150e+00 +4.2532e-01 +3.5919e+00 +2.3987e+00 +1.7868e+00
13329 +1.564081495e+00 +1.564081495e+00 -2.083159185e+02 -2.098800000e+02 +1.0228e+00 +3.7684e-01 +3.5678e+00 +2.3905e+00 +1.7830e+00
13529 +2.092236073e-01 +2.092236073e-01 -2.096707764e+02 -2.098800000e+02 +1.1927e+00 +4.2030e-01 +3.5555e+00 +2.3884e+00 +1.7844e+00
19073 +1.084266842e-01 +1.084266842e-01 -2.097715733e+02 -2.098800000e+02 +1.1900e+00 +4.3115e-01 +3.5497e+00 +2.3862e+00 +1.7844e+00
19373 +2.912074040e-02 +2.912074040e-02 -2.098508793e+02 -2.098800000e+02 +1.2220e+00 +4.6577e-01 +3.5574e+00 +2.3867e+00 +1.7857e+00
19473 +2.509326257e-02 +2.509326257e-02 -2.098549067e+02 -2.098800000e+02 +1.2257e+00 +4.4991e-01 +3.5577e+00 +2.3867e+00 +1.7855e+00
21973 +1.417685777e-02 +1.417685777e-02 -2.098658231e+02 -2.098800000e+02 +1.1812e+00 +4.4051e-01 +3.5577e+00 +2.3863e+00 +1.7855e+00
22273 +6.859086624e-03 +6.859086624e-03 -2.098731409e+02 -2.098800000e+02 +1.2213e+00 +4.5018e-01 +3.5563e+00 +2.3864e+00 +1.7856e+00
22373 +5.503960775e-03 +5.503960775e-03 -2.098744960e+02 -2.098800000e+02 +1.2345e+00 +4.5283e-01 +3.5564e+00 +2.3864e+00 +1.7857e+00
22773 +3.400388182e-03 +3.400388182e-03 -2.098765996e+02 -2.098800000e+02 +1.2311e+00 +4.5011e-01 +3.5559e+00 +2.3863e+00 +1.7855e+00
22873 +1.076130397e-03 +1.076130397e-03 -2.098789239e+02 -2.098800000e+02 +1.2141e+00 +4.5255e-01 +3.5546e+00 +2.3865e+00 +1.7856e+00
23173 +6.519372371e-04 +6.519372371e-04 -2.098793481e+02 -2.098800000e+02 +1.2489e+00 +4.4840e-01 +3.5546e+00 +2.3864e+00 +1.7856e+00
