% function evaluation | noise-free fitness - Fopt (1.026100000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
180281 +9.722342267e+01 +9.722342267e+01 +1.035934227e+02 +6.370000000e+00 +2.1961e+00 +5.5427e-01 +1.5228e+00 -6.7967e-01 +1.7169e+00 +2.6505e+00 -8.8314e-01 +2.2956e+00 +7.3096e-01 -1.6338e+00 +2.3216e+00 -1.3911e+00 +8.9458e-01 +1.0760e+00 -2.6637e+00 +2.0125e+00 +1.4964e+00 +2.3085e+00 +6.3880e-01 -2.3153e+00
% function evaluation | noise-free fitness - Fopt (-1.082600000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.488625178e+02 +8.488625178e+02 +7.406025178e+02 -1.082600000e+02 +3.5308e+00 -4.0299e-01 +4.6394e+00 +3.6424e+00 +2.6187e+00 -1.3231e+00 +3.3542e+00 -2.6419e+00 -3.8232e+00 +3.6177e+00 +3.9515e+00 +4.4239e+00 -3.3303e+00 +9.4394e-01 +6.9305e-01 +3.1644e+00 -4.8293e+00 -7.2019e-01 +9.8239e-01 -1.4650e-01
398 +3.950629525e+02 +3.950629525e+02 +2.868029525e+02 -1.082600000e+02 -2.5851e+00 -9.7143e-01 -2.4231e+00 -3.0543e+00 +8.2270e-01 +5.0645e-01 +3.1290e+00 +2.7108e+00 +1.8002e+00 -8.8609e-01 +1.0695e+00 +1.7238e+00 -4.3707e-01 +4.3382e+00 +3.8576e+00 +9.1257e-01 -2.8766e+00 -2.3695e-01 +9.7669e-01 -8.1675e-01
1171 +2.213789145e+02 +2.213789145e+02 +1.131189145e+02 -1.082600000e+02 -3.8103e+00 +1.0031e+00 +2.5233e+00 -2.0928e+00 -1.3304e+00 -3.9980e-01 +4.4869e-01 +9.6686e-01 -2.7942e+00 -1.0521e-01 +1.1593e+00 -9.6961e-01 +1.7890e+00 +1.6560e+00 +4.8949e-01 +3.7240e-01 +3.5479e-01 +2.5142e+00 +3.5526e+00 -1.9932e+00
2714 +1.560035431e+02 +1.560035431e+02 +4.774354310e+01 -1.082600000e+02 -2.0547e+00 +1.0031e+00 +1.9596e+00 -1.6502e+00 -1.3304e+00 -1.0300e+00 +3.1290e+00 +9.6686e-01 -2.7942e+00 -2.8162e-01 +1.1593e+00 -9.6961e-01 +1.7890e+00 +1.6560e+00 +4.8949e-01 +2.2186e-01 -5.1640e-01 +1.7022e+00 -7.1363e-01 -1.5923e+00
46854 +9.847341728e+01 +9.847341728e+01 -9.786582721e+00 -1.082600000e+02 -2.0498e+00 +1.0015e+00 +1.9847e+00 -1.6502e+00 -1.3420e+00 -1.0567e+00 +3.1290e+00 +9.2214e-01 -2.7555e+00 -2.9959e-01 +1.1593e+00 -9.6961e-01 +1.7663e+00 +1.6184e+00 +4.8949e-01 +2.2186e-01 -5.1640e-01 +1.6954e+00 -7.3958e-01 -1.6091e+00
% function evaluation | noise-free fitness - Fopt (-1.000000000000e+03) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +9.022601969e+02 +9.022601969e+02 -9.773980308e+01 -1.000000000e+03 +3.2893e+00 +1.2736e+00 +2.2607e+00 +4.8509e+00 -2.6404e+00 -3.2316e+00 -4.9788e+00 -4.1777e+00 +1.0220e+00 -4.0676e+00 -4.6889e+00 -3.0866e+00 +3.5499e+00 +4.1917e+00 +1.2772e+00 -5.9368e-01 +1.7448e+00 +7.5307e-01 +2.1615e-01 +1.8174e+00
369 +4.238540769e+02 +4.238540769e+02 -5.761459231e+02 -1.000000000e+03 +4.9337e+00 -2.8916e+00 +3.2814e-01 -1.9134e-01 -9.7366e-01 +3.3342e+00 +1.0172e+00 +4.1881e+00 -6.1158e-01 +2.6048e+00 +2.9891e-01 -1.6296e-01 +2.3408e+00 -1.2541e+00 +2.1289e+00 +1.1586e+00 +8.5126e-01 -1.6226e+00 -2.1421e+00 -1.4092e+00
539 +3.406066149e+02 +3.406066149e+02 -6.593933851e+02 -1.000000000e+03 +1.2776e+00 +1.7641e+00 +4.5811e+00 -2.5719e+00 -2.7411e+00 +1.5082e+00 +2.4903e+00 +1.8377e+00 +3.0326e+00 -1.8920e+00 +3.2823e+00 +2.6510e+00 +1.7616e-01 +1.6064e+00 -2.0075e+00 -3.0045e+00 +2.8795e+00 +1.2597e+00 -4.2721e+00 -1.4092e+00
1052 +2.484244908e+02 +2.484244908e+02 -7.515755092e+02 -1.000000000e+03 -6.1437e-02 +2.2460e+00 +2.7069e+00 -1.9134e-01 -9.7366e-01 -1.7530e-01 +1.1991e+00 +1.1621e+00 +3.0326e+00 -7.4293e-01 +3.8534e-01 +4.1936e-01 +2.3408e+00 -1.2541e+00 -2.0075e+00 -2.8477e+00 +9.5697e-01 +4.0982e-01 -3.0150e+00 -1.6511e+00
8025 +1.521265210e+02 +1.521265210e+02 -8.478734790e+02 -1.000000000e+03 -7.4244e-02 +2.2541e+00 +2.6920e+00 -1.9134e-01 -9.4217e-01 -1.5329e-01 +1.1991e+00 +1.1621e+00 +3.0326e+00 -7.1137e-01 +3.7884e-01 +4.1936e-01 +2.3408e+00 -1.2541e+00 -2.0075e+00 -2.8359e+00 +9.5697e-01 +4.0982e-01 -3.0150e+00 -8.3102e-01
302389 +9.973862590e+01 +9.973862590e+01 -9.002613741e+02 -1.000000000e+03 -1.1610e-01 +2.2544e+00 +2.7083e+00 -2.0505e-01 -9.3255e-01 -1.8852e-01 +1.1991e+00 +1.1791e+00 +3.0528e+00 -6.9587e-01 +3.5325e-01 +4.7746e-01 +2.3151e+00 -1.1865e+00 -2.0322e+00 -2.8358e+00 +9.9069e-01 +4.2817e-01 -2.9881e+00 -8.5935e-01
% function evaluation | noise-free fitness - Fopt (-8.434000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.840905041e+02 +8.840905041e+02 +7.997505041e+02 -8.434000000e+01 -2.5407e+00 +3.1288e+00 -3.5609e+00 -2.8343e+00 +1.9148e-01 +4.3223e+00 -2.9284e+00 +4.0336e-01 -1.7899e+00 -4.2259e+00 +4.6925e+00 -2.5580e+00 -1.2602e+00 -4.9055e+00 +1.4975e+00 -4.1674e+00 -1.9248e+00 +1.3262e+00 -2.3623e-01 +4.3244e-01
360 +4.426609965e+02 +4.426609965e+02 +3.583209965e+02 -8.434000000e+01 +2.2701e+00 -2.2087e+00 -2.7594e+00 +8.7680e-01 +9.7732e-01 +1.9339e-01 +2.7244e+00 -2.9055e+00 +5.1374e-01 -1.5745e+00 -2.1474e+00 +2.2002e+00 +2.4127e+00 -3.4689e+00 +2.1582e-02 +1.6392e+00 -4.8136e+00 +5.2241e-01 -6.5607e-01 -1.7211e+00
523 +2.979261880e+02 +2.979261880e+02 +2.135861880e+02 -8.434000000e+01 +2.2701e+00 -2.2087e+00 -2.7594e+00 +8.7680e-01 +9.7732e-01 +1.9339e-01 +2.7244e+00 -2.9055e+00 +5.1374e-01 -1.5745e+00 -1.5120e+00 +1.2800e+00 -1.6895e+00 -2.0598e+00 +2.2273e+00 +1.2187e+00 -5.0647e-01 +4.7278e+00 +5.0679e-01 -1.2221e+00
871 +2.434338916e+02 +2.434338916e+02 +1.590938916e+02 -8.434000000e+01 +2.2701e+00 -2.2087e+00 -2.7594e+00 +8.7680e-01 +9.7732e-01 +1.9339e-01 +2.7244e+00 -2.9055e+00 +5.1374e-01 -1.5745e+00 -2.1474e+00 +1.2800e+00 -1.6895e+00 -2.0598e+00 +2.2273e+00 +1.9825e+00 -2.1676e+00 +2.8683e+00 +6.7787e-01 -1.2221e+00
4664 +1.555332191e+02 +1.555332191e+02 +7.119321915e+01 -8.434000000e+01 +9.5922e-01 -2.2709e+00 -2.8464e-01 -1.3526e+00 +2.8370e+00 -8.7179e-01 +2.7244e+00 -2.9055e+00 +5.1374e-01 -1.5404e+00 -2.1053e+00 +1.2800e+00 -1.6895e+00 -2.0598e+00 +2.2553e+00 +1.2187e+00 -5.0647e-01 +4.7457e-01 +5.4536e-01 -1.2221e+00
175097 +9.992342628e+01 +9.992342628e+01 +1.558342628e+01 -8.434000000e+01 +9.5923e-01 -2.2439e+00 -2.7424e-01 -1.3866e+00 +2.8380e+00 -8.7108e-01 +2.7244e+00 -2.9274e+00 +4.9714e-01 -1.4908e+00 -2.0983e+00 +1.2705e+00 -1.6721e+00 -2.0487e+00 +2.2553e+00 +1.2230e+00 -5.8378e-01 +4.7457e-01 +5.7854e-01 -1.2220e+00
% function evaluation | noise-free fitness - Fopt (7.213000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +7.335102647e+02 +7.335102647e+02 +8.056402647e+02 +7.213000000e+01 +1.5000e+00 -2.4067e+00 -2.2917e+00 +4.6465e+00 +4.7553e+00 +1.4197e+00 -1.1729e+00 -4.2167e+00 -1.5558e+00 -1.3971e+00 -1.8209e+00 +4.4226e-01 +3.0001e+00 +3.8751e-01 +1.9686e+00 +1.5156e+00 +1.9216e+00 +2.5532e+00 -7.3873e-01 +5.3045e-01
400 +4.119831103e+02 +4.119831103e+02 +4.841131103e+02 +7.213000000e+01 +1.3759e+00 -1.1577e+00 -7.6289e-01 -1.8410e+00 +2.7985e+00 -1.0815e+00 -1.4593e+00 +1.2241e+00 -1.8225e+00 -6.8836e-01 +3.4623e+00 +1.5813e+00 +4.3373e+00 -2.4684e+00 -2.1221e+00 +1.8620e+00 +1.1813e+00 +6.3352e-01 +3.2133e+00 -2.1182e+00
600 +3.564450497e+02 +3.564450497e+02 +4.285750497e+02 +7.213000000e+01 +1.5020e-02 +3.1119e-01 -1.9824e+00 -9.1261e-01 +3.0724e+00 +1.5122e+00 -3.7321e+00 +1.0866e+00 -4.7396e-01 -3.1586e+00 +3.4862e+00 -2.2885e-01 -7.5880e-03 -6.4887e-01 +1.1310e+00 -6.7637e-01 +3.1761e+00 -2.8737e+00 +1.0056e-01 +3.5002e+00
2000 +2.482041891e+02 +2.482041891e+02 +3.203341891e+02 +7.213000000e+01 -2.9298e+00 -1.3510e+00 +3.0304e+00 +8.6395e-02 +2.0450e+00 +1.3358e+00 -1.6469e+00 +1.0866e+00 -4.7396e-01 -3.1586e+00 +3.4623e+00 -2.2885e-01 -7.5880e-03 -2.4684e+00 -2.1221e+00 -3.3421e+00 +3.8264e-01 -1.8279e+00 +2.6712e+00 +4.1902e-01
15029 +1.563293331e+02 +1.563293331e+02 +2.284593331e+02 +7.213000000e+01 -7.1595e-01 -1.6391e+00 -2.0542e-01 -5.9553e-01 -3.9548e-01 +4.7856e-01 +6.5561e-02 -4.2530e-01 +9.7425e-01 -5.9008e-01 +1.4913e+00 +3.0510e+00 +3.6694e-01 -2.3409e+00 -1.8594e+00 -1.2566e+00 +6.5673e-01 -2.3088e+00 +2.3003e+00 +8.5139e-01
186376 +9.971309938e+01 +9.971309938e+01 +1.718430994e+02 +7.213000000e+01 -3.2321e-01 -1.1195e+00 -9.5335e-03 -2.1154e+00 +7.2498e-01 +7.6817e-01 -2.9514e+00 +1.4208e+00 +1.4080e+00 -1.4322e+00 +9.9948e-01 +1.2683e+00 +1.0665e+00 -1.4442e+00 -2.5228e+00 -1.2041e+00 -1.3446e-01 -4.9912e-01 +3.2622e+00 +3.4030e-01
% function evaluation | noise-free fitness - Fopt (-1.338000000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.947007115e+02 +8.947007115e+02 +7.609007115e+02 -1.338000000e+02 +8.7286e-01 +4.3424e+00 +4.6209e-01 +3.7269e+00 +3.6490e+00 -7.4560e-01 -2.7365e+00 +2.0693e-01 +3.1824e+00 -4.2919e+00 +2.4988e+00 +4.6771e+00 -4.7794e+00 +2.0003e+00 +3.1989e+00 +3.4828e+00 +1.5315e+00 +3.5642e+00 +4.0759e+00 -4.4862e+00
380 +3.816791376e+02 +3.816791376e+02 +2.478791376e+02 -1.338000000e+02 +8.2723e-02 -1.1738e+00 -9.7808e-01 +1.4549e+00 -8.0318e-01 -7.1790e-02 +4.0923e+00 +4.7710e+00 +2.3533e+00 +2.4085e+00 +8.8845e-01 -3.0178e+00 +2.1303e+00 +2.4818e+00 +7.6568e-01 +2.5564e+00 +1.8508e-01 -4.5170e+00 -1.5529e+00 -8.5653e-02
920 +2.226589731e+02 +2.226589731e+02 +8.885897308e+01 -1.338000000e+02 +8.2723e-02 -1.1738e+00 -9.7808e-01 +1.4549e+00 -8.0318e-01 -7.1790e-02 -4.1730e-01 -3.3179e-01 +1.3743e+00 +3.2417e+00 +9.7039e-01 -1.3291e+00 -1.8539e+00 +8.5049e-01 +3.4284e-01 +1.6289e+00 +1.2361e+00 +6.8372e-01 -1.5178e+00 +6.2779e-01
12411 +1.548229646e+02 +1.548229646e+02 +2.102296459e+01 -1.338000000e+02 -8.9016e-01 +1.2329e+00 +4.7121e-01 +6.3932e-01 +3.6708e-02 -3.5470e-01 +2.4872e+00 +7.7066e-01 +2.6030e-01 +4.7330e-01 +2.1068e+00 +6.5785e-02 -2.3838e+00 +2.9408e+00 +8.9903e-01 +1.3516e+00 +2.5768e+00 -6.6647e-01 +1.9625e+00 -9.6516e-02
231693 +9.996990913e+01 +9.996990913e+01 -3.383009087e+01 -1.338000000e+02 +1.8836e+00 -5.9855e-01 -1.0617e+00 -8.9058e-01 +1.1929e+00 -4.5101e-02 -3.1460e+00 -1.8073e+00 -4.3210e-01 -1.6150e+00 -6.3407e-01 +1.7096e+00 +2.4308e-01 -1.6576e+00 -3.3377e-01 -4.4029e-02 -1.7975e+00 +1.4707e+00 +3.5445e-01 -1.7522e+00
