% function evaluation | noise-free fitness - Fopt (3.590000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.330873511e+05 +5.330873511e+05 +5.331232511e+05 +3.590000000e+01 -2.4006e+00 -1.4017e+00 +4.1333e+00
188 +3.241617125e+00 +3.241617125e+00 +3.914161713e+01 +3.590000000e+01 +3.6731e+00 -3.8170e-03 +2.6216e+00
642 +1.801372724e+00 +1.801372724e+00 +3.770137272e+01 +3.590000000e+01 +3.4239e+00 +2.7961e-01 +2.6216e+00
1612 +1.390320281e+00 +1.390320281e+00 +3.729032028e+01 +3.590000000e+01 +3.2573e+00 +2.7961e-01 +2.6216e+00
3046 +7.565897147e-01 +7.565897147e-01 +3.665658971e+01 +3.590000000e+01 +3.2544e+00 +6.7558e-01 +2.6216e+00
4286 +4.432496125e-01 +4.432496125e-01 +3.634324961e+01 +3.590000000e+01 +3.0692e+00 +6.7558e-01 +2.6216e+00
4752 +3.947758750e-01 +3.947758750e-01 +3.629477588e+01 +3.590000000e+01 +3.0692e+00 +7.8669e-01 +2.6216e+00
6152 +1.806665005e-01 +1.806665005e-01 +3.608066650e+01 +3.590000000e+01 +2.7290e+00 +9.0967e-01 +2.4818e+00
6252 +1.450764588e-01 +1.450764588e-01 +3.604507646e+01 +3.590000000e+01 +2.9083e+00 +1.1880e+00 +2.5660e+00
7352 +2.172163645e-02 +2.172163645e-02 +3.592172164e+01 +3.590000000e+01 +2.7871e+00 +1.1379e+00 +2.5453e+00
7952 +8.782495559e-03 +8.782495559e-03 +3.590878250e+01 +3.590000000e+01 +2.7641e+00 +1.0748e+00 +2.5622e+00
9452 +4.537113283e-03 +4.537113283e-03 +3.590453711e+01 +3.590000000e+01 +2.8021e+00 +1.0859e+00 +2.5919e+00
9552 +1.455908763e-03 +1.455908763e-03 +3.590145591e+01 +3.590000000e+01 +2.7813e+00 +1.0958e+00 +2.5898e+00
16523 +7.503650085e-04 +7.503650085e-04 +3.590075037e+01 +3.590000000e+01 +2.7789e+00 +1.1110e+00 +2.5834e+00
17123 +2.719093753e-04 +2.719093753e-04 +3.590027191e+01 +3.590000000e+01 +2.7783e+00 +1.1113e+00 +2.5835e+00
18223 +1.741382343e-04 +1.741382343e-04 +3.590017414e+01 +3.590000000e+01 +2.7814e+00 +1.1140e+00 +2.5849e+00
18323 +1.099479507e-04 +1.099479507e-04 +3.590010995e+01 +3.590000000e+01 +2.7815e+00 +1.1149e+00 +2.5851e+00
18423 +5.404040663e-05 +5.404040663e-05 +3.590005404e+01 +3.590000000e+01 +2.7816e+00 +1.1136e+00 +2.5862e+00
18523 +2.392484217e-05 +2.392484217e-05 +3.590002392e+01 +3.590000000e+01 +2.7816e+00 +1.1137e+00 +2.5865e+00
18623 +1.438933349e-05 +1.438933349e-05 +3.590001439e+01 +3.590000000e+01 +2.7827e+00 +1.1122e+00 +2.5873e+00
19423 +3.513589405e-06 +3.513589405e-06 +3.590000351e+01 +3.590000000e+01 +2.7828e+00 +1.1131e+00 +2.5873e+00
23223 +1.876077938e-06 +1.876077938e-06 +3.590000188e+01 +3.590000000e+01 +2.7816e+00 +1.1133e+00 +2.5871e+00
23323 +1.224046635e-06 +1.224046635e-06 +3.590000122e+01 +3.590000000e+01 +2.7816e+00 +1.1133e+00 +2.5871e+00
23623 +9.132849783e-07 +9.132849783e-07 +3.590000091e+01 +3.590000000e+01 +2.7816e+00 +1.1136e+00 +2.5871e+00
23723 +3.052204605e-07 +3.052204605e-07 +3.590000031e+01 +3.590000000e+01 +2.7816e+00 +1.1136e+00 +2.5871e+00
23823 +1.899332247e-07 +1.899332247e-07 +3.590000019e+01 +3.590000000e+01 +2.7816e+00 +1.1136e+00 +2.5871e+00
24523 +9.623722974e-08 +9.623722974e-08 +3.590000010e+01 +3.590000000e+01 +2.7816e+00 +1.1136e+00 +2.5872e+00
