% function evaluation | noise-free fitness - Fopt (3.590000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
30114 +1.464051343e+01 +1.464051343e+01 +1.465605134e+02 +1.319200000e+02 -4.1240e+00 +2.3022e+00 -4.3446e+00 -4.7392e-01 -1.2258e+00 +1.4778e+00 -4.1514e+00 +3.7059e+00 -2.5650e-01 +2.3187e+00 +7.7985e-02 +4.0227e+00 -3.6273e+00 +2.3035e+00 -1.5063e+00 +6.3233e-01 +4.6264e+00 +3.0825e+00 -4.1060e-01 +1.2248e+00
33116 +8.957911116e+00 +8.957911116e+00 +1.408779111e+02 +1.319200000e+02 -4.1240e+00 +2.3022e+00 -4.1660e+00 -4.7392e-01 -1.2258e+00 +1.7521e+00 -3.8470e+00 +3.6829e+00 -1.1335e+00 +2.3187e+00 +2.4071e-01 +4.0133e+00 -3.6462e+00 +2.1460e+00 -1.9208e+00 +6.3233e-01 +4.2716e+00 +3.0825e+00 -5.3828e-01 +1.2248e+00
37813 +6.211063217e+00 +6.211063217e+00 +1.381310632e+02 +1.319200000e+02 -4.1238e+00 +2.3022e+00 -4.1660e+00 -4.7392e-01 -1.2258e+00 +2.0264e+00 -3.8470e+00 +3.6829e+00 -1.0613e+00 +2.5985e+00 +3.4872e-01 +3.9119e+00 -3.6462e+00 +2.1460e+00 -1.9208e+00 +9.0776e-01 +4.0544e+00 +3.0825e+00 -6.2020e-01 +1.2248e+00
45286 +3.851286892e+00 +3.851286892e+00 +1.357712869e+02 +1.319200000e+02 -4.1240e+00 +2.2732e+00 -3.8888e+00 -2.7803e-01 -1.5348e+00 +2.3355e+00 -3.4045e+00 +3.7059e+00 -1.0119e+00 +2.6592e+00 +3.7488e-01 +3.6790e+00 -4.0272e+00 +2.0827e+00 -2.1093e+00 +9.7036e-01 +4.0026e+00 +3.1475e+00 -7.0169e-01 +1.2248e+00
74344 +2.470637851e+00 +2.470637851e+00 +1.343906379e+02 +1.319200000e+02 -4.1238e+00 +2.0403e+00 -4.0089e+00 -4.7392e-01 -1.2264e+00 +2.2419e+00 -3.5478e+00 +3.5448e+00 -1.1692e+00 +2.7862e+00 +5.2234e-01 +3.7800e+00 -3.6462e+00 +2.0693e+00 -2.1301e+00 +1.1111e+00 +3.9308e+00 +3.2545e+00 -8.1340e-01 +1.2831e+00
81204 +1.560168762e+00 +1.560168762e+00 +1.334801688e+02 +1.319200000e+02 -4.0241e+00 +2.0681e+00 -3.8888e+00 -2.7803e-01 -1.4301e+00 +2.3583e+00 -3.3545e+00 +3.7179e+00 -1.1351e+00 +2.8034e+00 +5.6371e-01 +3.6790e+00 -3.9032e+00 +1.9449e+00 -2.4189e+00 +1.1109e+00 +3.9112e+00 +3.4078e+00 -7.0169e-01 +1.3155e+00
100429 +9.069893303e-01 +9.069893303e-01 +1.328269893e+02 +1.319200000e+02 -4.0241e+00 +2.0874e+00 -3.7446e+00 -3.6000e-01 -1.4033e+00 +2.5378e+00 -3.4045e+00 +3.7179e+00 -1.2685e+00 +2.8082e+00 +7.4303e-01 +3.6835e+00 -3.8346e+00 +2.0601e+00 -2.3582e+00 +1.3139e+00 +4.0026e+00 +3.4111e+00 -8.2214e-01 +1.3785e+00
153492 +6.273491333e-01 +6.273491333e-01 +1.325473491e+02 +1.319200000e+02 -4.0234e+00 +2.0097e+00 -3.7446e+00 -4.3742e-01 -1.4033e+00 +2.5378e+00 -3.4045e+00 +3.7179e+00 -1.2685e+00 +2.8772e+00 +7.4303e-01 +3.6402e+00 -3.8346e+00 +2.0283e+00 -2.3582e+00 +1.3669e+00 +3.9290e+00 +3.4111e+00 -8.4133e-01 +1.3785e+00
161892 +3.886536417e-01 +3.886536417e-01 +1.323086536e+02 +1.319200000e+02 -4.0254e+00 +1.9618e+00 -3.7455e+00 -4.4461e-01 -1.4776e+00 +2.5571e+00 -3.4171e+00 +3.7075e+00 -1.2514e+00 +2.8759e+00 +7.6817e-01 +3.6230e+00 -3.8387e+00 +2.0287e+00 -2.4399e+00 +1.4386e+00 +3.8894e+00 +3.4210e+00 -8.4368e-01 +1.3785e+00
222026 +2.506264401e-01 +2.506264401e-01 +1.321706264e+02 +1.319200000e+02 -4.0857e+00 +1.9579e+00 -3.7380e+00 -4.5367e-01 -1.5116e+00 +2.5579e+00 -3.3936e+00 +3.7127e+00 -1.2983e+00 +2.9120e+00 +7.1907e-01 +3.6012e+00 -3.7719e+00 +1.9925e+00 -2.4498e+00 +1.4659e+00 +3.8990e+00 +3.4218e+00 -9.1935e-01 +1.3986e+00
274592 +1.582029794e-01 +1.582029794e-01 +1.320782030e+02 +1.319200000e+02 -4.0165e+00 +1.9222e+00 -3.7464e+00 -4.4202e-01 -1.4919e+00 +2.5741e+00 -3.3628e+00 +3.6974e+00 -1.3446e+00 +2.9428e+00 +7.1648e-01 +3.6047e+00 -3.7370e+00 +2.0228e+00 -2.4579e+00 +1.4785e+00 +3.8744e+00 +3.4224e+00 -9.0817e-01 +1.4258e+00
310556 +9.604891066e-02 +9.604891066e-02 +1.320160489e+02 +1.319200000e+02 -4.0206e+00 +1.9274e+00 -3.7258e+00 -4.5177e-01 -1.5012e+00 +2.6003e+00 -3.3654e+00 +3.6953e+00 -1.3435e+00 +2.9291e+00 +7.5793e-01 +3.5749e+00 -3.7295e+00 +2.0378e+00 -2.5037e+00 +1.4900e+00 +3.8453e+00 +3.4163e+00 -9.3287e-01 +1.4146e+00
398896 +6.124289437e-02 +6.124289437e-02 +1.319812429e+02 +1.319200000e+02 -4.0267e+00 +1.9340e+00 -3.6999e+00 -4.5321e-01 -1.5051e+00 +2.5787e+00 -3.3122e+00 +3.6701e+00 -1.3729e+00 +2.9636e+00 +7.5385e-01 +3.5637e+00 -3.7588e+00 +2.0095e+00 -2.4863e+00 +1.5054e+00 +3.8209e+00 +3.4300e+00 -9.0760e-01 +1.4396e+00
438291 +3.583847351e-02 +3.583847351e-02 +1.319558385e+02 +1.319200000e+02 -4.0279e+00 +1.9243e+00 -3.7016e+00 -4.7383e-01 -1.5119e+00 +2.6168e+00 -3.3147e+00 +3.6772e+00 -1.3734e+00 +2.9624e+00 +7.8157e-01 +3.5565e+00 -3.7538e+00 +2.0105e+00 -2.5151e+00 +1.5217e+00 +3.8172e+00 +3.4396e+00 -9.1876e-01 +1.4425e+00
507195 +2.254786632e-02 +2.254786632e-02 +1.319425479e+02 +1.319200000e+02 -4.0207e+00 +1.9112e+00 -3.7079e+00 -4.7439e-01 -1.5066e+00 +2.6163e+00 -3.3083e+00 +3.6852e+00 -1.3928e+00 +2.9465e+00 +7.7831e-01 +3.5564e+00 -3.7394e+00 +2.0185e+00 -2.5147e+00 +1.5321e+00 +3.8044e+00 +3.4363e+00 -9.2028e-01 +1.4543e+00
546053 +1.582300725e-02 +1.582300725e-02 +1.319358230e+02 +1.319200000e+02 -4.0130e+00 +1.9204e+00 -3.7049e+00 -4.5668e-01 -1.5014e+00 +2.6386e+00 -3.2960e+00 +3.6677e+00 -1.4124e+00 +2.9537e+00 +7.8965e-01 +3.5568e+00 -3.7179e+00 +2.0225e+00 -2.5129e+00 +1.5148e+00 +3.8121e+00 +3.4426e+00 -9.1863e-01 +1.4440e+00
643823 +9.084567917e-03 +9.084567917e-03 +1.319290846e+02 +1.319200000e+02 -4.0023e+00 +1.9101e+00 -3.7047e+00 -4.7299e-01 -1.5083e+00 +2.6322e+00 -3.2878e+00 +3.6690e+00 -1.3991e+00 +2.9629e+00 +7.8269e-01 +3.5519e+00 -3.7384e+00 +2.0216e+00 -2.5154e+00 +1.5276e+00 +3.7985e+00 +3.4436e+00 -9.3746e-01 +1.4566e+00
685676 +5.969049269e-03 +5.969049269e-03 +1.319259690e+02 +1.319200000e+02 -3.9908e+00 +1.9123e+00 -3.6986e+00 -4.7309e-01 -1.5030e+00 +2.6351e+00 -3.2817e+00 +3.6693e+00 -1.3995e+00 +2.9638e+00 +7.8253e-01 +3.5496e+00 -3.7339e+00 +2.0223e+00 -2.5064e+00 +1.5263e+00 +3.7949e+00 +3.4424e+00 -9.3428e-01 +1.4563e+00
694476 +3.923372045e-03 +3.923372045e-03 +1.319239234e+02 +1.319200000e+02 -3.9831e+00 +1.9143e+00 -3.7026e+00 -4.6649e-01 -1.5013e+00 +2.6371e+00 -3.2804e+00 +3.6695e+00 -1.3981e+00 +2.9664e+00 +7.8822e-01 +3.5515e+00 -3.7241e+00 +2.0246e+00 -2.5092e+00 +1.5288e+00 +3.7965e+00 +3.4469e+00 -9.3241e-01 +1.4570e+00
771397 +2.440540460e-03 +2.440540460e-03 +1.319224405e+02 +1.319200000e+02 -3.9847e+00 +1.9123e+00 -3.6980e+00 -4.6429e-01 -1.5001e+00 +2.6407e+00 -3.2745e+00 +3.6692e+00 -1.3982e+00 +2.9667e+00 +7.9261e-01 +3.5501e+00 -3.7240e+00 +2.0264e+00 -2.5102e+00 +1.5277e+00 +3.7956e+00 +3.4484e+00 -9.3039e-01 +1.4565e+00
781997 +1.501684173e-03 +1.501684173e-03 +1.319215017e+02 +1.319200000e+02 -3.9861e+00 +1.9124e+00 -3.7005e+00 -4.6697e-01 -1.5035e+00 +2.6407e+00 -3.2717e+00 +3.6678e+00 -1.4037e+00 +2.9673e+00 +7.9534e-01 +3.5497e+00 -3.7276e+00 +2.0241e+00 -2.5117e+00 +1.5301e+00 +3.7930e+00 +3.4515e+00 -9.2949e-01 +1.4573e+00
831083 +9.918548961e-04 +9.918548961e-04 +1.319209919e+02 +1.319200000e+02 -3.9854e+00 +1.9127e+00 -3.7010e+00 -4.6652e-01 -1.5016e+00 +2.6407e+00 -3.2671e+00 +3.6687e+00 -1.4044e+00 +2.9677e+00 +7.9721e-01 +3.5499e+00 -3.7240e+00 +2.0274e+00 -2.5099e+00 +1.5316e+00 +3.7926e+00 +3.4524e+00 -9.2895e-01 +1.4553e+00
888543 +5.783576544e-04 +5.783576544e-04 +1.319205784e+02 +1.319200000e+02 -3.9849e+00 +1.9103e+00 -3.7009e+00 -4.6601e-01 -1.5007e+00 +2.6452e+00 -3.2693e+00 +3.6675e+00 -1.4047e+00 +2.9673e+00 +7.9696e-01 +3.5496e+00 -3.7223e+00 +2.0295e+00 -2.5114e+00 +1.5323e+00 +3.7928e+00 +3.4545e+00 -9.2654e-01 +1.4540e+00
967916 +3.656793798e-04 +3.656793798e-04 +1.319203657e+02 +1.319200000e+02 -3.9837e+00 +1.9104e+00 -3.7010e+00 -4.6649e-01 -1.5006e+00 +2.6463e+00 -3.2684e+00 +3.6658e+00 -1.4067e+00 +2.9680e+00 +7.9693e-01 +3.5504e+00 -3.7211e+00 +2.0299e+00 -2.5119e+00 +1.5339e+00 +3.7926e+00 +3.4543e+00 -9.2663e-01 +1.4545e+00
1026474 +2.484108060e-04 +2.484108060e-04 +1.319202484e+02 +1.319200000e+02 -3.9838e+00 +1.9108e+00 -3.7004e+00 -4.6685e-01 -1.5000e+00 +2.6459e+00 -3.2672e+00 +3.6647e+00 -1.4085e+00 +2.9681e+00 +7.9594e-01 +3.5503e+00 -3.7207e+00 +2.0299e+00 -2.5120e+00 +1.5340e+00 +3.7911e+00 +3.4543e+00 -9.2660e-01 +1.4562e+00
1092819 +1.450095830e-04 +1.450095830e-04 +1.319201450e+02 +1.319200000e+02 -3.9834e+00 +1.9113e+00 -3.7000e+00 -4.6733e-01 -1.4998e+00 +2.6458e+00 -3.2670e+00 +3.6643e+00 -1.4082e+00 +2.9709e+00 +7.9606e-01 +3.5501e+00 -3.7208e+00 +2.0297e+00 -2.5117e+00 +1.5343e+00 +3.7906e+00 +3.4542e+00 -9.2693e-01 +1.4560e+00
1150805 +8.610997298e-05 +8.610997298e-05 +1.319200861e+02 +1.319200000e+02 -3.9834e+00 +1.9112e+00 -3.6996e+00 -4.6754e-01 -1.5001e+00 +2.6457e+00 -3.2670e+00 +3.6635e+00 -1.4090e+00 +2.9702e+00 +7.9641e-01 +3.5503e+00 -3.7203e+00 +2.0280e+00 -2.5122e+00 +1.5336e+00 +3.7895e+00 +3.4557e+00 -9.2665e-01 +1.4562e+00
1155005 +6.134842974e-05 +6.134842974e-05 +1.319200613e+02 +1.319200000e+02 -3.9838e+00 +1.9109e+00 -3.6993e+00 -4.6713e-01 -1.5001e+00 +2.6461e+00 -3.2670e+00 +3.6634e+00 -1.4082e+00 +2.9705e+00 +7.9632e-01 +3.5501e+00 -3.7203e+00 +2.0277e+00 -2.5125e+00 +1.5339e+00 +3.7898e+00 +3.4555e+00 -9.2697e-01 +1.4560e+00
1271333 +3.980789558e-05 +3.980789558e-05 +1.319200398e+02 +1.319200000e+02 -3.9827e+00 +1.9110e+00 -3.6996e+00 -4.6702e-01 -1.4998e+00 +2.6466e+00 -3.2663e+00 +3.6640e+00 -1.4085e+00 +2.9705e+00 +7.9637e-01 +3.5503e+00 -3.7208e+00 +2.0282e+00 -2.5124e+00 +1.5337e+00 +3.7893e+00 +3.4561e+00 -9.2705e-01 +1.4554e+00
1328704 +2.176320282e-05 +2.176320282e-05 +1.319200218e+02 +1.319200000e+02 -3.9831e+00 +1.9105e+00 -3.6993e+00 -4.6712e-01 -1.4996e+00 +2.6469e+00 -3.2663e+00 +3.6637e+00 -1.4084e+00 +2.9707e+00 +7.9652e-01 +3.5503e+00 -3.7210e+00 +2.0280e+00 -2.5128e+00 +1.5339e+00 +3.7892e+00 +3.4555e+00 -9.2714e-01 +1.4558e+00
1331304 +1.584765121e-05 +1.584765121e-05 +1.319200158e+02 +1.319200000e+02 -3.9829e+00 +1.9105e+00 -3.6992e+00 -4.6723e-01 -1.4995e+00 +2.6471e+00 -3.2661e+00 +3.6638e+00 -1.4088e+00 +2.9707e+00 +7.9656e-01 +3.5503e+00 -3.7210e+00 +2.0281e+00 -2.5128e+00 +1.5339e+00 +3.7893e+00 +3.4558e+00 -9.2701e-01 +1.4558e+00
1419273 +8.807728221e-06 +8.807728221e-06 +1.319200088e+02 +1.319200000e+02 -3.9828e+00 +1.9105e+00 -3.6993e+00 -4.6716e-01 -1.4995e+00 +2.6470e+00 -3.2658e+00 +3.6638e+00 -1.4088e+00 +2.9710e+00 +7.9676e-01 +3.5503e+00 -3.7208e+00 +2.0282e+00 -2.5127e+00 +1.5340e+00 +3.7892e+00 +3.4560e+00 -9.2715e-01 +1.4559e+00
1476890 +6.209166543e-06 +6.209166543e-06 +1.319200062e+02 +1.319200000e+02 -3.9827e+00 +1.9105e+00 -3.6991e+00 -4.6722e-01 -1.4993e+00 +2.6471e+00 -3.2659e+00 +3.6637e+00 -1.4088e+00 +2.9710e+00 +7.9677e-01 +3.5503e+00 -3.7209e+00 +2.0279e+00 -2.5127e+00 +1.5341e+00 +3.7889e+00 +3.4561e+00 -9.2710e-01 +1.4559e+00
1536444 +3.874542614e-06 +3.874542614e-06 +1.319200039e+02 +1.319200000e+02 -3.9826e+00 +1.9105e+00 -3.6992e+00 -4.6725e-01 -1.4992e+00 +2.6471e+00 -3.2658e+00 +3.6633e+00 -1.4088e+00 +2.9710e+00 +7.9670e-01 +3.5503e+00 -3.7209e+00 +2.0280e+00 -2.5127e+00 +1.5341e+00 +3.7889e+00 +3.4561e+00 -9.2708e-01 +1.4560e+00
1588856 +2.360429164e-06 +2.360429164e-06 +1.319200024e+02 +1.319200000e+02 -3.9826e+00 +1.9105e+00 -3.6992e+00 -4.6720e-01 -1.4993e+00 +2.6472e+00 -3.2657e+00 +3.6634e+00 -1.4089e+00 +2.9710e+00 +7.9673e-01 +3.5503e+00 -3.7208e+00 +2.0280e+00 -2.5128e+00 +1.5342e+00 +3.7889e+00 +3.4560e+00 -9.2708e-01 +1.4560e+00
1674843 +1.583261081e-06 +1.583261081e-06 +1.319200016e+02 +1.319200000e+02 -3.9826e+00 +1.9104e+00 -3.6993e+00 -4.6721e-01 -1.4993e+00 +2.6472e+00 -3.2657e+00 +3.6634e+00 -1.4088e+00 +2.9711e+00 +7.9679e-01 +3.5504e+00 -3.7208e+00 +2.0280e+00 -2.5127e+00 +1.5343e+00 +3.7889e+00 +3.4560e+00 -9.2707e-01 +1.4559e+00
1684043 +9.920343587e-07 +9.920343587e-07 +1.319200010e+02 +1.319200000e+02 -3.9824e+00 +1.9104e+00 -3.6992e+00 -4.6722e-01 -1.4992e+00 +2.6471e+00 -3.2657e+00 +3.6633e+00 -1.4087e+00 +2.9711e+00 +7.9675e-01 +3.5504e+00 -3.7208e+00 +2.0281e+00 -2.5127e+00 +1.5343e+00 +3.7889e+00 +3.4560e+00 -9.2712e-01 +1.4559e+00
1792014 +6.171244706e-07 +6.171244706e-07 +1.319200006e+02 +1.319200000e+02 -3.9824e+00 +1.9104e+00 -3.6992e+00 -4.6718e-01 -1.4992e+00 +2.6472e+00 -3.2656e+00 +3.6633e+00 -1.4088e+00 +2.9711e+00 +7.9674e-01 +3.5504e+00 -3.7208e+00 +2.0281e+00 -2.5127e+00 +1.5343e+00 +3.7889e+00 +3.4560e+00 -9.2715e-01 +1.4560e+00
% function evaluation | noise-free fitness - Fopt (5.908400000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.152273159e+05 +6.152273159e+05 +6.158181559e+05 +5.908400000e+02 +4.6103e+00 +2.2248e+00 -2.3514e+00 +4.0738e+00 +8.0367e-01 +2.2277e-04 -1.7728e+00 -1.5676e+00 +2.7927e+00 -4.5759e+00 +2.8631e+00 -2.7641e+00 +2.5963e+00 +4.2704e+00 -4.8934e+00 +1.0656e+00 +1.7980e+00 -2.6494e-01 -1.7328e+00 +2.0815e-01
380 +1.447217686e+04 +1.447217686e+04 +1.506301686e+04 +5.908400000e+02 -2.1538e+00 +5.8665e-01 +2.9209e+00 +2.1798e+00 +2.1747e+00 +3.9699e-01 -2.6146e+00 -4.3745e-01 +1.1775e+00 +1.6626e+00 -2.2664e+00 -1.9832e-01 -3.1156e+00 +4.0270e+00 +4.4469e+00 +3.8148e+00 -4.3160e+00 -8.8357e-01 +7.5741e-01 -1.7296e+00
561 +4.197905353e+03 +4.197905353e+03 +4.788745353e+03 +5.908400000e+02 -2.4158e+00 +5.8665e-01 -3.0436e+00 +4.9074e+00 +4.1855e+00 +1.2291e+00 -4.1432e+00 -4.0999e+00 +3.3505e+00 +3.5483e-02 -1.3463e+00 -3.3475e+00 -2.0904e+00 +5.4089e-02 +1.4427e+00 +3.5293e+00 -4.7282e+00 -8.8357e-01 +7.5741e-01 -1.7296e+00
744 +3.946927904e+03 +3.946927904e+03 +4.537767904e+03 +5.908400000e+02 -1.2815e+00 +1.4960e+00 -3.6413e-01 -3.6011e+00 +3.9824e+00 +2.3403e+00 +6.0774e-01 -4.3745e-01 +1.1775e+00 +1.6626e+00 -2.2664e+00 -1.9832e-01 +6.7539e-01 -2.6431e+00 +3.7072e+00 +1.2455e+00 -2.0048e+00 -8.8357e-01 +4.3292e+00 -1.4411e-01
1099 +3.491172796e+02 +3.491172796e+02 +9.399572796e+02 +5.908400000e+02 -2.1538e+00 +5.8665e-01 -3.0436e+00 +4.9074e+00 +3.9539e+00 +1.2291e+00 -4.1432e+00 -4.0999e+00 +3.3505e+00 +3.5483e-02 -1.3463e+00 -3.3475e+00 -2.0904e+00 +5.4089e-02 +4.4469e+00 +3.8148e+00 -4.3160e+00 -8.8357e-01 +3.2104e+00 -1.7296e+00
1281 +2.357893801e+02 +2.357893801e+02 +8.266293801e+02 +5.908400000e+02 -1.2815e+00 +1.1561e+00 -3.0436e+00 +4.5299e+00 +2.1747e+00 +1.2291e+00 -4.1432e+00 -4.0999e+00 +3.3505e+00 +1.6626e+00 -1.3463e+00 -1.9832e-01 -2.0904e+00 +5.4089e-02 +4.4469e+00 +3.8148e+00 -4.3160e+00 -8.8357e-01 +3.2104e+00 -1.2802e-01
6976 +1.565852233e+02 +1.565852233e+02 +7.474252233e+02 +5.908400000e+02 -9.2799e-01 -4.5088e-01 -3.0436e+00 +2.7387e+00 +8.8204e-01 +1.2568e+00 -3.0016e+00 -1.8119e+00 +3.6074e+00 +1.3484e+00 -1.3463e+00 +6.4298e-01 -4.9628e-01 +5.4089e-02 +3.7392e+00 +3.3533e+00 -3.1631e+00 -8.8357e-01 +3.2104e+00 +1.3049e-01
14754 +9.878659898e+01 +9.878659898e+01 +6.896265990e+02 +5.908400000e+02 -1.2049e+00 -1.1304e+00 -1.7597e+00 +2.7775e+00 +1.5313e-02 +1.6794e+00 +6.5731e-01 -5.0155e-02 +3.6131e+00 +9.1672e-01 -1.2048e+00 -6.2666e-02 +8.8005e-01 -5.0069e-01 +2.5667e+00 -6.1924e-02 -2.1530e+00 -1.6462e+00 +2.3297e+00 +2.2576e+00
16308 +6.264777853e+01 +6.264777853e+01 +6.534877785e+02 +5.908400000e+02 -1.2510e+00 -1.1304e+00 -2.3332e+00 +7.8183e-01 +1.5313e-02 +1.6794e+00 +6.5731e-01 -1.3254e+00 +3.6131e+00 +9.1672e-01 -1.2048e+00 -6.2666e-02 +2.2677e+00 +6.5512e-02 +1.7082e+00 -6.1924e-02 -1.8979e+00 -1.3734e+00 +2.6695e+00 +2.2576e+00
18029 +3.883798567e+01 +3.883798567e+01 +6.296779857e+02 +5.908400000e+02 -5.4696e-01 -1.1304e+00 -2.3332e+00 +4.9912e-01 -4.2678e-01 +1.6279e+00 +6.5731e-01 -1.3254e+00 +3.6131e+00 -1.0023e+00 -1.2048e+00 -6.2666e-02 +1.9089e+00 +5.0797e-01 +1.0914e+00 -1.0208e+00 -1.8979e+00 -1.3734e+00 +2.6695e+00 +2.2576e+00
38866 +2.488082998e+01 +2.488082998e+01 +6.157208300e+02 +5.908400000e+02 -2.0262e-01 -1.7743e+00 -3.0508e+00 +2.5937e-01 -4.2678e-01 +1.6279e+00 +1.2345e+00 -1.3254e+00 +3.6131e+00 -8.8265e-01 -1.2048e+00 -6.2666e-02 +1.9089e+00 +5.0797e-01 +9.3034e-01 -1.0208e+00 -1.7576e+00 -1.3051e+00 +2.6695e+00 +2.2576e+00
42437 +1.401423134e+01 +1.401423134e+01 +6.048542313e+02 +5.908400000e+02 +2.7286e-01 -1.9736e+00 -2.8703e+00 -3.8591e-02 -4.2678e-01 +1.1069e+00 +1.3734e+00 -1.2951e+00 +3.2609e+00 -1.7543e+00 -1.2048e+00 -6.2666e-02 +1.9089e+00 +9.7641e-01 +3.9938e-01 -1.7810e+00 -1.4876e+00 -1.3051e+00 +2.6695e+00 +2.2576e+00
62550 +9.603429940e+00 +9.603429940e+00 +6.004434299e+02 +5.908400000e+02 +6.5977e-01 -2.5445e+00 -3.0353e+00 -2.4069e-01 -2.0900e-01 +1.2905e+00 +1.5824e+00 -1.0546e+00 +3.5966e+00 -1.5938e+00 -6.1044e-01 -6.2666e-02 +1.9089e+00 +8.3791e-01 +1.9715e-03 -2.0623e+00 -1.2566e+00 -1.1825e+00 +2.8308e+00 +2.2576e+00
65350 +6.175109215e+00 +6.175109215e+00 +5.970151092e+02 +5.908400000e+02 +6.5977e-01 -2.5445e+00 -3.0353e+00 -5.1739e-01 -2.0900e-01 +9.0372e-01 +1.6934e+00 -1.0546e+00 +3.2924e+00 -1.5938e+00 -2.6222e-01 -6.2666e-02 +1.7963e+00 +1.1674e+00 +1.9715e-03 -2.0623e+00 -8.5227e-01 -1.1825e+00 +2.8308e+00 +2.2576e+00
137910 +3.949536098e+00 +3.949536098e+00 +5.947895361e+02 +5.908400000e+02 +7.8341e-01 -2.8196e+00 -3.0353e+00 -6.4034e-01 -2.7436e-01 +9.0372e-01 +1.8177e+00 -9.3175e-01 +3.2989e+00 -1.7007e+00 -2.6222e-01 -6.2666e-02 +1.8898e+00 +1.1674e+00 -1.6642e-01 -2.2463e+00 -8.0304e-01 -1.1825e+00 +2.7074e+00 +2.2576e+00
174381 +2.382186639e+00 +2.382186639e+00 +5.932221866e+02 +5.908400000e+02 +9.4024e-01 -3.1054e+00 -3.1140e+00 -1.0171e+00 -9.3946e-02 +8.3813e-01 +2.0476e+00 -1.0129e+00 +3.2993e+00 -1.6789e+00 -3.6530e-01 -3.2272e-01 +2.0832e+00 +1.4459e+00 -4.1051e-01 -2.4365e+00 -7.4361e-01 -1.1451e+00 +2.6920e+00 +2.3529e+00
271598 +1.496710942e+00 +1.496710942e+00 +5.923367109e+02 +5.908400000e+02 +1.0966e+00 -3.0593e+00 -3.1656e+00 -1.0905e+00 -8.5597e-02 +8.8644e-01 +2.3149e+00 -9.8144e-01 +3.2925e+00 -1.6436e+00 -2.6159e-01 -3.5252e-01 +2.0942e+00 +1.2446e+00 -4.3919e-01 -2.5313e+00 -7.0764e-01 -1.1587e+00 +2.7621e+00 +2.3219e+00
326195 +9.587803583e-01 +9.587803583e-01 +5.917987804e+02 +5.908400000e+02 +1.2749e+00 -3.1160e+00 -3.3563e+00 -1.0656e+00 -7.9397e-02 +9.4639e-01 +2.2750e+00 -8.5926e-01 +3.2348e+00 -1.8391e+00 -3.2475e-01 -4.5575e-01 +2.1590e+00 +1.2761e+00 -4.5778e-01 -2.6002e+00 -7.1279e-01 -1.1825e+00 +2.7397e+00 +2.4137e+00
385179 +6.224335913e-01 +6.224335913e-01 +5.914624336e+02 +5.908400000e+02 +1.3459e+00 -3.2150e+00 -3.4653e+00 -1.0939e+00 -1.1469e-02 +7.8921e-01 +2.3338e+00 -9.1926e-01 +3.1553e+00 -1.8338e+00 -1.9847e-01 -5.0271e-01 +2.3009e+00 +1.3319e+00 -5.8310e-01 -2.6427e+00 -6.9043e-01 -1.1946e+00 +2.8255e+00 +2.4606e+00
429126 +3.930915400e-01 +3.930915400e-01 +5.912330915e+02 +5.908400000e+02 +1.3322e+00 -3.2455e+00 -3.3313e+00 -1.0773e+00 -1.7902e-01 +8.4327e-01 +2.3476e+00 -8.2673e-01 +3.0208e+00 -1.8176e+00 -2.1849e-01 -5.1240e-01 +2.2610e+00 +1.3106e+00 -6.0188e-01 -2.7171e+00 -6.9784e-01 -1.1753e+00 +2.7047e+00 +2.3927e+00
468115 +2.386890624e-01 +2.386890624e-01 +5.910786891e+02 +5.908400000e+02 +1.4328e+00 -3.2887e+00 -3.4868e+00 -1.1311e+00 -1.0381e-01 +7.7605e-01 +2.3700e+00 -8.5055e-01 +3.0454e+00 -1.8740e+00 -2.0720e-01 -6.1457e-01 +2.3027e+00 +1.2976e+00 -6.8204e-01 -2.7320e+00 -6.4807e-01 -1.1776e+00 +2.6863e+00 +2.5200e+00
486294 +1.526935417e-01 +1.526935417e-01 +5.909926935e+02 +5.908400000e+02 +1.4064e+00 -3.2728e+00 -3.5008e+00 -1.1091e+00 -1.4486e-01 +7.7206e-01 +2.3758e+00 -8.2852e-01 +3.0317e+00 -1.9192e+00 -1.9847e-01 -5.4382e-01 +2.3009e+00 +1.3319e+00 -6.6554e-01 -2.7434e+00 -6.3151e-01 -1.1704e+00 +2.7294e+00 +2.5060e+00
555622 +9.749448725e-02 +9.749448725e-02 +5.909374945e+02 +5.908400000e+02 +1.4086e+00 -3.3265e+00 -3.4907e+00 -1.1140e+00 -1.9664e-01 +7.7035e-01 +2.3750e+00 -8.0939e-01 +3.0316e+00 -1.9560e+00 -1.8030e-01 -6.1604e-01 +2.3017e+00 +1.3314e+00 -6.6081e-01 -2.7612e+00 -5.9613e-01 -1.1650e+00 +2.7295e+00 +2.5062e+00
625820 +4.185273265e-02 +4.185273265e-02 +5.908818527e+02 +5.908400000e+02 +1.4303e+00 -3.3095e+00 -3.4977e+00 -1.1364e+00 -2.5232e-01 +8.0683e-01 +2.3909e+00 -8.1811e-01 +3.0022e+00 -1.9329e+00 -1.7838e-01 -5.9552e-01 +2.3125e+00 +1.2994e+00 -6.9783e-01 -2.7843e+00 -5.9941e-01 -1.1302e+00 +2.7294e+00 +2.5158e+00
