% f evaluations | g evaluations | best noise-free fitness - Fopt (7.948000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +6.507506945e+02 +7.302306945e+02 +7.302306945e+02
2 0 +4.368758330e+02 +5.163558330e+02 +5.163558330e+02
9 0 +4.157307726e+02 +4.952107726e+02 +4.952107726e+02
10 0 +3.484572095e+02 +4.279372095e+02 +4.279372095e+02
16 0 +3.443370993e+02 +4.238170993e+02 +4.238170993e+02
31 0 +2.820115904e+02 +3.614915904e+02 +3.614915904e+02
186 0 +2.186747945e+02 +2.981547945e+02 +2.981547945e+02
502 0 +1.833256441e+02 +2.628056441e+02 +2.628056441e+02
508 0 +1.334562307e+02 +2.129362307e+02 +2.129362307e+02
538 0 +1.251848823e+02 +2.046648823e+02 +2.046648823e+02
539 0 +1.078830064e+02 +1.873630064e+02 +1.873630064e+02
556 0 +9.990252563e+01 +1.793825256e+02 +1.793825256e+02
595 0 +6.797854082e+01 +1.474585408e+02 +1.474585408e+02
694 0 +5.777340895e+01 +1.372534089e+02 +1.372534089e+02
704 0 +5.618679990e+01 +1.356667999e+02 +1.356667999e+02
722 0 +5.382423151e+01 +1.333042315e+02 +1.333042315e+02
747 0 +5.289359271e+01 +1.323735927e+02 +1.323735927e+02
759 0 +5.117830489e+01 +1.306583049e+02 +1.306583049e+02
1295 0 +5.011044049e+01 +1.295904405e+02 +1.295904405e+02
1339 0 +4.538795018e+01 +1.248679502e+02 +1.248679502e+02
1476 0 +4.338712753e+01 +1.228671275e+02 +1.228671275e+02
1539 0 +4.180439065e+01 +1.212843906e+02 +1.212843906e+02
1540 0 +3.677173388e+01 +1.162517339e+02 +1.162517339e+02
1544 0 +3.580261594e+01 +1.152826159e+02 +1.152826159e+02
1614 0 +3.498210115e+01 +1.144621011e+02 +1.144621011e+02
1678 0 +3.441378999e+01 +1.138937900e+02 +1.138937900e+02
1741 0 +3.354024148e+01 +1.130202415e+02 +1.130202415e+02
1822 0 +3.270795948e+01 +1.121879595e+02 +1.121879595e+02
1990 0 +3.235849337e+01 +1.118384934e+02 +1.118384934e+02
2047 0 +3.140720968e+01 +1.108872097e+02 +1.108872097e+02
2101 0 +3.078135885e+01 +1.102613589e+02 +1.102613589e+02
2384 0 +2.718204584e+01 +1.066620458e+02 +1.066620458e+02
2559 0 +2.661997103e+01 +1.060999710e+02 +1.060999710e+02
2560 0 +2.582782201e+01 +1.053078220e+02 +1.053078220e+02
2624 0 +2.551266949e+01 +1.049926695e+02 +1.049926695e+02
2655 0 +2.470248518e+01 +1.041824852e+02 +1.041824852e+02
2750 0 +2.392635969e+01 +1.034063597e+02 +1.034063597e+02
2855 0 +2.337879361e+01 +1.028587936e+02 +1.028587936e+02
2947 0 +2.106675559e+01 +1.005467556e+02 +1.005467556e+02
2951 0 +2.062113711e+01 +1.001011371e+02 +1.001011371e+02
2980 0 +2.040627424e+01 +9.988627424e+01 +9.988627424e+01
2986 0 +1.980475452e+01 +9.928475452e+01 +9.928475452e+01
2993 0 +1.938869221e+01 +9.886869221e+01 +9.886869221e+01
3173 0 +1.895961810e+01 +9.843961810e+01 +9.843961810e+01
3293 0 +1.767376580e+01 +9.715376580e+01 +9.715376580e+01
3562 0 +1.732845459e+01 +9.680845459e+01 +9.680845459e+01
3845 0 +1.696318174e+01 +9.644318174e+01 +9.644318174e+01
3910 0 +1.634514492e+01 +9.582514492e+01 +9.582514492e+01
4132 0 +1.570563289e+01 +9.518563289e+01 +9.518563289e+01
4163 0 +1.506687412e+01 +9.454687412e+01 +9.454687412e+01
4600 0 +1.449930434e+01 +9.397930434e+01 +9.397930434e+01
4614 0 +1.403576284e+01 +9.351576284e+01 +9.351576284e+01
4745 0 +1.337005849e+01 +9.285005849e+01 +9.285005849e+01
4780 0 +1.317366861e+01 +9.265366861e+01 +9.265366861e+01
4924 0 +1.286159589e+01 +9.234159589e+01 +9.234159589e+01
5066 0 +1.219457747e+01 +9.167457747e+01 +9.167457747e+01
5069 0 +1.172187281e+01 +9.120187281e+01 +9.120187281e+01
5070 0 +1.114261973e+01 +9.062261973e+01 +9.062261973e+01
5165 0 +9.193049623e+00 +8.867304962e+01 +8.867304962e+01
5769 0 +8.389197428e+00 +8.786919743e+01 +8.786919743e+01
5783 0 +8.181914524e+00 +8.766191452e+01 +8.766191452e+01
5798 0 +8.110637601e+00 +8.759063760e+01 +8.759063760e+01
5954 0 +7.819483043e+00 +8.729948304e+01 +8.729948304e+01
6115 0 +7.594523659e+00 +8.707452366e+01 +8.707452366e+01
6139 0 +7.531131162e+00 +8.701113116e+01 +8.701113116e+01
6301 0 +7.397773255e+00 +8.687777326e+01 +8.687777326e+01
6304 0 +7.190470509e+00 +8.667047051e+01 +8.667047051e+01
6336 0 +7.040182413e+00 +8.652018241e+01 +8.652018241e+01
6454 0 +6.863656869e+00 +8.634365687e+01 +8.634365687e+01
6455 0 +6.729283261e+00 +8.620928326e+01 +8.620928326e+01
6554 0 +6.577282901e+00 +8.605728290e+01 +8.605728290e+01
6657 0 +6.403423668e+00 +8.588342367e+01 +8.588342367e+01
6683 0 +6.264830564e+00 +8.574483056e+01 +8.574483056e+01
6684 0 +5.657632174e+00 +8.513763217e+01 +8.513763217e+01
6776 0 +5.598717151e+00 +8.507871715e+01 +8.507871715e+01
6837 0 +5.490019860e+00 +8.497001986e+01 +8.497001986e+01
6879 0 +4.953059465e+00 +8.443305947e+01 +8.443305947e+01
7010 0 +4.780242485e+00 +8.426024249e+01 +8.426024249e+01
7205 0 +4.669451736e+00 +8.414945174e+01 +8.414945174e+01
7212 0 +4.567458706e+00 +8.404745871e+01 +8.404745871e+01
7372 0 +3.955082867e+00 +8.343508287e+01 +8.343508287e+01
7612 0 +3.868660693e+00 +8.334866069e+01 +8.334866069e+01
7877 0 +3.656152513e+00 +8.313615251e+01 +8.313615251e+01
7894 0 +3.545770992e+00 +8.302577099e+01 +8.302577099e+01
8284 0 +3.398880711e+00 +8.287888071e+01 +8.287888071e+01
8386 0 +3.360836066e+00 +8.284083607e+01 +8.284083607e+01
8684 0 +3.054466293e+00 +8.253446629e+01 +8.253446629e+01
8855 0 +2.996559071e+00 +8.247655907e+01 +8.247655907e+01
9066 0 +2.939269170e+00 +8.241926917e+01 +8.241926917e+01
9343 0 +2.863667593e+00 +8.234366759e+01 +8.234366759e+01
9459 0 +2.390934239e+00 +8.187093424e+01 +8.187093424e+01
9771 0 +2.341534551e+00 +8.182153455e+01 +8.182153455e+01
10282 0 +2.102296665e+00 +8.158229667e+01 +8.158229667e+01
10383 0 +2.050154409e+00 +8.153015441e+01 +8.153015441e+01
10402 0 +2.038295089e+00 +8.151829509e+01 +8.151829509e+01
10480 0 +1.950527660e+00 +8.143052766e+01 +8.143052766e+01
10594 0 +1.949704420e+00 +8.142970442e+01 +8.142970442e+01
10680 0 +1.883055747e+00 +8.136305575e+01 +8.136305575e+01
10687 0 +1.860353028e+00 +8.134035303e+01 +8.134035303e+01
10845 0 +1.803210000e+00 +8.128321000e+01 +8.128321000e+01
10875 0 +1.769802228e+00 +8.124980223e+01 +8.124980223e+01
11071 0 +1.737539470e+00 +8.121753947e+01 +8.121753947e+01
11089 0 +1.430284590e+00 +8.091028459e+01 +8.091028459e+01
11322 0 +1.402866767e+00 +8.088286677e+01 +8.088286677e+01
11324 0 +1.347093341e+00 +8.082709334e+01 +8.082709334e+01
11343 0 +1.182164449e+00 +8.066216445e+01 +8.066216445e+01
11345 0 +1.074485117e+00 +8.055448512e+01 +8.055448512e+01
11346 0 +1.042234615e+00 +8.052223461e+01 +8.052223461e+01
11462 0 +1.018959762e+00 +8.049895976e+01 +8.049895976e+01
11515 0 +9.183444078e-01 +8.039834441e+01 +8.039834441e+01
12132 0 +9.027146096e-01 +8.038271461e+01 +8.038271461e+01
12225 0 +8.852485456e-01 +8.036524855e+01 +8.036524855e+01
12254 0 +8.649848648e-01 +8.034498486e+01 +8.034498486e+01
12822 0 +8.393924964e-01 +8.031939250e+01 +8.031939250e+01
12858 0 +8.247799338e-01 +8.030477993e+01 +8.030477993e+01
13007 0 +8.075106543e-01 +8.028751065e+01 +8.028751065e+01
13110 0 +7.924537512e-01 +8.027245375e+01 +8.027245375e+01
13672 0 +5.087882398e-01 +7.998878824e+01 +7.998878824e+01
14052 0 +5.006002821e-01 +7.998060028e+01 +7.998060028e+01
14127 0 +4.576928953e-01 +7.993769290e+01 +7.993769290e+01
14321 0 +4.567080816e-01 +7.993670808e+01 +7.993670808e+01
15264 0 +4.454802649e-01 +7.992548026e+01 +7.992548026e+01
15325 0 +3.818981044e-01 +7.986189810e+01 +7.986189810e+01
15439 0 +2.830428168e-01 +7.976304282e+01 +7.976304282e+01
15505 0 +2.676650427e-01 +7.974766504e+01 +7.974766504e+01
15544 0 +2.622106539e-01 +7.974221065e+01 +7.974221065e+01
16107 0 +2.528971921e-01 +7.973289719e+01 +7.973289719e+01
16134 0 +2.477304618e-01 +7.972773046e+01 +7.972773046e+01
