% function evaluation | noise-free fitness - Fopt (-5.465000000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.724919889e+04 +1.724919889e+04 +1.670269889e+04 +1.670269889e+04 +4.9593e+00 -3.2963e+00 +3.8992e+00 -2.3596e+00 -4.5184e-01
8 +7.396143867e+03 +7.396143867e+03 +6.849643867e+03 +6.849643867e+03 -1.9409e-01 +3.6514e+00 +1.8176e+00 -4.0751e+00 -7.8347e-02
48 +2.512176267e+03 +2.512176267e+03 +1.965676267e+03 +1.965676267e+03 +3.2404e+00 +9.0033e-01 +1.7556e+00 -2.7672e+00 +2.7558e+00
50 +2.990810112e+02 +2.990810112e+02 -2.474189888e+02 -2.474189888e+02 -3.3505e+00 +2.0729e+00 +1.7093e+00 -2.4179e+00 +1.7426e+00
190 +8.489780328e+01 +8.489780328e+01 -4.616021967e+02 -4.616021967e+02 +9.0589e-01 +1.6729e+00 +2.4335e-01 -4.3845e-01 +1.1298e+00
221 +2.189244109e+01 +2.189244109e+01 -5.246075589e+02 -5.246075589e+02 -1.9565e+00 +1.6808e+00 +2.2227e+00 -3.9845e-02 +1.7965e+00
713 +5.150694240e+00 +5.150694240e+00 -5.413493058e+02 -5.413493058e+02 -1.4401e+00 +2.5411e+00 +1.4033e+00 -1.4721e+00 +2.0879e+00
1914 +3.844212568e+00 +3.844212568e+00 -5.426557874e+02 -5.426557874e+02 -1.6173e+00 +2.3089e+00 +2.6999e-02 -9.9292e-01 +2.2226e+00
3740 +1.136890949e+00 +1.136890949e+00 -5.453631091e+02 -5.453631091e+02 -2.0534e+00 +2.1725e+00 +1.4588e+00 -2.1682e+00 +2.1256e+00
18981 +8.123489850e-01 +8.123489850e-01 -5.456876510e+02 -5.456876510e+02 -2.3116e+00 +1.9023e+00 +2.1629e+00 -2.0901e+00 +2.0890e+00
21678 +3.716935527e-01 +3.716935527e-01 -5.461283064e+02 -5.461283064e+02 -2.1058e+00 +2.0924e+00 +2.0563e+00 -2.1683e+00 +2.1265e+00
25112 +1.384982251e-01 +1.384982251e-01 -5.463615018e+02 -5.463615018e+02 -2.0601e+00 +2.1725e+00 +2.0897e+00 -2.0901e+00 +2.0879e+00
35622 +9.376250168e-02 +9.376250168e-02 -5.464062375e+02 -5.464062375e+02 -2.0547e+00 +2.1322e+00 +2.0884e+00 -2.0896e+00 +2.1287e+00
39084 +5.689665178e-02 +5.689665178e-02 -5.464431033e+02 -5.464431033e+02 -2.0547e+00 +2.1322e+00 +2.0884e+00 -2.0905e+00 +2.1158e+00
43015 +2.730056733e-02 +2.730056733e-02 -5.464726994e+02 -5.464726994e+02 -2.0934e+00 +2.1322e+00 +2.0896e+00 -2.1039e+00 +2.1158e+00
46747 +2.073514122e-02 +2.073514122e-02 -5.464792649e+02 -5.464792649e+02 -2.0980e+00 +2.1041e+00 +2.1021e+00 -2.0900e+00 +2.1164e+00
50180 +1.546767217e-02 +1.546767217e-02 -5.464845323e+02 -5.464845323e+02 -2.0931e+00 +2.0986e+00 +2.1079e+00 -2.0927e+00 +2.1151e+00
50339 +8.340107170e-03 +8.340107170e-03 -5.464916599e+02 -5.464916599e+02 -2.0934e+00 +2.0917e+00 +2.1019e+00 -2.1037e+00 +2.1082e+00
51874 +5.521612508e-03 +5.521612508e-03 -5.464944784e+02 -5.464944784e+02 -2.1103e+00 +2.0947e+00 +2.1093e+00 -2.1094e+00 +2.0993e+00
53396 +3.323061788e-03 +3.323061788e-03 -5.464966769e+02 -5.464966769e+02 -2.0960e+00 +2.1041e+00 +2.1093e+00 -2.1094e+00 +2.1036e+00
57131 +2.393444767e-03 +2.393444767e-03 -5.464976066e+02 -5.464976066e+02 -2.1048e+00 +2.1041e+00 +2.1093e+00 -2.1094e+00 +2.1036e+00
57393 +1.374086717e-03 +1.374086717e-03 -5.464986259e+02 -5.464986259e+02 -2.0980e+00 +2.1041e+00 +2.1021e+00 -2.1037e+00 +2.1033e+00
62057 +9.938931429e-04 +9.938931429e-04 -5.464990061e+02 -5.464990061e+02 -2.1058e+00 +2.0986e+00 +2.1079e+00 -2.1044e+00 +2.1033e+00
67205 +5.449963858e-04 +5.449963858e-04 -5.464994550e+02 -5.464994550e+02 -2.1048e+00 +2.1079e+00 +2.1021e+00 -2.1065e+00 +2.1059e+00
67413 +3.326970912e-04 +3.326970912e-04 -5.464996673e+02 -5.464996673e+02 -2.1048e+00 +2.1042e+00 +2.1079e+00 -2.1043e+00 +2.1058e+00
72816 +2.324371399e-04 +2.324371399e-04 -5.464997676e+02 -5.464997676e+02 -2.1063e+00 +2.1041e+00 +2.1051e+00 -2.1065e+00 +2.1038e+00
73704 +1.220619705e-04 +1.220619705e-04 -5.464998779e+02 -5.464998779e+02 -2.1057e+00 +2.1041e+00 +2.1052e+00 -2.1037e+00 +2.1058e+00
74601 +6.752564946e-05 +6.752564946e-05 -5.464999325e+02 -5.464999325e+02 -2.1048e+00 +2.1041e+00 +2.1055e+00 -2.1043e+00 +2.1056e+00
81357 +2.139206549e-05 +2.139206549e-05 -5.464999786e+02 -5.464999786e+02 -2.1046e+00 +2.1041e+00 +2.1055e+00 -2.1045e+00 +2.1050e+00
87523 +1.313731161e-05 +1.313731161e-05 -5.464999869e+02 -5.464999869e+02 -2.1048e+00 +2.1041e+00 +2.1051e+00 -2.1046e+00 +2.1050e+00
96219 +9.277225104e-06 +9.277225104e-06 -5.464999907e+02 -5.464999907e+02 -2.1054e+00 +2.1043e+00 +2.1052e+00 -2.1046e+00 +2.1050e+00
