% function evaluation | noise-free fitness - Fopt (6.870000000000e+00) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
764 +3.955264890e+00 +3.955264890e+00 +3.965264890e+00 +1.000000000e-02 -2.2638e+00 +5.0222e-01 -2.1562e+00 -2.6719e+00 -4.9717e+00 -1.3550e+00 +7.8903e-01 -3.2783e+00 +9.4623e-01 +3.3410e+00 +1.4287e+00 -3.8586e+00 +3.4095e+00 -4.9414e+00 +3.1369e+00 -2.3166e+00 -7.2894e-02 -1.3904e+00 -4.3602e+00 +2.6754e+00
2617 +2.353189221e+00 +2.353189221e+00 +2.363189221e+00 +1.000000000e-02 -4.1792e+00 +2.7803e+00 +1.2247e+00 +6.4107e-01 +2.2214e+00 -4.0324e+00 -3.5723e+00 -2.2408e+00 +3.3734e+00 -3.8351e+00 -3.7079e+00 -3.0216e+00 +3.2341e+00 +4.7964e+00 +3.5298e+00 +3.0480e+00 -1.3411e+00 +7.8913e-01 -5.8519e-01 -4.4041e+00
57994 +1.581931947e+00 +1.581931947e+00 +1.591931947e+00 +1.000000000e-02 -3.0612e+00 -3.4783e+00 +3.2546e+00 +8.9152e-01 +2.2085e+00 +4.7529e+00 -2.3074e+00 -4.8092e+00 +1.7999e+00 -1.2195e+00 -4.8553e-01 -1.0502e+00 -4.3496e+00 +2.3541e+00 +3.3452e+00 -1.4754e+00 +3.5388e+00 +4.6182e+00 +4.1412e+00 -1.1957e+00
173240 +9.963149981e-01 +9.963149981e-01 +1.006314998e+00 +1.000000000e-02 -3.0612e+00 -3.4785e+00 +3.2546e+00 +8.9158e-01 +2.2085e+00 +4.7284e+00 -2.2783e+00 -4.8092e+00 +1.7999e+00 -1.2507e+00 -4.8553e-01 -1.0502e+00 -4.3496e+00 +2.3214e+00 +3.3338e+00 -1.4754e+00 +3.5388e+00 +4.6171e+00 +4.1412e+00 -1.1957e+00
182840 +6.145807697e-01 +6.145807697e-01 +6.245807697e-01 +1.000000000e-02 -3.0612e+00 -3.4777e+00 +3.2546e+00 +8.8130e-01 +2.2085e+00 +4.7434e+00 -2.2783e+00 -4.8092e+00 +1.7999e+00 -1.2402e+00 -4.8553e-01 -1.0502e+00 -4.3496e+00 +2.3390e+00 +3.3511e+00 -1.4754e+00 +3.5388e+00 +4.6179e+00 +4.1412e+00 -1.1957e+00
% function evaluation | noise-free fitness - Fopt (-1.306100000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.357217967e+01 +2.357217967e+01 -1.070378203e+02 -1.306100000e+02 -4.5708e+00 -5.7978e-01 -2.9254e+00 -8.1040e-01 -1.5227e+00 -2.7864e+00 -4.2780e-01 +1.5867e+00 -3.1464e+00 -8.9169e-01 -4.0169e-01 -3.9997e+00 -1.3779e-03 +3.8183e+00 +3.1747e+00 +4.2863e+00 +1.4284e+00 -4.4297e-02 -4.3580e+00 +2.7987e+00
175 +5.470453917e+00 +5.470453917e+00 -1.251395461e+02 -1.306100000e+02 +1.0677e+00 +6.2707e-01 -2.6765e+00 +3.8140e-01 +4.9004e-01 +3.4869e+00 -4.6197e+00 +2.6400e+00 -9.0484e-01 -2.0037e+00 -1.9515e+00 -2.2378e+00 +2.1228e+00 -2.7692e+00 -1.0819e+00 +1.7473e+00 +1.8774e+00 -4.3039e-01 -2.1776e+00 +3.1745e+00
4442 +3.517171580e+00 +3.517171580e+00 -1.270928284e+02 -1.306100000e+02 +1.0677e+00 +6.2707e-01 -2.6765e+00 +3.8140e-01 +5.9938e-01 +3.4869e+00 -4.6197e+00 +3.5503e+00 -9.0484e-01 -2.0037e+00 -1.9515e+00 -2.2378e+00 +1.8182e+00 -2.7692e+00 -1.0539e+00 +1.7473e+00 +1.8774e+00 -4.3039e-01 -2.1776e+00 +3.1745e+00
17286 +2.365320241e+00 +2.365320241e+00 -1.282446798e+02 -1.306100000e+02 -3.4122e+00 +1.6389e+00 -4.9142e+00 -2.0429e+00 +2.8035e+00 +1.4138e+00 +3.1538e+00 -2.9404e+00 -1.4511e+00 +3.0474e+00 +2.3413e-01 -1.8564e+00 -4.4940e+00 +3.8098e+00 -3.8559e+00 -3.1721e-01 +2.8615e+00 +7.3230e-01 -3.0646e-01 -9.3406e-02
55221 +1.507488569e+00 +1.507488569e+00 -1.291025114e+02 -1.306100000e+02 -3.4122e+00 +1.6447e+00 -4.9142e+00 -2.0429e+00 +2.7947e+00 +1.4138e+00 +3.1538e+00 -2.9404e+00 -1.4511e+00 +3.0474e+00 +2.3413e-01 -1.8564e+00 -4.4940e+00 +3.8315e+00 -3.8559e+00 -3.1721e-01 +2.8615e+00 +7.3230e-01 -3.0646e-01 -9.3406e-02
115688 +9.845883490e-01 +9.845883490e-01 -1.296254117e+02 -1.306100000e+02 +1.9910e+00 -4.2846e+00 -2.5066e+00 -3.0041e+00 -4.5402e+00 +4.6204e+00 -3.5539e+00 -3.2969e+00 -2.7943e-01 -8.9117e-01 -3.4973e+00 -2.7483e+00 -1.7127e+00 +3.7207e+00 -8.4202e-01 -3.2692e+00 +3.1886e+00 -4.3888e+00 +4.8891e+00 -3.5342e+00
365660 +6.074207209e-01 +6.074207209e-01 -1.300025793e+02 -1.306100000e+02 +1.9911e+00 -4.2846e+00 -2.5023e+00 -3.0042e+00 -4.5402e+00 +4.6204e+00 -3.5539e+00 -3.3064e+00 -2.7943e-01 -8.9117e-01 -3.4973e+00 -2.7451e+00 -1.7127e+00 +3.7195e+00 -8.3830e-01 -3.2675e+00 +3.1848e+00 -4.3888e+00 +4.8891e+00 -3.5342e+00
640838 +3.978202743e-01 +3.978202743e-01 -1.302121797e+02 -1.306100000e+02 +1.9933e+00 -4.2848e+00 -2.4996e+00 -3.0043e+00 -4.5381e+00 +4.6204e+00 -3.5544e+00 -3.3072e+00 -2.7939e-01 -8.9023e-01 -3.4979e+00 -2.7466e+00 -1.7127e+00 +3.7130e+00 -8.4117e-01 -3.2674e+00 +3.1835e+00 -4.3891e+00 +4.8891e+00 -3.5366e+00
% function evaluation | noise-free fitness - Fopt (-2.231200000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.535710791e+01 +2.535710791e+01 -1.977628921e+02 -2.231200000e+02 -1.4038e+00 -2.3408e+00 +4.8688e+00 +1.1636e+00 -3.8249e+00 -1.0974e+00 -2.2774e-01 +3.8158e+00 -2.6996e+00 +1.6367e+00 -4.3209e+00 +1.3202e+00 +2.4792e+00 -1.1554e+00 +1.9985e+00 +1.9529e+00 +2.5027e+00 +3.2220e+00 +4.6660e+00 -1.5015e+00
189 +4.142992892e+00 +4.142992892e+00 -2.189770071e+02 -2.231200000e+02 +2.0556e+00 -3.6752e+00 -4.5655e+00 -1.9554e+00 +1.3754e+00 +4.7891e+00 +1.0762e+00 +1.7022e+00 -1.0265e+00 -7.3645e-01 -9.7410e-01 +1.5999e+00 +8.4456e-01 +3.5363e-01 -5.9516e-01 -3.4229e+00 +9.9145e-02 -4.9928e+00 -2.1435e+00 -3.5649e+00
1135 +2.322257976e+00 +2.322257976e+00 -2.207977420e+02 -2.231200000e+02 +1.3498e+00 -3.3716e+00 +3.0045e+00 -2.1874e+00 +2.9905e-01 -2.4491e+00 +1.0762e+00 -4.8243e+00 +2.9777e+00 -7.3645e-01 -9.7410e-01 +1.5999e+00 +8.4456e-01 +3.5363e-01 -2.5480e+00 +4.7892e+00 -1.3691e+00 -2.2201e+00 +1.7080e+00 -2.7468e+00
5256 +1.570242009e+00 +1.570242009e+00 -2.215497580e+02 -2.231200000e+02 +1.3498e+00 -3.3716e+00 +3.0045e+00 -2.1874e+00 +2.9905e-01 -2.4491e+00 +1.0740e+00 -4.8229e+00 +2.9777e+00 -7.3645e-01 -9.5212e-01 +1.5999e+00 +8.4456e-01 +3.5363e-01 -2.5480e+00 +4.8314e+00 -1.3691e+00 -2.2201e+00 +1.7080e+00 -2.7468e+00
85214 +9.987822589e-01 +9.987822589e-01 -2.221212177e+02 -2.231200000e+02 +1.3498e+00 -3.3716e+00 +3.0045e+00 -2.1874e+00 +2.9905e-01 -2.4491e+00 +1.0740e+00 -4.8229e+00 +2.9786e+00 -7.3645e-01 -9.7611e-01 +1.5999e+00 +8.4456e-01 +3.6101e-01 -2.5480e+00 +4.8314e+00 -1.3691e+00 -2.2201e+00 +1.7080e+00 -2.7468e+00
318481 +6.268948396e-01 +6.268948396e-01 -2.224931052e+02 -2.231200000e+02 +1.3499e+00 -3.3688e+00 +3.0045e+00 -2.1851e+00 +3.0640e-01 -2.4481e+00 +1.0742e+00 -4.8215e+00 +2.9795e+00 -7.3341e-01 -1.0073e+00 +1.5973e+00 +8.4073e-01 +3.5960e-01 -2.5481e+00 +4.8314e+00 -1.3693e+00 -2.2213e+00 +1.7079e+00 -2.7455e+00
475485 +3.881044193e-01 +3.881044193e-01 -2.227318956e+02 -2.231200000e+02 +1.3499e+00 -3.3735e+00 +3.0012e+00 -2.1830e+00 +3.0944e-01 -2.4486e+00 +1.0734e+00 -4.8210e+00 +2.9813e+00 -7.3382e-01 -9.9986e-01 +1.6048e+00 +8.4104e-01 +3.6232e-01 -2.5480e+00 +4.8314e+00 -1.3690e+00 -2.2197e+00 +1.7080e+00 -2.7485e+00
% function evaluation | noise-free fitness - Fopt (-4.443000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.452383327e+01 +1.452383327e+01 -2.990616673e+01 -4.443000000e+01 +1.7702e+00 +3.7005e+00 +6.8006e-01 -3.9002e+00 -4.3684e+00 -2.5333e+00 -3.5092e+00 -3.9094e+00 +1.6541e+00 -4.8844e+00 +3.6086e+00 -1.1217e+00 +2.4795e+00 -2.7971e+00 -3.1837e+00 -2.6689e+00 +1.9095e+00 -3.7505e+00 -3.2310e+00 -4.9859e+00
177 +4.552381633e+00 +4.552381633e+00 -3.987761837e+01 -4.443000000e+01 +3.1145e+00 -2.1038e+00 -3.2318e+00 -1.6422e+00 +3.9296e+00 +1.2135e+00 -2.2228e+00 +3.0406e+00 +6.9664e-01 -9.5893e-01 +3.4843e+00 +1.3778e+00 -7.1421e-01 +4.9632e+00 +2.0419e+00 +4.6956e+00 -3.9486e+00 +3.3040e+00 -1.9748e+00 -1.6814e-01
1314 +3.195424733e+00 +3.195424733e+00 -4.123457527e+01 -4.443000000e+01 +1.9207e+00 +4.3252e+00 -4.7209e+00 +3.4131e+00 +2.9798e+00 +1.2135e+00 +1.0082e+00 +1.3809e+00 -4.4493e+00 +1.7262e+00 +3.0489e+00 +1.8212e+00 -3.2698e+00 +1.3849e+00 +3.6745e+00 -2.1899e+00 -4.8925e+00 +3.1661e+00 +4.6863e+00 -3.5893e+00
2447 +2.397680173e+00 +2.397680173e+00 -4.203231983e+01 -4.443000000e+01 +1.9207e+00 +4.3252e+00 -4.7209e+00 +3.4131e+00 +2.9798e+00 +1.2135e+00 +1.0082e+00 +1.3809e+00 -4.4493e+00 +1.7159e+00 +3.0489e+00 +1.8212e+00 -3.2698e+00 +1.3849e+00 +3.6569e+00 -2.1899e+00 -4.8925e+00 +3.1661e+00 +4.6863e+00 -3.5893e+00
6038 +1.329354481e+00 +1.329354481e+00 -4.310064552e+01 -4.443000000e+01 +1.9207e+00 +4.3252e+00 -4.7209e+00 +3.4131e+00 +2.9798e+00 +1.2135e+00 +1.0243e+00 +1.4064e+00 -4.4493e+00 +1.7159e+00 +3.0489e+00 +1.8212e+00 -3.2832e+00 +1.3849e+00 +3.6745e+00 -2.1899e+00 -4.8925e+00 +3.1661e+00 +4.6833e+00 -3.5893e+00
39375 +9.872286635e-01 +9.872286635e-01 -4.344277134e+01 -4.443000000e+01 +1.8848e+00 +4.3252e+00 -4.7209e+00 +3.4131e+00 +2.9798e+00 +1.2135e+00 +1.0243e+00 +1.4064e+00 -4.4493e+00 +1.7116e+00 +3.0489e+00 +1.8212e+00 -3.2832e+00 +1.3849e+00 +3.6745e+00 -2.1899e+00 -4.8925e+00 +3.1661e+00 +4.6833e+00 -3.5893e+00
69074 +6.191495848e-01 +6.191495848e-01 -4.381085042e+01 -4.443000000e+01 +1.8848e+00 +4.3254e+00 -4.7209e+00 +3.4131e+00 +2.9798e+00 +1.2135e+00 +1.0243e+00 +1.4064e+00 -4.4493e+00 +1.7159e+00 +3.0489e+00 +1.8125e+00 -3.2832e+00 +1.4092e+00 +3.6745e+00 -2.1599e+00 -4.8736e+00 +3.1661e+00 +4.6833e+00 -3.5893e+00
271953 +3.962761651e-01 +3.962761651e-01 -4.403372383e+01 -4.443000000e+01 +1.8848e+00 +4.3252e+00 -4.7209e+00 +3.4132e+00 +2.9798e+00 +1.2134e+00 +1.0243e+00 +1.4064e+00 -4.4450e+00 +1.7080e+00 +3.0457e+00 +1.8212e+00 -3.2878e+00 +1.3849e+00 +3.6736e+00 -2.1899e+00 -4.8848e+00 +3.1661e+00 +4.6788e+00 -3.5903e+00
% function evaluation | noise-free fitness - Fopt (1.994000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.892019438e+00 +6.892019438e+00 +2.683201944e+01 +1.994000000e+01 -4.9927e+00 -6.9527e-04 -1.6990e-01 -4.2144e+00 +4.7615e+00 -1.0170e+00 -8.4254e-01 +3.7050e+00 +1.9547e+00 +3.9540e-01 -3.2947e+00 +3.3489e+00 -3.3073e+00 +3.4045e-01 +1.6197e+00 +2.9735e+00 -1.8566e+00 -2.4272e+00 -4.5857e+00 +2.7683e+00
186 +3.434368167e+00 +3.434368167e+00 +2.337436817e+01 +1.994000000e+01 +1.4352e+00 -3.7378e+00 -1.0777e+00 +1.1235e+00 -3.3601e+00 -2.2799e+00 +1.5204e+00 +4.1541e+00 +2.4400e-01 +7.4958e-01 -4.7836e+00 +3.1589e+00 -3.4071e+00 -2.2575e+00 +1.1400e+00 +1.7852e+00 -2.9864e+00 -1.2523e+00 -4.3156e+00 +2.2159e+00
3130 +2.455780954e+00 +2.455780954e+00 +2.239578095e+01 +1.994000000e+01 +1.4352e+00 -3.2775e+00 -1.0777e+00 +9.7761e-01 -3.3601e+00 -2.2799e+00 +1.5204e+00 +4.1575e+00 +4.0435e-01 +7.4958e-01 -4.7836e+00 +3.1589e+00 -3.4071e+00 -2.2575e+00 +1.1400e+00 +1.7852e+00 -2.9864e+00 -1.2523e+00 -4.2863e+00 +2.2159e+00
4690 +1.303649918e+00 +1.303649918e+00 +2.124364992e+01 +1.994000000e+01 +1.4352e+00 -3.2775e+00 -1.0777e+00 +9.3619e-01 -3.3601e+00 -2.2799e+00 +1.5204e+00 +4.1575e+00 +4.0435e-01 +7.4958e-01 -4.7836e+00 +3.1589e+00 -3.4071e+00 -2.2575e+00 +1.1400e+00 +1.7834e+00 -2.9864e+00 -1.2523e+00 -4.2914e+00 +2.2159e+00
5471 +9.147561783e-01 +9.147561783e-01 +2.085475618e+01 +1.994000000e+01 +1.4470e+00 -3.2775e+00 -1.0777e+00 +9.3619e-01 -3.3601e+00 -2.2799e+00 +1.5204e+00 +4.1575e+00 +4.0435e-01 +7.4958e-01 -4.7836e+00 +3.1589e+00 -3.4071e+00 -2.2575e+00 +1.1400e+00 +1.7834e+00 -2.9864e+00 -1.2523e+00 -4.2914e+00 +2.2159e+00
350288 +6.306380478e-01 +6.306380478e-01 +2.057063805e+01 +1.994000000e+01 +1.4470e+00 -3.2775e+00 -1.0777e+00 +9.3618e-01 -3.3563e+00 -2.2799e+00 +1.5204e+00 +4.1575e+00 +4.0438e-01 +7.4766e-01 -4.7833e+00 +3.1589e+00 -3.4090e+00 -2.2578e+00 +1.1404e+00 +1.7834e+00 -2.9858e+00 -1.2515e+00 -4.2914e+00 +2.2159e+00
% function evaluation | noise-free fitness - Fopt (2.047400000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.385407589e+01 +1.385407589e+01 +2.185940759e+02 +2.047400000e+02 -4.2829e+00 +1.7268e+00 -1.8551e+00 -2.4790e-01 +1.6378e+00 -3.8737e+00 +1.4125e+00 -9.7508e-01 -4.3735e+00 +3.9225e+00 +1.1881e+00 -1.6478e-01 -2.2050e+00 -1.3804e+00 -8.8651e-01 +4.2159e+00 -2.3166e+00 -1.6945e+00 -2.1892e+00 +1.7234e+00
392 +4.852733755e+00 +4.852733755e+00 +2.095927338e+02 +2.047400000e+02 +3.5437e+00 +5.5621e-03 -3.6787e+00 -4.9984e+00 -2.3254e+00 -2.2585e+00 -1.8959e+00 -4.1288e+00 +2.0251e+00 +4.8198e-01 -4.0040e+00 +2.9265e+00 -2.6851e+00 -4.3738e+00 +4.6041e+00 +3.9551e+00 -1.1991e+00 +1.0426e+00 -1.2517e+00 +2.4771e+00
1869 +2.828310948e+00 +2.828310948e+00 +2.075683109e+02 +2.047400000e+02 +2.1854e+00 +5.5621e-03 -3.6787e+00 -4.9984e+00 -2.3254e+00 -1.8494e+00 -1.8959e+00 -3.9121e+00 +2.0251e+00 +4.8198e-01 -4.0040e+00 +2.9265e+00 -2.3070e+00 -2.4209e+00 +2.7993e+00 -2.9752e+00 -7.1216e-02 +1.8385e+00 -2.3145e+00 +2.5427e+00
12975 +2.353509084e+00 +2.353509084e+00 +2.070935091e+02 +2.047400000e+02 +4.5969e+00 -9.3147e-01 +2.1311e+00 +2.8481e+00 -7.4582e-01 -3.9424e-02 -3.8193e+00 -4.7289e+00 -3.8852e+00 -4.1059e+00 -2.4937e+00 +2.5039e+00 -1.3643e+00 -2.6168e+00 -7.4113e-01 +2.1877e+00 +1.3694e+00 -4.2034e+00 +1.7154e+00 +3.0298e+00
27518 +1.558682581e+00 +1.558682581e+00 +2.062986826e+02 +2.047400000e+02 +1.9982e+00 +1.8944e+00 -4.0172e+00 +3.6834e+00 -2.8619e+00 +3.2866e+00 -4.7838e+00 -6.6934e-01 +4.1373e+00 -3.4789e+00 -1.1590e+00 +9.3347e-01 -1.7762e+00 +8.0307e-01 -3.1185e+00 -9.2380e-01 -4.4172e+00 +1.1382e+00 -2.3380e+00 -1.2329e-01
80447 +9.771454237e-01 +9.771454237e-01 +2.057171454e+02 +2.047400000e+02 +1.9982e+00 +1.8944e+00 -4.0172e+00 +3.6834e+00 -2.8619e+00 +3.2866e+00 -4.7838e+00 -6.6934e-01 +4.1373e+00 -3.4789e+00 -1.1590e+00 +9.3347e-01 -1.7762e+00 +7.9521e-01 -3.1185e+00 -9.2380e-01 -4.4172e+00 +1.1382e+00 -2.3316e+00 -1.2329e-01
220489 +6.222037853e-01 +6.222037853e-01 +2.053622038e+02 +2.047400000e+02 +1.9982e+00 +1.8944e+00 -4.0172e+00 +3.6834e+00 -2.8625e+00 +3.2866e+00 -4.7771e+00 -6.8025e-01 +4.1373e+00 -3.4789e+00 -1.1713e+00 +9.4526e-01 -1.7768e+00 +7.8949e-01 -3.1185e+00 -9.2388e-01 -4.4172e+00 +1.1382e+00 -2.3226e+00 -1.2329e-01
% function evaluation | noise-free fitness - Fopt (-3.887700000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +9.252648174e+00 +9.252648174e+00 -3.795173518e+02 -3.887700000e+02 +4.7766e+00 -1.7085e+00 -6.4030e-01 -4.7971e+00 +1.7237e+00 +1.4759e+00 -2.8959e+00 -3.4956e+00 +3.8178e+00 +6.8928e-01 -1.2589e+00 +4.2642e+00 +7.8022e-01 +3.0021e+00 +4.9302e+00 -3.1797e-01 +1.3544e+00 -1.1204e+00 +9.1605e-01 +4.6826e-01
184 +4.327482890e+00 +4.327482890e+00 -3.844425171e+02 -3.887700000e+02 -2.1114e-01 -2.7019e+00 -2.5166e+00 +7.3053e-01 +4.5347e+00 -4.0744e+00 -1.3123e+00 -4.1882e+00 -1.5914e+00 -6.8242e-01 +3.1377e+00 +2.4174e+00 -1.0553e+00 -1.2649e+00 +1.7664e+00 -4.3737e+00 -7.2006e-01 +4.8452e+00 +1.9158e+00 +3.2100e+00
751 +3.959740496e+00 +3.959740496e+00 -3.848102595e+02 -3.887700000e+02 +4.3745e+00 +4.3136e+00 +7.3299e-01 +3.9058e+00 -1.5242e+00 +4.3465e+00 +4.3069e+00 +4.8542e+00 +1.2002e+00 +1.7082e+00 +2.4456e+00 +3.5113e+00 +2.7071e+00 -3.1511e+00 +4.7180e+00 +7.7972e-01 +9.6810e-01 -2.8868e+00 +2.9692e+00 +3.6699e+00
21738 +2.442770693e+00 +2.442770693e+00 -3.863272293e+02 -3.887700000e+02 +4.8911e+00 -4.4027e+00 -2.6778e-01 -2.3075e+00 -4.1561e+00 -4.8516e+00 -4.9757e+00 -2.4717e+00 +4.5254e-01 +3.9463e+00 +4.5392e-01 +1.6439e+00 +1.4752e-01 +1.6950e+00 -5.0096e-01 +2.1696e+00 -2.1113e+00 -3.4899e+00 -1.1754e+00 +5.1473e+00
48460 +1.541729617e+00 +1.541729617e+00 -3.872282704e+02 -3.887700000e+02 -2.1114e-01 -2.6800e+00 -2.5166e+00 +3.0346e+00 +3.4058e+00 -2.0026e+00 -3.4526e+00 -6.4510e-01 +2.7721e+00 +8.1187e-01 -1.2721e-01 -4.0850e+00 -3.6117e+00 +1.4393e+00 +1.0199e+00 -7.9231e-01 +2.8190e+00 -2.7261e+00 +1.8383e+00 -3.4477e+00
150950 +9.257411597e-01 +9.257411597e-01 -3.878442588e+02 -3.887700000e+02 -2.1114e-01 -2.6800e+00 -2.5166e+00 +3.0354e+00 +3.4058e+00 -2.0026e+00 -3.4526e+00 -6.4510e-01 +2.7721e+00 +8.2383e-01 -1.2721e-01 -4.0850e+00 -3.6157e+00 +1.4393e+00 +1.0201e+00 -7.9231e-01 +2.8062e+00 -2.7261e+00 +1.8383e+00 -3.4477e+00
% function evaluation | noise-free fitness - Fopt (-1.918000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.629083107e+01 +2.629083107e+01 +7.110831073e+00 -1.918000000e+01 -4.3559e+00 -4.5989e+00 -3.2358e+00 +3.4812e+00 +3.8569e+00 -4.2660e+00 +4.7054e+00 +8.7077e-01 -2.0993e+00 +1.3734e+00 -1.1795e+00 +2.6810e+00 -3.1075e+00 +1.4066e+00 -3.1735e+00 -1.1921e+00 -1.9146e+00 -3.9681e+00 +2.6010e-01 -3.1301e+00
197 +4.892139700e+00 +4.892139700e+00 -1.428786030e+01 -1.918000000e+01 -2.3996e+00 +3.6106e-01 -2.6873e+00 +1.2875e+00 +4.4346e+00 -1.9104e+00 -1.1234e+00 -1.2573e+00 -3.0554e+00 +2.2799e-01 +4.5649e+00 +4.3479e+00 -2.4917e+00 -3.9639e+00 -3.2077e-01 -1.9580e+00 -2.6651e+00 -3.7239e+00 -3.9095e+00 -2.5622e+00
1577 +3.446907223e+00 +3.446907223e+00 -1.573309278e+01 -1.918000000e+01 +1.8565e+00 -4.0901e+00 +2.7170e+00 +1.6650e+00 -2.1822e+00 -3.9721e+00 -3.3590e+00 -7.1118e-01 -3.5411e+00 -1.4457e+00 +3.1431e-01 +1.2302e+00 +4.4795e+00 +9.4182e-01 +2.3620e+00 -1.9580e+00 +3.5146e-01 +3.8326e+00 +4.4963e+00 +7.7916e-02
