% function evaluation | noise-free fitness - Fopt (-6.211100000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
16126 +3.886170900e+07 +3.886170900e+07 +3.886176561e+07 +3.886176561e+07 -2.2499e+00 -4.9904e-01 -4.1699e+00 -2.7273e+00 -2.0518e+00 -2.7252e+00 +4.5914e+00 -1.2421e+00 -4.2255e-01 +3.3479e+00 +3.9919e+00 +1.0435e+00 +3.3781e+00 +4.6391e+00 -6.4961e-01 +7.6018e-01 +2.8034e+00 +3.9413e+00 +1.4477e+00 -3.3381e+00
24591 +2.345608895e+07 +2.345608895e+07 +2.345614556e+07 +2.345614556e+07 -4.3966e+00 -8.8177e-01 -3.2570e+00 +8.7672e-01 -3.6399e+00 -3.9239e+00 +1.3603e+00 -3.1023e+00 -1.6799e+00 +2.9901e+00 +3.7982e+00 +1.9145e+00 +2.1028e-02 +1.4765e+00 -1.3617e+00 +1.9071e+00 -1.7184e+00 +2.4264e+00 -4.8403e-01 -3.7724e+00
35484 +1.465777970e+07 +1.465777970e+07 +1.465783631e+07 +1.465783631e+07 -4.1001e+00 -2.0511e+00 -3.2570e+00 +8.7428e-01 -3.6399e+00 -3.9239e+00 +3.8603e+00 -3.1023e+00 -1.6799e+00 +3.1302e+00 +3.4714e+00 +1.0435e+00 +3.3780e+00 +3.4470e+00 -1.7518e+00 +1.8588e+00 +1.8009e+00 +5.5097e-01 -1.1460e+00 -4.1326e+00
45462 +8.290128124e+06 +8.290128124e+06 +8.290184734e+06 +8.290184734e+06 -4.4448e+00 -2.8477e+00 -4.3231e+00 +1.9006e+00 -3.6933e+00 -1.1316e+00 +3.5396e+00 -2.3933e+00 -1.2905e+00 +3.1302e+00 +3.4616e+00 +2.5136e+00 +1.8479e+00 +1.7516e+00 -2.7667e+00 +1.9621e+00 -5.7730e-01 +2.0508e+00 +9.8495e-01 -3.9140e+00
51007 +5.196233307e+06 +5.196233307e+06 +5.196289917e+06 +5.196289917e+06 -3.4323e+00 -1.8150e+00 -3.8246e+00 +8.4282e-01 -2.0924e+00 -1.6694e+00 +1.9771e+00 -2.8158e+00 -1.7611e+00 +1.7129e+00 +3.4714e+00 +3.1814e+00 +1.8137e+00 +1.5561e+00 -2.1124e+00 +1.6799e+00 -5.7730e-01 +2.0508e+00 +1.1453e+00 -4.3829e+00
64145 +3.846451359e+06 +3.846451359e+06 +3.846507969e+06 +3.846507969e+06 -3.5925e+00 -2.4400e+00 -3.8246e+00 +8.7663e-01 -3.6399e+00 -1.8257e+00 +2.1333e+00 -3.1023e+00 -1.6998e+00 +1.7132e+00 +3.4714e+00 +3.1814e+00 +1.8137e+00 +1.3998e+00 -2.1124e+00 +1.6823e+00 +2.8206e-01 +2.0508e+00 -4.8403e-01 -3.7736e+00
72038 +2.254857802e+06 +2.254857802e+06 +2.254914412e+06 +2.254914412e+06 -3.4323e+00 -2.4297e+00 -3.2570e+00 +8.7672e-01 -3.0114e+00 -2.6549e+00 +3.5445e+00 -3.1020e+00 -1.6799e+00 +1.8427e+00 +3.7982e+00 +1.1114e+00 +3.0720e+00 +1.5798e+00 -1.8500e+00 +1.9621e+00 +1.5566e-01 +2.3242e+00 +1.2750e+00 -4.3273e+00
75197 +1.253590337e+06 +1.253590337e+06 +1.253646947e+06 +1.253646947e+06 -4.0998e+00 -2.0511e+00 -4.0776e+00 +8.7672e-01 -3.0114e+00 -2.6549e+00 +3.5445e+00 -3.1023e+00 -1.6799e+00 +1.8427e+00 +3.7982e+00 +1.1114e+00 +3.0671e+00 +1.5798e+00 -1.8500e+00 +2.3501e+00 +1.5505e-01 +2.0508e+00 +9.8495e-01 -3.9140e+00
85217 +9.530264857e+05 +9.530264857e+05 +9.530830957e+05 +9.530830957e+05 -3.4213e+00 -1.8540e+00 -3.8252e+00 +8.4282e-01 -3.0114e+00 -2.6549e+00 +3.5445e+00 -3.1023e+00 -1.6799e+00 +1.8427e+00 +3.7982e+00 +1.1114e+00 +3.0720e+00 +1.5798e+00 -1.8500e+00 +1.9826e+00 +6.7411e-04 +1.8014e+00 +3.9350e-01 -3.7736e+00
92629 +4.942912596e+05 +4.942912596e+05 +4.943478696e+05 +4.943478696e+05 -3.5303e+00 -1.8052e+00 -3.8234e+00 +5.3372e-01 -2.4802e+00 -2.5908e+00 +3.3742e+00 -3.1010e+00 -1.6799e+00 +1.5663e+00 +3.4702e+00 +1.6617e+00 +3.3120e+00 +1.5798e+00 -1.8500e+00 +1.9875e+00 +3.1313e-01 +1.8510e+00 +3.9319e-01 -3.8129e+00
99145 +3.882673697e+05 +3.882673697e+05 +3.883239797e+05 +3.883239797e+05 -3.5925e+00 -2.4400e+00 -3.8051e+00 +8.7672e-01 -3.0175e+00 -2.6549e+00 +2.9195e+00 -3.1023e+00 -1.6799e+00 +1.8427e+00 +3.4714e+00 +2.0366e+00 +2.4887e+00 +1.5536e+00 -2.1124e+00 +2.1442e+00 +3.1329e-01 +1.8510e+00 +3.9350e-01 -4.1408e+00
106595 +2.387625774e+05 +2.387625774e+05 +2.388191874e+05 +2.388191874e+05 -3.5925e+00 -2.4400e+00 -3.8051e+00 +8.7672e-01 -3.0175e+00 -2.6549e+00 +2.9195e+00 -3.1023e+00 -1.6799e+00 +1.8427e+00 +3.4715e+00 +2.0366e+00 +2.4887e+00 +1.5549e+00 -2.1124e+00 +1.9621e+00 +1.2827e-01 +2.0319e+00 +3.5994e-01 -3.9140e+00
114588 +1.453400230e+05 +1.453400230e+05 +1.453966330e+05 +1.453966330e+05 -4.0259e+00 -2.0511e+00 -3.7651e+00 +7.2047e-01 -3.0114e+00 -2.6738e+00 +3.2181e+00 -3.1023e+00 -1.6799e+00 +1.9103e+00 +3.4714e+00 +1.6228e+00 +2.7567e+00 +1.5798e+00 -1.8500e+00 +1.8582e+00 +2.8512e-01 +1.8607e+00 +3.9350e-01 -3.7724e+00
128050 +9.804911318e+04 +9.804911318e+04 +9.810572318e+04 +9.810572318e+04 -4.0259e+00 -2.0511e+00 -3.7651e+00 +6.8657e-01 -3.0114e+00 -2.6549e+00 +3.2083e+00 -3.1046e+00 -1.6799e+00 +1.8429e+00 +3.4689e+00 +1.7008e+00 +2.7491e+00 +1.5798e+00 -1.8500e+00 +1.9071e+00 +3.8505e-01 +2.0508e+00 +3.9350e-01 -3.7736e+00
134841 +5.907421526e+04 +5.907421526e+04 +5.913082526e+04 +5.913082526e+04 -3.8697e+00 -2.0511e+00 -3.8234e+00 +6.8657e-01 -3.0114e+00 -2.6525e+00 +3.2181e+00 -3.1023e+00 -1.6024e+00 +1.8429e+00 +3.4370e+00 +1.7008e+00 +2.7567e+00 +1.5798e+00 -1.8503e+00 +1.9071e+00 +3.7529e-01 +2.0508e+00 +3.9487e-01 -3.7736e+00
148756 +3.624833841e+04 +3.624833841e+04 +3.630494841e+04 +3.630494841e+04 -3.7873e+00 -2.0902e+00 -3.8234e+00 +6.9211e-01 -2.8747e+00 -2.6561e+00 +3.2181e+00 -2.9460e+00 -1.6799e+00 +1.8430e+00 +3.4714e+00 +1.7008e+00 +2.7567e+00 +1.5798e+00 -1.8500e+00 +1.9071e+00 +3.8383e-01 +2.0508e+00 +3.9350e-01 -3.7724e+00
156724 +2.447535676e+04 +2.447535676e+04 +2.453196676e+04 +2.453196676e+04 -3.7775e+00 -2.0560e+00 -3.8234e+00 +6.8657e-01 -2.8551e+00 -2.6561e+00 +3.2181e+00 -2.9485e+00 -1.6018e+00 +1.8525e+00 +3.4365e+00 +1.7010e+00 +2.8700e+00 +1.5573e+00 -1.8500e+00 +1.9071e+00 +3.8505e-01 +2.0533e+00 +4.1303e-01 -3.7736e+00
177435 +1.470858458e+04 +1.470858458e+04 +1.476519458e+04 +1.476519458e+04 -3.8281e+00 -2.1144e+00 -3.8246e+00 +6.6674e-01 -2.8552e+00 -2.6549e+00 +3.2710e+00 -2.9485e+00 -1.6018e+00 +1.8427e+00 +3.4372e+00 +1.7014e+00 +2.8700e+00 +1.5798e+00 -1.8500e+00 +1.9071e+00 +3.8505e-01 +2.0508e+00 +3.9319e-01 -3.7736e+00
192385 +7.769975624e+03 +7.769975624e+03 +7.826585624e+03 +7.826585624e+03 -3.8294e+00 -2.1144e+00 -3.8246e+00 +6.2768e-01 -2.8552e+00 -2.6525e+00 +3.2710e+00 -2.9485e+00 -1.6018e+00 +1.8525e+00 +3.4365e+00 +1.7008e+00 +2.8700e+00 +1.5573e+00 -1.8500e+00 +1.9047e+00 +3.7284e-01 +2.0368e+00 +4.3256e-01 -3.7724e+00
205710 +6.201837159e+03 +6.201837159e+03 +6.258447159e+03 +6.258447159e+03 -3.8344e+00 -2.1097e+00 -3.8234e+00 +6.4751e-01 -2.8527e+00 -2.6525e+00 +3.2767e+00 -2.9851e+00 -1.6018e+00 +1.8024e+00 +3.4372e+00 +1.7014e+00 +2.8652e+00 +1.5170e+00 -1.8696e+00 +1.8890e+00 +3.8505e-01 +2.0313e+00 +4.3252e-01 -3.7724e+00
228018 +3.882252508e+03 +3.882252508e+03 +3.938862508e+03 +3.938862508e+03 -3.8294e+00 -2.0902e+00 -3.8234e+00 +6.2794e-01 -2.8747e+00 -2.6171e+00 +3.2767e+00 -2.9461e+00 -1.6018e+00 +1.8037e+00 +3.4365e+00 +1.7016e+00 +2.8707e+00 +1.5170e+00 -1.8696e+00 +1.8876e+00 +3.7284e-01 +2.0368e+00 +4.3256e-01 -3.7730e+00
269818 +2.479482265e+03 +2.479482265e+03 +2.536092265e+03 +2.536092265e+03 -3.8294e+00 -2.0902e+00 -3.8234e+00 +6.2550e-01 -2.8747e+00 -2.6171e+00 +3.2767e+00 -2.9680e+00 -1.6018e+00 +1.8037e+00 +3.4176e+00 +1.7130e+00 +2.8700e+00 +1.5185e+00 -1.8697e+00 +1.8876e+00 +3.7529e-01 +2.0291e+00 +4.3317e-01 -3.7724e+00
332592 +1.583077865e+03 +1.583077865e+03 +1.639687865e+03 +1.639687865e+03 -3.8215e+00 -2.0950e+00 -3.8276e+00 +6.2524e-01 -2.8747e+00 -2.6171e+00 +3.2888e+00 -2.9680e+00 -1.6122e+00 +1.8040e+00 +3.4176e+00 +1.7176e+00 +2.8676e+00 +1.5268e+00 -1.8745e+00 +1.8876e+00 +3.7284e-01 +2.0193e+00 +4.3256e-01 -3.7627e+00
% function evaluation | noise-free fitness - Fopt (-1.810000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.162405398e+09 +1.162405398e+09 +1.162405380e+09 +1.162405380e+09 -3.1746e-01 -4.3066e+00 -3.6394e+00 -3.0718e+00 +3.8922e+00 -2.6121e+00 +1.7798e+00 +2.9997e+00 +1.9179e+00 +1.9963e+00 -7.5500e-01 -2.1041e+00 +3.9424e-01 -4.1328e+00 +1.9061e+00 +2.4579e+00 +4.8265e+00 -4.6539e-01 +4.4625e+00 -5.6892e-01
7 +5.562137140e+08 +5.562137140e+08 +5.562136959e+08 +5.562136959e+08 +4.3052e+00 -2.0697e+00 +1.9142e+00 -1.8874e+00 -7.1502e-01 -3.1432e+00 +4.0158e+00 +2.9819e+00 -3.2992e+00 +1.7184e+00 +4.2355e+00 -4.4902e-01 +2.6101e+00 +2.5840e+00 -1.9782e+00 -2.4236e+00 +2.0179e+00 -4.3547e+00 +2.5245e-01 +4.4208e+00
12 +2.028718525e+08 +2.028718525e+08 +2.028718344e+08 +2.028718344e+08 +3.3544e+00 -1.1840e+00 -2.1243e+00 -1.3019e+00 -3.1518e+00 +5.5230e-01 +2.9989e+00 +2.3109e+00 +1.3341e+00 +4.6897e+00 -3.2333e+00 -3.0315e+00 -3.2416e+00 -5.2574e-01 +2.1436e+00 +3.5302e+00 -4.5730e+00 -3.7029e+00 +3.9561e+00 +4.8842e+00
15 +1.460263134e+08 +1.460263134e+08 +1.460262953e+08 +1.460262953e+08 +2.8376e-01 -2.6940e+00 +3.1545e+00 +4.5161e+00 +6.7830e-01 -2.0888e+00 +1.6398e+00 -6.0469e-01 +1.2948e+00 +2.1478e+00 -1.2898e+00 +2.3229e+00 +3.6677e+00 -4.8153e+00 +3.5507e-01 +4.6986e-01 -4.8897e+00 -4.9047e+00 -2.7970e+00 +2.9756e+00
2305 +9.171508746e+07 +9.171508746e+07 +9.171506936e+07 +9.171506936e+07 +8.0504e-01 +2.5729e+00 +2.4173e+00 +4.6234e+00 +1.7491e+00 +3.9170e+00 +1.9272e+00 -1.2242e+00 +2.1806e+00 +3.7487e+00 -1.4030e+00 -6.8196e-01 +2.6570e+00 +3.0531e+00 -7.4911e-01 +2.2416e+00 -1.3147e+00 -1.3080e+00 -9.2244e-01 +1.7094e-01
12159 +5.893603462e+07 +5.893603462e+07 +5.893601652e+07 +5.893601652e+07 -3.7176e+00 -7.8894e-01 +6.4150e-01 +3.9778e+00 +2.3301e-01 -9.9480e-01 +4.9738e+00 +2.3739e+00 +4.0657e+00 +2.7033e+00 -2.5296e+00 +2.5696e+00 +4.2274e+00 -4.1177e+00 -2.5488e+00 +2.0434e+00 -2.4404e-01 -4.0910e+00 +3.6813e+00 +3.1934e+00
15857 +3.762255013e+07 +3.762255013e+07 +3.762253203e+07 +3.762253203e+07 -1.0908e+00 -1.3993e+00 +1.4333e+00 +3.6272e+00 +1.5558e+00 -1.4529e+00 +2.0885e-01 +1.9083e+00 +2.3705e+00 +3.6668e+00 +1.3727e+00 -1.7588e+00 +1.7887e+00 -2.2056e+00 -1.3285e+00 +1.8958e+00 -1.9002e+00 -3.4182e+00 +3.5323e+00 +1.2249e+00
28841 +2.117234301e+07 +2.117234301e+07 +2.117232491e+07 +2.117232491e+07 -1.2019e+00 +9.3176e-01 +3.9941e+00 +2.5349e+00 +6.0728e-01 -3.3783e-01 +2.4852e+00 +9.1145e-01 +1.4360e+00 +2.5400e+00 -1.1146e+00 -1.1976e+00 +1.5400e+00 -2.2359e+00 -1.0611e+00 +3.4674e+00 -1.0048e+00 -4.3416e+00 +3.9299e+00 +1.2819e-01
31518 +1.566952981e+07 +1.566952981e+07 +1.566951171e+07 +1.566951171e+07 -2.8826e+00 +7.1704e-01 +2.5957e+00 +3.7455e+00 +6.7830e-01 -2.0888e+00 +1.6385e+00 -6.0469e-01 +1.2948e+00 +2.1868e+00 -1.2898e+00 -1.7588e+00 +1.7887e+00 -4.9059e+00 +6.7840e-01 +2.3778e+00 -1.7358e+00 -2.7716e+00 +4.8410e+00 +1.3394e+00
42745 +8.273914982e+06 +8.273914982e+06 +8.273896882e+06 +8.273896882e+06 -3.8480e-01 -2.6228e-01 +2.2611e+00 +4.6234e+00 +5.2078e-01 +2.2044e-02 +1.9272e+00 -1.2437e+00 +2.1806e+00 +3.7487e+00 -1.4036e+00 -3.8998e+00 +2.6570e+00 -2.6336e+00 +1.5706e-01 +2.0434e+00 -2.4404e-01 -4.0910e+00 +3.7263e+00 -3.1843e-01
44445 +6.033215711e+06 +6.033215711e+06 +6.033197611e+06 +6.033197611e+06 -1.5635e+00 +7.2280e-02 +2.4173e+00 +3.3785e+00 +1.7491e+00 +9.4199e-02 +2.4758e+00 -8.4362e-01 +2.3705e+00 +3.6717e+00 -1.4030e+00 -3.0281e+00 +1.9049e+00 -2.2032e+00 +1.8137e+00 +1.7309e+00 -7.4211e-02 -4.6768e+00 +3.7263e+00 -3.1356e-01
60109 +3.082177795e+06 +3.082177795e+06 +3.082159695e+06 +3.082159695e+06 -1.5635e+00 +7.2279e-02 +2.4125e+00 +3.3734e+00 +9.3657e-01 -4.2190e-01 +2.6874e+00 -2.3429e-01 +1.9259e+00 +3.0046e+00 -2.3702e+00 -3.0282e+00 +1.5400e+00 -2.2360e+00 +7.6581e-01 +1.7837e+00 -8.5837e-01 -3.3042e+00 +4.6185e+00 +1.6606e-01
67015 +2.227108261e+06 +2.227108261e+06 +2.227090161e+06 +2.227090161e+06 -1.5635e+00 +7.2280e-02 +2.4173e+00 +3.3785e+00 +1.7491e+00 +9.4199e-02 +2.4758e+00 -8.4362e-01 +2.1806e+00 +2.8999e+00 -2.2380e+00 -3.0281e+00 +1.3850e+00 -3.3980e+00 +1.3457e+00 +2.0294e+00 -1.3147e+00 -3.4978e+00 +3.7263e+00 -3.1356e-01
78879 +1.522462028e+06 +1.522462028e+06 +1.522443928e+06 +1.522443928e+06 -1.5635e+00 +6.9728e-01 +2.4173e+00 +3.3785e+00 +1.7491e+00 +9.4199e-02 +2.4758e+00 -1.2242e+00 +2.1806e+00 +2.8999e+00 -2.2380e+00 -3.0281e+00 +1.3850e+00 -3.3980e+00 +1.3457e+00 +1.5742e+00 -8.4851e-01 -2.9751e+00 +4.2478e+00 -3.1356e-01
85385 +9.948465481e+05 +9.948465481e+05 +9.948284481e+05 +9.948284481e+05 -1.5635e+00 +7.2280e-02 +2.4173e+00 +3.3785e+00 +1.7491e+00 +2.2044e-02 +1.9272e+00 -1.2437e+00 +1.2948e+00 +2.8986e+00 -2.0280e+00 -3.0281e+00 +1.9440e+00 -3.0219e+00 +7.6581e-01 +1.7837e+00 -8.5898e-01 -3.3042e+00 +3.7977e+00 -3.1845e-01
93708 +5.856771469e+05 +5.856771469e+05 +5.856590469e+05 +5.856590469e+05 -1.2174e+00 +3.4397e-01 +2.5957e+00 +3.7455e+00 +1.7491e+00 +9.4199e-02 +2.4758e+00 -1.2242e+00 +1.2930e+00 +3.3151e+00 -1.9802e+00 -3.0281e+00 +1.5400e+00 -2.9630e+00 +1.0394e+00 +1.5745e+00 -8.5837e-01 -3.3823e+00 +3.7263e+00 -3.5263e-01
107324 +3.619129779e+05 +3.619129779e+05 +3.618948779e+05 +3.618948779e+05 -1.2174e+00 +3.4366e-01 +2.5908e+00 +3.7455e+00 +1.0962e+00 +9.4199e-02 +2.4758e+00 -1.2437e+00 +1.5556e+00 +2.9002e+00 -2.0447e+00 -3.0282e+00 +1.9440e+00 -3.0220e+00 +9.6090e-01 +1.5745e+00 -6.2045e-01 -3.0947e+00 +4.0961e+00 -3.1845e-01
113479 +2.052821845e+05 +2.052821845e+05 +2.052640845e+05 +2.052640845e+05 -1.2174e+00 +4.2209e-01 +2.5957e+00 +3.7454e+00 +1.1060e+00 +9.4809e-02 +2.4758e+00 -1.2437e+00 +1.5556e+00 +2.9002e+00 -1.9802e+00 -3.0281e+00 +1.7758e+00 -3.0219e+00 +9.6098e-01 +1.3454e+00 -8.3384e-01 -3.3042e+00 +4.0962e+00 -3.1356e-01
128906 +1.577778094e+05 +1.577778094e+05 +1.577597094e+05 +1.577597094e+05 -1.2174e+00 +3.4397e-01 +2.5908e+00 +3.7455e+00 +1.0962e+00 +9.2978e-02 +2.1584e+00 -1.2437e+00 +1.5556e+00 +2.8999e+00 -1.8631e+00 -2.7217e+00 +1.7770e+00 -3.2420e+00 +9.6090e-01 +1.5745e+00 -9.0740e-01 -3.3042e+00 +4.0961e+00 -2.7719e-01
141514 +9.584666702e+04 +9.584666702e+04 +9.582856702e+04 +9.582856702e+04 -1.2174e+00 +3.4397e-01 +2.5957e+00 +3.7455e+00 +1.1061e+00 +2.3264e-02 +2.1633e+00 -1.2144e+00 +1.5556e+00 +3.0437e+00 -1.8631e+00 -2.7442e+00 +1.7769e+00 -3.1192e+00 +1.0394e+00 +1.5745e+00 -8.4861e-01 -3.3401e+00 +4.0961e+00 -3.1845e-01
150663 +5.711624110e+04 +5.711624110e+04 +5.709814110e+04 +5.709814110e+04 -1.2174e+00 +5.0022e-01 +2.5908e+00 +3.6320e+00 +1.1458e+00 +2.2034e-02 +2.1628e+00 -1.2437e+00 +1.5558e+00 +3.0437e+00 -1.8631e+00 -2.8719e+00 +1.7769e+00 -3.0219e+00 +9.9760e-01 +1.3845e+00 -8.5837e-01 -3.3413e+00 +4.0962e+00 -3.1356e-01
163317 +3.574756116e+04 +3.574756116e+04 +3.572946116e+04 +3.572946116e+04 -1.2174e+00 +5.0022e-01 +2.5908e+00 +3.6320e+00 +1.1458e+00 +2.2044e-02 +2.3195e+00 -1.2242e+00 +1.5556e+00 +3.0437e+00 -1.8631e+00 -2.7442e+00 +1.6324e+00 -3.1192e+00 +1.0394e+00 +1.5745e+00 -8.5837e-01 -3.3823e+00 +4.0949e+00 -3.1478e-01
183406 +2.379371943e+04 +2.379371943e+04 +2.377561943e+04 +2.377561943e+04 -1.2369e+00 +4.9990e-01 +2.5908e+00 +3.6322e+00 +1.1458e+00 +2.2044e-02 +2.3219e+00 -1.2242e+00 +1.5558e+00 +3.0437e+00 -1.8631e+00 -2.7442e+00 +1.6324e+00 -3.1192e+00 +1.0394e+00 +1.5035e+00 -8.5837e-01 -3.3042e+00 +4.0961e+00 -2.7719e-01
200440 +1.557517674e+04 +1.557517674e+04 +1.555707674e+04 +1.555707674e+04 -1.2913e+00 +5.0029e-01 +2.5907e+00 +3.5893e+00 +1.1653e+00 +2.2044e-02 +2.3193e+00 -1.2242e+00 +1.5556e+00 +3.0046e+00 -1.8631e+00 -2.7442e+00 +1.6312e+00 -3.0997e+00 +1.0394e+00 +1.4718e+00 -8.3884e-01 -3.3433e+00 +4.0961e+00 -2.7719e-01
217502 +8.611621915e+03 +8.611621915e+03 +8.593521915e+03 +8.593521915e+03 -1.2901e+00 +4.9906e-01 +2.5883e+00 +3.5893e+00 +1.1647e+00 +2.5123e-03 +2.2438e+00 -1.2436e+00 +1.5556e+00 +3.0437e+00 -1.8629e+00 -2.7938e+00 +1.6324e+00 -3.0850e+00 +1.0391e+00 +1.4718e+00 -8.4617e-01 -3.3433e+00 +4.0937e+00 -2.7718e-01
234139 +6.290238889e+03 +6.290238889e+03 +6.272138889e+03 +6.272138889e+03 -1.2913e+00 +5.0029e-01 +2.5370e+00 +3.5893e+00 +1.1653e+00 +2.5123e-03 +2.2805e+00 -1.2486e+00 +1.5568e+00 +3.0046e+00 -1.8630e+00 -2.7999e+00 +1.6324e+00 -3.1193e+00 +1.0379e+00 +1.4718e+00 -7.9978e-01 -3.3140e+00 +4.0962e+00 -2.8208e-01
254668 +3.938680096e+03 +3.938680096e+03 +3.920580096e+03 +3.920580096e+03 -1.2901e+00 +4.8069e-01 +2.5370e+00 +3.5905e+00 +1.1458e+00 -3.1278e-02 +2.2805e+00 -1.2437e+00 +1.5556e+00 +3.0046e+00 -1.8637e+00 -2.7906e+00 +1.6390e+00 -3.1180e+00 +1.0382e+00 +1.4718e+00 -8.4617e-01 -3.3401e+00 +4.0962e+00 -2.7597e-01
268930 +2.279597917e+03 +2.279597917e+03 +2.261497917e+03 +2.261497917e+03 -1.2901e+00 +4.8069e-01 +2.5370e+00 +3.5905e+00 +1.1457e+00 -3.1278e-02 +2.2805e+00 -1.2438e+00 +1.5605e+00 +3.0046e+00 -1.8631e+00 -2.7998e+00 +1.6910e+00 -3.1192e+00 +1.0394e+00 +1.4718e+00 -8.3884e-01 -3.3433e+00 +4.0770e+00 -2.7718e-01
283605 +1.547797280e+03 +1.547797280e+03 +1.529697280e+03 +1.529697280e+03 -1.2938e+00 +4.9045e-01 +2.5517e+00 +3.5697e+00 +1.1665e+00 -3.1278e-02 +2.2595e+00 -1.2437e+00 +1.5611e+00 +3.0046e+00 -1.8637e+00 -2.7999e+00 +1.6812e+00 -3.1192e+00 +1.0394e+00 +1.4718e+00 -8.2419e-01 -3.3433e+00 +4.0767e+00 -2.7474e-01
321479 +9.716157314e+02 +9.716157314e+02 +9.535157314e+02 +9.535157314e+02 -1.2903e+00 +4.8069e-01 +2.5516e+00 +3.5697e+00 +1.1458e+00 -3.1278e-02 +2.2658e+00 -1.2498e+00 +1.5605e+00 +3.0071e+00 -1.8612e+00 -2.8002e+00 +1.6813e+00 -3.1192e+00 +1.0443e+00 +1.4840e+00 -8.2929e-01 -3.3415e+00 +4.0766e+00 -2.7474e-01
370110 +6.280948201e+02 +6.280948201e+02 +6.099948201e+02 +6.099948201e+02 -1.2901e+00 +4.8006e-01 +2.5493e+00 +3.5697e+00 +1.1522e+00 -3.1583e-02 +2.2658e+00 -1.2498e+00 +1.5624e+00 +3.0071e+00 -1.8588e+00 -2.7999e+00 +1.6764e+00 -3.1192e+00 +1.0497e+00 +1.4840e+00 -8.2908e-01 -3.3335e+00 +4.0766e+00 -2.7489e-01
% function evaluation | noise-free fitness - Fopt (3.777000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.265846897e+09 +1.265846897e+09 +1.265846935e+09 +1.265846935e+09 +3.8588e+00 -7.0777e-01 +2.3730e-01 +7.3160e-01 +2.1188e+00 -1.3430e+00 -4.6304e+00 -1.4977e+00 +7.2977e-01 +6.0161e-02 -3.9407e+00 -9.7263e-01 +2.1665e+00 +4.1636e+00 -9.2001e-01 +4.6494e+00 +3.9523e+00 +2.1180e+00 +4.7440e+00 -3.1052e+00
2 +4.887718301e+08 +4.887718301e+08 +4.887718679e+08 +4.887718679e+08 +6.1483e-01 -3.5434e-02 -8.1790e-01 +1.5064e+00 -6.5823e-01 +2.6667e+00 +1.9258e+00 -4.8998e+00 +1.7915e+00 -1.6287e+00 -4.9299e+00 +4.5138e-01 +1.5157e+00 -3.9050e+00 -1.2776e+00 +4.5609e-01 -1.6566e+00 -3.0079e+00 -3.1208e+00 +4.5324e+00
13 +2.610750914e+08 +2.610750914e+08 +2.610751292e+08 +2.610751292e+08 +4.1683e+00 -5.7244e-01 -1.2078e+00 +2.1718e+00 +3.1312e+00 -7.3929e-01 -4.2983e+00 -2.2047e+00 -1.1784e-01 -3.8876e+00 -2.0658e+00 -1.1852e+00 -4.7395e-01 -3.8665e+00 -2.2533e-01 -4.4734e+00 +1.0899e+00 -1.0461e+00 -3.2455e+00 -1.1980e+00
49 +2.300888056e+08 +2.300888056e+08 +2.300888434e+08 +2.300888434e+08 -4.7915e+00 +3.0642e+00 +2.6026e+00 +5.4042e-01 -1.5132e+00 +2.0725e+00 -4.1515e+00 +2.1180e+00 +3.1424e-01 +2.1572e+00 -1.6532e+00 +3.3903e+00 +3.0230e-01 +3.0468e-02 -3.8691e+00 -3.4903e+00 -9.6261e-01 -2.4982e+00 +1.1476e+00 +1.1593e-01
51 +1.330889549e+08 +1.330889549e+08 +1.330889926e+08 +1.330889926e+08 -3.9169e+00 +4.8645e-01 -2.6435e+00 -4.3204e-01 +2.9250e+00 -1.4326e+00 -2.1112e+00 +4.0522e-01 -1.7051e+00 -2.7150e+00 +1.9016e+00 -3.0769e+00 -3.0807e+00 -9.7523e-01 -4.0735e+00 +4.1928e+00 +2.4246e+00 +1.8036e+00 +2.6681e-01 -4.4589e+00
1141 +9.028249987e+07 +9.028249987e+07 +9.028253764e+07 +9.028253764e+07 -1.0481e+00 -8.0655e-01 -1.1386e+00 -1.9849e+00 -2.8454e+00 -4.1736e+00 -3.7995e+00 +2.2488e+00 -1.5631e-01 -1.0800e+00 +1.4266e+00 -1.2606e-01 -1.6928e+00 +3.0237e-01 -4.9705e+00 +2.9473e-01 -4.9174e+00 -2.7106e+00 +2.3557e+00 +2.0863e+00
11041 +4.022760692e+07 +4.022760692e+07 +4.022764469e+07 +4.022764469e+07 -1.3341e+00 -8.7999e-02 +3.1047e+00 +1.5356e-01 +4.0888e-01 -1.5969e+00 -3.2881e+00 +2.1930e+00 +9.6394e-02 -2.4547e+00 +2.8609e+00 -2.6588e+00 -1.9066e-01 +9.8884e-01 -3.9930e+00 +1.6106e+00 -1.0162e+00 -5.9636e-01 -3.0805e-01 +7.3250e-01
