% function evaluation | noise-free fitness - Fopt (-1.694000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
282597 +2.498148930e-01 +2.498148930e-01 -1.476501851e+02 -1.476501851e+02 -2.3261e+00 -2.6024e-02 +7.1220e-01 -1.5408e+00 -3.1180e+00 +7.9194e-01 -2.2472e+00 -2.4036e+00 -3.8158e+00 +2.3301e+00 -3.1494e+00 +3.9273e+00 -2.1855e-01 -3.4574e+00 +1.5809e+00 +2.5560e+00 -4.1490e+00 -2.3380e+00 -2.5284e+00 +2.8258e+00
% function evaluation | noise-free fitness - Fopt (-1.694000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.141746528e+01 +3.141746528e+01 +1.447746528e+01 +1.447746528e+01 -4.5572e+00 +3.3079e+00 -1.2374e+00 -4.7639e+00 -3.3015e+00 +1.4909e+00 +3.5857e+00 +4.3244e+00 -4.5703e+00 -4.0305e+00 +4.2887e+00 +4.2848e+00 +2.9797e+00 -4.1411e+00 +2.0630e+00 +1.2104e+00 -3.4232e-02 -2.2507e-01 -3.7152e+00 +3.4677e+00
6 +1.803716407e+01 +1.803716407e+01 +1.097164069e+00 +1.097164069e+00 +2.1693e+00 +4.5012e+00 +3.1514e+00 -6.7520e-01 +6.6905e-01 +2.0251e+00 +2.8218e+00 +3.9444e+00 +2.7833e+00 -5.2591e-01 +5.3014e-01 +2.6601e+00 -2.9983e+00 -1.9696e+00 +2.8358e+00 +2.8381e+00 +2.0514e+00 +5.1687e-01 +3.3389e+00 -2.7333e+00
42 +1.033907288e+01 +1.033907288e+01 -6.600927117e+00 -6.600927117e+00 -1.9162e+00 +1.2429e+00 -3.9701e+00 +9.4264e-01 +1.6174e+00 +1.9829e+00 +2.5241e+00 +1.8440e+00 -2.9985e+00 -3.6063e+00 +2.3284e+00 +3.8665e-01 -4.2375e+00 +3.7856e+00 +4.5686e+00 +2.9775e+00 +1.5301e+00 -3.7315e+00 -2.8566e+00 +4.4026e+00
7780 +8.989956017e+00 +8.989956017e+00 -7.950043983e+00 -7.950043983e+00 +1.3709e+00 +2.6641e+00 -4.9120e+00 +1.2182e+00 +2.5827e+00 -1.1592e+00 +2.2478e+00 -3.4872e-01 -3.5406e+00 -4.8556e-01 +2.0178e+00 -4.4519e+00 -4.8779e+00 -2.5532e+00 +3.3955e+00 +4.5775e+00 +4.1948e+00 -1.0852e+00 +2.6855e+00 +1.8771e+00
8785 +5.994108932e+00 +5.994108932e+00 -1.094589107e+01 -1.094589107e+01 +3.2498e+00 +2.6889e+00 -3.8369e-01 -1.5087e-02 +3.4560e+00 -3.5520e+00 +3.1868e+00 +5.2644e-01 -3.0502e-01 -3.2629e+00 +4.5236e+00 +1.1283e+00 +9.8214e-03 +3.8848e-02 +2.6003e+00 +3.5576e+00 +4.4599e+00 -1.1207e+00 +1.5092e+00 +7.6371e-01
32180 +3.976740425e+00 +3.976740425e+00 -1.296325957e+01 -1.296325957e+01 +3.2498e+00 +2.6889e+00 -3.8369e-01 +4.1877e-01 +3.4560e+00 -3.5520e+00 +3.6258e+00 -3.5462e+00 -1.6168e+00 -1.8917e+00 +4.5236e+00 +1.1283e+00 -4.5399e+00 -3.4925e-02 +2.0118e+00 +1.5460e+00 +4.4599e+00 -1.1207e+00 +1.5092e+00 +7.6371e-01
50682 +2.430045783e+00 +2.430045783e+00 -1.450995422e+01 -1.450995422e+01 +3.2498e+00 +2.6889e+00 -1.3667e+00 +7.0212e-01 +1.4101e+00 -3.0583e+00 +4.4935e+00 -2.3812e+00 -1.6168e+00 -3.2629e+00 +4.0918e+00 -3.5472e-01 -1.3605e+00 +1.6097e+00 +3.7896e+00 +4.6145e+00 +4.3715e+00 -1.1207e+00 -1.5476e-01 +2.9114e+00
76476 +1.494429051e+00 +1.494429051e+00 -1.544557095e+01 -1.544557095e+01 +3.2498e+00 +2.6889e+00 -3.8369e-01 +1.2201e+00 +2.3725e+00 -2.6641e+00 +3.0378e+00 -2.3311e+00 +4.8136e-01 -2.5514e+00 +3.3595e+00 +5.8820e-01 -3.0709e+00 -1.6428e+00 +2.0438e+00 +3.0641e+00 +3.3162e+00 +3.8364e-02 +6.1647e-01 +7.6371e-01
115730 +9.532119565e-01 +9.532119565e-01 -1.598678804e+01 -1.598678804e+01 +3.5574e+00 +2.6887e+00 -3.8369e-01 +1.2201e+00 +2.3725e+00 -2.6738e+00 +3.0378e+00 -2.3311e+00 -3.0502e-01 -2.6236e+00 +4.1386e+00 -4.7038e-01 -3.2683e+00 -1.0785e+00 +2.7662e+00 +3.5185e+00 +3.7694e+00 -4.4387e-01 +5.0258e-01 +1.8771e+00
183019 +6.265247617e-01 +6.265247617e-01 -1.631347524e+01 -1.631347524e+01 +3.8670e+00 +3.1558e+00 -1.4750e+00 +1.2187e+00 +2.4506e+00 -2.6641e+00 +3.0390e+00 -2.3305e+00 +4.8135e-01 -2.5514e+00 +3.3598e+00 +1.4711e+00 -3.0697e+00 -1.8163e+00 +2.4424e+00 +3.0982e+00 +3.3339e+00 -6.1817e-01 +5.0258e-01 +1.2509e+00
359125 +3.972601480e-01 +3.972601480e-01 -1.654273985e+01 -1.654273985e+01 +3.8560e+00 +2.6608e+00 -1.0086e+00 +1.2465e+00 +2.3671e+00 -2.6686e+00 +3.0378e+00 -2.3306e+00 +4.8132e-01 -2.5514e+00 +3.3595e+00 +1.2954e+00 -3.0843e+00 -1.6421e+00 +2.3691e+00 +3.0396e+00 +3.1973e+00 -4.5532e-01 +3.1583e-01 +1.2509e+00
% function evaluation | noise-free fitness - Fopt (1.881000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.219268836e+01 +4.219268836e+01 +6.100268836e+01 +6.100268836e+01 -3.6804e+00 +2.4949e+00 -3.0177e+00 -2.1271e+00 -4.0227e+00 +2.6622e+00 +4.4094e+00 +9.6971e-01 +2.8948e+00 -1.8697e+00 +2.0972e+00 -4.6541e+00 -3.4049e+00 +3.4424e-01 +1.6495e+00 +2.5048e+00 +3.9434e+00 +1.9256e+00 -4.7659e+00 +1.0195e+00
2 +2.672391607e+01 +2.672391607e+01 +4.553391607e+01 +4.553391607e+01 -4.6571e+00 -4.9428e+00 -1.3435e+00 +4.2634e+00 -2.3586e+00 -1.3796e+00 -8.9672e-01 +3.3663e+00 +1.6290e+00 +3.3590e+00 -9.2749e-01 +3.8575e+00 -2.1807e+00 -3.6559e+00 +3.5444e+00 +3.4786e+00 +9.5941e-01 -4.1837e+00 -4.3887e-01 +4.5142e+00
6 +1.733375417e+01 +1.733375417e+01 +3.614375417e+01 +3.614375417e+01 -2.9812e+00 +2.7352e+00 -2.3981e-01 +4.0365e-01 -2.4712e+00 -3.7435e+00 -3.1741e+00 +2.8429e+00 +1.4632e+00 +1.9274e+00 +1.6954e+00 +4.6694e+00 +1.9725e+00 +3.9231e+00 -3.2141e+00 -2.9670e-01 +3.9097e+00 +3.3149e+00 -4.2703e+00 +4.2356e+00
16 +1.422221835e+01 +1.422221835e+01 +3.303221835e+01 +3.303221835e+01 -1.8572e+00 +3.5877e+00 +3.2131e+00 -1.1878e+00 +3.9011e-01 +2.0927e-01 +2.8814e+00 +3.0010e+00 -2.2176e+00 +4.2891e+00 +1.5634e+00 +3.1904e+00 +3.8130e+00 +3.3601e+00 -2.3493e+00 -1.8082e+00 -4.8187e+00 -1.7095e+00 -2.8530e+00 +1.5884e+00
1649 +9.988721351e+00 +9.988721351e+00 +2.879872135e+01 +2.879872135e+01 +3.5512e+00 -2.7352e+00 +5.8776e-01 -8.2178e-01 +1.2548e+00 -4.3918e+00 -1.0565e+00 +4.4853e+00 +3.3175e+00 +3.9708e+00 -2.6606e+00 +4.0421e+00 +1.6724e+00 -4.3361e+00 -4.7980e+00 -4.4859e+00 -2.9226e+00 +3.6082e+00 -3.1792e+00 +3.7063e+00
14701 +6.060328596e+00 +6.060328596e+00 +2.487032860e+01 +2.487032860e+01 +2.3683e+00 +4.9390e+00 +2.3684e+00 +1.0967e+00 +4.0654e+00 -5.5907e-01 +3.0104e+00 +3.4851e+00 +7.0406e-01 +3.7469e+00 -3.1657e+00 +3.4234e+00 +9.9768e-01 +2.6474e+00 -2.1916e+00 -4.9961e+00 -2.0082e+00 +1.8153e+00 -1.2003e-01 +3.2932e+00
34273 +3.956380850e+00 +3.956380850e+00 +2.276638085e+01 +2.276638085e+01 +1.5731e+00 -3.0572e-01 +6.0364e-01 +2.2896e+00 +3.6024e+00 -2.4325e+00 +3.4549e+00 -1.8796e-01 -1.9650e+00 +3.5960e+00 -2.9239e+00 +1.9917e+00 +3.5596e+00 -2.5200e+00 -1.0825e+00 -1.5638e+00 -1.3048e+00 +1.6583e+00 -2.2223e+00 +3.0173e+00
53989 +2.264083890e+00 +2.264083890e+00 +2.107408389e+01 +2.107408389e+01 +2.0478e-01 +1.9015e+00 -2.1845e+00 -6.8344e-01 +1.6703e+00 -4.4923e+00 +1.5980e+00 +5.1630e-01 +9.6315e-01 +3.3651e+00 -3.8372e+00 +2.7205e+00 +2.7577e+00 -8.2746e-01 -1.1190e+00 -2.8936e+00 -2.6310e+00 +2.9306e+00 +2.1446e-01 +6.6974e-01
79388 +1.413365633e+00 +1.413365633e+00 +2.022336563e+01 +2.022336563e+01 -5.8850e-01 +2.6104e+00 -1.4326e+00 -4.0326e-02 +1.4620e+00 -3.5388e+00 -7.2959e-01 +6.7356e-01 +1.0024e+00 +3.3651e+00 -3.8372e+00 +3.6206e+00 +3.5638e+00 -9.8734e-01 -3.1109e+00 -3.2551e+00 -2.8611e+00 +3.4660e+00 +1.8408e-02 +1.3109e+00
96835 +8.965801894e-01 +8.965801894e-01 +1.970658019e+01 +1.970658019e+01 -5.8874e-01 +2.5323e+00 -1.1569e+00 -2.2924e-01 +1.6512e+00 -2.9208e+00 -9.5056e-02 +1.2152e-01 +5.6798e-01 +2.4678e+00 -3.8065e+00 +4.3152e+00 +3.9620e+00 -3.6235e-01 -3.1109e+00 -3.2551e+00 -2.1650e+00 +3.6853e+00 +3.0278e-01 +1.3102e+00
123171 +6.176892403e-01 +6.176892403e-01 +1.942768924e+01 +1.942768924e+01 -6.0709e-02 +1.8458e+00 -8.2079e-01 -2.2924e-01 +1.4620e+00 -2.9734e+00 +4.4455e-01 +6.6853e-01 +9.6317e-01 +2.4678e+00 -3.9157e+00 +3.6206e+00 +3.5614e+00 -4.0569e-01 -2.4768e+00 -3.0043e+00 -2.8611e+00 +3.3679e+00 +3.0278e-01 +1.5729e+00
157255 +3.511039656e-01 +3.511039656e-01 +1.916110397e+01 +1.916110397e+01 -6.5592e-02 +1.8482e+00 -1.1569e+00 -2.2924e-01 +1.6606e+00 -2.9727e+00 +5.2314e-01 +6.7356e-01 +9.6559e-01 +2.6533e+00 -3.7591e+00 +3.6206e+00 +3.5596e+00 +1.9563e-02 -2.4768e+00 -3.0727e+00 -2.1650e+00 +3.1535e+00 +2.9301e-01 +1.3347e+00
190473 +2.357132479e-01 +2.357132479e-01 +1.904571325e+01 +1.904571325e+01 -6.5592e-02 +1.8678e+00 -1.0003e+00 -2.2924e-01 +1.4613e+00 -3.0381e+00 +7.7684e-01 +5.9198e-01 +9.6317e-01 +2.6435e+00 -3.7117e+00 +3.6206e+00 +3.5611e+00 +1.9601e-02 -2.4768e+00 -3.0727e+00 -2.1650e+00 +3.2897e+00 +3.0278e-01 +1.2604e+00
219374 +1.481270377e-01 +1.481270377e-01 +1.895812704e+01 +1.895812704e+01 -6.5592e-02 +1.8678e+00 -1.0000e+00 -2.2924e-01 +1.4565e+00 -3.1595e+00 +6.0080e-01 +6.6855e-01 +9.6315e-01 +2.6386e+00 -3.7117e+00 +3.6206e+00 +3.5611e+00 -1.5061e-02 -2.4514e+00 -2.9946e+00 -2.1601e+00 +3.2897e+00 +3.0278e-01 +1.3151e+00
298242 +9.967857270e-02 +9.967857270e-02 +1.890967857e+01 +1.890967857e+01 -6.5582e-02 +1.8678e+00 -9.3453e-01 -2.2923e-01 +1.4571e+00 -3.1601e+00 +6.0111e-01 +6.6855e-01 +9.6315e-01 +2.6094e+00 -3.7165e+00 +3.6206e+00 +3.5637e+00 -1.5060e-02 -2.4566e+00 -2.9946e+00 -2.1651e+00 +3.2892e+00 +3.0278e-01 +1.3109e+00
% function evaluation | noise-free fitness - Fopt (2.731500000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.386941606e+01 +5.386941606e+01 +3.270194161e+02 +3.270194161e+02 -1.4258e+00 +5.7726e-01 -4.0674e+00 +4.2295e+00 +1.8435e+00 -4.5586e+00 -1.6021e+00 -1.1308e+00 -3.7806e+00 -4.8624e+00 -4.8057e+00 -4.4000e+00 +8.6538e-01 -1.0511e+00 -3.4336e+00 +1.0163e+00 +8.8208e-01 -4.7618e+00 +8.7019e-01 -3.5266e+00
2 +2.816972486e+01 +2.816972486e+01 +3.013197249e+02 +3.013197249e+02 -9.3716e-01 +1.3916e+00 +3.7623e+00 +2.0377e+00 +3.7757e-01 +1.1128e-01 -8.6067e-01 -7.0084e-01 -4.5757e+00 -4.8870e+00 -2.0390e+00 +1.5564e-01 -3.6521e+00 +4.5892e+00 +2.7045e+00 -4.8730e+00 +1.2134e+00 -1.9260e+00 +5.4699e-01 -2.2272e+00
64 +2.492104345e+01 +2.492104345e+01 +2.980710434e+02 +2.980710434e+02 -2.5107e+00 +8.8090e-01 -1.4724e+00 +1.2994e+00 +2.0932e+00 -4.3533e+00 +4.5920e+00 -3.0945e+00 -7.1673e-01 +7.6596e-01 -2.8289e+00 -2.1737e+00 +3.7361e+00 +9.8638e-02 +3.8360e+00 -1.7021e+00 +1.4631e+00 +1.5050e+00 -3.5736e+00 -2.2478e+00
995 +1.439810245e+01 +1.439810245e+01 +2.875481025e+02 +2.875481025e+02 -1.3281e+00 +4.2471e+00 +3.3369e+00 -3.9810e+00 +2.3154e+00 +1.1351e+00 -5.3938e-01 -2.3158e+00 -2.7937e+00 +1.1598e+00 -3.1129e+00 +7.1235e-01 -3.4138e+00 -7.8891e-01 -4.1101e+00 -3.8390e+00 -6.1726e-01 -3.5119e+00 +2.9967e+00 -1.6426e+00
8909 +8.083747048e+00 +8.083747048e+00 +2.812337470e+02 +2.812337470e+02 -4.4622e+00 -1.3277e-01 -3.7715e+00 +4.2949e+00 +8.1426e-01 -4.7530e+00 +1.4364e+00 -2.8428e+00 -3.3843e+00 +4.1038e+00 -1.4257e+00 +4.0873e+00 +1.0243e-01 +1.7539e-01 -1.8325e+00 -7.7116e-01 +4.2045e+00 +4.1758e+00 +7.0517e-01 -4.9467e+00
22015 +5.995863988e+00 +5.995863988e+00 +2.791458640e+02 +2.791458640e+02 -4.9629e+00 +4.3614e+00 -1.4937e+00 +2.6755e+00 -2.0595e-01 -3.5351e+00 +1.8580e-01 -4.4529e+00 -3.8685e+00 -6.8310e-02 -2.6443e+00 +3.7308e+00 -4.9995e-02 +2.2806e+00 +2.4748e-01 -1.6680e+00 +4.5326e+00 -2.1604e+00 +3.2436e+00 -4.7684e+00
35971 +3.365029778e+00 +3.365029778e+00 +2.765150298e+02 +2.765150298e+02 -4.8472e+00 +3.9032e+00 +5.0861e-01 +2.0116e+00 +1.9661e+00 -4.7436e+00 +2.3737e-02 +4.2899e-01 -2.0637e+00 +4.5766e+00 -1.9588e+00 -2.1145e-01 -1.7777e+00 +1.4796e+00 +2.9757e+00 -2.8356e+00 +3.3695e+00 -1.5244e-01 +1.9940e+00 -3.0077e+00
56788 +2.463843231e+00 +2.463843231e+00 +2.756138432e+02 +2.756138432e+02 -3.6724e+00 +4.2009e+00 -2.0140e-01 +2.1789e+00 +2.1147e+00 -3.7155e+00 -1.2729e+00 -9.0686e-01 -2.9960e+00 +3.0172e+00 -9.6909e-01 +2.5686e+00 -3.7961e-01 +1.4796e+00 +2.9757e+00 -2.6096e+00 +3.0802e+00 +1.0146e+00 +3.2227e+00 -2.9100e+00
71480 +1.544486866e+00 +1.544486866e+00 +2.746944869e+02 +2.746944869e+02 -3.3149e+00 +4.7990e+00 -1.5955e+00 +2.1789e+00 +2.1147e+00 -3.7155e+00 -1.2729e+00 -9.0670e-01 -2.9960e+00 +3.0166e+00 -1.4160e+00 +7.2655e-01 -8.1372e-01 +1.9037e+00 +2.9874e+00 -2.5992e+00 +3.7052e+00 +9.7645e-01 +3.7242e+00 -4.1417e+00
93700 +8.955425633e-01 +8.955425633e-01 +2.740455426e+02 +2.740455426e+02 -3.6724e+00 +4.2009e+00 -1.9653e-01 +2.1789e+00 +2.1146e+00 -3.7155e+00 -1.2729e+00 -9.0686e-01 -1.9075e+00 +3.3483e+00 -1.4255e+00 +1.3214e+00 -7.1294e-01 +1.5001e+00 +2.9708e+00 -3.4551e+00 +3.0802e+00 +1.0137e+00 +3.2227e+00 -2.9100e+00
115409 +6.058471024e-01 +6.058471024e-01 +2.737558471e+02 +2.737558471e+02 -3.0671e+00 +3.7177e+00 -1.0855e+00 +2.1787e+00 +2.1489e+00 -3.7155e+00 -1.2741e+00 -9.0693e-01 -1.9075e+00 +3.0173e+00 -9.6909e-01 +7.2655e-01 -7.1294e-01 +1.5001e+00 +3.6768e+00 -3.2909e+00 +3.0802e+00 +1.0146e+00 +3.2227e+00 -3.2949e+00
157729 +3.805680561e-01 +3.805680561e-01 +2.735305681e+02 +2.735305681e+02 -3.6188e+00 +3.6805e+00 -5.0661e-01 +2.4926e+00 +1.9013e+00 -3.7155e+00 -1.2729e+00 -1.1694e+00 -1.9465e+00 +3.3483e+00 -1.4255e+00 +1.2670e+00 -8.1364e-01 +1.5189e+00 +3.7354e+00 -3.2784e+00 +3.2355e+00 +7.1031e-01 +2.8861e+00 -3.2663e+00
268865 +2.438474162e-01 +2.438474162e-01 +2.733938474e+02 +2.733938474e+02 -3.0671e+00 +3.7274e+00 -1.0660e+00 +2.1787e+00 +2.1757e+00 -3.7430e+00 -1.2729e+00 -8.9938e-01 -1.9075e+00 +3.1920e+00 -1.4548e+00 +4.5715e-01 -6.5495e-01 +1.4965e+00 +3.6768e+00 -3.2784e+00 +3.7028e+00 +9.7602e-01 +3.5603e+00 -3.2701e+00
% function evaluation | noise-free fitness - Fopt (3.718000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.904400773e+02 +1.904400773e+02 +2.276200773e+02 +2.276200773e+02 +4.8100e+00 -4.7172e+00 -6.6721e-02 +2.9579e+00 +2.4997e+00 -3.2915e+00 -3.5951e+00 +3.7448e+00 +1.4681e+00 -1.5637e+00 +3.4319e-01 +1.7290e-01 +9.7009e-01 +1.2933e+00 +3.3993e-01 -3.8541e+00 +2.0844e+00 -3.4748e+00 -3.4151e+00 -9.4454e-01
2 +7.210243958e+01 +7.210243958e+01 +1.092824396e+02 +1.092824396e+02 -1.2921e+00 -4.3721e+00 +1.2023e+00 +3.7441e+00 -4.5783e+00 +9.2007e-01 +2.2097e+00 +4.9056e+00 +1.6947e+00 -2.6270e+00 -8.3252e-01 +8.9715e-01 +2.2286e+00 +3.0492e+00 +3.1145e+00 -4.7220e+00 -3.5974e-01 -2.3262e-01 +4.0814e-01 +7.6664e-01
3 +2.571661774e+01 +2.571661774e+01 +6.289661774e+01 +6.289661774e+01 -3.0204e+00 +4.4594e+00 -3.3176e+00 -1.5692e+00 -4.8901e+00 -1.3237e-01 +3.7111e+00 +2.9621e+00 +2.7692e+00 +1.3599e+00 +2.9195e+00 +2.8031e+00 +1.8322e+00 -1.1950e+00 -3.2967e+00 +3.8740e-01 +2.7803e+00 -2.7594e+00 +4.0757e+00 -3.9572e+00
5 +1.668821807e+01 +1.668821807e+01 +5.386821807e+01 +5.386821807e+01 +3.5067e+00 +1.1205e+00 +4.6111e+00 -1.0188e+00 -1.7340e+00 +2.0083e+00 +6.4122e-01 +1.3208e+00 +2.5596e+00 -2.9141e+00 +4.1916e+00 +4.8616e+00 -1.0803e+00 +6.2386e-01 -1.6001e+00 +4.8115e+00 +3.0516e+00 -6.2061e-01 +4.6030e-01 -4.2628e+00
52 +1.504997185e+01 +1.504997185e+01 +5.222997185e+01 +5.222997185e+01 +1.0646e+00 -5.3964e-01 +3.1564e+00 +9.0772e-01 -2.9174e+00 +3.8343e+00 -4.7242e+00 +2.1669e+00 -2.3089e+00 +1.2531e+00 -1.5183e+00 +7.4371e-01 +8.0514e-01 +1.2478e+00 +4.5617e+00 +1.9013e+00 -4.1117e+00 +2.6713e+00 -3.2141e+00 +1.0069e+00
2534 +9.824714271e+00 +9.824714271e+00 +4.700471427e+01 +4.700471427e+01 -2.4049e+00 +2.2546e+00 +2.0857e+00 +3.7968e-01 -2.4269e+00 +6.2672e-01 +3.3683e+00 -2.3441e+00 -3.4055e+00 +2.8916e+00 -2.2016e+00 -3.6110e+00 +3.4668e-02 -1.0268e+00 -4.5895e-01 +2.3583e+00 -7.1741e-01 +1.3116e+00 +5.8702e-01 -1.2796e+00
21233 +5.292219916e+00 +5.292219916e+00 +4.247221992e+01 +4.247221992e+01 -3.8762e+00 +1.8188e+00 +3.8856e+00 +3.0876e+00 -3.8924e+00 -1.4040e-01 -1.3101e+00 -3.8314e+00 -6.8674e-01 +2.5441e+00 +2.5573e-01 -2.5066e+00 +1.1586e+00 -1.3956e+00 +3.2473e+00 -7.4537e-02 +2.0252e-01 +1.6126e+00 -3.4246e+00 +3.8889e-01
35758 +3.873206956e+00 +3.873206956e+00 +4.105320696e+01 +4.105320696e+01 -4.5662e+00 +1.8792e+00 +3.8862e+00 +3.0876e+00 -3.8924e+00 -2.3453e+00 -1.3101e+00 -3.8314e+00 -6.8674e-01 +2.5441e+00 +2.5634e-01 -2.5066e+00 +1.1586e+00 -1.3956e+00 +3.2473e+00 -7.4537e-02 +2.0252e-01 +3.9980e-01 -3.5671e+00 +5.0390e-01
57160 +2.119021478e+00 +2.119021478e+00 +3.929902148e+01 +3.929902148e+01 -2.8330e+00 +2.5643e+00 +2.8756e+00 +2.0474e-01 -3.6308e+00 -1.9556e+00 -2.1859e-01 -2.7192e+00 -1.0008e+00 +3.9213e+00 -8.1483e-01 -2.5066e+00 +1.1586e+00 -1.3956e+00 +2.8664e+00 -1.6994e-02 +2.6269e-01 -7.9893e-01 -2.5204e+00 +1.5085e+00
84933 +1.520803317e+00 +1.520803317e+00 +3.870080332e+01 +3.870080332e+01 -3.8762e+00 +1.8188e+00 +1.4516e+00 +2.1654e+00 -2.9559e+00 -2.3015e+00 -2.1859e-01 -3.8487e+00 -1.0008e+00 +2.9533e+00 -1.9602e-01 -3.3310e+00 +1.5682e+00 -2.3532e+00 +4.1536e+00 +1.1645e-01 +2.8065e-01 -5.8474e-01 -3.4246e+00 +1.5073e+00
92888 +9.979437183e-01 +9.979437183e-01 +3.817794372e+01 +3.817794372e+01 -4.0922e+00 +1.6786e+00 +2.2154e+00 +1.0217e+00 -3.2087e+00 -9.1278e-01 +1.2434e-01 -3.3116e+00 -2.2223e+00 +3.3678e+00 +2.5573e-01 -3.6459e+00 +2.1258e+00 -2.3725e+00 +3.2473e+00 +1.0134e+00 +2.0252e-01 -1.1323e+00 -3.0136e+00 +1.4569e+00
141650 +5.684157914e-01 +5.684157914e-01 +3.774841579e+01 +3.774841579e+01 -4.0324e+00 +1.6786e+00 +2.2154e+00 +1.0217e+00 -3.1595e+00 -1.3319e+00 -6.2948e-02 -3.3116e+00 -2.2223e+00 +3.3576e+00 -4.0066e-02 -3.1316e+00 +1.2628e+00 -2.4311e+00 +3.6645e+00 +7.8697e-01 +2.8050e-01 -1.1323e+00 -2.8574e+00 +1.4618e+00
199197 +3.876689974e-01 +3.876689974e-01 +3.756766900e+01 +3.756766900e+01 -4.4899e+00 +1.8188e+00 +2.2105e+00 +1.0217e+00 -3.2087e+00 -9.3719e-01 +1.2404e-01 -3.3141e+00 -2.2223e+00 +3.2895e+00 -1.9632e-01 -3.0380e+00 +1.5682e+00 -2.5623e+00 +3.9111e+00 +1.1169e+00 +2.0253e-01 -1.3357e+00 -3.0133e+00 +1.5355e+00
294124 +2.443635814e-01 +2.443635814e-01 +3.742436358e+01 +3.742436358e+01 -4.5242e+00 +1.8285e+00 +2.0857e+00 +1.0217e+00 -3.2473e+00 -9.3229e-01 +1.2434e-01 -3.3141e+00 -2.2223e+00 +3.2872e+00 -1.9632e-01 -3.0404e+00 +1.6073e+00 -2.5623e+00 +3.9110e+00 +1.0112e+00 +1.6346e-01 -1.3355e+00 -3.0917e+00 +1.4766e+00
% function evaluation | noise-free fitness - Fopt (-1.479000000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.895943408e+01 +1.895943408e+01 -1.289405659e+02 -1.289405659e+02 -2.3703e+00 -4.2108e+00 +1.6628e+00 +4.5061e+00 -3.3098e+00 -3.9500e+00 +2.4337e-01 +2.3294e+00 +1.6137e+00 -6.5374e-02 -1.1202e+00 -1.0048e+00 -5.3366e-01 -3.7267e+00 -2.9774e+00 -4.0697e+00 -1.7564e-01 -2.7168e-01 -2.9160e+00 +1.7792e+00
15 +1.296847523e+01 +1.296847523e+01 -1.349315248e+02 -1.349315248e+02 -1.2075e+00 -2.4574e+00 +4.8273e-01 +3.4350e+00 +2.9321e+00 -4.3800e+00 -1.1858e+00 -1.9831e+00 -3.1223e+00 +3.5736e-01 -3.7050e+00 +4.1278e+00 +1.6330e+00 -3.4067e+00 -3.9338e+00 -2.8053e+00 +4.3727e+00 -2.6632e-02 -3.6840e+00 -2.6559e+00
668 +9.799765167e+00 +9.799765167e+00 -1.381002348e+02 -1.381002348e+02 -2.8613e+00 -4.7528e+00 -2.8655e+00 +8.9431e-01 +1.3405e+00 -1.6629e+00 -3.4754e+00 -1.1602e+00 -2.3360e+00 +2.1494e+00 -1.8127e+00 +4.9859e+00 +1.4832e+00 +5.7072e-02 +3.1019e+00 +4.9074e+00 +7.7649e-01 -2.1008e+00 -2.8323e+00 +3.8345e+00
14506 +6.024305246e+00 +6.024305246e+00 -1.418756948e+02 -1.418756948e+02 -1.2385e+00 +1.0651e+00 +1.7034e+00 -1.0594e+00 -4.7343e+00 +3.0665e+00 +1.2620e+00 -1.1886e+00 -1.6139e+00 +2.8352e+00 -4.6183e+00 +3.0010e+00 -1.2741e+00 -2.8716e+00 +1.6301e+00 -7.7918e-01 -2.3678e+00 -3.4904e+00 -2.8352e+00 +3.4268e+00
36418 +3.773548630e+00 +3.773548630e+00 -1.441264514e+02 -1.441264514e+02 -2.4133e+00 -9.1657e-01 +1.3905e-01 -1.0034e+00 -1.8752e+00 +2.3836e+00 -1.6443e+00 -3.5123e+00 -4.6634e+00 +1.8230e+00 -3.6962e+00 +4.1437e+00 +1.4187e-01 -2.1456e+00 +1.7293e+00 +1.6699e+00 -3.5287e+00 -3.0298e+00 -3.8515e+00 +1.6553e+00
51260 +2.290826647e+00 +2.290826647e+00 -1.456091734e+02 -1.456091734e+02 -2.4133e+00 -9.1657e-01 +1.3905e-01 -1.0034e+00 -1.8752e+00 +2.3836e+00 -1.6639e+00 -3.5123e+00 -4.6634e+00 +1.8230e+00 -3.6962e+00 +4.1437e+00 -1.4017e+00 -2.3481e+00 +2.4590e+00 +1.6699e+00 -3.7865e+00 -3.0298e+00 -3.8515e+00 +1.6553e+00
70750 +1.532371275e+00 +1.532371275e+00 -1.463676287e+02 -1.463676287e+02 -1.6980e+00 -2.4501e-01 +1.8427e+00 -2.0198e+00 -2.9951e+00 +1.3056e+00 -1.6443e+00 -1.8184e+00 -4.6634e+00 +1.8230e+00 -3.7011e+00 +3.3716e+00 -1.2741e+00 -2.8716e+00 +1.7296e+00 +1.6700e+00 -3.2053e+00 -2.2666e+00 -3.7707e+00 +2.9548e+00
