% function evaluation | noise-free fitness - Fopt (6.870000000000e+00) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.956673000e+01 +1.956673000e+01 +2.643673000e+01 +2.643673000e+01 -3.2431e+00 +1.8259e+00 +4.4678e+00 -3.1669e+00 +2.0931e+00 +4.1133e+00 +2.7078e+00 +7.4969e-01 +2.4287e+00 -3.3529e+00 -9.0982e-01 +1.4521e+00 +2.9991e+00 +3.5129e+00 +2.5050e+00 +4.4482e+00 -1.0484e-01 +4.0845e+00 +2.9537e+00 +4.6155e-01 -4.5595e+00 -3.4694e+00 -3.9873e+00 +1.5728e+00 -3.4509e+00 +2.7596e+00 +4.3391e+00 +4.4040e+00 -2.6950e-01 +1.9465e+00 -1.7479e+00 -2.5033e+00 +2.5616e+00 -2.5312e+00 -1.7334e+00 +1.4109e+00 -2.0271e-02 -3.4839e+00 -2.4936e+00 +1.5134e+00
4 +1.213856223e+01 +1.213856223e+01 +1.900856223e+01 +1.900856223e+01 -2.9858e+00 -1.0901e+00 +1.3087e+00 +9.7370e-01 -4.8338e+00 +3.5957e+00 -1.5462e+00 +4.1033e+00 -3.3242e+00 +3.3321e+00 -3.2922e+00 -4.4372e-01 +6.5179e-01 +2.7571e+00 -4.6485e+00 -4.5695e+00 -1.7714e+00 -3.6028e+00 -7.6816e-01 -2.1107e+00 +3.5531e+00 +3.0937e+00 +1.5143e+00 +2.5439e+00 -4.9399e+00 -1.8806e+00 -4.1546e+00 +1.2113e+00 -2.1456e+00 -9.4526e-01 +1.5324e+00 -1.7852e+00 +1.3098e+00 +2.6792e+00 +2.7099e+00 -2.3964e+00 -4.9770e+00 +2.0242e-01 -4.3019e+00 -1.5501e+00
22 +9.056080981e+00 +9.056080981e+00 +1.592608098e+01 +1.592608098e+01 +2.2465e+00 +2.3022e+00 -1.6732e-01 -4.0276e+00 -2.5898e+00 -3.4695e+00 +8.9090e-01 +2.7548e+00 -3.8383e+00 +1.1461e-01 +1.1196e+00 -4.5640e-02 +3.0297e-01 +4.2298e+00 -4.7881e+00 +1.3778e+00 +1.9675e-01 -3.9837e-01 +1.9667e+00 -1.9834e+00 +4.8746e+00 -1.9259e+00 +2.0687e+00 -3.3170e+00 +4.9383e+00 -2.1898e+00 +2.5233e-01 +4.6537e+00 +2.2047e+00 +1.3430e+00 -4.1181e+00 -2.9638e+00 -4.8477e+00 -4.5886e+00 +2.2332e+00 +4.4002e+00 +4.0784e+00 +4.5218e+00 +2.8748e+00 +3.2756e+00
132 +6.268188940e+00 +6.268188940e+00 +1.313818894e+01 +1.313818894e+01 +8.2610e-01 +3.6506e+00 +2.3250e+00 -1.3478e+00 -1.0124e+00 -3.7660e+00 +2.8912e+00 +1.8793e+00 -2.0192e+00 +2.6629e+00 -2.9055e+00 +3.9007e+00 +1.0672e+00 +2.9378e+00 -5.9796e-01 -3.9879e-01 -1.2771e+00 +3.2587e+00 -2.6183e-01 -2.8705e+00 +7.9499e-01 +4.7412e-01 -2.8759e+00 -2.0716e+00 -4.4800e+00 -4.7801e+00 -1.4052e+00 +6.6991e-01 -4.0080e+00 +3.3627e+00 -1.3596e+00 +2.2405e+00 -2.3331e-01 +7.8655e-01 -3.5758e+00 -4.2174e+00 +2.3239e+00 -1.1933e+00 +4.4699e+00 +1.2764e+00
258 +3.847542376e+00 +3.847542376e+00 +1.071754238e+01 +1.071754238e+01 +1.2182e+00 +9.2114e-01 +2.1957e+00 -1.8313e+00 +5.7504e-01 +3.1334e-01 +3.1261e+00 -3.7057e+00 +3.9841e+00 +3.8792e+00 +3.1396e+00 +1.2312e+00 +1.9640e-01 -3.7545e+00 -4.4749e+00 +3.8208e-01 +6.2093e-01 +4.1946e+00 +5.8675e-01 -2.6961e+00 -2.6598e+00 -2.3746e+00 +2.1681e+00 +9.8225e-01 +4.2071e-01 -4.9321e+00 +1.1266e+00 +4.1063e+00 -3.1778e+00 +1.6579e+00 -3.2417e+00 -1.2058e+00 -2.2345e-01 -1.4936e+00 +1.8685e+00 +3.1624e+00 -2.3685e+00 +9.0406e-01 -7.5529e-01 -3.8429e+00
1763883 +2.467783116e+00 +2.467783116e+00 +9.337783116e+00 +9.337783116e+00 -3.3493e+00 -2.1921e+00 -4.6263e+00 -3.8681e+00 -4.3741e+00 +3.7480e+00 -9.3124e-01 -4.0953e+00 +4.7642e+00 +4.6382e+00 +4.9221e+00 -8.2057e-02 -3.5806e+00 +3.0968e+00 -3.9128e+00 +1.1467e+00 -3.9713e+00 -8.0399e-01 +3.0355e+00 -6.4354e-01 +1.2094e+00 -1.3769e+00 -3.5006e+00 -1.9238e+00 +3.2536e+00 -8.7719e-01 +3.9675e+00 +8.5970e-01 +1.5405e+00 -1.6228e+00 -3.4441e+00 -4.1938e+00 +4.8729e+00 +2.3017e+00 +1.9438e+00 -3.6348e+00 +4.1324e+00 +4.4042e+00 -2.0605e-02 -3.3303e+00
2515091 +1.526277468e+00 +1.526277468e+00 +8.396277468e+00 +8.396277468e+00 -1.7236e+00 +4.3351e+00 -1.4231e+00 -4.3398e+00 +4.3579e+00 +3.3118e+00 -3.1729e+00 -3.3881e+00 +4.5973e+00 +4.6382e+00 +4.9319e+00 -4.8157e-01 +3.2186e+00 -2.8325e+00 -3.5063e+00 +2.1606e+00 -3.3739e+00 -8.8318e-01 +2.4031e+00 -3.1891e+00 +2.9879e+00 +2.0537e+00 -5.8942e-02 +7.0379e-01 -3.5878e+00 -1.4932e+00 +3.9173e+00 +1.6076e+00 -3.7909e+00 +1.3233e-02 +1.1451e+00 +4.0556e+00 +4.8730e+00 +1.1116e-01 +2.9470e+00 +4.8825e+00 +2.0514e+00 +9.3423e-01 -2.0607e-02 -3.2912e+00
2610104 +9.870561889e-01 +9.870561889e-01 +7.857056189e+00 +7.857056189e+00 -1.7230e+00 +4.3327e+00 -1.4256e+00 -4.3398e+00 +4.3565e+00 +3.3114e+00 -3.1729e+00 -3.3856e+00 +4.5973e+00 +4.6382e+00 +4.9318e+00 -4.8190e-01 +3.2186e+00 -2.8325e+00 -3.5069e+00 +2.1606e+00 -3.3733e+00 -8.8822e-01 +2.4031e+00 -3.1891e+00 +2.9879e+00 +2.0537e+00 -5.8942e-02 +7.0806e-01 -3.5878e+00 -1.4932e+00 +3.9173e+00 +1.6076e+00 -3.7912e+00 +1.0486e-02 +1.1451e+00 +4.0556e+00 +4.8730e+00 +1.1116e-01 +2.9470e+00 +4.8801e+00 +2.0514e+00 +9.3423e-01 -1.9997e-02 -3.2912e+00
% function evaluation | noise-free fitness - Fopt (1.000000000000e-02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.125789658e+01 +1.125789658e+01 +1.126789658e+01 +1.126789658e+01 -8.4746e-01 -4.6048e+00 -1.5238e+00 +2.4256e+00 +2.4886e-01 -4.5707e+00 +2.9939e-01 -4.9645e+00 +9.1661e-01 +2.9202e+00 +1.4524e+00 +3.0236e+00 +2.3464e+00 -7.2388e-01 +1.1127e+00 -4.7948e+00 +3.6469e-01 -5.5384e-02 -3.1361e+00 -3.7989e+00 -1.0625e+00 +4.1053e+00 -3.7963e+00 -1.8032e-02 -2.8312e-01 -5.2580e-01 -3.7562e+00 +2.4174e+00 +4.1598e+00 -4.1760e-01 +1.7051e+00 -8.8586e-01 +4.4235e+00 +7.7718e-01 +4.2181e+00 +3.4027e+00 -1.6740e+00 +1.6192e+00 -1.6962e+00 -1.2556e+00
11 +9.557699455e+00 +9.557699455e+00 +9.567699455e+00 +9.567699455e+00 -4.4726e+00 +2.3346e+00 -3.5672e+00 +1.4506e+00 +4.8564e+00 -3.1636e+00 +3.3101e+00 +3.2422e+00 +7.6589e-01 -8.9854e-01 -1.4674e+00 -2.3129e-01 -2.0455e+00 +3.4362e+00 -4.5129e+00 -1.6135e+00 -3.0867e+00 -1.8794e+00 -2.1866e+00 -4.0181e+00 -1.6873e+00 -1.9314e+00 -2.0168e+00 -3.1456e+00 +3.2302e+00 +2.5016e+00 -2.1876e+00 -2.9166e+00 +2.0490e+00 -1.4904e+00 -1.1361e+00 +3.0851e+00 +1.9634e+00 +2.2955e-01 -1.4115e+00 +2.3213e+00 +2.1550e+00 +1.3561e-01 -8.6949e-01 -3.1802e+00
478 +4.444719557e+00 +4.444719557e+00 +4.454719557e+00 +4.454719557e+00 +1.4150e+00 +3.3861e+00 +2.3160e+00 +3.8210e+00 -4.1757e+00 -2.3022e+00 +2.2631e+00 +9.5840e-01 +4.9136e+00 +1.9337e-01 +2.5908e+00 +3.0773e+00 -2.9110e-01 -3.3067e+00 -2.8042e+00 -3.8221e+00 +3.5796e+00 +3.4444e-01 -1.5516e-01 +1.5879e+00 -1.8522e-01 -2.8388e+00 -3.6402e+00 -4.8625e-01 -2.9336e+00 -1.1229e+00 -4.2112e+00 -3.5001e-01 +2.3746e+00 +7.8470e-02 -3.8571e-01 +2.0299e+00 +1.0983e+00 +2.0374e+00 +3.0136e+00 -3.6105e+00 +3.3955e+00 -1.3815e-01 -6.5701e-01 -9.2369e-01
4295 +3.893469925e+00 +3.893469925e+00 +3.903469925e+00 +3.903469925e+00 -1.9449e+00 +4.0645e+00 -3.6749e+00 -3.5234e-01 -3.8440e+00 +2.6353e+00 +1.9844e+00 -2.7372e+00 -4.3113e+00 -2.6529e+00 +6.2409e-01 -2.1492e+00 +2.1080e+00 +4.8948e+00 -2.6791e+00 -1.3419e+00 +2.7076e+00 +7.7515e-01 -2.5208e+00 +2.0563e+00 +1.3685e+00 +1.2556e+00 -1.1771e+00 +7.0841e-01 +8.1299e-01 -2.2097e+00 +2.2141e+00 +2.6907e+00 -1.5547e+00 +4.9025e+00 -4.9302e+00 -2.7937e+00 +1.8682e+00 -4.4883e+00 +2.5225e+00 +1.7779e+00 +1.2029e+00 +1.9095e-02 +3.4028e-01 +1.5590e+00
2140494 +2.499862835e+00 +2.499862835e+00 +2.509862835e+00 +2.509862835e+00 -4.8110e+00 +9.2006e-01 +4.5409e+00 +4.0057e-01 +3.0420e+00 +2.9246e+00 +4.0319e+00 +4.5698e+00 -1.9035e+00 -2.0624e+00 +2.8363e-01 +4.4863e+00 +4.7611e+00 +4.2538e+00 -2.8947e+00 +4.5154e+00 +1.0667e+00 -4.0333e-01 -2.2804e+00 +4.5055e+00 +1.9056e+00 -2.2086e+00 -4.4108e+00 -4.8786e+00 -3.2605e+00 -6.8305e-02 -1.1988e+00 +4.3389e+00 +2.9613e+00 -3.5405e+00 +3.4962e+00 -3.8255e+00 -5.0516e-01 -3.3504e+00 +1.4531e+00 +3.3737e+00 +3.9458e+00 +4.7595e+00 -2.7048e+00 -3.3117e+00
2358791 +1.507467288e+00 +1.507467288e+00 +1.517467288e+00 +1.517467288e+00 +5.6271e-01 +1.2466e+00 -4.6224e+00 +4.4684e+00 -3.1540e+00 +3.0805e+00 +4.0317e+00 +1.6235e+00 -4.9151e+00 -2.2405e+00 -1.6436e+00 +3.5884e+00 +2.4173e+00 -9.0192e-01 -3.1112e+00 -3.8370e+00 +1.3601e-01 -2.3880e-01 +4.6102e+00 +1.4915e+00 +6.5448e-01 +2.4764e+00 -1.6014e+00 -4.1575e+00 +1.6548e+00 -2.5514e+00 -3.2068e+00 -2.3211e+00 +2.7482e+00 -1.6515e+00 +9.9985e-01 -4.9844e+00 -3.5238e+00 -3.4884e+00 +1.3239e+00 +1.9092e-02 +4.6885e+00 +4.0976e+00 -2.7026e+00 -3.3508e+00
2428282 +9.996207870e-01 +9.996207870e-01 +1.009620787e+00 +1.009620787e+00 +5.6271e-01 +1.2466e+00 -4.6224e+00 +4.4684e+00 -3.1540e+00 +3.0805e+00 +4.0317e+00 +1.6235e+00 -4.9149e+00 -2.2405e+00 -1.6485e+00 +3.5884e+00 +2.4170e+00 -9.2145e-01 -3.1137e+00 -3.8541e+00 +1.3601e-01 -2.4856e-01 +4.6102e+00 +1.4915e+00 +6.5448e-01 +2.4764e+00 -1.6014e+00 -4.1575e+00 +1.6523e+00 -2.5514e+00 -3.2043e+00 -2.3208e+00 +2.7372e+00 -1.6515e+00 +9.9985e-01 -4.9892e+00 -3.5238e+00 -3.4884e+00 +1.3239e+00 +1.9092e-02 +4.6885e+00 +4.0970e+00 -2.7051e+00 -3.3508e+00
2542045 +6.239149267e-01 +6.239149267e-01 +6.339149267e-01 +6.339149267e-01 +5.6271e-01 +1.2466e+00 -4.6236e+00 +4.4684e+00 -3.1540e+00 +3.0805e+00 +4.0317e+00 +1.6235e+00 -4.9198e+00 -2.2392e+00 -1.6503e+00 +3.5885e+00 +2.4173e+00 -9.1184e-01 -3.1137e+00 -3.8565e+00 +1.3601e-01 -2.4795e-01 +4.6102e+00 +1.4915e+00 +6.4480e-01 +2.4758e+00 -1.6014e+00 -4.1572e+00 +1.6548e+00 -2.5563e+00 -3.2043e+00 -2.3207e+00 +2.7482e+00 -1.6515e+00 +1.0097e+00 -4.9892e+00 -3.5237e+00 -3.4884e+00 +1.3239e+00 +1.9092e-02 +4.6885e+00 +4.0970e+00 -2.7051e+00 -3.3508e+00
% function evaluation | noise-free fitness - Fopt (-1.306100000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.613890933e+01 +1.613890933e+01 -1.144710907e+02 -1.144710907e+02 +4.0915e+00 -1.7352e+00 -4.8480e+00 +4.8599e+00 +4.6981e+00 +1.9405e+00 -4.1349e+00 -5.1828e-01 +3.9590e+00 -1.3100e+00 +1.4304e+00 -3.1780e+00 -4.3609e+00 +4.7050e+00 +1.4199e+00 +1.2174e+00 +4.7318e+00 -4.7795e+00 +2.4175e+00 +2.0871e+00 +1.0593e+00 +1.8476e+00 +2.6661e+00 +1.4933e+00 +2.5564e+00 -1.4049e+00 +3.5807e+00 +4.2543e-01 +3.3177e+00 -2.9859e+00 +4.2230e+00 +3.6905e+00 +2.5668e+00 -1.2189e+00 +1.5801e+00 -1.9842e+00 +1.3632e+00 +3.7931e+00 +4.1483e+00 +4.2008e+00
2 +1.532495564e+01 +1.532495564e+01 -1.152850444e+02 -1.152850444e+02 -3.4341e+00 +3.4302e+00 -3.5032e+00 +4.8884e+00 -5.3999e-01 +1.3128e+00 +8.5454e-01 -4.3576e+00 -4.6798e+00 -3.3594e+00 +4.7488e+00 +3.0265e+00 -1.9410e+00 -3.0085e+00 -1.1872e+00 +1.2782e+00 -8.6526e-01 +2.4818e-01 -4.4519e+00 -2.4098e+00 -9.8694e-01 -3.8285e+00 -3.8973e+00 +1.6628e-01 +3.0674e+00 +9.9977e-01 +4.0178e+00 -7.7664e-01 +1.2088e-02 -1.3985e+00 +3.5186e+00 -1.8926e+00 +4.4656e+00 +5.9119e-01 -4.3826e+00 -3.6600e+00 +4.0376e+00 -1.6367e+00 +4.5858e+00 +3.8102e+00
