% function evaluation | noise-free fitness - Fopt (1.491500000000e+002) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.628891421e+004 +5.628891421e+004 +5.643806421e+004 +5.643806421e+004 +2.3590e+000 -2.8388e+000 +3.4960e+000 +1.4272e+000 -9.3251e-001
5 +1.834241832e+004 +1.834241832e+004 +1.849156832e+004 +1.849156832e+004 -4.0763e+000 +1.3609e+000 +9.6155e-001 +4.3924e+000 -1.7605e+000
7 +1.094167477e+004 +1.094167477e+004 +1.109082477e+004 +1.109082477e+004 -3.8058e+000 -5.9881e-002 +1.7098e+000 +3.9160e+000 -1.5296e+000
11 +4.348041625e+003 +4.348041625e+003 +4.497191625e+003 +4.497191625e+003 +5.0800e-001 -2.7492e+000 -1.2799e+000 -4.8014e-001 +2.7130e+000
15 +3.118288936e+002 +3.118288936e+002 +4.609788936e+002 +4.609788936e+002 +3.7811e-002 -1.6761e+000 -8.8640e-001 +1.4668e+000 -4.0436e+000
124 +2.461290001e+002 +2.461290001e+002 +3.952790001e+002 +3.952790001e+002 -1.3268e+000 -1.5746e+000 -6.4873e-001 +1.5503e+000 -4.6304e+000
165 +6.351136348e+001 +6.351136348e+001 +2.126613635e+002 +2.126613635e+002 -4.8033e-001 -1.4532e+000 -1.1818e+000 +2.8490e-001 -3.4597e+000
270 +4.744194254e+001 +4.744194254e+001 +1.965919425e+002 +1.965919425e+002 -4.0537e-001 -1.5334e+000 -6.4714e-001 +8.7511e-001 -3.6929e+000
300 +1.131903633e+001 +1.131903633e+001 +1.604690363e+002 +1.604690363e+002 -2.2509e-001 -5.0838e-001 -3.4010e-001 +1.4127e+000 -3.2058e+000
992 +8.386987322e+000 +8.386987322e+000 +1.575369873e+002 +1.575369873e+002 -1.6604e-002 -4.2913e-001 -3.1057e-001 +1.3990e+000 -3.5069e+000
1032 +6.230214254e+000 +6.230214254e+000 +1.553802143e+002 +1.553802143e+002 -9.1218e-002 -6.3426e-001 -3.1303e-001 +1.3651e+000 -3.4473e+000
1096 +3.217788592e+000 +3.217788592e+000 +1.523677886e+002 +1.523677886e+002 -1.4003e-001 -4.4816e-001 -2.7040e-001 +1.3354e+000 -3.4679e+000
1192 +1.689261166e+000 +1.689261166e+000 +1.508392612e+002 +1.508392612e+002 -1.5888e-001 -5.4274e-001 -2.9049e-001 +1.2289e+000 -3.6306e+000
1624 +7.406395729e-001 +7.406395729e-001 +1.498906396e+002 +1.498906396e+002 -1.7260e-001 -5.9726e-001 -3.8403e-001 +1.2440e+000 -3.5771e+000
3451 +6.204436289e-001 +6.204436289e-001 +1.497704436e+002 +1.497704436e+002 -1.7455e-001 -5.8311e-001 -3.6012e-001 +1.2321e+000 -3.5766e+000
6183 +3.948330601e-001 +3.948330601e-001 +1.495448331e+002 +1.495448331e+002 -1.4114e-001 -5.3707e-001 -2.8489e-001 +1.3368e+000 -3.5046e+000
9135 +2.509659085e-001 +2.509659085e-001 +1.494009659e+002 +1.494009659e+002 -1.2073e-001 -4.9966e-001 -2.1561e-001 +1.4421e+000 -3.3856e+000
13399 +1.581580149e-001 +1.581580149e-001 +1.493081580e+002 +1.493081580e+002 -1.0359e-001 -4.6893e-001 -1.6434e-001 +1.5192e+000 -3.2888e+000
21083 +9.988424867e-002 +9.988424867e-002 +1.492498842e+002 +1.492498842e+002 -9.4732e-002 -4.4408e-001 -1.2270e-001 +1.5849e+000 -3.1955e+000
34248 +6.284920873e-002 +6.284920873e-002 +1.492128492e+002 +1.492128492e+002 -8.6734e-002 -4.2855e-001 -9.2179e-002 +1.6404e+000 -3.1128e+000
40834 +3.977867722e-002 +3.977867722e-002 +1.491897787e+002 +1.491897787e+002 -7.8170e-002 -4.1627e-001 -6.9012e-002 +1.6800e+000 -3.0483e+000
52848 +2.510090918e-002 +2.510090918e-002 +1.491751009e+002 +1.491751009e+002 -7.3133e-002 -4.0646e-001 -5.1189e-002 +1.7143e+000 -2.9900e+000
64074 +1.583969395e-002 +1.583969395e-002 +1.491658397e+002 +1.491658397e+002 -6.9587e-002 -3.9903e-001 -3.6079e-002 +1.7423e+000 -2.9401e+000
73253 +9.982419168e-003 +9.982419168e-003 +1.491599824e+002 +1.491599824e+002 -6.6644e-002 -3.9351e-001 -2.4597e-002 +1.7652e+000 -2.8989e+000
86293 +6.283382189e-003 +6.283382189e-003 +1.491562834e+002 +1.491562834e+002 -6.4223e-002 -3.8834e-001 -1.5370e-002 +1.7841e+000 -2.8639e+000
96109 +3.961183906e-003 +3.961183906e-003 +1.491539612e+002 +1.491539612e+002 -6.1825e-002 -3.8465e-001 -7.9557e-003 +1.7974e+000 -2.8401e+000
101164 +2.470196860e-003 +2.470196860e-003 +1.491524702e+002 +1.491524702e+002 -6.0969e-002 -3.8151e-001 -1.3169e-003 +1.8099e+000 -2.8165e+000
109373 +1.537816246e-003 +1.537816246e-003 +1.491515378e+002 +1.491515378e+002 -5.9809e-002 -3.7915e-001 +3.1563e-003 +1.8188e+000 -2.7973e+000
120606 +9.931786349e-004 +9.931786349e-004 +1.491509932e+002 +1.491509932e+002 -5.8812e-002 -3.7777e-001 +5.7167e-003 +1.8236e+000 -2.7891e+000
133181 +6.299882403e-004 +6.299882403e-004 +1.491506300e+002 +1.491506300e+002 -5.7944e-002 -3.7633e-001 +8.2354e-003 +1.8288e+000 -2.7788e+000
140749 +3.973275721e-004 +3.973275721e-004 +1.491503973e+002 +1.491503973e+002 -5.7444e-002 -3.7516e-001 +1.0537e-002 +1.8332e+000 -2.7701e+000
148821 +2.511698513e-004 +2.511698513e-004 +1.491502512e+002 +1.491502512e+002 -5.6990e-002 -3.7431e-001 +1.2334e-002 +1.8368e+000 -2.7631e+000
162421 +1.577676151e-004 +1.577676151e-004 +1.491501578e+002 +1.491501578e+002 -5.6623e-002 -3.7355e-001 +1.3767e-002 +1.8398e+000 -2.7572e+000
174966 +9.988467207e-005 +9.988467207e-005 +1.491500999e+002 +1.491500999e+002 -5.6292e-002 -3.7299e-001 +1.4852e-002 +1.8417e+000 -2.7532e+000
186516 +6.271379561e-005 +6.271379561e-005 +1.491500627e+002 +1.491500627e+002 -5.6096e-002 -3.7252e-001 +1.5775e-002 +1.8436e+000 -2.7496e+000
197029 +3.980479465e-005 +3.980479465e-005 +1.491500398e+002 +1.491500398e+002 -5.5893e-002 -3.7216e-001 +1.6459e-002 +1.8449e+000 -2.7469e+000
208166 +2.494968155e-005 +2.494968155e-005 +1.491500249e+002 +1.491500249e+002 -5.5766e-002 -3.7190e-001 +1.7059e-002 +1.8461e+000 -2.7446e+000
221954 +1.579517411e-005 +1.579517411e-005 +1.491500158e+002 +1.491500158e+002 -5.5641e-002 -3.7167e-001 +1.7475e-002 +1.8470e+000 -2.7429e+000
