% function evaluation | noise-free fitness - Fopt (-2.098800000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
23577 +9.749881248e+04 +9.749881248e+04 +9.728893248e+04 +9.728893248e+04 -4.7288e+00 +2.3590e+00 -3.9610e+00 -3.5131e+00 +1.2698e+00 +3.9306e+00 -4.6385e+00 -4.0846e+00 +1.1525e+00 +1.6023e+00 +8.8293e-01 +1.6784e+00 +2.6732e+00 +4.1733e-01 -1.8485e+00 -4.3271e+00 -2.8954e+00 +3.1716e+00 -2.4437e+00 +1.8116e+00
35368 +4.993662822e+04 +4.993662822e+04 +4.972674822e+04 +4.972674822e+04 -4.8648e+00 -3.6753e+00 -2.2437e+00 -4.2323e+00 -3.4816e-01 +2.9141e+00 -1.7745e+00 +1.5815e+00 -4.4055e+00 +2.3886e+00 +2.6930e+00 +3.2424e+00 +3.3883e+00 -1.8392e+00 -1.4041e+00 -3.3732e+00 -3.0728e+00 +3.2371e+00 -2.4437e+00 +1.8116e+00
42571 +3.303802652e+04 +3.303802652e+04 +3.282814652e+04 +3.282814652e+04 -2.9981e+00 -3.2323e+00 -7.5663e-01 -1.6944e+00 -1.0611e+00 +1.1952e+00 -3.6186e+00 +4.3654e+00 -5.4574e-01 +1.6023e+00 +8.8293e-01 +1.6759e+00 +2.8988e+00 -2.1873e+00 -1.8485e+00 -4.0124e+00 -3.0507e+00 +3.1497e+00 -2.3183e+00 +1.9664e+00
52875 +1.817757789e+04 +1.817757789e+04 +1.796769789e+04 +1.796769789e+04 +3.6221e+00 +4.7372e+00 -1.8546e-01 +1.6440e+00 +2.8791e+00 +4.2421e+00 +1.6612e+00 -1.5530e+00 -5.4574e-01 +1.6035e+00 +8.8293e-01 +1.6784e+00 +4.5467e+00 -1.5860e+00 -1.2423e+00 -3.5565e+00 -3.0728e+00 +3.2370e+00 -2.4346e+00 +1.9429e+00
58501 +1.569841779e+04 +1.569841779e+04 +1.548853779e+04 +1.548853779e+04 -1.8752e+00 -7.1921e-01 -3.7880e+00 -1.6846e+00 -7.4862e-01 +1.1952e+00 -3.6187e+00 -1.5530e+00 -5.4575e-01 +1.6035e+00 +8.8293e-01 +1.6784e+00 +4.5467e+00 -1.6251e+00 -1.4888e+00 -4.0124e+00 -3.0507e+00 +3.1340e+00 -2.4437e+00 +1.9664e+00
71102 +5.734454968e+03 +5.734454968e+03 +5.524574968e+03 +5.524574968e+03 +3.6221e+00 +4.7372e+00 -1.8546e-01 +1.6440e+00 +2.8791e+00 +4.2421e+00 +1.6612e+00 -1.5530e+00 -5.4574e-01 +1.6035e+00 +8.8293e-01 +1.5342e+00 +4.0217e+00 -1.1710e+00 -1.4041e+00 -3.7971e+00 -3.0825e+00 +3.1326e+00 -2.4346e+00 +1.9429e+00
85449 +2.920094833e+03 +2.920094833e+03 +2.710214833e+03 +2.710214833e+03 -8.8230e-01 +2.3590e+00 -3.9610e+00 +1.5065e+00 +1.2698e+00 +3.9306e+00 +7.5526e-01 +2.6607e-01 -5.4574e-01 +1.6023e+00 +8.8171e-01 +1.6784e+00 +4.0022e+00 -1.1716e+00 -1.4888e+00 -3.7971e+00 -3.0517e+00 +3.0914e+00 -2.3660e+00 +1.9030e+00
92410 +2.360792607e+03 +2.360792607e+03 +2.150912607e+03 +2.150912607e+03 +3.6221e+00 +3.8536e+00 +5.7359e-01 +5.1943e-01 +1.4476e+00 +7.2511e-01 +1.6709e+00 +9.3081e-01 -5.4574e-01 +1.8379e+00 +8.8659e-01 +1.5342e+00 +4.0022e+00 -1.2491e+00 -1.4041e+00 -3.7438e+00 -3.0508e+00 +3.0911e+00 -2.3660e+00 +1.9030e+00
107754 +1.530263768e+03 +1.530263768e+03 +1.320383768e+03 +1.320383768e+03 +3.6221e+00 +4.7372e+00 -1.8546e-01 +1.6440e+00 +2.8793e+00 +4.2421e+00 +1.6612e+00 -2.5402e-01 -9.3601e-01 +2.1558e+00 +8.8292e-01 +1.5342e+00 +4.0022e+00 -1.6251e+00 -1.4888e+00 -3.7255e+00 -3.0825e+00 +3.0914e+00 -2.3770e+00 +1.9078e+00
113403 +9.679545663e+02 +9.679545663e+02 +7.580745663e+02 +7.580745663e+02 -2.9961e+00 +4.8934e+00 -1.8546e-01 +1.6440e+00 +2.8791e+00 +4.2427e+00 +2.8407e+00 -2.5418e-01 -5.4575e-01 +2.3593e+00 +8.8289e-01 +1.5339e+00 +4.0413e+00 -1.3884e+00 -1.4039e+00 -3.7438e+00 -3.0507e+00 +3.0730e+00 -2.3758e+00 +1.9223e+00
127298 +5.953395187e+02 +5.953395187e+02 +3.854595187e+02 +3.854595187e+02 -1.9160e+00 +3.6261e+00 +4.3079e+00 +1.8002e+00 +2.5666e+00 +4.2421e+00 +2.8407e+00 -2.5402e-01 -5.4575e-01 +2.3593e+00 +8.8289e-01 +1.5342e+00 +4.0413e+00 -1.3884e+00 -1.4888e+00 -3.7972e+00 -3.0507e+00 +3.0730e+00 -2.3660e+00 +1.9223e+00
134668 +3.829298784e+02 +3.829298784e+02 +1.730498784e+02 +1.730498784e+02 +4.4617e+00 -5.0528e-01 +4.0464e+00 +1.5338e+00 +2.8791e+00 +1.7470e+00 +1.6612e+00 -3.0299e-01 -9.3601e-01 +2.5912e+00 +8.8293e-01 +1.5342e+00 +3.9611e+00 -1.3712e+00 -1.4888e+00 -3.7916e+00 -3.0517e+00 +3.0730e+00 -2.3660e+00 +1.9223e+00
149052 +2.379831948e+02 +2.379831948e+02 +2.810319476e+01 +2.810319476e+01 +3.6221e+00 +2.2372e+00 +4.8145e+00 +1.6830e+00 +2.5666e+00 +2.9144e+00 +1.6707e+00 +1.7548e-01 -1.1323e+00 +2.8523e+00 +8.8171e-01 +1.5366e+00 +4.0217e+00 -1.4485e+00 -1.5282e+00 -3.7970e+00 -3.0507e+00 +3.0730e+00 -2.3758e+00 +1.9216e+00
156095 +1.395371554e+02 +1.395371554e+02 -7.034284463e+01 -7.034284463e+01 -8.8230e-01 +5.4837e-01 +4.3078e+00 +1.6440e+00 +1.4477e+00 +2.9141e+00 +2.8358e+00 -1.3371e-01 -8.8718e-01 +2.5888e+00 +8.6305e-01 +1.5342e+00 +4.0217e+00 -1.4485e+00 -1.5279e+00 -3.7579e+00 -3.0507e+00 +3.0730e+00 -2.3758e+00 +1.9223e+00
177019 +9.713922650e+01 +9.713922650e+01 -1.127407735e+02 -1.127407735e+02 -5.3828e-01 -5.0528e-01 +4.0440e+00 +2.7618e+00 +1.8014e+00 +2.8360e+00 +2.8358e+00 -2.5402e-01 -1.1707e+00 +2.5888e+00 +8.8171e-01 +1.5342e+00 +3.9828e+00 -1.3884e+00 -1.5578e+00 -3.7846e+00 -3.0532e+00 +3.0621e+00 -2.3770e+00 +1.9223e+00
186709 +4.658189475e+01 +4.658189475e+01 -1.632981052e+02 -1.632981052e+02 +1.4641e+00 +1.1042e+00 +4.0440e+00 +2.7569e+00 +1.8014e+00 +2.9141e+00 +2.2861e+00 -1.3371e-01 -1.1323e+00 +2.5888e+00 +8.8293e-01 +1.5343e+00 +3.9925e+00 -1.4485e+00 -1.5408e+00 -3.7580e+00 -3.0566e+00 +3.0681e+00 -2.3770e+00 +1.9223e+00
198932 +3.810955034e+01 +3.810955034e+01 -1.717704497e+02 -1.717704497e+02 +1.4641e+00 +5.5078e-01 +4.0440e+00 +2.7618e+00 +1.2700e+00 +2.6803e+00 +2.2861e+00 -1.3371e-01 -1.1323e+00 +2.5912e+00 +8.8293e-01 +1.5342e+00 +3.9611e+00 -1.4095e+00 -1.5408e+00 -3.7580e+00 -3.0532e+00 +3.0621e+00 -2.3770e+00 +1.9223e+00
212237 +2.400866655e+01 +2.400866655e+01 -1.858713335e+02 -1.858713335e+02 +1.4641e+00 +5.5078e-01 +4.0440e+00 +2.6446e+00 +1.7990e+00 +2.6803e+00 +2.2861e+00 -1.3371e-01 -1.1323e+00 +2.5912e+00 +8.8293e-01 +1.5342e+00 +3.9611e+00 -1.4095e+00 -1.5408e+00 -3.7677e+00 -3.0614e+00 +3.0681e+00 -2.3770e+00 +1.9223e+00
213740 +1.520612356e+01 +1.520612356e+01 -1.946738764e+02 -1.946738764e+02 +2.5166e-01 +1.1091e+00 +4.0437e+00 +2.6446e+00 +1.7993e+00 +2.6004e+00 +2.2861e+00 -1.2395e-01 -1.1268e+00 +2.5912e+00 +8.8293e-01 +1.5538e+00 +3.9925e+00 -1.4089e+00 -1.5279e+00 -3.7650e+00 -3.0630e+00 +3.0620e+00 -2.3770e+00 +1.9216e+00
227267 +7.783956392e+00 +7.783956392e+00 -2.020960436e+02 -2.020960436e+02 +1.9620e+00 -1.9278e-01 +4.0437e+00 +2.7618e+00 +1.7627e+00 +2.6782e+00 +2.2863e+00 -1.3371e-01 -1.1323e+00 +2.6108e+00 +8.8293e-01 +1.5439e+00 +3.9802e+00 -1.4095e+00 -1.5408e+00 -3.7677e+00 -3.0614e+00 +3.0620e+00 -2.3807e+00 +1.9198e+00
236691 +6.182861018e+00 +6.182861018e+00 -2.036971390e+02 -2.036971390e+02 +1.4641e+00 +5.5078e-01 +4.0464e+00 +2.7618e+00 +1.7984e+00 +2.6806e+00 +2.2861e+00 -1.3371e-01 -1.1319e+00 +2.5912e+00 +8.8045e-01 +1.5390e+00 +3.9802e+00 -1.4192e+00 -1.5279e+00 -3.7653e+00 -3.0630e+00 +3.0621e+00 -2.3807e+00 +1.9201e+00
255135 +3.905423513e+00 +3.905423513e+00 -2.059745765e+02 -2.059745765e+02 +1.4641e+00 +5.5078e-01 +4.0271e+00 +2.6053e+00 +1.8066e+00 +2.6806e+00 +2.2861e+00 -1.3371e-01 -1.1323e+00 +2.5912e+00 +8.9769e-01 +1.5537e+00 +3.9799e+00 -1.4192e+00 -1.5279e+00 -3.7677e+00 -3.0614e+00 +3.0621e+00 -2.3807e+00 +1.9198e+00
269099 +2.344003085e+00 +2.344003085e+00 -2.075359969e+02 -2.075359969e+02 +1.4641e+00 +5.4837e-01 +3.8890e+00 +2.6056e+00 +1.7990e+00 +2.6806e+00 +2.2959e+00 -1.3371e-01 -1.1323e+00 +2.5912e+00 +8.8186e-01 +1.5538e+00 +3.9802e+00 -1.4192e+00 -1.5328e+00 -3.7678e+00 -3.0614e+00 +3.0621e+00 -2.3807e+00 +1.9201e+00
287183 +1.497472127e+00 +1.497472127e+00 -2.083825279e+02 -2.083825279e+02 +1.1978e+00 +5.4837e-01 +3.8891e+00 +2.5223e+00 +1.7990e+00 +2.6806e+00 +2.2861e+00 -9.4728e-02 -1.1323e+00 +2.5912e+00 +8.8289e-01 +1.5538e+00 +3.9802e+00 -1.4192e+00 -1.5328e+00 -3.7677e+00 -3.0614e+00 +3.0633e+00 -2.3807e+00 +1.9198e+00
311418 +9.464153219e-01 +9.464153219e-01 -2.089335847e+02 -2.089335847e+02 +1.4641e+00 +5.5078e-01 +3.7706e+00 +2.5223e+00 +1.8173e+00 +2.6782e+00 +2.3252e+00 -9.4652e-02 -1.1311e+00 +2.6085e+00 +8.8288e-01 +1.5549e+00 +3.9802e+00 -1.4192e+00 -1.5328e+00 -3.7677e+00 -3.0614e+00 +3.0634e+00 -2.3805e+00 +1.9198e+00
340637 +6.277153497e-01 +6.277153497e-01 -2.092522847e+02 -2.092522847e+02 +1.1978e+00 +3.9212e-01 +3.7523e+00 +2.5222e+00 +1.8066e+00 +2.6806e+00 +2.3032e+00 -9.4671e-02 -1.1128e+00 +2.6107e+00 +8.8289e-01 +1.5587e+00 +3.9802e+00 -1.4192e+00 -1.5328e+00 -3.7689e+00 -3.0614e+00 +3.0633e+00 -2.3805e+00 +1.9201e+00
424334 +3.945530964e-01 +3.945530964e-01 -2.094854469e+02 -2.094854469e+02 +1.1965e+00 +4.7025e-01 +3.7516e+00 +2.5009e+00 +1.7978e+00 +2.6855e+00 +2.3252e+00 -8.7289e-02 -1.1115e+00 +2.6009e+00 +8.8293e-01 +1.5574e+00 +3.9778e+00 -1.4192e+00 -1.5335e+00 -3.7689e+00 -3.0615e+00 +3.0634e+00 -2.3804e+00 +1.9200e+00
% function evaluation | noise-free fitness - Fopt (-9.209000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.559726218e+07 +4.559726218e+07 +4.559717009e+07 +4.559717009e+07 +2.7984e+00 +3.3866e+00 +4.7730e+00 +4.2093e+00 +3.9182e+00 +3.6113e+00 +5.2076e-01 -1.3984e+00 +4.2530e+00 +1.5154e+00 +2.6824e+00 +2.2551e+00 +1.9000e+00 -1.1034e+00 +4.3079e+00 +1.2037e+00 +3.3749e+00 +6.4927e-01 -4.6176e+00 +3.0104e+00
2 +2.091736554e+07 +2.091736554e+07 +2.091727345e+07 +2.091727345e+07 +4.1224e+00 +5.8529e-01 -2.3922e+00 -2.8343e+00 -3.0531e-01 -3.3941e+00 -3.9366e-01 -2.2300e+00 +2.8486e+00 -4.9473e+00 -4.5365e+00 +1.7055e+00 -1.9783e+00 +3.1638e+00 +6.1808e-01 -3.3435e+00 -3.9340e+00 +4.6718e+00 -1.9216e+00 -4.9090e+00
10 +7.681440342e+06 +7.681440342e+06 +7.681348252e+06 +7.681348252e+06 +2.0871e+00 -4.7242e+00 -2.0582e+00 -1.3352e+00 -8.3197e-01 -2.3038e+00 -2.0516e+00 -3.2538e+00 -2.4170e+00 +2.7823e+00 -3.5537e+00 -1.8888e+00 -8.7766e-01 -1.0174e+00 +3.4176e+00 -2.9299e-01 -1.9447e+00 +8.8375e-01 +2.8974e+00 -3.5826e+00
34 +4.711375501e+06 +4.711375501e+06 +4.711283411e+06 +4.711283411e+06 -2.2227e+00 +7.8752e-01 +2.2676e+00 -4.2352e+00 +1.4829e+00 +1.5324e+00 +3.5526e+00 -2.5825e+00 +1.7810e+00 +4.2387e+00 +1.6501e+00 -1.8067e+00 +2.9959e-01 +1.6718e+00 +5.6648e-02 -1.5926e+00 -3.8423e+00 +3.1775e+00 +3.3835e+00 -2.9396e+00
67 +3.794197339e+06 +3.794197339e+06 +3.794105249e+06 +3.794105249e+06 -3.2052e+00 -1.0420e+00 +2.3098e+00 +4.0545e+00 -1.6276e+00 +3.2090e+00 +3.1064e+00 +1.0202e+00 -5.2258e-01 -2.9090e+00 -2.5922e+00 +3.7803e+00 +1.5175e+00 -2.1714e+00 -1.7505e+00 +2.3120e+00 -2.4789e+00 +4.6658e+00 +2.4614e+00 -7.9113e-02
159 +1.662412586e+06 +1.662412586e+06 +1.662320496e+06 +1.662320496e+06 -2.1315e+00 +2.9134e+00 +1.6802e+00 -1.3774e+00 +3.9112e+00 +7.0740e-01 +1.7258e+00 -9.3282e-01 +7.2951e-01 +3.6218e+00 +2.6473e+00 +4.2358e+00 +1.1477e+00 +1.6001e+00 +1.7525e+00 +3.0473e+00 -2.6779e+00 +3.4497e+00 +2.4916e+00 -2.1924e+00
2540 +1.521804453e+06 +1.521804453e+06 +1.521712363e+06 +1.521712363e+06 +4.4359e+00 -4.0238e+00 +4.2357e+00 +2.5968e+00 +4.8173e+00 -1.3265e+00 +1.0196e+00 -1.1890e+00 +5.4064e-01 -2.7035e+00 +1.9721e+00 -1.6526e+00 +2.5994e+00 -2.5203e+00 +4.0640e+00 +2.1032e+00 -2.2112e+00 +2.5991e+00 +9.5325e-01 -1.8978e+00
4872 +6.104807597e+05 +6.104807597e+05 +6.103886697e+05 +6.103886697e+05 +3.2684e+00 -6.4261e-01 -3.6982e+00 +1.6824e+00 -3.1332e+00 -4.5335e+00 +2.5380e+00 -5.5142e-01 +1.4636e+00 -2.3890e+00 -4.6703e+00 +7.9715e-01 -2.5686e+00 -1.7891e+00 +2.3009e+00 +2.6942e+00 -3.7489e+00 +4.0958e+00 +2.1954e+00 -1.2007e+00
9811 +3.580368526e+05 +3.580368526e+05 +3.579447626e+05 +3.579447626e+05 -4.1600e+00 +2.7362e+00 +3.5901e+00 +9.6226e-01 -2.5396e-01 +6.2764e-01 +3.8218e+00 +3.2503e-01 -4.1821e+00 -1.0158e+00 +4.4449e+00 -1.4058e+00 +9.2871e-01 +1.4856e+00 +1.0692e+00 +3.6821e-01 -3.9608e+00 +3.3674e+00 +1.6252e+00 -1.1279e+00
21672 +2.000071889e+05 +2.000071889e+05 +1.999150989e+05 +1.999150989e+05 -3.8649e+00 +4.6593e+00 +3.8372e-01 -1.4168e+00 -2.9489e+00 +2.7113e+00 +1.0953e+00 -2.3973e+00 +1.8112e+00 -1.5184e-01 +3.8463e+00 -2.6705e+00 -7.9166e-01 +1.7211e+00 +3.6984e+00 +7.9554e-01 -3.4143e+00 +3.0531e+00 +2.0106e+00 -1.5833e+00
22253 +1.466914116e+05 +1.466914116e+05 +1.465993216e+05 +1.465993216e+05 -4.1587e+00 +1.8982e+00 -4.3258e+00 +4.5046e+00 -4.9733e+00 -3.8454e+00 +1.6100e+00 -3.4087e+00 -1.2279e+00 -7.4523e-01 +3.6391e+00 -4.6492e+00 -3.1126e+00 +5.6341e-01 +3.2318e+00 +3.6821e-01 -3.9608e+00 +3.3869e+00 +1.6240e+00 -1.1279e+00
28372 +9.456543197e+04 +9.456543197e+04 +9.447334197e+04 +9.447334197e+04 +5.6214e-01 +4.1401e+00 +4.2067e+00 +2.9439e+00 -2.2687e-01 -4.1476e+00 -8.0200e-01 +1.5607e+00 +6.7672e-01 +6.9572e-01 +3.8620e+00 -1.3141e-01 -2.2463e-01 +1.7238e+00 +3.4929e+00 +1.1927e+00 -3.7124e+00 +3.8141e+00 +2.0203e+00 -1.2599e+00
32440 +6.199032534e+04 +6.199032534e+04 +6.189823534e+04 +6.189823534e+04 +3.2684e+00 -6.4261e-01 -3.6933e+00 +1.6824e+00 -3.1332e+00 -4.5384e+00 -3.5476e+00 -7.2083e-01 +3.6609e+00 +2.0112e+00 +1.5730e+00 -1.6517e+00 +2.1196e-01 +2.7374e-01 +3.7137e+00 +3.6821e-01 -3.9608e+00 +3.7161e+00 +1.8086e+00 -1.3350e+00
43400 +2.370210045e+04 +2.370210045e+04 +2.361001045e+04 +2.361001045e+04 -4.6518e+00 +3.5150e+00 -1.5732e+00 +4.6858e+00 -3.3949e+00 +2.1892e+00 -4.5540e+00 +4.3334e+00 -2.2334e+00 +2.2159e+00 +3.8463e+00 -2.6708e+00 -1.7752e+00 +2.7374e-01 +3.7137e+00 +3.6821e-01 -3.9608e+00 +3.7161e+00 +1.8086e+00 -1.3350e+00
50252 +1.574313152e+04 +1.574313152e+04 +1.565104152e+04 +1.565104152e+04 +3.2684e+00 +1.1118e+00 +2.9663e+00 +4.2407e+00 -3.6608e-01 -5.5819e-01 -4.6612e+00 +1.8407e+00 -3.7006e+00 +1.3635e+00 +4.7519e+00 -9.9261e-01 -2.6633e+00 +6.5852e-01 +3.7197e+00 +7.3759e-01 -3.7541e+00 +3.7161e+00 +1.8086e+00 -1.3350e+00
61662 +9.209322922e+03 +9.209322922e+03 +9.117232922e+03 +9.117232922e+03 +3.2684e+00 +1.8982e+00 -4.3258e+00 +6.4976e-01 -2.6387e-01 +6.2764e-01 -2.3852e+00 +1.5944e+00 -7.5903e-01 +1.2515e+00 +4.1155e+00 -1.7678e+00 -2.9646e+00 +6.5852e-01 +3.6984e+00 +7.3879e-01 -3.9608e+00 +3.7161e+00 +1.8135e+00 -1.3350e+00
70854 +5.797364462e+03 +5.797364462e+03 +5.705274462e+03 +5.705274462e+03 +3.2684e+00 -1.6833e+00 -3.0686e+00 -3.9178e+00 -9.5516e-02 -2.9466e+00 -9.1015e-01 +2.5529e+00 -1.0715e+00 +1.2912e+00 +4.0763e+00 -1.7287e+00 -2.2564e+00 +6.2555e-01 +3.7137e+00 +7.3864e-01 -3.7124e+00 +3.7161e+00 +1.8086e+00 -1.3318e+00
78094 +3.846542379e+03 +3.846542379e+03 +3.754452379e+03 +3.754452379e+03 -4.6033e+00 -7.5260e-01 +9.5120e-01 -4.2328e+00 -1.3431e+00 -1.0537e+00 -9.1045e-01 +9.4788e-01 -1.0715e+00 +1.2515e+00 +4.1155e+00 -1.7678e+00 -1.9256e+00 +6.5850e-01 +3.7197e+00 +8.0043e-01 -3.8366e+00 +3.7161e+00 +1.8086e+00 -1.3350e+00
86973 +2.245180298e+03 +2.245180298e+03 +2.153090298e+03 +2.153090298e+03 +2.5366e+00 +2.4096e+00 -5.8612e-01 +2.3146e-01 -8.9144e-01 -1.8001e+00 -1.3805e+00 +1.6257e+00 +1.4831e+00 +1.2515e+00 +4.1155e+00 -1.7287e+00 -2.0150e+00 +6.5852e-01 +3.8379e+00 +7.5944e-01 -3.8363e+00 +3.7161e+00 +1.8086e+00 -1.3570e+00
92598 +1.434085737e+03 +1.434085737e+03 +1.341995737e+03 +1.341995737e+03 +3.2684e+00 -1.6833e+00 +1.9314e+00 -3.9178e+00 -9.5516e-02 -2.9466e+00 +1.1476e+00 +9.4788e-01 -6.8091e-01 +1.2613e+00 +3.4047e+00 -1.7287e+00 -2.0931e+00 +6.2616e-01 +3.7197e+00 +7.3271e-01 -3.8363e+00 +3.6380e+00 +1.8086e+00 -1.3546e+00
104749 +9.031075689e+02 +9.031075689e+02 +8.110175689e+02 +8.110175689e+02 +3.2684e+00 -1.6833e+00 -2.7561e+00 -3.9178e+00 -8.5750e-02 -2.9100e+00 -9.1015e-01 +1.7856e+00 +6.6694e-01 +1.2515e+00 +4.1155e+00 -1.7287e+00 -2.0931e+00 +6.2616e-01 +3.7197e+00 +7.3271e-01 -3.8363e+00 +3.6380e+00 +1.8086e+00 -1.3546e+00
118835 +5.691761081e+02 +5.691761081e+02 +4.770861081e+02 +4.770861081e+02 +3.2684e+00 +3.4093e+00 -1.3615e+00 -3.9165e+00 -9.5516e-02 -2.6239e+00 -9.1015e-01 +1.5609e+00 +6.6756e-01 +1.7216e+00 +3.8365e+00 -1.7336e+00 -1.9368e+00 +6.4876e-01 +3.7301e+00 +7.3819e-01 -3.8366e+00 +3.6575e+00 +1.8086e+00 -1.3609e+00
134615 +3.854827975e+02 +3.854827975e+02 +2.933927975e+02 +2.933927975e+02 -2.1518e+00 +1.0150e+00 +2.3889e+00 -3.9178e+00 -9.5516e-02 -3.5272e+00 -9.1015e-01 +1.0766e+00 +6.7670e-01 +1.5653e+00 +3.8463e+00 -1.8068e+00 -2.0931e+00 +6.2616e-01 +3.7197e+00 +7.3271e-01 -3.8363e+00 +3.6600e+00 +1.8086e+00 -1.3612e+00
144662 +2.464047065e+02 +2.464047065e+02 +1.543147065e+02 +1.543147065e+02 +3.2684e+00 +4.8738e+00 -2.6228e+00 -3.3957e+00 -2.2709e-01 -3.7853e+00 -1.2768e-01 +9.4788e-01 +6.2782e-01 +1.7216e+00 +3.8463e+00 -1.7287e+00 -2.0931e+00 +6.2616e-01 +3.7197e+00 +7.3271e-01 -3.8461e+00 +3.6575e+00 +1.8086e+00 -1.3609e+00
