% function evaluation | noise-free fitness - Fopt (1.026100000000e+002) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.118043468e+001 +8.118043468e+001 +1.837904347e+002 +1.837904347e+002 -3.1598e+000 -1.9038e+000 +3.4331e+000
3 +5.601386333e+001 +5.601386333e+001 +1.586238633e+002 +1.586238633e+002 +5.7596e-001 +2.5096e+000 +4.5693e-001
12 +2.734910422e+001 +2.734910422e+001 +1.299591042e+002 +1.299591042e+002 +7.3793e-001 +4.4685e+000 -2.6938e+000
27 +2.457579701e+001 +2.457579701e+001 +1.271857970e+002 +1.271857970e+002 -9.5387e-001 +1.7099e+000 -1.4742e+000
209 +1.434219583e+001 +1.434219583e+001 +1.169521958e+002 +1.169521958e+002 -3.0742e+000 +8.9952e-001 -3.4191e+000
1089 +7.559145950e+000 +7.559145950e+000 +1.101691459e+002 +1.101691459e+002 -3.2089e+000 +1.4521e+000 -8.4483e-001
1324 +5.717303651e+000 +5.717303651e+000 +1.083273037e+002 +1.083273037e+002 -2.4782e+000 +1.3913e+000 -3.2807e+000
8128 +3.823608964e+000 +3.823608964e+000 +1.064336090e+002 +1.064336090e+002 -1.9171e+000 +2.7875e+000 -2.0057e+000
% function evaluation | noise-free fitness - Fopt (9.330000000000e+001) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +9.285431515e+001 +9.285431515e+001 +1.861543152e+002 +1.861543152e+002 -7.1719e-001 -3.1783e+000 +3.9805e+000
2 +3.307977395e+001 +3.307977395e+001 +1.263797740e+002 +1.263797740e+002 +2.3359e+000 -7.9837e-002 -9.1942e-001
37 +2.242484865e+001 +2.242484865e+001 +1.157248486e+002 +1.157248486e+002 +4.0644e+000 +8.7494e-002 -2.2746e+000
68 +1.276037631e+001 +1.276037631e+001 +1.060603763e+002 +1.060603763e+002 -1.9678e+000 -4.2955e-001 +9.2379e-001
1193 +9.039676425e+000 +9.039676425e+000 +1.023396764e+002 +1.023396764e+002 +5.3841e-001 +3.2745e+000 -2.4845e+000
2235 +5.706738224e+000 +5.706738224e+000 +9.900673822e+001 +9.900673822e+001 +1.0157e+000 +2.5791e+000 -2.3221e+000
9701 +3.887374452e+000 +3.887374452e+000 +9.718737445e+001 +9.718737445e+001 +1.6444e+000 +2.1545e+000 -2.8027e+000
% function evaluation | noise-free fitness - Fopt (1.364000000000e+001) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.197489706e+001 +6.197489706e+001 +7.561489706e+001 +7.561489706e+001 -2.2909e+000 +4.9981e-001 -2.1930e+000
10 +1.860935166e+001 +1.860935166e+001 +3.224935166e+001 +3.224935166e+001 -2.6493e+000 -1.0453e+000 -4.5214e+000
