% function evaluation | noise-free fitness - Fopt (1.491500000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.768315718e+06 +1.768315718e+06 +1.768464868e+06 +1.768464868e+06 +3.5689e+00 +1.3849e+00 +4.6291e+00 -3.7211e+00 -9.1050e-01 +2.7225e+00 -1.1721e+00 +7.6279e-01 -4.6699e+00 -4.5300e+00 -3.5897e+00 -2.6526e+00 -3.5677e+00 -3.7254e+00 -8.8928e-02 -4.4964e+00 -1.4544e+00 -4.7247e+00 -1.6556e+00 +4.5075e+00 -2.3495e+00 +1.8487e+00 -6.3818e-01 -8.5377e-01 +1.0078e+00 -4.1480e+00 +5.8897e-02 -3.6679e+00 -1.7745e+00 -3.1027e+00 +1.4934e+00 -2.1265e+00 +4.9406e+00 -4.4475e+00 +4.6207e+00 +3.2657e+00 -2.6601e+00 -1.2408e-01 +3.3326e+00 -1.7130e+00
3 +9.788306484e+05 +9.788306484e+05 +9.789797984e+05 +9.789797984e+05 -4.6256e+00 -1.5101e+00 +2.2495e+00 +3.5944e+00 -3.5100e+00 +1.9327e-01 +4.4285e+00 -6.5228e-01 +1.2058e+00 -1.4706e+00 -3.1720e+00 -1.4394e+00 -3.2846e+00 +1.7072e+00 -4.3955e+00 -1.4970e+00 -3.9416e+00 +9.7977e-01 +2.7419e-02 -1.8187e+00 +6.4028e-01 +2.3228e+00 +1.2341e-01 -3.9930e+00 +1.7194e+00 +2.8320e+00 -2.4217e+00 -1.4898e+00 -2.8113e+00 +4.3699e+00 +2.4772e+00 +2.3259e+00 -1.0207e+00 -1.4865e-01 +1.2418e-01 -5.4847e-02 -8.4149e-01 +3.9770e+00 +6.6296e-01 +1.7215e+00
147 +6.136636199e+05 +6.136636199e+05 +6.138127699e+05 +6.138127699e+05 +1.3348e+00 +4.7615e+00 -1.2085e+00 -3.6314e+00 -4.3346e+00 -8.1196e-01 -3.8408e+00 -4.8716e+00 -4.1158e+00 -3.8505e+00 -3.9435e+00 +6.1795e-01 -2.7220e-01 -1.7905e-01 +1.7336e+00 -3.7723e+00 +3.6753e-01 -2.7960e+00 +8.4253e-01 -4.3290e+00 -1.3727e+00 +8.1980e-01 -5.2887e-01 -6.6209e-01 +3.4548e+00 -4.6965e+00 +8.1511e-01 +2.7786e-01 -3.1847e+00 -4.5992e+00 +9.0520e-01 -4.6735e+00 -1.3103e+00 -3.5971e+00 -4.9671e+00 -3.2062e+00 -1.8016e+00 +3.1602e+00 +9.8453e-01 -2.0466e+00
376 +3.300511501e+05 +3.300511501e+05 +3.302003001e+05 +3.302003001e+05 -4.3904e+00 -3.6086e+00 +2.1572e-01 +1.5219e-01 -4.4662e+00 -3.3604e+00 -2.6618e-02 +3.0867e+00 +2.6951e+00 -2.4567e+00 -4.4359e-01 -2.8885e+00 +3.3477e+00 +2.0703e+00 -2.9584e+00 +2.7236e-01 +6.6822e-01 -3.5415e+00 +1.1874e+00 +8.1549e-01 +1.8158e+00 +3.2220e+00 +2.9901e-01 +9.3729e-01 -4.4592e+00 -1.6114e+00 -7.9567e-02 -1.3211e+00 -1.9734e+00 +6.2810e-01 +1.5332e-01 +5.7970e-03 +3.0847e+00 -1.1336e+00 -2.0677e+00 +9.4356e-01 -3.9662e-01 -1.4689e+00 -2.6123e+00 +4.2499e+00
4338 +1.791808344e+05 +1.791808344e+05 +1.793299844e+05 +1.793299844e+05 +1.3088e+00 -8.4479e-01 +1.4941e+00 -7.2798e-01 -3.1666e+00 -4.1836e-01 -6.3101e-02 +2.7755e+00 +3.0665e+00 +7.3161e-02 -2.8960e+00 -4.0580e+00 +4.9513e+00 +1.8526e+00 -1.7764e+00 -4.2662e+00 -1.4169e+00 -2.2578e-01 -4.7689e+00 -4.6951e+00 -4.9968e+00 -2.4048e+00 -4.1308e+00 -3.3027e+00 -9.6549e-01 +7.1000e-01 -1.6568e-01 -6.8972e-01 -3.4269e-01 -3.3250e+00 -4.2119e+00 -2.2724e+00 -2.5056e+00 -1.5085e+00 -2.5310e+00 +1.5393e+00 -2.6073e+00 -2.1285e+00 -1.5367e+00 -1.3510e+00
10948 +1.499318435e+05 +1.499318435e+05 +1.500809935e+05 +1.500809935e+05 +1.3088e+00 -8.4479e-01 +1.4941e+00 -7.2798e-01 -3.1666e+00 -4.1836e-01 -6.3101e-02 +2.7755e+00 +3.0665e+00 +7.3161e-02 -2.8960e+00 -4.0580e+00 +4.9513e+00 +1.8526e+00 -1.7764e+00 -4.2662e+00 -1.4169e+00 -2.2578e-01 -4.7689e+00 -4.6951e+00 -4.9968e+00 -2.4048e+00 -4.1308e+00 -3.3027e+00 -9.6549e-01 +7.1000e-01 -1.6568e-01 -6.8972e-01 -3.4269e-01 -3.3250e+00 -1.4735e+00 +1.1288e-01 +4.0949e+00 -1.9564e+00 -4.8751e+00 +8.0046e-01 -2.6073e+00 -2.1285e+00 -1.5367e+00 -1.3510e+00
30344 +9.964799167e+04 +9.964799167e+04 +9.979714167e+04 +9.979714167e+04 +1.3088e+00 -8.4479e-01 +1.4941e+00 -7.2798e-01 -3.1666e+00 -4.1836e-01 -4.7117e+00 -1.5256e+00 -2.2947e+00 -2.5397e+00 -1.0583e+00 -5.0074e-02 +1.8819e+00 -2.2734e+00 -3.4627e+00 -3.0917e+00 +3.3882e-02 +1.6163e+00 -4.7689e+00 -4.6951e+00 -4.9968e+00 -2.4048e+00 -4.1308e+00 -3.3027e+00 -9.6549e-01 +7.1000e-01 -1.6568e-01 -6.8972e-01 -3.4269e-01 -3.3251e+00 -4.2119e+00 -2.2724e+00 -2.5056e+00 -1.5085e+00 -2.5310e+00 +1.5393e+00 -2.9198e+00 -2.1285e+00 -1.6587e+00 -4.9286e+00
37227 +6.089808157e+04 +6.089808157e+04 +6.104723157e+04 +6.104723157e+04 -2.8651e+00 +1.9072e+00 +1.3467e+00 +1.4455e+00 -3.8943e+00 -4.8679e+00 -1.5033e+00 +9.2596e-01 -3.4349e+00 -1.5994e+00 -4.1045e+00 +1.7105e-01 -1.3164e-01 -2.0854e+00 -3.8060e+00 -1.0486e+00 +1.1626e+00 +1.9924e+00 -1.7765e+00 -4.7481e+00 -2.3516e-01 -1.0829e+00 -1.9736e+00 -3.5237e+00 -1.4146e-01 -1.4658e+00 -9.7189e-01 -8.3069e-01 -9.7237e-01 -4.9004e+00 -2.3440e+00 -4.8678e+00 -1.4052e-01 -6.3068e-01 -8.7086e-01 +1.2318e+00 -6.4417e-01 -2.3543e+00 -2.2671e+00 -4.0122e+00
43747 +3.294609006e+04 +3.294609006e+04 +3.309524006e+04 +3.309524006e+04 -2.0288e+00 -8.4479e-01 +1.4941e+00 -7.2798e-01 -3.1666e+00 -6.4583e-01 -1.2276e+00 -3.0164e-01 -1.2377e+00 +5.6177e-01 -7.5936e-01 +1.7105e-01 -2.8789e-01 -2.0854e+00 -3.8060e+00 -1.0486e+00 +1.1626e+00 +1.9924e+00 -1.7765e+00 -4.7481e+00 -2.3516e-01 -1.0829e+00 -1.9736e+00 -3.5237e+00 -1.4146e-01 -1.4658e+00 -9.7189e-01 -8.3069e-01 -9.7237e-01 -4.9004e+00 -2.3440e+00 -4.8678e+00 -1.4052e-01 -1.7382e+00 -3.5341e+00 +9.4356e-01 -3.9662e-01 -1.4689e+00 -2.6123e+00 -4.2074e+00
60585 +2.476422041e+04 +2.476422041e+04 +2.491337041e+04 +2.491337041e+04 -1.1106e+00 -3.5994e-01 -7.1796e-01 +1.6611e+00 -2.6843e+00 -2.7817e+00 -3.2283e-01 -3.3693e+00 -4.4385e-01 +1.1909e+00 -4.0113e+00 +1.0538e+00 +1.0486e+00 -2.0488e+00 -1.7764e+00 -1.7662e+00 -1.4169e+00 +2.2870e+00 -2.7152e+00 -2.0371e+00 -3.6453e+00 -2.1599e+00 -7.4697e-01 -2.2843e+00 -1.4146e-01 -1.4707e+00 -1.6568e-01 -6.8972e-01 -3.4269e-01 -3.3250e+00 -4.2119e+00 -2.2724e+00 +7.9872e-01 -2.6536e+00 -4.9464e+00 -3.3819e+00 -2.9313e+00 -3.3291e+00 -2.9435e+00 +1.5390e+00
