% f evaluations | g evaluations | best noise-free fitness - Fopt (-5.235000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +1.074822368e+01 -4.160177632e+01 -4.160177632e+01 -4.5508e+00 +4.3353e+00 +7.6994e-01
5 0 +4.343496277e+00 -4.800650372e+01 -4.800650372e+01 -3.1899e+00 +1.5302e+00 +4.5297e-01
24 0 +2.892020096e+00 -4.945797990e+01 -4.945797990e+01 -2.8059e+00 +9.4389e-01 +1.8758e+00
48 0 +1.336112535e+00 -5.101388747e+01 -5.101388747e+01 +1.5917e-01 -6.1627e-01 +3.4683e+00
78 0 +3.686188613e-01 -5.198138114e+01 -5.198138114e+01 -1.0226e+00 -6.0129e-01 +2.7320e+00
519 0 +1.327772283e-01 -5.221722277e+01 -5.221722277e+01 -1.0336e+00 -1.6132e+00 +2.3331e+00
568 0 +7.365964437e-02 -5.227634036e+01 -5.227634036e+01 -9.8341e-01 -1.1621e+00 +2.9186e+00
569 0 +3.634709935e-02 -5.231365290e+01 -5.231365290e+01 -9.5992e-01 -1.1317e+00 +2.8353e+00
585 0 +9.149423919e-03 -5.234085058e+01 -5.234085058e+01 -8.0201e-01 -1.3025e+00 +2.3507e+00
629 0 +8.959435560e-03 -5.234104056e+01 -5.234104056e+01 -7.9890e-01 -1.2998e+00 +2.3510e+00
635 0 +8.753686439e-03 -5.234124631e+01 -5.234124631e+01 -7.8810e-01 -1.2822e+00 +2.3529e+00
640 0 +8.619461514e-03 -5.234138054e+01 -5.234138054e+01 -7.9453e-01 -1.2882e+00 +2.3527e+00
755 0 +8.209996165e-03 -5.234179000e+01 -5.234179000e+01 -7.9372e-01 -1.2873e+00 +2.3558e+00
1001 0 +8.049278424e-03 -5.234195072e+01 -5.234195072e+01 -7.9373e-01 -1.2873e+00 +2.3586e+00
1218 0 +7.910578719e-03 -5.234208942e+01 -5.234208942e+01 -7.9371e-01 -1.2850e+00 +2.3581e+00
1485 0 +7.741042863e-03 -5.234225896e+01 -5.234225896e+01 -7.9340e-01 -1.2839e+00 +2.3603e+00
2764 0 +7.453502798e-03 -5.234254650e+01 -5.234254650e+01 -7.9448e-01 -1.2837e+00 +2.3641e+00
2765 0 +7.137485208e-03 -5.234286251e+01 -5.234286251e+01 -7.9630e-01 -1.2838e+00 +2.3647e+00
2863 0 +6.810115002e-03 -5.234318988e+01 -5.234318988e+01 -8.4740e-01 -1.2838e+00 +2.4404e+00
3064 0 +1.525903316e-03 -5.234847410e+01 -5.234847410e+01 -8.3711e-01 -1.2837e+00 +2.4371e+00
3632 0 +1.198469774e-03 -5.234880153e+01 -5.234880153e+01 -8.4440e-01 -1.2838e+00 +2.4492e+00
3646 0 +6.398525652e-04 -5.234936015e+01 -5.234936015e+01 -8.6778e-01 -1.2840e+00 +2.4914e+00
5197 0 +5.842840108e-04 -5.234941572e+01 -5.234941572e+01 -8.6769e-01 -1.2840e+00 +2.4914e+00
5286 0 +5.192505964e-04 -5.234948075e+01 -5.234948075e+01 -8.6778e-01 -1.2840e+00 +2.4918e+00
5392 0 +4.704003085e-04 -5.234952960e+01 -5.234952960e+01 -8.6778e-01 -1.2848e+00 +2.4914e+00
5408 0 +4.235339443e-04 -5.234957647e+01 -5.234957647e+01 -8.6725e-01 -1.2840e+00 +2.4914e+00
5627 0 +4.142103734e-04 -5.234958579e+01 -5.234958579e+01 -8.6698e-01 -1.2840e+00 +2.4910e+00
6538 0 +3.978691586e-04 -5.234960213e+01 -5.234960213e+01 -8.6668e-01 -1.2836e+00 +2.4909e+00
6562 0 +3.819313897e-04 -5.234961807e+01 -5.234961807e+01 -8.6624e-01 -1.2833e+00 +2.4905e+00
7816 0 +3.761024373e-04 -5.234962390e+01 -5.234962390e+01 -8.6578e-01 -1.2831e+00 +2.4899e+00
14132 0 +3.713979935e-04 -5.234962860e+01 -5.234962860e+01 -8.6581e-01 -1.2830e+00 +2.4898e+00
28949 0 +3.584135169e-04 -5.234964159e+01 -5.234964159e+01 -8.6573e-01 -1.2826e+00 +2.4903e+00
30567 0 +3.546647094e-04 -5.234964534e+01 -5.234964534e+01 -8.6572e-01 -1.2824e+00 +2.4903e+00
33245 0 +3.447780141e-04 -5.234965522e+01 -5.234965522e+01 -8.6559e-01 -1.2821e+00 +2.4905e+00
34545 0 +3.375687446e-04 -5.234966243e+01 -5.234966243e+01 -8.6546e-01 -1.2818e+00 +2.4907e+00
