% function evaluation | noise-free fitness - Fopt (1.000000000000e+003) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.485065385e+002 +6.485065385e+002 +1.648506538e+003 +1.648506538e+003 +4.7048e+000 -4.4358e+000 -2.7690e+000 -2.7014e+000 -1.7564e+000 +1.7176e+000 -1.2784e+000 +2.4650e+000 +3.7751e+000 +3.8813e+000
8 +4.106681963e+002 +4.106681963e+002 +1.410668196e+003 +1.410668196e+003 +3.8385e+000 +2.6932e+000 -1.3519e+000 -1.0398e-001 -3.3729e+000 -3.0973e+000 -1.7553e+000 +4.5378e+000 +1.1157e+000 -3.4088e+000
10 +3.038278102e+002 +3.038278102e+002 +1.303827810e+003 +1.303827810e+003 +1.1322e+000 +8.8626e-001 -3.1169e+000 +3.2684e+000 -2.7455e+000 -1.4373e+000 -6.4803e-001 +4.5232e+000 +1.4622e-001 -3.1490e+000
46 +2.457834366e+002 +2.457834366e+002 +1.245783437e+003 +1.245783437e+003 -3.1662e+000 +3.4871e-001 +5.0000e+000 +2.4452e+000 -1.9342e+000 -3.0400e+000 -3.6025e+000 +5.4870e-002 -1.8188e-001 +1.6897e+000
102 +1.443763588e+002 +1.443763588e+002 +1.144376359e+003 +1.144376359e+003 -3.7646e+000 +4.9666e+000 +2.1700e+000 +2.9063e+000 +1.7991e+000 -5.0000e+000 -1.3845e+000 -3.3998e-001 -1.0327e+000 +1.7998e-001
377 +9.460623892e+001 +9.460623892e+001 +1.094606239e+003 +1.094606239e+003 -3.8725e+000 +2.6429e+000 +1.3273e+000 +2.7004e+000 +1.7220e+000 -4.9907e+000 -1.3838e+000 +1.8976e-001 -1.7062e+000 -1.2631e+000
2184 +5.315154127e+001 +5.315154127e+001 +1.053151541e+003 +1.053151541e+003 -2.5268e+000 +2.3553e+000 +2.9495e+000 +2.8273e+000 +1.0462e+000 -4.9250e+000 -6.6464e-001 -8.4103e-002 -1.8497e+000 -1.4268e+000
9161 +3.762636192e+001 +3.762636192e+001 +1.037626362e+003 +1.037626362e+003 -2.6683e+000 +2.6545e+000 +3.0090e+000 +2.5982e+000 +1.0374e+000 -5.0000e+000 -1.8260e+000 -1.0164e-001 -2.4384e+000 -9.1369e-001
26383 +2.511058058e+001 +2.511058058e+001 +1.025110581e+003 +1.025110581e+003 -2.7167e+000 +2.6536e+000 +3.1023e+000 +2.5751e+000 +1.0520e+000 -4.9978e+000 -1.7740e+000 -1.2593e-001 -2.4790e+000 -9.5894e-001
% function evaluation | noise-free fitness - Fopt (7.003000000000e+001) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +7.424355708e+002 +7.424355708e+002 +8.124655708e+002 +8.124655708e+002 -3.6444e-001 +4.4369e+000 -3.0680e+000 -2.6052e+000 -3.5490e+000 -1.0714e+000 +3.1119e+000 +2.9237e+000 -2.6412e+000 -9.0901e-001
3 +4.613807089e+002 +4.613807089e+002 +5.314107089e+002 +5.314107089e+002 -2.3286e+000 -1.3919e+000 -4.3134e+000 -4.4766e+000 +4.2143e+000 -3.5398e+000 -4.2640e+000 +4.3475e+000 -1.3102e-001 +2.5812e+000
7 +2.801700704e+002 +2.801700704e+002 +3.502000704e+002 +3.502000704e+002 +1.3780e+000 -1.5557e+000 -1.4636e+000 -3.4783e-001 -3.1341e+000 -3.3528e+000 -1.4679e+000 -3.3544e+000 -3.3374e+000 -9.7562e-001
129 +2.209530487e+002 +2.209530487e+002 +2.909830487e+002 +2.909830487e+002 -5.0000e+000 -4.9694e-001 -4.2799e+000 +2.7197e-001 -5.0000e+000 -3.3487e+000 -9.1164e-002 -5.1246e-001 -2.5006e+000 -2.2509e+000
265 +1.438698771e+002 +1.438698771e+002 +2.138998771e+002 +2.138998771e+002 -2.2923e+000 -2.4605e+000 -4.7666e+000 -2.0666e+000 -9.5888e-001 -2.9887e+000 -3.2403e+000 +3.9842e+000 -4.4494e+000 -2.0314e+000
611 +8.967244198e+001 +8.967244198e+001 +1.597024420e+002 +1.597024420e+002 -1.7439e+000 -9.9148e-001 -5.0000e+000 -1.9158e+000 -1.0047e+000 -3.0343e+000 -7.7258e-001 +2.4299e+000 -3.8414e+000 +5.8702e-001
1125 +6.063064975e+001 +6.063064975e+001 +1.306606498e+002 +1.306606498e+002 -1.3529e+000 -2.2773e+000 -4.3885e+000 -2.3139e+000 -2.8890e-001 -3.9822e+000 -1.1090e-001 +2.6778e+000 -4.4453e+000 +6.3531e-001
1740 +3.702771894e+001 +3.702771894e+001 +1.070577189e+002 +1.070577189e+002 -4.9492e-001 -2.7469e+000 -4.5784e+000 -3.5780e+000 +2.4197e-001 -3.9793e+000 -6.6056e-001 +2.8101e+000 -4.6154e+000 +6.5991e-001
