% function evaluation | noise-free fitness - Fopt (1.491500000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
3247 +5.859196372e+02 +5.859196372e+02 +7.350696372e+02 +1.491500000e+02 +1.9461e-01 +2.1569e-02 +2.2720e-01 +1.5934e+00 -4.2629e+00 -1.1608e+00 -1.1960e+00 -2.2948e+00 -4.2742e-01 -1.0674e+00 -3.2497e+00 -7.5896e-03 +1.2816e+00 -1.3712e+00 -2.0985e+00 -1.3569e+00 -9.0860e-01 -1.4153e-01 -2.9963e+00 -3.5655e+00
4004 +3.409267450e+02 +3.409267450e+02 +4.900767450e+02 +1.491500000e+02 +1.1829e-01 +2.1569e-02 +2.2720e-01 +1.5934e+00 -3.4731e+00 -1.2912e+00 -1.1960e+00 -2.2948e+00 -4.2742e-01 -7.6391e-01 -2.4963e+00 -7.5896e-03 +1.2816e+00 -1.3712e+00 -2.0985e+00 -1.3569e+00 -9.0860e-01 -1.4153e-01 -2.9963e+00 -3.8287e+00
4564 +2.143528680e+02 +2.143528680e+02 +3.635028680e+02 +1.491500000e+02 +1.1829e-01 +2.1569e-02 +2.2720e-01 +1.5934e+00 -2.8025e+00 -1.2912e+00 -1.1960e+00 -1.7359e+00 -4.2742e-01 -6.1457e-01 -2.4963e+00 -7.5896e-03 +1.2816e+00 -1.3712e+00 -1.9657e+00 -1.3569e+00 -9.0860e-01 -1.4153e-01 -2.9963e+00 -3.8287e+00
5140 +1.470634666e+02 +1.470634666e+02 +2.962134666e+02 +1.491500000e+02 +1.1829e-01 +2.1569e-02 +2.2720e-01 +1.9631e+00 -2.8025e+00 -1.2912e+00 -1.1960e+00 -1.7359e+00 -4.2742e-01 -6.1457e-01 -2.4963e+00 -7.5896e-03 +1.6072e+00 -1.3712e+00 -1.9243e+00 -1.3569e+00 -9.0860e-01 -1.4153e-01 -2.9963e+00 -3.8287e+00
5517 +6.845838938e+01 +6.845838938e+01 +2.176083894e+02 +1.491500000e+02 +1.1829e-01 -1.8357e-01 +2.2720e-01 +1.8164e+00 -2.8025e+00 -1.2912e+00 -1.1960e+00 -1.7359e+00 -7.1584e-01 -6.1457e-01 -2.4963e+00 -7.5896e-03 +1.6320e+00 -1.3712e+00 -1.7313e+00 -1.3569e+00 -9.0860e-01 -1.4153e-01 -2.7743e+00 -3.8287e+00
6080 +5.861686752e+01 +5.861686752e+01 +2.077668675e+02 +1.491500000e+02 +1.1829e-01 -1.8357e-01 +4.2232e-02 +1.8164e+00 -2.8025e+00 -1.2912e+00 -1.1960e+00 -1.7359e+00 -7.1584e-01 -6.1457e-01 -2.4963e+00 -7.5896e-03 +1.6320e+00 -1.3712e+00 -1.8299e+00 -1.3569e+00 -9.6091e-01 -1.4153e-01 -2.7743e+00 -3.8287e+00
7012 +3.967988611e+01 +3.967988611e+01 +1.888298861e+02 +1.491500000e+02 +1.1829e-01 -2.7786e-01 +4.2232e-02 +1.8164e+00 -2.8025e+00 -1.2912e+00 -1.1960e+00 -1.7359e+00 -7.1584e-01 -6.1457e-01 -2.4963e+00 -8.2471e-02 +1.8011e+00 -1.3712e+00 -1.7313e+00 -1.3569e+00 -9.0860e-01 -2.7288e-01 -2.7743e+00 -3.8287e+00
7962 +2.411448007e+01 +2.411448007e+01 +1.732644801e+02 +1.491500000e+02 -4.7913e-02 -2.7786e-01 +4.2232e-02 +1.8164e+00 -2.8025e+00 -1.3109e+00 -1.1960e+00 -1.7359e+00 -7.1584e-01 -4.9277e-01 -2.7298e+00 -8.2471e-02 +1.8011e+00 -1.6212e+00 -1.7313e+00 -1.3569e+00 -9.0860e-01 -2.7288e-01 -2.7743e+00 -3.8287e+00
40550 +1.581780890e+01 +1.581780890e+01 +1.649678089e+02 +1.491500000e+02 -4.7913e-02 -3.6555e-01 +1.7355e-02 +1.8164e+00 -2.8025e+00 -1.3109e+00 -1.1620e+00 -1.7359e+00 -8.2720e-01 -4.9277e-01 -2.7298e+00 -1.8101e-01 +1.8011e+00 -1.6212e+00 -1.7313e+00 -1.4581e+00 -9.0860e-01 -3.7687e-01 -2.7743e+00 -3.8287e+00
360588 +9.987647962e+00 +9.987647962e+00 +1.591376480e+02 +1.491500000e+02 -5.9306e-02 -3.7884e-01 +1.7494e-03 +1.8311e+00 -2.7947e+00 -1.2662e+00 -9.4124e-01 -1.3105e+00 -2.9452e-01 -1.5793e-01 -2.4973e+00 -1.9408e-01 +1.7191e+00 -1.5396e+00 -1.6872e+00 -1.4418e+00 -8.1299e-01 -3.4775e-01 -2.7811e+00 -3.8325e+00
1236285 +6.300870075e+00 +6.300870075e+00 +1.554508701e+02 +1.491500000e+02 -5.3155e-02 -3.6573e-01 +1.8106e-02 +1.8451e+00 -2.7363e+00 -1.1997e+00 -8.2752e-01 -1.1051e+00 +3.2624e-02 +3.9190e-01 -1.8870e+00 +3.8790e-01 +2.1174e+00 -1.4199e+00 -1.6600e+00 -1.4686e+00 -8.4744e-01 -3.5751e-01 -2.7926e+00 -3.8493e+00
% function evaluation | noise-free fitness - Fopt (-1.000000000000e+03) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.735701335e+05 +5.735701335e+05 +5.725701335e+05 -1.000000000e+03 -2.8296e+00 +4.0355e-01 +2.8048e+00 +1.8870e+00 +3.9189e+00 +3.4566e+00 +4.3576e+00 -3.2357e+00 +3.1167e+00 +2.1438e+00 -2.2425e+00 +7.1151e-01 -2.0512e-01 -1.8664e+00 +7.1810e-01 -3.3777e+00 -1.2250e+00 +8.3622e-01 -1.3819e+00 +1.4738e+00
395 +5.356101603e+04 +5.356101603e+04 +5.256101603e+04 -1.000000000e+03 -2.4571e+00 +9.8700e-01 -1.9210e-01 -3.1898e+00 -4.8710e+00 -8.7303e-01 -4.8121e+00 +1.2665e+00 -1.6297e+00 +4.3770e+00 +8.4832e-01 -3.6356e+00 -1.3937e+00 -7.3125e-01 +3.8937e+00 +6.6547e-01 +8.4431e-01 -2.3923e+00 -3.3920e+00 +5.1616e-01
590 +3.281581462e+04 +3.281581462e+04 +3.181581462e+04 -1.000000000e+03 -3.1334e+00 -2.4246e-01 -1.8420e+00 -1.6309e+00 -2.2251e-01 +2.4076e+00 -2.8193e+00 -2.3762e+00 +2.4793e+00 -7.7526e-02 +8.4832e-01 -3.6356e+00 -1.3937e+00 -4.6703e+00 -1.1062e-02 -2.7668e+00 -2.3434e+00 -2.9830e+00 -1.9056e+00 -1.8794e+00
788 +2.284637383e+04 +2.284637383e+04 +2.184637383e+04 -1.000000000e+03 -3.1334e+00 -2.4246e-01 -1.8420e+00 -1.6309e+00 -4.8710e+00 -8.7303e-01 -4.8121e+00 -2.3762e+00 +2.4793e+00 -7.7526e-02 +8.4832e-01 -3.6356e+00 -1.3937e+00 -4.6703e+00 -1.1062e-02 -2.7668e+00 -2.3434e+00 -2.9830e+00 -1.9056e+00 -1.8794e+00
984 +1.063126731e+04 +1.063126731e+04 +9.631267312e+03 -1.000000000e+03 -2.4571e+00 +9.8700e-01 -1.9210e-01 -3.1898e+00 -4.8710e+00 -8.7303e-01 -2.8193e+00 -2.3762e+00 +2.1153e+00 +7.3183e-01 -3.8561e-01 -3.6276e+00 +2.1772e-02 -4.8686e+00 -1.1062e-02 -2.7668e+00 -2.3434e+00 -2.3923e+00 -3.3920e+00 +5.1616e-01
1376 +8.316726259e+03 +8.316726259e+03 +7.316726259e+03 -1.000000000e+03 -2.4571e+00 +9.8700e-01 -1.9210e-01 -3.1898e+00 -4.8710e+00 -8.7303e-01 -2.8193e+00 -2.3762e+00 +1.2569e+00 +7.3183e-01 -3.8561e-01 -3.6276e+00 +2.1772e-02 -4.8686e+00 -1.1062e-02 -2.3785e+00 -2.3434e+00 -2.3923e+00 -3.3920e+00 +8.6780e-01
1769 +4.984067168e+03 +4.984067168e+03 +3.984067168e+03 -1.000000000e+03 -2.6627e+00 +9.8700e-01 +3.0080e-01 -3.1898e+00 -4.8710e+00 -8.7303e-01 -2.8193e+00 -2.3762e+00 +1.2569e+00 +7.3183e-01 -6.6212e-01 -3.6276e+00 +2.1772e-02 -4.3094e+00 -1.1062e-02 -2.7668e+00 -1.5939e+00 -2.9830e+00 -1.9056e+00 -2.2330e+00
2159 +3.299135706e+03 +3.299135706e+03 +2.299135706e+03 -1.000000000e+03 -2.6627e+00 +9.8700e-01 -1.5635e-01 -2.1599e+00 -4.3806e+00 -8.7303e-01 -2.8193e+00 -2.3762e+00 +1.2569e+00 +7.3183e-01 -6.6212e-01 -3.6276e+00 +2.1772e-02 -4.3094e+00 -1.1062e-02 -2.7668e+00 +8.4431e-01 -2.3923e+00 -1.9056e+00 -2.2330e+00
2546 +2.392352354e+03 +2.392352354e+03 +1.392352354e+03 -1.000000000e+03 -2.6627e+00 +9.8700e-01 -1.5635e-01 -2.1599e+00 -4.3806e+00 -8.7303e-01 -2.8193e+00 -2.3762e+00 +4.6235e-01 +7.3183e-01 -1.2953e+00 -3.6276e+00 +2.1772e-02 -4.3094e+00 -1.1062e-02 -2.7668e+00 +8.3885e-01 -2.3923e+00 -1.9056e+00 -2.2330e+00
2935 +1.463354759e+03 +1.463354759e+03 +4.633547588e+02 -1.000000000e+03 -2.4571e+00 +9.8700e-01 -1.5635e-01 -2.1599e+00 -4.3806e+00 -8.7303e-01 -2.8193e+00 -2.3762e+00 +4.6235e-01 +7.3183e-01 -1.2953e+00 -3.0174e+00 -1.0747e+00 -3.9254e+00 -1.1062e-02 -2.7668e+00 +7.8043e-01 -2.3923e+00 -1.9056e+00 -1.9243e+00
3325 +7.621979877e+02 +7.621979877e+02 -2.378020123e+02 -1.000000000e+03 -2.6627e+00 +9.8700e-01 +3.0080e-01 -2.1599e+00 -3.6583e+00 -8.7303e-01 -2.8193e+00 -2.3762e+00 +4.6235e-01 +7.3183e-01 -1.2953e+00 -2.7659e+00 -1.0747e+00 -3.9254e+00 -1.1062e-02 -2.7668e+00 +8.4431e-01 -2.3923e+00 -1.9056e+00 -2.2330e+00
3713 +5.674778831e+02 +5.674778831e+02 -4.325221169e+02 -1.000000000e+03 -2.6627e+00 +9.8700e-01 +3.0080e-01 -2.4765e+00 -3.6583e+00 -8.7303e-01 -2.8193e+00 -2.3762e+00 +4.6235e-01 +1.4781e+00 -1.2953e+00 -2.7659e+00 -1.0127e+00 -4.2770e+00 -1.1062e-02 -2.7668e+00 +8.4431e-01 -2.3923e+00 -1.9056e+00 -2.2330e+00
4104 +3.919005358e+02 +3.919005358e+02 -6.080994642e+02 -1.000000000e+03 -3.2038e+00 +9.8700e-01 +9.5362e-01 -2.1599e+00 -3.0471e+00 -8.7303e-01 -2.8193e+00 -2.3762e+00 +4.6235e-01 +1.4781e+00 -1.2953e+00 -2.8306e+00 -1.0127e+00 -3.9254e+00 -1.1062e-02 -2.7668e+00 +8.4431e-01 -2.3923e+00 -1.9056e+00 -2.2330e+00
4884 +2.452222383e+02 +2.452222383e+02 -7.547777617e+02 -1.000000000e+03 -3.2038e+00 +9.8700e-01 +9.1979e-01 -2.1599e+00 -2.8382e+00 -8.7303e-01 -2.8193e+00 -2.3762e+00 +4.6235e-01 +2.0285e+00 -1.2953e+00 -2.2695e+00 -1.0127e+00 -3.9254e+00 +1.4000e-01 -2.6297e+00 +8.4431e-01 -2.4603e+00 -1.9056e+00 -1.4842e+00
5655 +1.551065207e+02 +1.551065207e+02 -8.448934793e+02 -1.000000000e+03 -2.8830e+00 +9.8700e-01 +9.5362e-01 -2.1599e+00 -3.0471e+00 -8.7303e-01 -2.9214e+00 -2.2141e+00 +4.6235e-01 +2.0529e+00 -1.7782e+00 -2.2695e+00 -1.4686e+00 -3.9254e+00 +1.4000e-01 -2.6297e+00 +8.4431e-01 -2.4603e+00 -1.9056e+00 -1.4842e+00
7609 +9.998070805e+01 +9.998070805e+01 -9.000192920e+02 -1.000000000e+03 -2.8830e+00 +9.8700e-01 +1.1553e+00 -2.1599e+00 -2.9966e+00 -8.7303e-01 -2.9582e+00 -2.2141e+00 +3.0898e-01 +2.0203e+00 -1.7522e+00 -2.0845e+00 -1.5240e+00 -3.9254e+00 +1.4000e-01 -2.4189e+00 +6.5491e-01 -2.5610e+00 -1.9056e+00 -1.4842e+00
131430 +6.163992909e+01 +6.163992909e+01 -9.383600709e+02 -1.000000000e+03 -2.9558e+00 +9.1673e-01 +1.1637e+00 -2.1825e+00 -2.9834e+00 -7.4673e-01 -2.9733e+00 -2.1737e+00 +1.3512e-01 +2.0069e+00 -1.7533e+00 -2.0886e+00 -1.4342e+00 -3.8189e+00 +7.8483e-02 -1.4178e+00 +2.6756e-01 -3.1542e+00 -2.8213e+00 -2.8162e+00
133430 +3.601955391e+01 +3.601955391e+01 -9.639804461e+02 -1.000000000e+03 -2.9505e+00 +1.0161e+00 +1.2114e+00 -2.2359e+00 -3.1438e+00 -7.4520e-01 -2.9541e+00 -2.1363e+00 +3.3808e-01 +1.9249e+00 -1.7658e+00 -2.1515e+00 -1.5514e+00 -3.7197e+00 +3.5330e-01 -1.6785e+00 -3.6846e-01 -3.7238e+00 -3.0240e+00 -2.7906e+00
153164 +2.375358344e+01 +2.375358344e+01 -9.762464166e+02 -1.000000000e+03 -2.9348e+00 +1.0031e+00 +1.2260e+00 -2.0700e+00 -2.7030e+00 -8.1495e-01 -2.9770e+00 -2.2904e+00 +1.4885e-01 +1.9551e+00 -1.8101e+00 -2.0448e+00 -1.3172e+00 -3.7515e+00 +4.4364e-02 -1.7156e+00 -3.1026e-01 -3.6646e+00 -2.8005e+00 -2.6383e+00
197182 +1.557070088e+01 +1.557070088e+01 -9.844292991e+02 -1.000000000e+03 -2.9568e+00 +9.7574e-01 +1.1553e+00 -2.1487e+00 -2.8673e+00 -8.0193e-01 -2.9496e+00 -2.2008e+00 +2.2131e-01 +1.9418e+00 -1.8038e+00 -2.0995e+00 -1.4496e+00 -3.8024e+00 +7.7004e-02 -1.7363e+00 -2.9724e-01 -3.6686e+00 -2.9114e+00 -2.6853e+00
1213220 +9.999543401e+00 +9.999543401e+00 -9.900004566e+02 -1.000000000e+03 -2.8536e+00 +1.1684e+00 +1.5126e+00 -1.5766e+00 -2.0890e+00 +5.8407e-02 -2.1491e+00 -1.5407e+00 +6.3913e-01 +2.1309e+00 -1.7824e+00 -2.0876e+00 -1.4736e+00 -3.7966e+00 +6.5972e-02 -1.7061e+00 -3.2644e-01 -3.6298e+00 -2.9443e+00 -2.6805e+00
% function evaluation | noise-free fitness - Fopt (9.862000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +7.561032629e+05 +7.561032629e+05 +7.562018829e+05 +9.862000000e+01 +2.6823e+00 +4.2451e+00 -9.3459e-01 -1.7337e+00 +1.9936e+00 -1.3222e-01 -8.3199e-01 +2.0299e+00 +2.1744e+00 +1.3661e-01 +4.6515e+00 +4.1334e+00 +5.3754e-01 +2.3428e-01 +2.2983e+00 -1.2407e+00 +1.7120e+00 -3.4405e+00 +7.2473e-02 +3.9943e+00
391 +6.713597614e+04 +6.713597614e+04 +6.723459614e+04 +9.862000000e+01 -4.1571e+00 -2.4241e+00 +4.4619e+00 +1.1140e+00 -6.1912e-01 +4.9086e-01 -2.6923e+00 -3.3530e+00 -4.3138e+00 -4.0949e+00 +8.4957e-01 +6.2566e-01 -9.7295e-01 -3.0049e+00 -3.5784e+00 -2.5560e+00 -5.2382e-01 +1.3036e+00 -5.0027e-01 +4.2680e+00
585 +4.695369795e+04 +4.695369795e+04 +4.705231795e+04 +9.862000000e+01 +1.4681e-01 -2.7432e+00 +2.5526e+00 +2.5482e-01 -1.3404e+00 +4.4883e+00 -1.2728e+00 -3.3530e+00 -4.3138e+00 +1.5279e+00 +2.7866e+00 -4.8984e+00 +1.6164e+00 -3.0049e+00 -3.5784e+00 -2.5560e+00 -5.2382e-01 +1.3036e+00 -5.0027e-01 +4.2680e+00
777 +3.276362940e+04 +3.276362940e+04 +3.286224940e+04 +9.862000000e+01 +7.8918e-01 -4.5055e-01 -3.4907e-01 -1.5855e+00 -3.8182e-01 +4.9086e-01 -2.6923e+00 -3.3530e+00 -4.3138e+00 +1.5279e+00 +2.7866e+00 -4.8984e+00 +1.6164e+00 -2.1821e+00 -1.6030e-01 -2.2611e-01 +2.4550e-01 -1.0217e+00 +3.8911e+00 +1.8966e+00
970 +1.581608510e+04 +1.581608510e+04 +1.591470510e+04 +9.862000000e+01 +7.8918e-01 -8.3813e-01 -3.4907e-01 -1.5855e+00 -3.8182e-01 +4.9086e-01 -2.6923e+00 -3.3530e+00 -4.3138e+00 +1.5279e+00 +2.7866e+00 -4.8984e+00 +1.6164e+00 -3.0049e+00 -3.5784e+00 -2.5560e+00 -5.2382e-01 +1.3036e+00 -5.0027e-01 +1.8966e+00
1352 +7.728856697e+03 +7.728856697e+03 +7.827476697e+03 +9.862000000e+01 +1.4681e-01 -2.7432e+00 +2.5526e+00 -1.9550e+00 -6.1912e-01 +4.9086e-01 -2.6923e+00 -3.3530e+00 -4.3138e+00 +1.3285e+00 +2.4989e+00 -3.0915e+00 +1.6164e+00 -3.0049e+00 -3.5784e+00 -2.5560e+00 -5.2382e-01 +1.3036e+00 -5.0027e-01 +4.2680e+00
1737 +5.776143068e+03 +5.776143068e+03 +5.874763068e+03 +9.862000000e+01 +1.4681e-01 -2.7432e+00 +2.5526e+00 -1.9550e+00 -6.1912e-01 +4.9086e-01 -2.6923e+00 -3.3530e+00 -4.7127e+00 +3.2652e-02 +2.4989e+00 -3.0915e+00 +1.5245e+00 -3.0049e+00 -4.7979e+00 -2.5560e+00 -3.3134e-01 +1.3036e+00 -5.0027e-01 +3.2883e+00
2115 +3.119723185e+03 +3.119723185e+03 +3.218343185e+03 +9.862000000e+01 +4.2753e-02 -8.3813e-01 +2.5526e+00 -1.9550e+00 -3.8182e-01 +4.9086e-01 -2.6923e+00 -3.3530e+00 -4.7127e+00 +3.2652e-02 +2.4989e+00 -2.0328e+00 +1.6164e+00 -3.0049e+00 -3.5784e+00 -2.5560e+00 -5.2382e-01 +1.3036e+00 -5.0027e-01 +1.8966e+00
2503 +2.390254713e+03 +2.390254713e+03 +2.488874713e+03 +9.862000000e+01 -3.1650e+00 -8.3813e-01 +3.0020e+00 -1.9550e+00 -3.8182e-01 +4.9086e-01 -2.6923e+00 -3.3530e+00 -4.7127e+00 +3.2652e-02 +1.9178e+00 -2.0328e+00 +1.6164e+00 -3.0049e+00 -3.5784e+00 -2.5560e+00 -8.7815e-01 +1.3036e+00 -5.0027e-01 +3.2883e+00
2891 +1.577728195e+03 +1.577728195e+03 +1.676348195e+03 +9.862000000e+01 -7.7261e-01 -8.3813e-01 +2.5526e+00 -1.9550e+00 -1.7798e-01 +4.9086e-01 -2.6923e+00 -3.3530e+00 -4.7127e+00 +3.2652e-02 +1.9178e+00 -2.0328e+00 +1.3270e+00 -3.0049e+00 -3.5784e+00 -2.8055e+00 -5.2382e-01 +1.3036e+00 -5.0027e-01 +1.8966e+00
3655 +9.378302956e+02 +9.378302956e+02 +1.036450296e+03 +9.862000000e+01 -7.7261e-01 -8.3813e-01 +2.5526e+00 -2.5862e+00 -1.7798e-01 +4.9086e-01 -2.6923e+00 -3.3530e+00 -4.7127e+00 +3.2652e-02 +1.7959e+00 -1.4585e+00 +1.3270e+00 -3.0049e+00 -3.5784e+00 -3.2258e+00 -5.2382e-01 +1.3036e+00 -1.0608e-01 +1.8966e+00
4820 +5.889269484e+02 +5.889269484e+02 +6.875469484e+02 +9.862000000e+01 -7.7261e-01 -1.2709e+00 +2.5526e+00 -2.5784e+00 -1.7798e-01 +4.9086e-01 -2.6923e+00 -3.4204e+00 -4.7127e+00 +3.2652e-02 +1.7959e+00 -1.4585e+00 +1.3270e+00 -3.0049e+00 -2.9056e+00 -2.6500e+00 +4.3498e-01 +1.3036e+00 +1.3138e-01 +1.0365e+00
5407 +3.827977025e+02 +3.827977025e+02 +4.814177025e+02 +9.862000000e+01 -7.7261e-01 -1.2709e+00 +2.1051e+00 -2.5784e+00 -1.7798e-01 +4.9086e-01 -2.6923e+00 -3.4155e+00 -4.5450e+00 +3.2652e-02 +1.7959e+00 -1.4585e+00 +1.3270e+00 -3.0049e+00 -2.9056e+00 -2.6500e+00 +4.3498e-01 +5.9673e-01 +1.3138e-01 +1.0365e+00
6562 +2.078552559e+02 +2.078552559e+02 +3.064752559e+02 +9.862000000e+01 -7.7261e-01 -1.2709e+00 +2.1051e+00 -2.5784e+00 +2.8273e-01 +7.4580e-01 -2.6923e+00 -3.5941e+00 -4.5450e+00 +3.2652e-02 +1.7959e+00 -1.4585e+00 +1.3270e+00 -3.1436e+00 -2.9056e+00 -2.6500e+00 +5.8742e-01 +5.9673e-01 +9.4294e-01 +7.2211e-02
7732 +1.564693180e+02 +1.564693180e+02 +2.550893180e+02 +9.862000000e+01 -8.8967e-01 -1.2709e+00 +2.1051e+00 -2.5784e+00 +2.8273e-01 +7.4580e-01 -2.6923e+00 -3.6613e+00 -4.5450e+00 +3.2652e-02 +1.7959e+00 -1.4585e+00 +1.1540e+00 -3.1436e+00 -2.9056e+00 -2.8337e+00 +5.8742e-01 +5.9673e-01 +9.4294e-01 -4.7692e-01
25641 +9.264149634e+01 +9.264149634e+01 +1.912614963e+02 +9.862000000e+01 -1.2308e+00 -1.8842e+00 +1.3699e+00 -3.2743e+00 +1.6669e-01 +1.0757e+00 -1.8018e+00 -3.1448e+00 -3.2090e+00 -9.8949e-01 +8.8282e-01 -2.6123e+00 +5.0428e-01 -3.5424e+00 -3.2305e+00 -3.0734e+00 +4.6053e-01 +6.3417e-01 +1.1757e+00 -2.8389e-01
27468 +6.122767098e+01 +6.122767098e+01 +1.598476710e+02 +9.862000000e+01 -1.3273e+00 -1.8842e+00 +1.5379e+00 -3.2743e+00 -3.3545e-02 +1.0757e+00 -1.8018e+00 -3.2487e+00 -3.2090e+00 -7.8095e-01 +8.8282e-01 -2.6123e+00 +3.6825e-02 -3.9651e+00 -3.4236e+00 -3.0734e+00 +7.1451e-01 +6.3417e-01 +1.1757e+00 -2.8389e-01
59693 +3.832663985e+01 +3.832663985e+01 +1.369466398e+02 +9.862000000e+01 -8.8967e-01 -1.2709e+00 +2.1534e+00 -2.5784e+00 +2.8273e-01 +9.4291e-01 -2.4813e+00 -3.7521e+00 -3.7309e+00 -9.8131e-01 +8.1703e-01 -2.4106e+00 +1.7314e-01 -3.6820e+00 -3.3677e+00 -3.3650e+00 +7.3996e-01 +5.9673e-01 +1.2145e+00 -3.6797e-01
61193 +2.511809941e+01 +2.511809941e+01 +1.237380994e+02 +9.862000000e+01 -8.6816e-01 -1.2709e+00 +2.1534e+00 -2.6942e+00 +2.8273e-01 +9.4291e-01 -2.4813e+00 -3.7521e+00 -3.7309e+00 -1.0700e+00 +7.9616e-01 -2.4106e+00 +1.7314e-01 -3.9372e+00 -3.3677e+00 -3.1715e+00 +7.3996e-01 +5.9673e-01 +1.2145e+00 -3.6797e-01
