% function evaluation | noise-free fitness - Fopt (7.627000000000e+001) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.109638101e+005 +1.109638101e+005 +1.110400801e+005 +1.110400801e+005 +1.4252e+000 -3.5560e+000
15 +3.233912336e+004 +3.233912336e+004 +3.241539336e+004 +3.241539336e+004 -4.6699e+000 -1.7829e+000
31 +1.788721190e+004 +1.788721190e+004 +1.796348190e+004 +1.796348190e+004 -4.8462e-001 -3.1473e+000
57 +1.542390785e+004 +1.542390785e+004 +1.550017785e+004 +1.550017785e+004 +1.4846e+000 -3.7841e+000
111 +3.650818423e+003 +3.650818423e+003 +3.727088423e+003 +3.727088423e+003 +1.9671e+000 -4.1372e+000
140 +4.691259707e+001 +4.691259707e+001 +1.231825971e+002 +1.231825971e+002 +1.6258e+000 -3.9545e+000
310 +7.317274739e+000 +7.317274739e+000 +8.358727474e+001 +8.358727474e+001 +1.5375e-001 -3.4984e+000
491 +3.379822880e+000 +3.379822880e+000 +7.964982288e+001 +7.964982288e+001 -2.5062e+000 -2.6540e+000
2089 +4.502443542e-001 +4.502443542e-001 +7.672024435e+001 +7.672024435e+001 -1.5963e+000 -2.9421e+000
4002 +3.748616375e-001 +3.748616375e-001 +7.664486164e+001 +7.664486164e+001 -1.5681e+000 -2.9512e+000
5854 +2.469878734e-001 +2.469878734e-001 +7.651698787e+001 +7.651698787e+001 -1.4155e+000 -2.9995e+000
9824 +1.565496654e-001 +1.565496654e-001 +7.642654967e+001 +7.642654967e+001 -1.2985e+000 -3.0366e+000
14828 +8.808783900e-002 +8.808783900e-002 +7.635808784e+001 +7.635808784e+001 -1.1867e+000 -3.0717e+000
16221 +3.029704510e-002 +3.029704510e-002 +7.630029705e+001 +7.630029705e+001 -7.7280e-001 -3.2028e+000
16967 +1.427116306e-004 +1.427116306e-004 +7.627014271e+001 +7.627014271e+001 -9.2799e-001 -3.1537e+000
33420 +5.209817297e-005 +5.209817297e-005 +7.627005210e+001 +7.627005210e+001 -9.3244e-001 -3.1523e+000
35615 +2.352362574e-005 +2.352362574e-005 +7.627002352e+001 +7.627002352e+001 -9.3490e-001 -3.1515e+000
36383 +1.091303494e-005 +1.091303494e-005 +7.627001091e+001 +7.627001091e+001 -9.3529e-001 -3.1514e+000
37847 +8.349046141e-006 +8.349046141e-006 +7.627000835e+001 +7.627000835e+001 -9.3558e-001 -3.1513e+000
58140 +5.379587662e-006 +5.379587662e-006 +7.627000538e+001 +7.627000538e+001 -9.3651e-001 -3.1510e+000
62599 +3.957654940e-006 +3.957654940e-006 +7.627000396e+001 +7.627000396e+001 -9.3659e-001 -3.1510e+000
73134 +1.491144886e-006 +1.491144886e-006 +7.627000149e+001 +7.627000149e+001 -9.3736e-001 -3.1507e+000
84367 +7.221004950e-007 +7.221004950e-007 +7.627000072e+001 +7.627000072e+001 -9.3805e-001 -3.1505e+000
85727 +3.491779097e-007 +3.491779097e-007 +7.627000035e+001 +7.627000035e+001 -9.3805e-001 -3.1505e+000
86527 +1.827153397e-007 +1.827153397e-007 +7.627000018e+001 +7.627000018e+001 -9.3804e-001 -3.1505e+000
88007 +1.563528826e-007 +1.563528826e-007 +7.627000016e+001 +7.627000016e+001 -9.3804e-001 -3.1505e+000
91315 +7.346662301e-008 +7.346662301e-008 +7.627000007e+001 +7.627000007e+001 -9.3814e-001 -3.1505e+000
93982 +5.332466912e-009 +5.332466912e-009 +7.627000001e+001 +7.627000001e+001 -9.3845e-001 -3.1504e+000
% function evaluation | noise-free fitness - Fopt (-2.255000000000e+001) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.156757324e+007 +3.156757324e+007 +3.156755069e+007 +3.156755069e+007 -3.4750e+000 +2.8115e+000
2 +2.504718442e+007 +2.504718442e+007 +2.504716187e+007 +2.504716187e+007 -2.6753e+000 +2.2641e+000
