% f evaluations | g evaluations | best noise-free fitness - Fopt (-1.694000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +8.810387815e+01 +7.116387815e+01 +7.116387815e+01 +6.0315e-01 +3.6353e+00 +3.7295e+00 +8.1940e-01 -2.3518e+00 -4.3243e+00 +3.6563e+00 +1.7622e+00 -2.9518e+00 -4.7719e+00
5 0 +8.777839577e+01 +7.083839577e+01 +7.083839577e+01 +6.9261e-01 +4.3893e+00 -3.2318e-01 +4.1695e+00 +3.4560e+00 -4.1792e+00 -2.3604e+00 +2.5985e+00 +1.7700e+00 -2.6960e+00
33 0 +7.988720050e+01 +6.294720050e+01 +6.294720050e+01 +4.7881e+00 +4.2475e+00 -2.8301e+00 -4.3586e+00 -4.3546e+00 +9.1992e-01 +1.6988e+00 -4.3465e+00 +4.9635e+00 +4.2545e-01
47 0 +5.996953072e+01 +4.302953072e+01 +4.302953072e+01 +1.7310e+00 -2.0885e+00 +3.0978e-01 +4.1182e+00 +1.4692e+00 -4.0483e+00 +4.1385e+00 +1.2987e+00 -3.3348e+00 -1.8665e+00
58 0 +2.729353052e+01 +1.035353052e+01 +1.035353052e+01 +4.1540e+00 +2.7736e+00 +1.3862e+00 -1.7398e+00 +1.2817e+00 -2.6282e+00 +4.8356e+00 -6.9958e-02 +1.3963e+00 -3.2735e+00
228 0 +2.260817751e+01 +5.668177515e+00 +5.668177515e+00 +3.0055e+00 +2.0704e+00 -2.8630e+00 +7.9344e-01 +9.1425e-01 -2.1327e+00 +3.9254e-01 -1.6346e+00 -1.6860e+00 -4.0615e+00
521 0 +1.222303385e+01 -4.716966151e+00 -4.716966151e+00 +3.9592e+00 +2.6357e+00 -2.5258e+00 +1.7808e+00 +1.0040e+00 -1.2125e+00 +3.2812e+00 +2.1187e-01 -1.6830e-01 -3.1916e+00
618 0 +1.083746818e+01 -6.102531818e+00 -6.102531818e+00 +2.8725e+00 +2.5165e+00 -1.9449e+00 +7.2608e-01 +1.3239e+00 -1.1343e+00 +3.3918e+00 -1.3763e+00 +1.0257e+00 -1.2224e+00
653 0 +8.498920975e+00 -8.441079025e+00 -8.441079025e+00 +3.8480e+00 +2.7110e+00 -1.8979e+00 +6.0479e-01 +6.8723e-01 -1.0246e+00 +3.4442e+00 -1.0738e+00 +7.3414e-01 -1.6662e+00
1339 0 +7.544183597e+00 -9.395816403e+00 -9.395816403e+00 +3.8480e+00 +2.7110e+00 -1.8979e+00 +6.0479e-01 +6.8723e-01 -1.0246e+00 +3.4442e+00 -1.0738e+00 -8.0235e-03 -1.6662e+00
1469 0 +6.237080425e+00 -1.070291958e+01 -1.070291958e+01 +3.8480e+00 +2.7110e+00 -1.8979e+00 +2.5719e+00 +6.8723e-01 -1.0246e+00 +3.4442e+00 -1.0738e+00 +7.3414e-01 -1.6662e+00
1526 0 +6.090580849e+00 -1.084941915e+01 -1.084941915e+01 +3.8480e+00 +2.7237e+00 -1.8979e+00 +2.5719e+00 +6.8723e-01 -1.0246e+00 +3.4772e+00 -1.0738e+00 +7.3414e-01 -1.6662e+00
1560 0 +5.700111385e+00 -1.123988861e+01 -1.123988861e+01 +3.8480e+00 +2.7110e+00 -1.8979e+00 +2.5545e+00 +6.8599e-01 -1.0491e+00 +3.4442e+00 -1.0738e+00 +7.3414e-01 -1.6946e+00
1577 0 +5.545563430e+00 -1.139443657e+01 -1.139443657e+01 +3.8480e+00 +2.7110e+00 -1.8979e+00 +2.5485e+00 +6.8723e-01 -1.0246e+00 +3.4442e+00 -1.0998e+00 +7.3414e-01 -1.6662e+00
1811 0 +5.422141108e+00 -1.151785889e+01 -1.151785889e+01 +3.8480e+00 +2.7110e+00 -1.8979e+00 +2.5719e+00 +6.8544e-01 -1.0246e+00 +3.4442e+00 -1.0738e+00 +7.6203e-01 -1.6662e+00
2054 0 +5.348111824e+00 -1.159188818e+01 -1.159188818e+01 +3.8483e+00 +2.7110e+00 -1.8979e+00 +2.5528e+00 +6.8701e-01 -1.0318e+00 +3.4442e+00 -1.0832e+00 +7.4362e-01 -1.6675e+00
2061 0 +5.189229951e+00 -1.175077005e+01 -1.175077005e+01 +3.8489e+00 +2.7110e+00 -1.8979e+00 +2.5676e+00 +6.8604e-01 -1.0322e+00 +3.4442e+00 -1.0738e+00 +7.5669e-01 -1.6712e+00
2160 0 +5.126542504e+00 -1.181345750e+01 -1.181345750e+01 +3.8487e+00 +2.7110e+00 -1.8979e+00 +2.5662e+00 +6.8562e-01 -1.0321e+00 +3.4442e+00 -1.0764e+00 +7.5500e-01 -1.6736e+00
3099 0 +4.820142533e+00 -1.211985747e+01 -1.211985747e+01 +3.8488e+00 +2.7110e+00 -1.8979e+00 +2.5662e+00 +6.8577e-01 -2.0531e+00 +3.4442e+00 -1.0765e+00 +7.5526e-01 -1.6736e+00
4188 0 +4.093448820e+00 -1.284655118e+01 -1.284655118e+01 +3.8488e+00 +2.7110e+00 -1.8979e+00 +2.5662e+00 +6.8577e-01 -2.0531e+00 +3.4442e+00 -9.1639e-01 +7.5526e-01 -1.6736e+00
4281 0 +4.030632007e+00 -1.290936799e+01 -1.290936799e+01 +3.8488e+00 +2.7110e+00 -1.8979e+00 +2.5662e+00 +6.8577e-01 -2.0540e+00 +3.4442e+00 -9.1639e-01 +7.5526e-01 -1.6736e+00
4282 0 +3.965402800e+00 -1.297459720e+01 -1.297459720e+01 +3.8488e+00 +2.6982e+00 -1.8554e+00 +2.5662e+00 +6.8577e-01 -2.0531e+00 +3.4442e+00 -8.7247e-01 +7.5526e-01 -1.6736e+00
4298 0 +3.889104332e+00 -1.305089567e+01 -1.305089567e+01 +3.8488e+00 +2.7110e+00 -1.8979e+00 +2.5662e+00 +6.8577e-01 -2.0562e+00 +3.4442e+00 -9.1639e-01 +7.5526e-01 -1.6736e+00
4304 0 +2.653866327e+00 -1.428613367e+01 -1.428613367e+01 +3.8488e+00 +2.6020e+00 -1.8979e+00 +2.5662e+00 +6.8577e-01 -2.0531e+00 +3.4442e+00 -9.1639e-01 +7.5526e-01 -1.6736e+00
4403 0 +2.519955491e+00 -1.442004451e+01 -1.442004451e+01 +3.8488e+00 +2.5722e+00 -1.8979e+00 +2.5768e+00 +6.8577e-01 -2.0531e+00 +3.4442e+00 -9.1639e-01 +7.5526e-01 -1.6736e+00
