% function evaluation | noise-free fitness - Fopt (-5.235000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
85149 +9.664856581e-01 +9.664856581e-01 +7.827648566e+01 +7.827648566e+01 +1.1119e+00 +3.5954e-01 -1.6082e+00 -2.3276e+00 +8.6273e-01 -1.8434e+00 +1.0467e+00 -1.7396e+00 +1.5709e+00 +2.2358e+00 +1.2025e+00 +3.6059e-01 +1.3281e+00 +7.0572e-01 +4.1595e-01 +3.7261e+00 -9.0956e-01 +1.4897e+00 +2.9470e+00 +2.2128e+00
96070 +5.829352060e-01 +5.829352060e-01 +7.789293521e+01 +7.789293521e+01 +8.1580e-01 -6.1582e-01 -2.2612e+00 -1.9653e+00 +7.6692e-01 -2.8555e+00 +1.0272e+00 -1.8857e+00 +1.2698e+00 +2.4207e+00 +5.8234e-01 +5.1698e-01 +2.2432e-01 +7.0572e-01 +8.2369e-01 +3.7212e+00 -9.0956e-01 +1.8521e+00 +2.9482e+00 +2.3247e+00
108583 +3.533077907e-01 +3.533077907e-01 +7.766330779e+01 +7.766330779e+01 +8.1580e-01 -6.1582e-01 -2.2618e+00 -1.3782e+00 +7.6692e-01 -2.8555e+00 +1.0272e+00 -1.9691e+00 +1.5409e+00 +2.6187e+00 +7.5940e-01 +5.2675e-01 +1.0655e+00 +4.5868e-01 +3.9641e-01 +3.7212e+00 -6.2539e-01 +1.8412e+00 +2.8287e+00 +1.6383e+00
121785 +2.448957654e-01 +2.448957654e-01 +7.755489577e+01 +7.755489577e+01 +6.6768e-01 -6.1582e-01 -2.2612e+00 -2.0044e+00 +7.6694e-01 -2.5430e+00 +1.0320e+00 -1.9691e+00 +1.5409e+00 +2.5797e+00 +1.0462e+00 +5.2675e-01 +1.0655e+00 +4.5868e-01 +3.9641e-01 +3.7212e+00 -6.2539e-01 +1.8436e+00 +2.9091e+00 +2.3247e+00
136722 +1.563148369e-01 +1.563148369e-01 +7.746631484e+01 +7.746631484e+01 +8.1580e-01 -6.1582e-01 -2.2563e+00 -1.8872e+00 +8.7980e-01 -2.5626e+00 +1.0272e+00 -1.7853e+00 +1.3772e+00 +2.6194e+00 +1.4669e+00 +7.2625e-01 +6.9185e-01 +5.3924e-01 +4.1595e-01 +3.7261e+00 -6.2539e-01 +1.8412e+00 +2.9482e+00 +2.3246e+00
150836 +9.350406105e-02 +9.350406105e-02 +7.740350406e+01 +7.740350406e+01 +7.9627e-01 -6.1582e-01 -2.2612e+00 -1.9653e+00 +8.6027e-01 -2.2104e+00 +1.0270e+00 -1.7396e+00 +1.3204e+00 +2.6602e+00 +1.0722e+00 +7.2625e-01 +8.4446e-01 +4.5747e-01 +4.1594e-01 +3.7260e+00 -6.3516e-01 +1.7068e+00 +2.9519e+00 +2.3247e+00
171228 +5.584422481e-02 +5.584422481e-02 +7.736584422e+01 +7.736584422e+01 +9.7205e-01 -6.1582e-01 -2.2612e+00 -1.9555e+00 +8.6027e-01 -2.2483e+00 +9.4892e-01 -1.9691e+00 +1.5312e+00 +2.6187e+00 +1.0730e+00 +7.2595e-01 +8.4446e-01 +4.5757e-01 +4.1594e-01 +3.7408e+00 -4.7547e-01 +1.8523e+00 +2.9470e+00 +2.3246e+00
184178 +3.588201273e-02 +3.588201273e-02 +7.734588201e+01 +7.734588201e+01 +9.7205e-01 -6.1582e-01 -2.2612e+00 -1.9555e+00 +8.6027e-01 -2.2480e+00 +9.4892e-01 -1.9691e+00 +1.3772e+00 +2.6194e+00 +1.2024e+00 +7.2625e-01 +8.4446e-01 +4.6731e-01 +4.1594e-01 +3.8135e+00 -6.3518e-01 +1.8717e+00 +2.9470e+00 +2.2534e+00
221864 +2.475911407e-02 +2.475911407e-02 +7.733475911e+01 +7.733475911e+01 +9.7205e-01 -6.1582e-01 -2.2221e+00 -1.9688e+00 +8.6027e-01 -2.2508e+00 +9.4892e-01 -1.9691e+00 +1.3967e+00 +2.6600e+00 +1.1894e+00 +7.0672e-01 +8.4446e-01 +4.5747e-01 +4.1594e-01 +3.7939e+00 -6.3518e-01 +1.8120e+00 +2.9470e+00 +2.2075e+00
267495 +1.450789012e-02 +1.450789012e-02 +7.732450789e+01 +7.732450789e+01 +9.7205e-01 -6.1582e-01 -2.2026e+00 -1.9552e+00 +8.9933e-01 -2.2480e+00 +8.9198e-01 -1.9648e+00 +1.3985e+00 +2.6600e+00 +1.2024e+00 +7.2625e-01 +8.4446e-01 +4.5755e-01 +4.1594e-01 +3.7939e+00 -6.3518e-01 +1.8120e+00 +2.9488e+00 +2.2075e+00
325943 +9.960638113e-03 +9.960638113e-03 +7.731996064e+01 +7.731996064e+01 +9.6717e-01 -6.1582e-01 -2.1879e+00 -1.9555e+00 +9.1886e-01 -2.2480e+00 +8.7245e-01 -1.9648e+00 +1.3985e+00 +2.6600e+00 +1.1894e+00 +7.0794e-01 +8.4810e-01 +4.5746e-01 +3.9641e-01 +3.7914e+00 -6.4007e-01 +1.8120e+00 +2.9665e+00 +2.2075e+00
% function evaluation | noise-free fitness - Fopt (3.992000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.919920504e+02 +5.919920504e+02 +6.319120504e+02 +6.319120504e+02 -4.7325e+00 -1.6517e+00 +4.4298e+00 -1.6524e-01 +1.6229e+00 -2.1963e+00 -4.0976e+00 -2.1850e+00 -4.9903e+00 +2.4446e-01 +7.2570e-01 -3.2861e+00 +4.7666e+00 -4.2062e+00 +2.7313e+00 -2.2683e+00 -1.7348e+00 -1.0329e+00 +3.4144e+00 +2.1714e+00
3 +9.150030517e+01 +9.150030517e+01 +1.314203052e+02 +1.314203052e+02 +2.5815e+00 +3.6062e+00 -2.8497e+00 +7.8556e-01 +1.8700e+00 +3.2050e+00 -1.2615e+00 -4.9953e+00 +4.8521e-01 +4.1487e+00 +3.1938e-01 +2.9291e+00 +2.1106e-01 -1.8873e-01 -1.4500e+00 -8.0476e-01 -3.9265e+00 -9.0444e-01 +2.0151e+00 +2.6440e-01
30 +3.145319118e+01 +3.145319118e+01 +7.137319118e+01 +7.137319118e+01 +1.4501e+00 -3.5793e+00 +1.2319e+00 -4.4874e-01 +1.0920e+00 +2.8146e+00 +3.4980e+00 +1.8472e+00 +3.7166e+00 +4.7225e+00 +2.0927e+00 -1.7134e-01 -1.0775e+00 +1.5086e+00 -5.2281e-01 +1.2810e+00 -3.3301e+00 +5.7167e-01 +2.2343e+00 +6.7938e-01
1032 +1.453775577e+01 +1.453775577e+01 +5.445775577e+01 +5.445775577e+01 +1.8718e+00 -9.2214e-01 +2.0721e+00 +2.5777e+00 -1.9205e+00 +2.1990e+00 +3.5769e+00 +2.9169e-01 +3.8077e+00 +4.6712e+00 +3.8475e-01 -1.1396e+00 +6.7292e-01 +9.7997e-01 -3.3925e+00 -9.5117e-01 -2.9626e+00 +1.8553e+00 +8.9227e-01 -2.7695e+00
15709 +7.964820888e+00 +7.964820888e+00 +4.788482089e+01 +4.788482089e+01 +2.4677e+00 +1.3800e+00 +2.5212e+00 -2.5656e+00 -2.1757e+00 +1.2385e+00 +3.3682e+00 -1.3332e+00 +2.2606e+00 +1.8046e+00 +1.2163e+00 -1.3352e+00 -8.8915e-01 -1.2210e+00 -5.7504e-01 -2.1188e+00 +2.9771e-01 -1.0508e+00 +9.4873e-01 -3.6842e+00
29039 +6.266253464e+00 +6.266253464e+00 +4.618625346e+01 +4.618625346e+01 +3.7428e+00 -2.7023e+00 +1.5105e+00 -1.2499e+00 -9.8344e-01 +1.1692e+00 +3.6153e+00 -1.0334e+00 +2.0751e+00 +3.1620e+00 +6.9068e-01 -5.6043e-01 +6.3385e-01 -9.2036e-01 -2.2353e+00 -9.5117e-01 -4.5578e-01 -9.0838e-01 +8.1974e-01 -3.1891e+00
35524 +3.550885962e+00 +3.550885962e+00 +4.347088596e+01 +4.347088596e+01 +3.7446e+00 -2.7048e+00 +1.5204e+00 -2.4999e+00 -1.9205e+00 +2.1990e+00 +3.5769e+00 +2.1356e-01 +3.8074e+00 +4.6321e+00 +5.8298e-01 +5.2634e-01 +1.7216e-01 +1.0378e-02 -2.8061e+00 -6.5632e-02 +9.6551e-01 +1.8128e+00 +3.6907e-01 -4.0964e+00
57227 +2.402537765e+00 +2.402537765e+00 +4.232253776e+01 +4.232253776e+01 +4.5235e+00 -1.2346e+00 +2.5212e+00 -2.5656e+00 -2.1757e+00 +1.2385e+00 +3.2071e+00 -1.3332e+00 +2.0751e+00 +3.1620e+00 -1.5321e+00 +2.7966e-01 +3.0520e-01 +1.0582e+00 -1.8139e+00 +7.5098e-01 +1.5077e+00 +3.5331e-01 +5.7470e-01 -4.0272e+00
71838 +1.382935413e+00 +1.382935413e+00 +4.130293541e+01 +4.130293541e+01 +4.5235e+00 -1.2346e+00 +2.5212e+00 -2.5655e+00 -2.1757e+00 +3.0222e+00 +2.0538e+00 +2.9169e-01 +3.8077e+00 +4.0462e+00 +3.8475e-01 +3.8281e-01 -5.4240e-02 +6.4428e-02 -1.8088e+00 +8.5950e-01 +1.0142e-01 +2.5284e-01 +9.0214e-01 -4.0272e+00
85150 +9.342741184e-01 +9.342741184e-01 +4.085427412e+01 +4.085427412e+01 +4.5806e+00 -9.5914e-01 +2.6543e+00 -2.6721e+00 -2.3998e+00 +2.3619e+00 +2.3764e+00 -3.2413e-01 +2.4159e+00 +3.1620e+00 +3.2024e-01 +5.2634e-01 +1.7216e-01 +1.0378e-02 -1.8091e+00 +7.8138e-01 +1.0142e-01 +7.7547e-01 +1.0435e-01 -3.3578e+00
95137 +6.127276996e-01 +6.127276996e-01 +4.053272770e+01 +4.053272770e+01 +4.4356e+00 -9.5914e-01 +2.6543e+00 -2.4999e+00 -1.9390e+00 +2.0494e+00 +2.5170e+00 -8.7774e-01 +3.8074e+00 +2.8733e+00 -3.0773e-01 +2.7966e-01 +3.0528e-01 +1.0378e-02 -1.8091e+00 -6.5632e-02 +2.4054e-01 +9.3593e-01 +8.8251e-01 -3.6706e+00
106997 +3.489683748e-01 +3.489683748e-01 +4.026896837e+01 +4.026896837e+01 +4.4356e+00 -9.5914e-01 +2.6543e+00 -2.4999e+00 -1.9195e+00 +2.0494e+00 +2.5170e+00 -8.7774e-01 +3.5742e+00 +2.8733e+00 -3.0773e-01 +2.7966e-01 +1.9170e-01 +6.4504e-02 -1.6260e+00 +3.1229e-01 +2.4054e-01 +9.3593e-01 +8.8251e-01 -3.6706e+00
120499 +2.389249172e-01 +2.389249172e-01 +4.015892492e+01 +4.015892492e+01 +4.4356e+00 -9.5914e-01 +2.6543e+00 -2.4999e+00 -2.0171e+00 +2.0494e+00 +2.5170e+00 -8.6797e-01 +3.1758e+00 +3.1522e+00 -2.8084e-01 +2.4304e-01 -5.7620e-02 +1.0378e-02 -1.6431e+00 +7.8138e-01 +1.0142e-01 +9.3593e-01 +9.4857e-01 -3.6703e+00
149626 +1.464503041e-01 +1.464503041e-01 +4.006645030e+01 +4.006645030e+01 +3.8887e+00 -1.2346e+00 +2.5602e+00 -2.5656e+00 -2.1757e+00 +2.3475e+00 +2.0535e+00 -4.6798e-01 +3.1758e+00 +3.1620e+00 -2.8207e-01 +2.7967e-01 -5.5422e-02 +6.4409e-02 -1.2714e+00 +7.0386e-01 +1.4048e-01 +1.0961e+00 +8.0020e-01 -3.6854e+00
176896 +9.511066373e-02 +9.511066373e-02 +4.001511066e+01 +4.001511066e+01 +3.8985e+00 -9.5914e-01 +2.5014e+00 -2.3056e+00 -1.9195e+00 +2.3524e+00 +2.0535e+00 -4.5881e-01 +3.1757e+00 +3.1620e+00 -2.8085e-01 +2.4075e-01 -5.2756e-02 +8.8504e-02 -1.6528e+00 +6.2559e-01 +2.5030e-01 +9.3714e-01 +1.0855e+00 -3.5140e+00
205413 +6.069161489e-02 +6.069161489e-02 +3.998069161e+01 +3.998069161e+01 +4.0352e+00 -9.2214e-01 +2.5212e+00 -2.3827e+00 -2.0074e+00 +2.2051e+00 +2.3764e+00 -6.2421e-01 +3.1758e+00 +3.1528e+00 -4.4328e-01 +2.7966e-01 -5.2756e-02 +6.4504e-02 -1.6357e+00 +6.2479e-01 +1.0170e-01 +1.0911e+00 +8.8251e-01 -3.5813e+00
227031 +3.787992833e-02 +3.787992833e-02 +3.995787993e+01 +3.995787993e+01 +4.0352e+00 -1.0031e+00 +2.5211e+00 -2.3437e+00 -1.9974e+00 +2.2014e+00 +2.3764e+00 -6.2422e-01 +3.2226e+00 +3.2303e+00 -4.4328e-01 +2.7477e-01 -5.2756e-02 +2.2075e-01 -1.5713e+00 +6.2479e-01 +1.0186e-01 +1.0716e+00 +9.4926e-01 -3.6461e+00
261234 +2.435321474e-02 +2.435321474e-02 +3.994435321e+01 +3.994435321e+01 +4.0352e+00 -1.0421e+00 +2.5213e+00 -2.3437e+00 -1.9855e+00 +2.2381e+00 +2.3569e+00 -7.2149e-01 +3.1563e+00 +3.2401e+00 -4.4332e-01 +2.7966e-01 -5.2601e-02 +8.8513e-02 -1.6063e+00 +6.2357e-01 +1.8642e-01 +1.0716e+00 +9.4876e-01 -3.5141e+00
301310 +1.580974569e-02 +1.580974569e-02 +3.993580975e+01 +3.993580975e+01 +4.0548e+00 -1.0031e+00 +2.5016e+00 -2.3363e+00 -1.9855e+00 +2.2381e+00 +2.3569e+00 -7.1783e-01 +3.1563e+00 +3.2402e+00 -3.8469e-01 +2.7966e-01 -2.8094e-02 +1.4261e-01 -1.6260e+00 +5.8573e-01 +1.8642e-01 +1.0961e+00 +9.4903e-01 -3.6049e+00
% function evaluation | noise-free fitness - Fopt (-5.661000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.464149394e+01 +5.464149394e+01 -1.968506062e+00 -1.968506062e+00 -1.2285e+00 +6.1617e-01 +3.6823e+00 -2.9232e+00 +3.3378e+00 -3.9734e+00 +2.7875e+00 +4.5210e-01 -3.1812e+00 +3.1882e+00 -2.5927e+00 -7.4445e-01 +2.2908e+00 -1.2139e+00 -2.2387e+00 -1.4826e+00 -2.4658e+00 -1.1481e+00 -3.9820e+00 +2.0672e+00
86 +2.021243554e+01 +2.021243554e+01 -3.639756446e+01 -3.639756446e+01 -4.9281e-01 +2.5789e+00 +1.8047e+00 +4.5579e-01 -3.6382e+00 +6.1859e-01 +2.9066e+00 -3.6691e+00 -2.0101e+00 -6.8101e-01 -2.1934e+00 +1.5317e+00 +1.8443e+00 -1.8171e+00 -2.5497e+00 +2.0440e+00 -1.7547e+00 -3.9486e+00 -3.3061e+00 -1.2297e+00
9533 +1.536251621e+01 +1.536251621e+01 -4.124748379e+01 -4.124748379e+01 +1.5770e+00 +1.8078e+00 +3.9264e+00 -1.9575e+00 -3.5597e+00 -2.2062e+00 +4.6300e+00 -1.3664e+00 -1.8597e+00 +1.4174e+00 -8.5363e-01 +9.3682e-01 +1.7018e+00 -1.7505e+00 +7.6205e-01 -2.8844e+00 -2.9604e+00 -2.7676e+00 -1.8742e+00 -4.2173e+00
22248 +8.489107965e+00 +8.489107965e+00 -4.812089203e+01 -4.812089203e+01 -1.7386e-01 +4.3487e+00 +4.3792e+00 -3.1367e+00 -2.5577e-02 +1.8243e+00 +3.5927e+00 -1.9273e+00 -3.0563e+00 -1.7804e+00 -1.1631e+00 -1.3948e+00 +2.6278e+00 -8.5380e-02 -1.7612e+00 +1.0376e+00 -7.1589e-01 +5.7242e-01 -7.0725e-01 -1.5370e+00
33515 +5.777441727e+00 +5.777441727e+00 -5.083255827e+01 -5.083255827e+01 +5.1941e-01 +4.4755e+00 +3.9541e+00 -2.5141e+00 -6.3485e-01 +1.8243e+00 +3.5927e+00 -1.9274e+00 -3.0563e+00 -1.7804e+00 -1.1656e+00 -1.3948e+00 +2.6278e+00 -4.0285e-01 +1.3511e-01 +4.4415e-01 -1.6634e+00 +1.1419e+00 -3.0112e+00 -3.1891e+00
50402 +3.894433114e+00 +3.894433114e+00 -5.271556689e+01 -5.271556689e+01 +5.1941e-01 +2.4438e+00 +3.4661e+00 -2.0222e+00 -2.9220e+00 +2.3860e+00 +1.4149e+00 -2.6424e+00 -3.0563e+00 -1.7804e+00 -1.1628e+00 -1.3948e+00 +2.6278e+00 -1.2444e-01 -1.3916e+00 +4.4415e-01 -1.6634e+00 +1.1419e+00 -3.1215e+00 -3.1891e+00
56639 +2.424863747e+00 +2.424863747e+00 -5.418513625e+01 -5.418513625e+01 +1.8972e+00 +3.1385e+00 +3.2792e+00 -4.4254e+00 -2.5824e+00 +1.8243e+00 +3.5927e+00 -1.9468e+00 -3.0563e+00 -6.8101e-01 -2.2666e+00 -1.3948e+00 +2.6278e+00 -1.2444e-01 -1.4013e+00 +1.2665e-01 -1.7547e+00 +1.3807e+00 -3.1316e+00 -2.3980e+00
73413 +1.557733272e+00 +1.557733272e+00 -5.505226673e+01 -5.505226673e+01 +1.5770e+00 +2.5789e+00 +3.9541e+00 -3.7641e+00 -2.5800e+00 +2.2620e+00 +2.5239e+00 -3.6691e+00 -3.3076e+00 -6.8101e-01 -2.1275e+00 -1.3948e+00 +2.6278e+00 -2.8069e-01 -1.3525e+00 +4.4293e-01 -1.9163e+00 +1.3807e+00 -3.9350e+00 -3.0918e+00
89933 +9.895823112e-01 +9.895823112e-01 -5.562041769e+01 -5.562041769e+01 +1.5965e+00 +2.4438e+00 +3.2561e+00 -3.1367e+00 -3.6382e+00 +1.8243e+00 +2.5239e+00 -3.1444e+00 -2.9001e+00 -6.8101e-01 -3.6480e+00 -1.5370e+00 +1.7018e+00 -8.5418e-02 -1.3916e+00 +1.2665e-01 -1.9163e+00 +1.1407e+00 -3.6280e+00 -3.7297e+00
96306 +6.199134404e-01 +6.199134404e-01 -5.599008656e+01 -5.599008656e+01 +1.8972e+00 +3.0987e+00 +3.2792e+00 -3.1355e+00 -3.2472e+00 +2.1303e+00 +2.5239e+00 -3.6685e+00 -3.3076e+00 -6.8329e-01 -3.6680e+00 -1.3948e+00 +2.6278e+00 -8.5380e-02 -1.7612e+00 +1.0376e+00 -1.6634e+00 +1.1419e+00 -3.9820e+00 -3.6019e+00
118853 +3.924259153e-01 +3.924259153e-01 -5.621757408e+01 -5.621757408e+01 +1.8972e+00 +3.0987e+00 +3.2792e+00 -3.1355e+00 -3.2472e+00 +2.1303e+00 +2.5239e+00 -3.6685e+00 -3.3076e+00 -6.8329e-01 -3.6680e+00 -1.3948e+00 +2.5521e+00 -1.2414e-01 -1.7612e+00 +4.3915e-01 -1.7447e+00 +1.3807e+00 -3.9351e+00 -3.6627e+00
129199 +2.504728340e-01 +2.504728340e-01 -5.635952717e+01 -5.635952717e+01 +1.8972e+00 +3.0987e+00 +3.2597e+00 -3.1355e+00 -3.2472e+00 +2.1303e+00 +2.5241e+00 -3.6588e+00 -3.3076e+00 -6.8329e-01 -3.6114e+00 -1.3948e+00 +2.3131e+00 +2.3476e-01 -1.7612e+00 +4.6360e-01 -1.8196e+00 +1.3782e+00 -3.9823e+00 -3.6032e+00
149360 +1.542997908e-01 +1.542997908e-01 -5.645570021e+01 -5.645570021e+01 +1.8972e+00 +3.0987e+00 +3.2792e+00 -3.1551e+00 -3.2472e+00 +2.4428e+00 +2.5337e+00 -3.6692e+00 -3.3076e+00 -6.8329e-01 -3.2989e+00 -1.3948e+00 +2.3131e+00 +2.7382e-01 -1.7612e+00 +4.6360e-01 -1.7546e+00 +1.5419e+00 -3.9350e+00 -3.6906e+00
161458 +9.614622748e-02 +9.614622748e-02 -5.651385377e+01 -5.651385377e+01 +1.8972e+00 +3.0987e+00 +3.4124e+00 -3.1371e+00 -3.1348e+00 +2.2624e+00 +2.5239e+00 -3.3567e+00 -3.6813e+00 -6.8101e-01 -3.0135e+00 -1.3948e+00 +2.4693e+00 +5.4726e-01 -1.8723e+00 +6.7354e-01 -1.6632e+00 +1.5369e+00 -3.9350e+00 -3.7272e+00
184177 +6.057463282e-02 +6.057463282e-02 -5.654942537e+01 -5.654942537e+01 +1.8972e+00 +3.0205e+00 +3.2402e+00 -3.1367e+00 -3.0707e+00 +2.4493e+00 +2.5630e+00 -3.4732e+00 -3.4985e+00 -6.8039e-01 -3.3555e+00 -1.3948e+00 +2.4888e+00 +5.4792e-01 -1.8723e+00 +6.3711e-01 -1.8391e+00 +1.3807e+00 -3.9353e+00 -3.5722e+00
198683 +3.936043736e-02 +3.936043736e-02 -5.657063956e+01 -5.657063956e+01 +1.8972e+00 +2.9424e+00 +3.2561e+00 -3.1758e+00 -3.0695e+00 +2.4057e+00 +2.6803e+00 -3.4732e+00 -3.5083e+00 -6.8100e-01 -3.3555e+00 -1.4729e+00 +2.3131e+00 +5.4788e-01 -1.8725e+00 +4.3916e-01 -1.8196e+00 +1.5369e+00 -3.9039e+00 -3.5410e+00
241280 +2.491769379e-02 +2.491769379e-02 -5.658508231e+01 -5.658508231e+01 +1.8972e+00 +3.0254e+00 +3.1621e+00 -3.1322e+00 -3.1360e+00 +2.2527e+00 +2.5239e+00 -3.3567e+00 -3.5083e+00 -6.8040e-01 -3.3555e+00 -1.5511e+00 +2.3131e+00 +5.4728e-01 -1.8724e+00 +5.9918e-01 -1.8391e+00 +1.4979e+00 -3.9351e+00 -3.6639e+00
269729 +1.535195328e-02 +1.535195328e-02 -5.659464805e+01 -5.659464805e+01 +1.8972e+00 +3.0205e+00 +3.1621e+00 -3.1322e+00 -3.1348e+00 +2.2527e+00 +2.6007e+00 -3.3176e+00 -3.4985e+00 -7.5394e-01 -3.3360e+00 -1.5511e+00 +2.3131e+00 +5.6161e-01 -1.8747e+00 +6.3712e-01 -1.8490e+00 +1.4978e+00 -3.9326e+00 -3.6906e+00
347366 +9.780365946e-03 +9.780365946e-03 -5.660021963e+01 -5.660021963e+01 +1.8974e+00 +3.0202e+00 +3.1621e+00 -3.1712e+00 -3.1250e+00 +2.2645e+00 +2.5630e+00 -3.3176e+00 -3.5446e+00 -7.5395e-01 -3.3189e+00 -1.5611e+00 +2.2838e+00 +5.4737e-01 -1.8723e+00 +5.9918e-01 -1.8196e+00 +1.4978e+00 -3.9124e+00 -3.6912e+00
1003410 +6.298576004e-03 +6.298576004e-03 -5.660370142e+01 -5.660370142e+01 +1.9141e+00 +3.0127e+00 +3.1641e+00 -3.1836e+00 -3.1255e+00 +2.2656e+00 +2.5781e+00 -3.3022e+00 -3.5547e+00 -7.6171e-01 -3.2813e+00 -1.5625e+00 +2.2754e+00 +5.6640e-01 -1.8750e+00 +5.8594e-01 -1.8164e+00 +1.5193e+00 -3.9074e+00 -3.6824e+00
% function evaluation | noise-free fitness - Fopt (-5.235000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.954326399e+01 +6.954326399e+01 +1.719326399e+01 +1.719326399e+01 -2.3433e+00 -2.1606e+00 -1.5526e+00 -9.8345e-01 +2.5021e+00 -4.8468e+00 -1.2818e-01 +1.1020e-01 -9.6926e-01 -4.1648e+00 -2.4013e+00 -2.9353e+00 +2.7366e+00 -1.0020e-01 -1.2375e+00 +2.4839e-01 -3.8742e+00 +4.1247e-01 +3.4503e+00 -6.1645e-01
7 +5.978651246e+01 +5.978651246e+01 +7.436512464e+00 +7.436512464e+00 +1.9824e+00 +1.5794e+00 -3.0948e+00 -4.1856e+00 +2.7378e+00 -4.4051e+00 -1.7420e+00 -4.8823e+00 +1.8895e+00 -2.1382e-01 +3.2393e-02 -4.9358e+00 +2.4230e-01 +2.4503e+00 -2.3368e-01 +8.2445e-01 +4.9301e+00 +2.4047e+00 +1.9976e+00 -1.3464e+00
196 +3.845052482e+01 +3.845052482e+01 -1.389947518e+01 -1.389947518e+01 -3.7306e+00 -4.0138e+00 +2.5278e+00 +1.4679e+00 -2.3915e+00 +1.8215e+00 +9.4140e-01 +9.6217e-01 -9.6195e-01 -1.4476e+00 -3.0853e+00 +2.4204e+00 -1.9259e+00 -1.7103e+00 -2.9979e+00 +6.1069e-01 -4.8570e+00 +1.8042e-01 +3.2146e+00 +6.7359e-01
7600 +2.166042200e+01 +2.166042200e+01 -3.068957800e+01 -3.068957800e+01 -4.5671e+00 -4.9693e+00 +3.9566e+00 -1.9570e+00 -1.3669e+00 -1.3802e+00 +4.0785e-02 -2.8308e+00 +2.1712e+00 -4.1414e+00 +5.9720e-01 -3.8304e+00 -1.1655e+00 -2.4760e+00 +9.9257e-01 -1.6201e+00 +3.6878e+00 +3.9964e-01 -2.3324e-01 -2.5807e+00
12589 +1.368840414e+01 +1.368840414e+01 -3.866159586e+01 -3.866159586e+01 -1.5074e+00 -4.6686e+00 +2.6418e+00 -4.5190e+00 -3.9905e+00 +1.6613e+00 -2.6479e+00 +1.1173e+00 +3.3092e+00 -1.9696e+00 +1.2954e+00 -2.4491e+00 +1.4872e+00 -4.8623e+00 -4.0761e+00 +1.0050e+00 -5.8780e-01 -6.0712e-01 +1.7496e+00 -3.7288e+00
28626 +7.588292782e+00 +7.588292782e+00 -4.476170722e+01 -4.476170722e+01 -3.3059e+00 -2.7209e+00 +2.9435e+00 -1.9227e+00 -2.8786e+00 +3.8530e+00 -4.1615e+00 -8.9219e-01 +3.1284e+00 -4.9528e+00 +1.8992e+00 +6.8213e-01 +2.8547e+00 -1.8395e+00 -3.1134e+00 +2.6031e+00 -1.7045e+00 +3.3407e+00 +2.9344e+00 -4.5549e+00
35857 +5.480633786e+00 +5.480633786e+00 -4.686936621e+01 -4.686936621e+01 -8.2812e-01 -2.2754e+00 +2.2795e+00 -4.1050e-02 -2.0285e+00 +4.1507e+00 -2.6479e+00 +1.1173e+00 +3.3092e+00 -2.2822e+00 +3.9145e+00 -1.9537e+00 +3.2774e+00 -4.4553e-01 +1.0646e-02 +1.5154e+00 -1.2580e+00 +4.9792e-01 +3.8655e+00 -3.9557e+00
45905 +3.867402934e+00 +3.867402934e+00 -4.848259707e+01 -4.848259707e+01 -1.5074e+00 -2.7209e+00 +2.6310e+00 -1.5375e+00 -1.3305e+00 +3.0470e+00 -4.3178e+00 -8.9219e-01 +3.1284e+00 -2.2410e+00 +1.8992e+00 +6.8213e-01 +2.8547e+00 -1.8395e+00 -1.3893e+00 +1.8937e+00 -1.9857e+00 +7.5902e-01 +1.7496e+00 -3.7288e+00
57826 +2.195599539e+00 +2.195599539e+00 -5.015440046e+01 -5.015440046e+01 -5.1327e-01 -1.4884e+00 +3.2965e+00 -2.3638e+00 -2.0580e+00 +3.2591e+00 -3.2031e+00 -5.0840e-02 +2.7755e+00 -1.9697e+00 +2.8742e+00 -1.3827e+00 +2.5286e+00 -1.3875e-01 -1.3686e+00 +1.0050e+00 -8.4890e-01 +2.1133e+00 +4.2674e+00 -4.8437e+00
70763 +1.540223396e+00 +1.540223396e+00 -5.080977660e+01 -5.080977660e+01 -5.1327e-01 -1.4884e+00 +3.2965e+00 -2.3638e+00 -2.0580e+00 +3.2591e+00 -3.2031e+00 -5.0840e-02 +2.7755e+00 -1.9697e+00 +2.8742e+00 -1.3827e+00 +2.5286e+00 -1.3875e-01 -1.3686e+00 +1.4066e+00 -1.3976e+00 +1.4195e+00 +3.2146e+00 -4.1563e+00
81061 +9.720325284e-01 +9.720325284e-01 -5.137796747e+01 -5.137796747e+01 -8.2812e-01 -1.6504e+00 +2.2796e+00 -2.3650e+00 -2.0580e+00 +3.2591e+00 -3.2044e+00 -5.0688e-02 +2.6066e+00 -1.9279e+00 +2.8543e+00 -5.6396e-01 +3.2774e+00 -7.4380e-01 -2.3451e+00 +8.4939e-01 -2.1439e+00 +1.8423e+00 +2.6736e+00 -3.4625e+00
