% function evaluation | noise-free fitness - Fopt (-5.235000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.535315980e+00 +5.535315980e+00 -4.681468402e+01 -4.681468402e+01 -4.6816e+00 +2.0819e+00 +2.6162e-01
2 +1.587233002e+00 +1.587233002e+00 -5.076276700e+01 -5.076276700e+01 +1.5307e-01 -1.1380e+00 +1.5313e+00
83 +4.022802649e-02 +4.022802649e-02 -5.230977197e+01 -5.230977197e+01 -8.9148e-01 -1.0786e+00 +2.6553e+00
4909 +2.737735392e-02 +2.737735392e-02 -5.232262265e+01 -5.232262265e+01 -8.2489e-01 -1.3058e+00 +2.4557e+00
8528 +2.110344998e-02 +2.110344998e-02 -5.232889655e+01 -5.232889655e+01 -8.2903e-01 -1.1600e+00 +2.5947e+00
9722 +1.093773340e-02 +1.093773340e-02 -5.233906227e+01 -5.233906227e+01 -8.2489e-01 -1.3077e+00 +2.4149e+00
10884 +6.337673439e-03 +6.337673439e-03 -5.234366233e+01 -5.234366233e+01 -9.0514e-01 -1.2869e+00 +2.5695e+00
12219 +4.825737153e-03 +4.825737153e-03 -5.234517426e+01 -5.234517426e+01 -8.8988e-01 -1.2869e+00 +2.5398e+00
14826 +3.000334770e-03 +3.000334770e-03 -5.234699967e+01 -5.234699967e+01 -8.7819e-01 -1.2285e+00 +2.5609e+00
17388 +1.512658267e-03 +1.512658267e-03 -5.234848734e+01 -5.234848734e+01 -8.6158e-01 -1.3074e+00 +2.4595e+00
18512 +6.666066266e-04 +6.666066266e-04 -5.234933339e+01 -5.234933339e+01 -8.7856e-01 -1.2653e+00 +2.5323e+00
24180 +4.816137911e-04 +4.816137911e-04 -5.234951839e+01 -5.234951839e+01 -8.7339e-01 -1.2637e+00 +2.5222e+00
28423 +3.645489185e-04 +3.645489185e-04 -5.234963545e+01 -5.234963545e+01 -8.8949e-01 -1.2427e+00 +2.5731e+00
39767 +1.410506347e-04 +1.410506347e-04 -5.234985895e+01 -5.234985895e+01 -8.6989e-01 -1.2654e+00 +2.5155e+00
