% function evaluation | noise-free fitness - Fopt (3.590000000000e+001) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.244473908e+004 +4.244473908e+004 +4.248063908e+004 +4.248063908e+004 +1.1355e+000 +4.0765e+000
2 +1.556317932e+004 +1.556317932e+004 +1.559907932e+004 +1.559907932e+004 +2.2845e+000 +5.4193e-001
5 +2.641709878e+003 +2.641709878e+003 +2.677609878e+003 +2.677609878e+003 +4.6751e+000 +3.5287e+000
6 +3.610224765e+001 +3.610224765e+001 +7.200224765e+001 +7.200224765e+001 +3.3322e+000 +1.6198e+000
13 +2.325003022e+001 +2.325003022e+001 +5.915003022e+001 +5.915003022e+001 +4.9685e+000 -3.9627e-002
109 +1.241631441e+001 +1.241631441e+001 +4.831631441e+001 +4.831631441e+001 +4.1764e+000 +8.6757e-001
110 +2.058916639e+000 +2.058916639e+000 +3.795891664e+001 +3.795891664e+001 +3.4208e+000 +0.0000e+000
138 +5.417233829e-001 +5.417233829e-001 +3.644172338e+001 +3.644172338e+001 +3.0720e+000 +5.0681e-001
226 +1.401542644e-001 +1.401542644e-001 +3.604015426e+001 +3.604015426e+001 +2.9051e+000 +8.1920e-001
677 +2.487087470e-002 +2.487087470e-002 +3.592487087e+001 +3.592487087e+001 +2.8368e+000 +1.0053e+000
1576 +1.110432918e-002 +1.110432918e-002 +3.591110433e+001 +3.591110433e+001 +2.8181e+000 +1.0521e+000
1701 +1.499280775e-003 +1.499280775e-003 +3.590149928e+001 +3.590149928e+001 +2.7907e+000 +1.1137e+000
1976 +2.692216727e-004 +2.692216727e-004 +3.590026922e+001 +3.590026922e+001 +2.7860e+000 +1.1057e+000
2056 +3.307228255e-005 +3.307228255e-005 +3.590003307e+001 +3.590003307e+001 +2.7831e+000 +1.1117e+000
3251 +1.783163231e-005 +1.783163231e-005 +3.590001783e+001 +3.590001783e+001 +2.7826e+000 +1.1125e+000
3328 +9.304611190e-006 +9.304611190e-006 +3.590000930e+001 +3.590000930e+001 +2.7823e+000 +1.1126e+000
3408 +3.340659845e-006 +3.340659845e-006 +3.590000334e+001 +3.590000334e+001 +2.7819e+000 +1.1128e+000
3928 +1.760947910e-006 +1.760947910e-006 +3.590000176e+001 +3.590000176e+001 +2.7818e+000 +1.1136e+000
4128 +1.198408697e-006 +1.198408697e-006 +3.590000120e+001 +3.590000120e+001 +2.7818e+000 +1.1136e+000
4153 +9.096482714e-007 +9.096482714e-007 +3.590000091e+001 +3.590000091e+001 +2.7817e+000 +1.1136e+000
4216 +4.007829162e-007 +4.007829162e-007 +3.590000040e+001 +3.590000040e+001 +2.7817e+000 +1.1135e+000
4593 +2.495364981e-007 +2.495364981e-007 +3.590000025e+001 +3.590000025e+001 +2.7817e+000 +1.1135e+000
4808 +5.346678478e-008 +5.346678478e-008 +3.590000005e+001 +3.590000005e+001 +2.7816e+000 +1.1135e+000
