% function evaluation | noise-free fitness - Fopt (-9.210000000000e+00) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.123052065e+01 +2.123052065e+01 +1.202052065e+01 -9.210000000e+00 +1.0746e+00 +3.2695e+00
198 +1.236051234e+00 +1.236051234e+00 -7.973948766e+00 -9.210000000e+00 +4.6505e+00 +4.9113e+00
295 +6.139534698e-01 +6.139534698e-01 -8.596046530e+00 -9.210000000e+00 +4.6505e+00 +4.9736e+00
484 +2.644234979e-01 +2.644234979e-01 -8.945576502e+00 -9.210000000e+00 +5.0869e+00 +4.9736e+00
676 +0.000000000e+00 +0.000000000e+00 -9.210000000e+00 -9.210000000e+00 +5.4839e+00 +5.3489e+00
% function evaluation | noise-free fitness - Fopt (6.559900000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.854318716e+01 +4.854318716e+01 +7.045331872e+02 +6.559900000e+02 +1.3246e+00 -5.1322e-01
192 +2.729259472e+00 +2.729259472e+00 +6.587192595e+02 +6.559900000e+02 +4.0299e+00 -4.8241e+00
290 +2.217958727e+00 +2.217958727e+00 +6.582079587e+02 +6.559900000e+02 +4.5412e+00 -4.8241e+00
465 +4.707175310e-01 +4.707175310e-01 +6.564607175e+02 +6.559900000e+02 +4.5412e+00 -4.9988e+00
555 +1.189652653e-02 +1.189652653e-02 +6.560018965e+02 +6.559900000e+02 +5.2419e+00 -4.9988e+00
648 +0.000000000e+00 +0.000000000e+00 +6.559900000e+02 +6.559900000e+02 +5.1204e+00 -5.1749e+00
% function evaluation | noise-free fitness - Fopt (6.671000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +9.384773143e+01 +9.384773143e+01 +1.605577314e+02 +6.671000000e+01 -3.4767e+00 +4.2324e+00
94 +5.995108433e-01 +5.995108433e-01 +6.730951084e+01 +6.671000000e+01 -4.7211e+00 -4.9679e+00
373 +2.788637498e-01 +2.788637498e-01 +6.698886375e+01 +6.671000000e+01 -4.7211e+00 -5.0510e+00
639 +0.000000000e+00 +0.000000000e+00 +6.671000000e+01 +6.671000000e+01 -7.3807e+00 -5.0510e+00
% function evaluation | noise-free fitness - Fopt (9.416700000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.837784976e+01 +2.837784976e+01 +9.700478498e+02 +9.416700000e+02 -4.1289e+00 -2.2493e+00
196 +4.237080621e+00 +4.237080621e+00 +9.459070806e+02 +9.416700000e+02 -3.9438e+00 -4.6819e+00
288 +3.231949648e+00 +3.231949648e+00 +9.449019496e+02 +9.416700000e+02 -4.9489e+00 -4.6819e+00
380 +5.108481414e-02 +5.108481414e-02 +9.417210848e+02 +9.416700000e+02 -4.9489e+00 -5.0926e+00
568 +0.000000000e+00 +0.000000000e+00 +9.416700000e+02 +9.416700000e+02 -6.1679e+00 -6.0397e+00
% function evaluation | noise-free fitness - Fopt (-3.745000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.014066917e+01 +5.014066917e+01 +1.269066917e+01 -3.745000000e+01 +3.3222e+00 +1.5372e-01
191 +7.272703234e-01 +7.272703234e-01 -3.672272968e+01 -3.745000000e+01 +4.2727e+00 +5.0263e+00
279 +2.885378067e-02 +2.885378067e-02 -3.742114622e+01 -3.745000000e+01 +4.9711e+00 +5.0263e+00
464 +0.000000000e+00 +0.000000000e+00 -3.745000000e+01 -3.745000000e+01 +5.4714e+00 +5.0263e+00
% function evaluation | noise-free fitness - Fopt (-4.450500000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.717393902e+01 +6.717393902e+01 -3.778760610e+02 -4.450500000e+02 -4.8486e+00 -1.7023e+00
94 +7.979051734e-01 +7.979051734e-01 -4.442520948e+02 -4.450500000e+02 -4.2537e+00 +4.9948e+00
381 +5.156379102e-02 +5.156379102e-02 -4.449984362e+02 -4.450500000e+02 -5.4054e+00 +4.9948e+00
552 +0.000000000e+00 +0.000000000e+00 -4.450500000e+02 -4.450500000e+02 -5.5436e+00 +5.4163e+00
% function evaluation | noise-free fitness - Fopt (9.513200000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.882894064e+01 +6.882894064e+01 +1.020148941e+03 +9.513200000e+02 -2.1022e-01 +1.4039e+00
193 +1.507481326e+00 +1.507481326e+00 +9.528274813e+02 +9.513200000e+02 -4.3874e+00 -4.9105e+00
289 +6.126083666e-01 +6.126083666e-01 +9.519326084e+02 +9.513200000e+02 -4.3874e+00 -6.2894e+00
568 +0.000000000e+00 +0.000000000e+00 +9.513200000e+02 +9.513200000e+02 -5.1135e+00 -6.2894e+00
% function evaluation | noise-free fitness - Fopt (-1.703300000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.267947938e+01 +4.267947938e+01 -1.276505206e+02 -1.703300000e+02 +3.3871e+00 -1.5708e+00
196 +1.368504292e+00 +1.368504292e+00 -1.689614957e+02 -1.703300000e+02 -3.6821e+00 -4.9949e+00
388 +9.625398962e-01 +9.625398962e-01 -1.693674601e+02 -1.703300000e+02 -4.0881e+00 -4.9949e+00
863 +4.978571319e-01 +4.978571319e-01 -1.698321429e+02 -1.703300000e+02 -4.5021e+00 -5.5042e+00
957 +1.374505316e-02 +1.374505316e-02 -1.703162549e+02 -1.703300000e+02 -4.9863e+00 -5.5042e+00
1056 +0.000000000e+00 +0.000000000e+00 -1.703300000e+02 -1.703300000e+02 -5.8322e+00 -5.2940e+00
% function evaluation | noise-free fitness - Fopt (4.136000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +9.656223895e+01 +9.656223895e+01 +1.379222390e+02 +4.136000000e+01 -1.5920e+00 -3.9970e+00
183 +1.514696559e+00 +1.514696559e+00 +4.287469656e+01 +4.136000000e+01 +4.5911e+00 +4.8894e+00
269 +4.230399736e-01 +4.230399736e-01 +4.178303997e+01 +4.136000000e+01 +4.5770e+00 +5.1314e+00
359 +3.926886145e-01 +3.926886145e-01 +4.175268861e+01 +4.136000000e+01 +4.6073e+00 +5.1314e+00
447 +0.000000000e+00 +0.000000000e+00 +4.136000000e+01 +4.136000000e+01 +6.4442e+00 +5.9418e+00
% function evaluation | noise-free fitness - Fopt (2.583700000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.838359265e+01 +3.838359265e+01 +2.967535927e+02 +2.583700000e+02 +2.2610e+00 +1.8877e+00
80 +5.899177920e-01 +5.899177920e-01 +2.589599178e+02 +2.583700000e+02 -4.6856e+00 +4.9724e+00
430 +3.143768885e-01 +3.143768885e-01 +2.586843769e+02 +2.583700000e+02 -4.6856e+00 +5.1298e+00
672 +0.000000000e+00 +0.000000000e+00 +2.583700000e+02 +2.583700000e+02 -5.0646e+00 +5.1298e+00
% function evaluation | noise-free fitness - Fopt (-7.520000000000e+00) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.091780196e+01 +5.091780196e+01 +4.339780196e+01 -7.520000000e+00 +2.2234e+00 +1.8588e-01
195 +5.848837442e-01 +5.848837442e-01 -6.935116256e+00 -7.520000000e+00 +4.8308e+00 +4.9584e+00
