% f evaluations | g evaluations | best noise-free fitness - Fopt (1.000000000000e+03) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +7.296775099e+02 +1.729677510e+03 +1.729677510e+03 -1.6804e+00 -1.3586e+00 -2.6517e+00
2 0 +1.938118957e+02 +1.193811896e+03 +1.193811896e+03 -4.2436e+00 -4.6875e+00 +3.8563e+00
13 0 +1.719646782e+02 +1.171964678e+03 +1.171964678e+03 -2.0572e+00 -3.5972e+00 +4.0771e+00
14 0 +9.653364790e+01 +1.096533648e+03 +1.096533648e+03 +3.7880e-01 +1.0120e+00 +3.8455e+00
30 0 +3.246741131e+01 +1.032467411e+03 +1.032467411e+03 -4.4281e+00 +3.7746e+00 +3.1260e+00
53 0 +1.725562512e+01 +1.017255625e+03 +1.017255625e+03 -2.6334e+00 +1.8884e+00 +3.3226e+00
521 0 +1.239321270e+01 +1.012393213e+03 +1.012393213e+03 -2.5831e+00 +1.8334e+00 +3.3564e+00
522 0 +1.073548206e+01 +1.010735482e+03 +1.010735482e+03 -4.4065e+00 +3.8356e+00 +2.9758e+00
527 0 +7.560185220e+00 +1.007560185e+03 +1.007560185e+03 -3.9935e+00 +3.2810e+00 +2.8019e+00
843 0 +5.190294723e+00 +1.005190295e+03 +1.005190295e+03 -2.9891e+00 +3.4923e+00 +3.1534e+00
873 0 +3.593239729e+00 +1.003593240e+03 +1.003593240e+03 -3.1210e+00 +3.5160e+00 +3.0668e+00
899 0 +2.792742059e+00 +1.002792742e+03 +1.002792742e+03 -3.1082e+00 +3.4421e+00 +3.0795e+00
922 0 +2.750984309e+00 +1.002750984e+03 +1.002750984e+03 -3.1198e+00 +3.4504e+00 +3.0665e+00
947 0 +2.362520919e+00 +1.002362521e+03 +1.002362521e+03 -3.0957e+00 +3.4673e+00 +3.0953e+00
965 0 +2.146540381e+00 +1.002146540e+03 +1.002146540e+03 -3.1086e+00 +3.4743e+00 +3.0750e+00
1725 0 +2.137837609e+00 +1.002137838e+03 +1.002137838e+03 -3.1068e+00 +3.4743e+00 +3.0750e+00
