% f evaluations | g evaluations | best noise-free fitness - Fopt (1.000000000000e+03) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +7.480343446e+02 +1.748034345e+03 +1.748034345e+03 -2.0678e+00 +4.5320e+00 +3.9355e+00 -1.9947e+00 -3.8849e-01
2 0 +5.631793759e+02 +1.563179376e+03 +1.563179376e+03 +1.5186e+00 -4.6138e+00 -1.9902e+00 +1.5151e+00 +4.2706e+00
10 0 +5.781886280e+01 +1.057818863e+03 +1.057818863e+03 -4.0497e+00 +3.8815e+00 +4.1448e+00 +1.5781e+00 +1.4454e+00
519 0 +4.440933228e+01 +1.044409332e+03 +1.044409332e+03 -4.0561e+00 +3.8299e+00 +2.9840e+00 +2.7784e+00 +2.0493e+00
589 0 +3.801576863e+01 +1.038015769e+03 +1.038015769e+03 -2.3873e+00 +3.9667e+00 +1.7628e+00 +3.7351e+00 +2.8955e+00
618 0 +3.201006788e+01 +1.032010068e+03 +1.032010068e+03 -3.1906e+00 +3.6368e+00 +2.5208e+00 +2.9737e+00 +1.9214e+00
689 0 +2.349953373e+01 +1.023499534e+03 +1.023499534e+03 -3.2514e+00 +2.1174e+00 +1.7064e+00 +3.7002e+00 +3.1655e+00
951 0 +2.196480634e+01 +1.021964806e+03 +1.021964806e+03 -2.6703e+00 +1.9860e+00 +3.1620e+00 +3.1501e+00 +2.0949e+00
967 0 +2.106729362e+01 +1.021067294e+03 +1.021067294e+03 -2.6700e+00 +1.9877e+00 +3.1506e+00 +3.1534e+00 +2.0947e+00
973 0 +1.905888774e+01 +1.019058888e+03 +1.019058888e+03 -2.6709e+00 +2.0139e+00 +3.1045e+00 +3.1530e+00 +2.0947e+00
981 0 +1.892945958e+01 +1.018929460e+03 +1.018929460e+03 -2.6707e+00 +1.9931e+00 +3.1090e+00 +3.1531e+00 +2.0947e+00
1429 0 +1.681387073e+01 +1.016813871e+03 +1.016813871e+03 -2.6709e+00 +2.0036e+00 +3.1059e+00 +3.1367e+00 +2.0771e+00
