% f evaluations | g evaluations | best noise-free fitness - Fopt (1.000000000000e+03) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +4.977208054e+03 +5.977208054e+03 +5.977208054e+03
2 0 +2.497254088e+03 +3.497254088e+03 +3.497254088e+03
23 0 +2.146269506e+03 +3.146269506e+03 +3.146269506e+03
44 0 +2.100234620e+03 +3.100234620e+03 +3.100234620e+03
155 0 +1.887752877e+03 +2.887752877e+03 +2.887752877e+03
156 0 +1.824360672e+03 +2.824360672e+03 +2.824360672e+03
501 0 +1.533577381e+03 +2.533577381e+03 +2.533577381e+03
523 0 +1.443642565e+03 +2.443642565e+03 +2.443642565e+03
525 0 +1.214099175e+03 +2.214099175e+03 +2.214099175e+03
583 0 +1.000682132e+03 +2.000682132e+03 +2.000682132e+03
623 0 +9.605981284e+02 +1.960598128e+03 +1.960598128e+03
670 0 +9.496708740e+02 +1.949670874e+03 +1.949670874e+03
710 0 +9.282906581e+02 +1.928290658e+03 +1.928290658e+03
720 0 +8.867515033e+02 +1.886751503e+03 +1.886751503e+03
729 0 +8.541893583e+02 +1.854189358e+03 +1.854189358e+03
745 0 +8.493388439e+02 +1.849338844e+03 +1.849338844e+03
989 0 +8.066890105e+02 +1.806689011e+03 +1.806689011e+03
1011 0 +7.936567648e+02 +1.793656765e+03 +1.793656765e+03
1167 0 +7.722000031e+02 +1.772200003e+03 +1.772200003e+03
1172 0 +7.537669962e+02 +1.753766996e+03 +1.753766996e+03
1941 0 +7.412489060e+02 +1.741248906e+03 +1.741248906e+03
3631 0 +7.209674294e+02 +1.720967429e+03 +1.720967429e+03
3643 0 +7.047812995e+02 +1.704781299e+03 +1.704781299e+03
3912 0 +6.886045290e+02 +1.688604529e+03 +1.688604529e+03
5531 0 +6.753391031e+02 +1.675339103e+03 +1.675339103e+03
7355 0 +6.600384959e+02 +1.660038496e+03 +1.660038496e+03
7695 0 +6.452538215e+02 +1.645253822e+03 +1.645253822e+03
8354 0 +6.298383905e+02 +1.629838391e+03 +1.629838391e+03
8960 0 +6.154591923e+02 +1.615459192e+03 +1.615459192e+03
10048 0 +5.994639250e+02 +1.599463925e+03 +1.599463925e+03
10998 0 +5.867337314e+02 +1.586733731e+03 +1.586733731e+03
11657 0 +5.710597209e+02 +1.571059721e+03 +1.571059721e+03
12240 0 +5.622363108e+02 +1.562236311e+03 +1.562236311e+03
13388 0 +5.493451061e+02 +1.549345106e+03 +1.549345106e+03
16288 0 +5.355979364e+02 +1.535597936e+03 +1.535597936e+03
20007 0 +5.246078105e+02 +1.524607810e+03 +1.524607810e+03
24936 0 +5.116722966e+02 +1.511672297e+03 +1.511672297e+03
33542 0 +5.011701951e+02 +1.501170195e+03 +1.501170195e+03
47402 0 +4.892916522e+02 +1.489291652e+03 +1.489291652e+03
69527 0 +4.786166931e+02 +1.478616693e+03 +1.478616693e+03
% f evaluations | g evaluations | best noise-free fitness - Fopt (7.003000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +4.248052935e+03 +4.318082935e+03 +4.318082935e+03
2 0 +4.186526351e+03 +4.256556351e+03 +4.256556351e+03
8 0 +3.598355539e+03 +3.668385539e+03 +3.668385539e+03
12 0 +3.188185582e+03 +3.258215582e+03 +3.258215582e+03
