% function evaluation | noise-free fitness - Fopt (-1.025500000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
489263 +6.208320393e-01 +6.208320393e-01 +7.231083204e+01 +7.231083204e+01 +4.7767e-02 +1.5413e-01 +4.5335e-02 -3.3786e-01 -2.4245e-01 +6.7509e-01 -4.7908e-01 -5.0657e-01 -3.3426e-01 -1.0450e-01 -2.4163e-01 -4.4704e-02 +2.9706e-01 -1.3362e-01 -3.9526e-01 +2.4018e-01 -4.8563e-03 -2.7422e-01 -9.8194e-02 +2.8139e-01
505743 +3.793458398e-01 +3.793458398e-01 +7.206934584e+01 +7.206934584e+01 +6.7300e-02 +1.5413e-01 +4.8530e-02 -3.3755e-01 -1.7338e-01 +6.7997e-01 -4.7908e-01 -5.0413e-01 -3.3428e-01 -1.0450e-01 -2.4163e-01 -1.6520e-02 +2.1742e-01 -1.3225e-01 -3.9903e-01 +2.5101e-01 +2.7359e-03 -2.9099e-01 -9.8804e-02 +2.7667e-01
609403 +2.481408555e-01 +2.481408555e-01 +7.193814086e+01 +7.193814086e+01 +6.7319e-02 +1.5168e-01 +4.3342e-02 -3.3999e-01 -1.7338e-01 +6.7020e-01 -4.7909e-01 -5.0628e-01 -3.3425e-01 -1.0450e-01 -2.4163e-01 -1.8351e-02 +2.1742e-01 -1.3606e-01 -3.9889e-01 +2.4613e-01 +2.7359e-03 -2.9099e-01 -9.8843e-02 +2.7667e-01
% function evaluation | noise-free fitness - Fopt (2.140100000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.973688413e+01 +6.973688413e+01 +2.837468841e+02 +2.837468841e+02 +2.9809e+00 -3.8150e+00 +3.9942e+00 -2.1239e+00 -1.1179e+00 -7.2213e-01 -3.2513e+00 +3.1667e-01 -1.7823e+00 +4.3810e+00 -5.0955e-01 +2.3665e+00 +1.7341e-01 -1.4963e+00 -1.7956e+00 +4.8134e+00 +2.5920e+00 -4.9076e+00 +3.4969e+00 -2.1302e+00
3 +2.362298152e+01 +2.362298152e+01 +2.376329815e+02 +2.376329815e+02 +4.9264e+00 +3.6394e-01 +1.4517e+00 +1.6536e+00 -1.2237e-01 +2.5363e+00 -8.3101e-01 +1.1817e+00 -2.2622e+00 +1.9671e+00 +1.5979e+00 -1.2499e+00 +2.1004e+00 +1.7836e-01 +3.2954e+00 -1.2266e+00 +3.9919e+00 +1.9775e+00 -2.7404e+00 -1.6378e+00
3893 +1.532608672e+01 +1.532608672e+01 +2.293360867e+02 +2.293360867e+02 +1.2049e-01 +7.5698e-01 +2.1430e+00 +1.0102e-01 -6.4079e-01 +2.9204e+00 -4.4861e+00 -2.0696e+00 +2.7437e+00 +3.6305e-01 +1.1844e+00 +1.8580e+00 -2.4750e-01 -1.8305e+00 +1.4709e+00 -1.2633e+00 -1.3893e+00 +6.0141e-01 -8.1544e-01 +1.1588e+00
14699 +9.763085540e+00 +9.763085540e+00 +2.237730855e+02 +2.237730855e+02 -6.1757e-01 +2.6703e+00 +7.0082e-01 -8.1114e-01 +4.1925e-02 +1.1140e+00 +8.6290e-01 +8.0037e-01 -6.8079e-01 +2.0020e+00 +9.7892e-01 +1.5205e+00 +8.1136e-01 -1.8053e+00 +6.1451e-01 -4.2640e-01 -2.4621e-01 -1.2931e+00 +1.3552e+00 -1.9310e-02
43079 +6.308819954e+00 +6.308819954e+00 +2.203188200e+02 +2.203188200e+02 +1.0072e+00 -2.2373e-01 -1.7899e-01 +5.6879e-02 -2.2824e+00 -1.5623e+00 -1.7149e+00 -2.3393e+00 +1.9226e+00 -7.5373e-01 -1.8937e-01 +1.0487e+00 +1.5824e+00 +3.2904e-01 -4.4579e-01 -5.1673e-01 +1.9327e+00 +1.5303e+00 -1.4968e+00 +2.3369e-01
221799 +3.747193125e+00 +3.747193125e+00 +2.177571931e+02 +2.177571931e+02 +6.6481e-01 -3.5805e-01 -5.0133e-01 -1.5956e-01 +4.2170e-01 +2.2068e-01 +1.4283e+00 +3.2432e-01 -2.1750e-01 -7.6135e-01 -6.8358e-01 -2.7208e-01 +2.8890e-01 +4.8993e-01 -2.2520e-01 +1.5593e-01 -3.4478e-01 +6.0141e-01 +5.9557e-01 +2.3361e-01
419175 +2.235125825e+00 +2.235125825e+00 +2.162451258e+02 +2.162451258e+02 -3.3926e-01 -6.7192e-02 +3.0635e-01 -7.6175e-02 +4.1925e-02 -6.9539e-01 +1.1058e-02 +3.4381e-01 +4.3811e-01 +3.2210e-01 +7.7224e-01 +5.7191e-01 -5.1746e-01 +1.3044e-01 -2.0925e-01 +1.4122e-01 +4.8287e-01 -9.9542e-01 -5.4067e-01 -5.6407e-01
476913 +1.430386450e+00 +1.430386450e+00 +2.154403864e+02 +2.154403864e+02 -3.3437e-01 -6.8209e-02 +2.1770e-01 -7.6163e-02 +5.9589e-02 -6.3618e-01 -4.8902e-01 -6.6490e-01 +4.5520e-01 +3.2218e-01 +1.4723e-01 +3.7655e-01 +3.2157e-02 +2.0217e-01 -1.8859e-01 +1.4488e-01 +4.8291e-01 -9.2755e-01 -5.8445e-01 -5.6407e-01
551806 +9.959851980e-01 +9.959851980e-01 +2.150059852e+02 +2.150059852e+02 -3.3316e-01 -6.7329e-02 +2.0610e-01 -7.6201e-02 +5.9594e-02 -6.3679e-01 -4.8901e-01 -6.6489e-01 +4.5276e-01 +3.2092e-01 +1.4724e-01 +3.7653e-01 +3.6964e-02 +2.0461e-01 -1.8615e-01 +1.4610e-01 +4.8291e-01 -9.1900e-01 -5.7956e-01 -5.6546e-01
% function evaluation | noise-free fitness - Fopt (-5.848000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.007514869e+01 +8.007514869e+01 +2.159514869e+01 +2.159514869e+01 +2.9993e+00 +8.1705e-01 +4.8886e+00 -1.9601e+00 -2.9490e+00 +6.7742e-01 -3.8799e+00 -3.6201e+00 +2.0147e+00 +3.9866e+00 +2.6311e+00 -2.1595e+00 -4.7985e+00 -4.2695e-01 -2.5266e+00 -4.0979e+00 -2.8505e+00 -3.2409e+00 +2.8018e+00 -4.4541e+00
4 +4.743618143e+01 +4.743618143e+01 -1.104381857e+01 -1.104381857e+01 +1.6182e+00 +2.7498e+00 +3.7382e+00 -4.3043e+00 -4.1563e+00 +7.2266e-02 -3.0001e+00 -2.4840e+00 +1.9130e+00 -4.6361e+00 -1.4176e+00 -4.3598e+00 -1.0012e+00 +2.4043e+00 +2.8032e+00 +2.8804e+00 -7.4773e-01 +1.9071e+00 -8.6209e-01 -3.9474e+00
6 +2.805661250e+01 +2.805661250e+01 -3.042338750e+01 -3.042338750e+01 -4.1625e+00 -9.2755e-01 +4.5730e-01 -9.8907e-01 +2.2045e+00 +2.3102e+00 +1.5065e+00 -2.5671e+00 -2.8159e+00 -1.1713e+00 -6.9477e-01 -2.5949e+00 -1.3534e+00 +3.3840e+00 +2.9372e+00 -9.1165e-01 +4.4856e+00 -2.2026e+00 -1.2581e+00 +3.5439e+00
172 +1.791942152e+01 +1.791942152e+01 -4.056057848e+01 -4.056057848e+01 -2.1527e+00 +2.0703e+00 +2.7353e-01 +2.1990e+00 +1.6193e-02 +5.2641e-01 -8.9427e-01 -7.7371e-01 -6.0572e-01 -3.9218e+00 +4.6926e+00 -3.5113e+00 -4.6476e-01 -2.0124e+00 +8.7680e-01 -3.3352e+00 -9.8840e-01 -1.6423e+00 +4.2700e-02 -3.2580e-01
196 +1.347879836e+01 +1.347879836e+01 -4.500120164e+01 -4.500120164e+01 -3.9164e+00 +7.9774e-02 -3.2062e+00 +4.9809e-01 +7.0759e-01 -4.0531e-01 +1.7622e+00 -1.2142e+00 +9.1295e-02 +2.4937e-02 +1.5117e+00 -3.4222e+00 -1.5554e+00 -4.1718e+00 +1.7288e+00 +3.9258e-01 -6.2424e-01 -5.6863e-01 +1.2297e+00 -8.2760e-01
14812 +9.963602504e+00 +9.963602504e+00 -4.851639750e+01 -4.851639750e+01 -3.6540e+00 +3.4609e-01 -2.3369e+00 +5.9787e-01 +3.6603e-01 +1.7352e+00 +5.6781e-01 -2.2723e+00 +2.1826e+00 -7.9283e-01 +2.7668e+00 -3.2476e+00 +6.0062e-01 +9.0021e-01 +2.3311e+00 -4.6205e-01 +1.4758e+00 +1.3787e+00 -1.3166e+00 +2.1298e-01
39691 +5.619625467e+00 +5.619625467e+00 -5.286037453e+01 -5.286037453e+01 -9.4527e-02 +1.2578e-01 +1.5394e+00 -8.6180e-01 +2.2946e+00 -1.6213e+00 +1.7767e+00 -1.1348e+00 -5.3456e-01 -4.3959e-01 +9.0965e-01 -2.3008e-01 -2.2201e-01 -1.7775e+00 -2.0082e+00 +7.5152e-01 -1.9688e+00 -2.5282e-01 +6.5680e-01 -4.0969e-01
109799 +3.535982114e+00 +3.535982114e+00 -5.494401789e+01 -5.494401789e+01 -3.9311e-01 -1.0065e+00 -1.2933e-01 +9.3812e-02 +1.6193e-02 +5.2641e-01 -2.8721e-01 -9.0082e-02 -2.6832e-01 +6.1413e-01 +2.6107e-01 -2.3008e-01 -8.4456e-01 -5.3730e-01 +1.0466e+00 +1.0077e+00 -9.4013e-01 -9.4534e-01 -2.1784e-01 +3.9644e-01
324662 +2.423965034e+00 +2.423965034e+00 -5.605603497e+01 -5.605603497e+01 -3.9801e-01 -3.8110e-01 -1.3391e-01 +9.3773e-02 +3.9285e-02 +1.4903e-01 +5.7134e-01 -7.6731e-01 +1.0082e+00 -7.7354e-02 +2.4848e-01 +7.1537e-02 +2.8487e-01 +4.1033e-01 -2.9742e-01 -3.5289e-01 +3.6731e-01 +3.4116e-01 +6.2231e-02 -3.2334e-01
360969 +1.257988039e+00 +1.257988039e+00 -5.722201196e+01 -5.722201196e+01 -3.9862e-01 -3.8090e-01 -1.3383e-01 +1.3303e-01 +3.9285e-02 +7.9186e-02 +4.7088e-01 -7.6747e-01 +1.0082e+00 -7.7278e-02 +2.6107e-01 +6.9095e-02 +2.8476e-01 +4.1033e-01 -2.9745e-01 -3.6279e-01 +4.7017e-01 +3.4117e-01 +4.1861e-02 -4.8203e-01
395009 +9.733288097e-01 +9.733288097e-01 -5.750667119e+01 -5.750667119e+01 -4.1327e-01 -3.8086e-01 -1.1468e-01 +1.3223e-01 +4.6685e-02 +8.3974e-02 +4.7368e-01 -7.6883e-01 +1.0078e+00 -7.7278e-02 +2.4848e-01 -3.0771e-04 +2.8487e-01 +4.1277e-01 -2.6568e-01 -3.5293e-01 +4.9134e-01 +3.7901e-01 +7.6816e-03 -4.8203e-01
574966 +6.307954349e-01 +6.307954349e-01 -5.784920457e+01 -5.784920457e+01 -3.9984e-01 -3.8514e-01 -1.3422e-01 +1.3217e-01 +4.3021e-02 +1.4079e-01 +4.1508e-01 -7.0262e-01 +1.0076e+00 -7.7891e-02 +2.5214e-01 +3.9493e-02 +3.0440e-01 +4.2009e-01 -2.7544e-01 -3.6021e-01 +4.7029e-01 +3.4114e-01 +3.9420e-02 -4.8147e-01
% function evaluation | noise-free fitness - Fopt (-6.130800000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.905051299e+01 +6.905051299e+01 -5.440294870e+02 -5.440294870e+02 +1.7868e+00 -1.2063e+00 +3.3294e+00 +2.3882e+00 +1.5233e+00 -3.2809e+00 -6.3946e-01 -7.7746e-01 +3.7983e+00 -6.4638e-02 +3.7764e+00 -1.2004e+00 -4.0667e+00 +3.9056e+00 +1.5316e+00 -4.7019e+00 -2.9166e+00 +1.1577e+00 +2.8853e+00 +4.9348e+00
7 +4.615682596e+01 +4.615682596e+01 -5.669231740e+02 -5.669231740e+02 -2.6637e+00 -1.4072e+00 -2.5841e+00 +3.4407e+00 +8.2739e-01 -1.1826e+00 +1.0034e+00 -1.9499e+00 -4.1681e+00 -3.0311e-01 -3.4482e+00 -4.7656e+00 -2.5480e-01 -2.6787e+00 +4.5000e+00 +1.2985e+00 -1.8690e+00 +2.0382e+00 -4.9782e+00 +4.2702e+00
12 +3.315181069e+01 +3.315181069e+01 -5.799281893e+02 -5.799281893e+02 -2.3724e+00 +9.1846e-01 +1.4306e+00 +6.4788e-01 -2.9546e-01 +2.4515e+00 -9.5551e-01 -1.5473e+00 -4.7189e+00 +3.6166e+00 -2.3472e+00 -4.0648e+00 +2.6776e+00 +3.4609e+00 +2.9378e+00 -2.0325e+00 -1.5261e+00 -2.6786e+00 +1.1103e+00 +9.5139e-02
41 +1.840999172e+01 +1.840999172e+01 -5.946700083e+02 -5.946700083e+02 -1.0688e+00 +4.0813e+00 -1.2176e+00 +3.3162e-01 +1.0752e+00 -3.2108e+00 -2.4396e+00 -2.7782e-01 +4.8946e-02 -3.8463e-01 -2.0456e+00 -9.2952e-01 -1.9729e+00 -1.5963e+00 +1.6972e+00 -7.4705e-01 -1.0490e+00 -2.3164e+00 +1.6598e+00 -3.2851e+00
3028 +1.566173401e+01 +1.566173401e+01 -5.974182660e+02 -5.974182660e+02 +7.4104e-02 +1.2621e+00 +3.9613e+00 -3.9959e+00 -7.0166e-02 +6.1519e-01 -6.7580e-01 -1.6096e+00 -3.8871e+00 -8.8127e-01 +2.2052e+00 -1.9290e+00 +2.1821e+00 +4.2505e-01 -2.8955e+00 -2.7550e+00 -1.2296e+00 +3.7743e+00 +1.0971e+00 -8.7637e-01
15367 +9.809350650e+00 +9.809350650e+00 -6.032706493e+02 -6.032706493e+02 -2.9484e-01 -2.3299e+00 -1.4919e+00 -2.3195e+00 -1.4158e+00 -1.6040e+00 -1.1068e+00 +9.8745e-01 -1.1969e-01 -1.0041e+00 -2.8456e+00 +1.0069e+00 -1.2893e+00 -7.9131e-01 +7.9441e-01 +1.6806e+00 +7.3934e-01 -3.4460e+00 +4.6173e-01 +1.1283e+00
38129 +5.743897320e+00 +5.743897320e+00 -6.073361027e+02 -6.073361027e+02 +6.1397e-02 +4.0753e-01 -1.5215e+00 -2.1766e+00 -1.5865e+00 -2.3550e-02 +6.5247e-01 +1.3171e-01 -2.9775e+00 -6.6658e-01 +1.0786e-01 -2.4585e-01 +7.1048e-01 +4.2770e-01 +1.8493e+00 -2.2096e+00 -6.9250e-01 +3.4766e-02 +1.2103e+00 -1.9832e+00
139185 +3.752839192e+00 +3.752839192e+00 -6.093271608e+02 -6.093271608e+02 -2.9486e-01 +6.6382e-01 +8.9764e-01 -1.8844e-01 +9.9345e-01 +4.6828e-01 -1.6461e-01 +1.3171e-01 -1.1969e-01 -6.7861e-01 +2.6413e-01 -1.7000e+00 +1.0230e+00 +5.8395e-01 +4.0329e-01 -1.8527e-02 -3.2942e-02 +2.7526e-01 +1.1752e+00 -9.9709e-01
352412 +2.363748023e+00 +2.363748023e+00 -6.107162520e+02 -6.107162520e+02 -7.4748e-01 +8.6057e-01 +8.9634e-01 +1.0611e+00 +1.2015e-01 +3.9608e-01 -4.2107e-01 +4.0763e-02 -2.9332e-01 -3.6612e-01 +2.8743e-01 -3.7309e-01 -1.5379e-01 +4.7963e-02 +9.0793e-02 +1.5343e-02 +4.3573e-01 +9.0083e-01 -9.9805e-02 -3.7970e-01
482835 +1.405386446e+00 +1.405386446e+00 -6.116746136e+02 -6.116746136e+02 -7.6690e-02 +8.2008e-01 +8.8791e-01 +5.0272e-01 -2.5930e-01 +6.1397e-01 -1.6430e-01 +2.2308e-01 -6.2061e-01 -3.2896e-01 +3.6612e-01 -2.3612e-01 +3.5410e-01 +3.7356e-01 +1.8408e-01 -3.5412e-01 +7.4043e-01 +8.1846e-01 +7.4928e-01 -3.6032e-01
500489 +9.808040525e-01 +9.808040525e-01 -6.120991959e+02 -6.120991959e+02 -7.6690e-02 +8.2008e-01 +8.8302e-01 +5.0265e-01 -2.5930e-01 +6.1397e-01 -1.5572e-01 +2.2308e-01 -6.2061e-01 -3.2865e-01 +3.6611e-01 -2.4589e-01 +3.5410e-01 +3.7354e-01 +1.6454e-01 -4.0215e-01 +7.4043e-01 +7.9893e-01 +7.4806e-01 -3.7001e-01
521353 +5.121055870e-01 +5.121055870e-01 -6.125678944e+02 -6.125678944e+02 -7.6690e-02 +8.2008e-01 +9.2467e-01 +5.0272e-01 -2.5992e-01 +6.1397e-01 -1.8414e-01 +2.1575e-01 -6.2061e-01 -3.2895e-01 +3.6611e-01 -2.5199e-01 +3.5410e-01 +3.7478e-01 +1.8408e-01 -3.9239e-01 +7.4044e-01 +8.2149e-01 +7.4928e-01 -3.6179e-01
542575 +3.965021173e-01 +3.965021173e-01 -6.126834979e+02 -6.126834979e+02 -7.6690e-02 +8.2008e-01 +9.2467e-01 +5.0272e-01 -2.6236e-01 +6.1397e-01 -1.8414e-01 +2.1575e-01 -6.2061e-01 -3.2895e-01 +3.6611e-01 -2.5199e-01 +3.5410e-01 +3.7478e-01 +1.8408e-01 -3.9239e-01 +7.3555e-01 +8.2149e-01 +7.4928e-01 -3.6179e-01
679204 +2.503983387e-01 +2.503983387e-01 -6.128296017e+02 -6.128296017e+02 -6.8187e-02 +8.2008e-01 +8.8806e-01 +5.0761e-01 -2.5929e-01 +6.1153e-01 -1.6473e-01 +2.0843e-01 -6.0228e-01 -3.3140e-01 +3.6489e-01 -2.4589e-01 +3.5913e-01 +3.8382e-01 +1.8104e-01 -4.0184e-01 +7.3555e-01 +8.1846e-01 +7.4379e-01 -3.6105e-01
