% f evaluations | g evaluations | best noise-free fitness - Fopt (-4.620900000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +5.940514084e+03 +5.478424084e+03 +5.478424084e+03
2 0 +4.764998206e+03 +4.302908206e+03 +4.302908206e+03
6 0 +4.064992820e+03 +3.602902820e+03 +3.602902820e+03
7 0 +3.626930875e+03 +3.164840875e+03 +3.164840875e+03
8 0 +3.380256465e+03 +2.918166465e+03 +2.918166465e+03
11 0 +3.067928923e+03 +2.605838923e+03 +2.605838923e+03
16 0 +2.162767829e+03 +1.700677829e+03 +1.700677829e+03
69 0 +1.614882171e+03 +1.152792171e+03 +1.152792171e+03
511 0 +1.277578736e+03 +8.154887359e+02 +8.154887359e+02
578 0 +1.196378792e+03 +7.342887924e+02 +7.342887924e+02
583 0 +1.096989654e+03 +6.348996535e+02 +6.348996535e+02
604 0 +9.910246041e+02 +5.289346041e+02 +5.289346041e+02
619 0 +8.840223359e+02 +4.219323359e+02 +4.219323359e+02
699 0 +8.579320246e+02 +3.958420246e+02 +3.958420246e+02
712 0 +8.486294248e+02 +3.865394248e+02 +3.865394248e+02
727 0 +8.160393496e+02 +3.539493496e+02 +3.539493496e+02
742 0 +7.952015373e+02 +3.331115373e+02 +3.331115373e+02
750 0 +7.865411737e+02 +3.244511737e+02 +3.244511737e+02
760 0 +7.496917037e+02 +2.876017037e+02 +2.876017037e+02
765 0 +7.403166450e+02 +2.782266450e+02 +2.782266450e+02
796 0 +7.084140701e+02 +2.463240701e+02 +2.463240701e+02
862 0 +6.959829272e+02 +2.338929272e+02 +2.338929272e+02
865 0 +6.885812729e+02 +2.264912729e+02 +2.264912729e+02
958 0 +6.755153543e+02 +2.134253543e+02 +2.134253543e+02
1429 0 +6.547447940e+02 +1.926547940e+02 +1.926547940e+02
1451 0 +6.362478985e+02 +1.741578985e+02 +1.741578985e+02
1509 0 +6.255629786e+02 +1.634729786e+02 +1.634729786e+02
1568 0 +5.975660604e+02 +1.354760604e+02 +1.354760604e+02
1642 0 +5.878749099e+02 +1.257849099e+02 +1.257849099e+02
1661 0 +5.598305380e+02 +9.774053801e+01 +9.774053801e+01
1714 0 +5.470644986e+02 +8.497449860e+01 +8.497449860e+01
1745 0 +5.198638753e+02 +5.777387526e+01 +5.777387526e+01
1768 0 +5.114931044e+02 +4.940310441e+01 +4.940310441e+01
1963 0 +4.898250511e+02 +2.773505114e+01 +2.773505114e+01
2037 0 +4.890711934e+02 +2.698119340e+01 +2.698119340e+01
2067 0 +4.745998050e+02 +1.250980505e+01 +1.250980505e+01
2635 0 +4.646964516e+02 +2.606451609e+00 +2.606451609e+00
2672 0 +4.508996990e+02 -1.119030104e+01 -1.119030104e+01
3213 0 +4.451487873e+02 -1.694121273e+01 -1.694121273e+01
3219 0 +4.296488325e+02 -3.244116749e+01 -3.244116749e+01
3254 0 +4.264844566e+02 -3.560554342e+01 -3.560554342e+01
3421 0 +4.077259531e+02 -5.436404687e+01 -5.436404687e+01
3466 0 +4.071861913e+02 -5.490380873e+01 -5.490380873e+01
3555 0 +3.960716828e+02 -6.601831717e+01 -6.601831717e+01
3558 0 +3.689416163e+02 -9.314838365e+01 -9.314838365e+01
4153 0 +3.611504108e+02 -1.009395892e+02 -1.009395892e+02
4749 0 +3.494927979e+02 -1.125972021e+02 -1.125972021e+02
4750 0 +3.421541952e+02 -1.199358048e+02 -1.199358048e+02
4865 0 +3.370509469e+02 -1.250390531e+02 -1.250390531e+02
5424 0 +3.212086110e+02 -1.408813890e+02 -1.408813890e+02
5510 0 +3.150191282e+02 -1.470708718e+02 -1.470708718e+02
6785 0 +3.084155219e+02 -1.536744781e+02 -1.536744781e+02
6847 0 +2.946159914e+02 -1.674740086e+02 -1.674740086e+02
7392 0 +2.711424399e+02 -1.909475601e+02 -1.909475601e+02
7470 0 +2.568022912e+02 -2.052877088e+02 -2.052877088e+02
8054 0 +2.501356731e+02 -2.119543269e+02 -2.119543269e+02
8606 0 +2.443136549e+02 -2.177763451e+02 -2.177763451e+02
8618 0 +2.389754420e+02 -2.231145580e+02 -2.231145580e+02
8663 0 +2.342228981e+02 -2.278671019e+02 -2.278671019e+02
9037 0 +2.271150822e+02 -2.349749178e+02 -2.349749178e+02
9095 0 +2.229221673e+02 -2.391678327e+02 -2.391678327e+02
9154 0 +2.066425530e+02 -2.554474470e+02 -2.554474470e+02
9732 0 +2.023602877e+02 -2.597297123e+02 -2.597297123e+02
9862 0 +1.985292547e+02 -2.635607453e+02 -2.635607453e+02
9864 0 +1.898686775e+02 -2.722213225e+02 -2.722213225e+02
10439 0 +1.825078066e+02 -2.795821934e+02 -2.795821934e+02
10442 0 +1.771336354e+02 -2.849563646e+02 -2.849563646e+02
10995 0 +1.706102888e+02 -2.914797112e+02 -2.914797112e+02
11035 0 +1.692385883e+02 -2.928514117e+02 -2.928514117e+02
11152 0 +1.641832673e+02 -2.979067327e+02 -2.979067327e+02
11180 0 +1.587670916e+02 -3.033229084e+02 -3.033229084e+02
11876 0 +1.580830670e+02 -3.040069330e+02 -3.040069330e+02
12011 0 +1.488918552e+02 -3.131981448e+02 -3.131981448e+02
12267 0 +1.451469747e+02 -3.169430253e+02 -3.169430253e+02
12609 0 +1.437093647e+02 -3.183806353e+02 -3.183806353e+02
12674 0 +1.403233656e+02 -3.217666344e+02 -3.217666344e+02
